,DOLPP1 (57171)
ACH-000273,-0.6901704040860001
ACH-000274,-0.485311204186
ACH-000277,-0.26454397744
ACH-000278,-0.34258532099399996
ACH-000279,-0.159179474381
ACH-000280,-0.490083619798
ACH-000281,-0.372587971175
ACH-000288,-0.12688164236
ACH-000291,-0.782155819587
ACH-000293,-0.338604574155
ACH-000294,-0.70765791863
ACH-000295,-0.6849829030239999
ACH-000296,-0.25843429393399997
ACH-000302,0.089377088112
ACH-000304,-0.460991618066
ACH-000307,-0.7116447445730001
ACH-000308,-0.706396543597
ACH-000310,-0.201960010949
ACH-000311,-0.551436659971
ACH-000312,-0.211602745177
ACH-000315,-0.20086800311
ACH-000316,-0.630866407771
ACH-000317,-0.5095837831710001
ACH-000318,-0.21549846476300002
ACH-000319,-0.410747536545
ACH-000320,-0.388914299776
ACH-000322,-0.43044415196
ACH-000323,-0.271968710312
ACH-000324,-0.40669172752300004
ACH-000329,-0.169077300638
ACH-000330,-0.414600029622
ACH-000331,-1.05893764869
ACH-000332,-0.5757781625949999
ACH-000334,-0.277675686828
ACH-000335,-0.26465228786999995
ACH-000336,-0.000174985643969
ACH-000337,-0.385066560273
ACH-000339,-0.41482184869499994
ACH-000341,-0.654550272806
ACH-000348,-0.48007884529100003
ACH-000350,-0.581489934398
ACH-000352,-0.259669646267
ACH-000356,-0.9738662474590001
ACH-000361,-0.9173711789899999
ACH-000362,-0.613251553242
ACH-000363,-0.597139205252
ACH-000364,-0.792051833072
ACH-000365,-0.364213337209
ACH-000366,-0.557672748552
ACH-000368,-0.35291146085600006
ACH-000374,-0.670240133692
ACH-000375,-0.16454869435699998
ACH-000376,-0.326553857562
ACH-000381,-0.631048949694
ACH-000383,-0.327138370213
ACH-000387,-0.28240375377300003
ACH-000389,-0.5964163132779999
ACH-000390,-0.754658377096
ACH-000393,-0.357834561185
ACH-000395,-0.523386290692
ACH-000397,-0.925046435499
ACH-000401,-0.5148557763939999
ACH-000402,-0.519563592815
ACH-000403,-0.239942369972
ACH-000404,-0.694021448084
ACH-000406,-0.508450210912
ACH-000407,-0.610284774383
ACH-000408,-0.678202204983
ACH-000410,-0.0867853421067
ACH-000411,-0.565102231431
ACH-000414,-0.611725644816
ACH-000415,-0.43501563688999995
ACH-000416,-0.32830226171599997
ACH-000420,-0.5105508798430001
ACH-000421,-0.165232785471
ACH-000424,0.0608357064499
ACH-000425,-0.0891056367209
ACH-000426,-0.410543676748
ACH-000427,-0.293343348017
ACH-000433,-0.744770778109
ACH-000436,-0.353862554424
ACH-000444,-0.7895506163699999
ACH-000445,-0.500868328521
ACH-000448,-0.206222242945
ACH-000450,-0.9327761874789999
ACH-000452,-0.680044027007
ACH-000454,-0.595874203217
ACH-000458,-0.30665253847
ACH-000459,-0.20475930127099998
ACH-000460,-0.181709200112
ACH-000461,-0.719059753906
ACH-000463,-0.24901637877500002
ACH-000464,-0.550146568674
ACH-000466,-0.516556213132
ACH-000467,-0.323809289562
ACH-000468,-0.46755518541
ACH-000469,-0.573852163632
ACH-000470,-0.5065203678970001
ACH-000471,-0.710353123897
ACH-000472,-0.771813796013
ACH-000473,-0.525330002036
ACH-000475,-0.310522173607
ACH-000476,-0.7896064767890001
ACH-000477,-0.71923762124
ACH-000480,-0.939912851432
ACH-000481,-0.204367964102
ACH-000483,-0.228689135639
ACH-000484,-0.448267403302
ACH-000485,-0.36315405648599997
ACH-000486,-0.34633436982500004
ACH-000487,-0.11416369363500001
ACH-000488,-0.5860699455489999
ACH-000490,-0.726034894612
ACH-000491,-0.189673959413
ACH-000495,-0.562139385683
ACH-000496,-0.0678532770465
ACH-000499,0.0072728086233000006
ACH-000500,-0.9521193265360001
ACH-000502,-0.475503628645
ACH-000503,-0.792000835317
ACH-000505,-0.13982929573300001
ACH-000507,-0.888194007797
ACH-000510,-0.23844989137400002
ACH-000511,-0.42211962480400006
ACH-000512,-0.546499166535
ACH-000516,-0.20341165983600001
ACH-000517,-0.384840091202
ACH-000518,-0.8561454167489999
ACH-000520,-0.636830787652
ACH-000521,-1.03350072521
ACH-000522,-0.041760028044599995
ACH-000524,-0.0917195489631
ACH-000527,-0.34910733687299994
ACH-000528,-0.797926874672
ACH-000537,-0.416870075207
ACH-000541,-0.767417022467
ACH-000542,-0.643680056617
ACH-000544,-0.418879724304
ACH-000545,-0.625393520268
ACH-000547,-0.228668724005
ACH-000548,-0.977875419394
ACH-000549,-0.622928135687
ACH-000550,-0.456326446896
ACH-000552,-0.235947562266
ACH-000556,-0.264226529722
ACH-000557,-0.25429399711100004
ACH-000570,-0.467957046319
ACH-000571,-0.580329581809
ACH-000573,-0.25553174296799996
ACH-000576,-0.611973775505
ACH-000580,-0.267038242334
ACH-000584,-0.159403140245
ACH-000585,-0.351475684761
ACH-000588,-0.44117065461000005
ACH-000589,-0.52202388672
ACH-000591,-0.283569820393
ACH-000593,-0.959400393465
ACH-000600,0.030332150746400003
ACH-000601,-0.448897885542
ACH-000604,-0.201057338836
ACH-000605,-0.385557529525
ACH-000606,-0.732542661385
ACH-000608,-0.44252199708000006
ACH-000614,-0.41043894107
ACH-000616,-0.154663340639
ACH-000618,-0.776014891774
ACH-000619,-0.5676300671710001
ACH-000620,-0.438302345731
ACH-000621,-0.399680174742
ACH-000622,-0.311558036637
ACH-000623,-0.10682647
ACH-000624,-0.308166224582
ACH-000627,-0.0893898713941
ACH-000630,-0.611894669624
ACH-000632,-0.633297583767
ACH-000633,-0.50343497434
ACH-000637,-0.49122452076300005
ACH-000638,-0.25773684317699996
ACH-000646,-0.757296428585
ACH-000647,-0.496208533371
ACH-000648,-0.42157952117200004
ACH-000649,-0.896239132729
ACH-000651,-0.256893034518
ACH-000652,-0.41301684841200004
ACH-000653,-0.634362210088
ACH-000657,-0.7396614499199999
ACH-000658,-0.44845364752899997
ACH-000661,-0.796304389476
ACH-000662,-0.378325099763
ACH-000663,-0.312475833966
ACH-000665,-0.240620554855
ACH-000671,-0.476378946024
ACH-000673,-0.335739826884
ACH-000676,-0.426590696795
ACH-000677,-0.027046758853099997
ACH-000681,-0.353540890462
ACH-000682,-0.697824880034
ACH-000683,-0.387735999537
ACH-000684,-0.366154192752
ACH-000688,-0.38481800263099997
ACH-000693,-0.255319883502
ACH-000694,-0.257436828647
ACH-000695,-0.468766208912
ACH-000696,-0.8041035998649999
ACH-000697,-0.42798886660400004
ACH-000699,-0.344830224297
ACH-000701,-0.435959619968
ACH-000706,-0.178353930812
ACH-000711,-0.35053576237800005
ACH-000713,-0.360284807315
ACH-000714,-0.444888995323
ACH-000718,-0.356973343157
ACH-000720,-0.515899218312
ACH-000721,-0.47820195891500006
ACH-000724,-0.576949345728
ACH-000725,-0.26044602339699996
ACH-000732,-0.9237559411740001
ACH-000734,-0.620967329606
ACH-000735,-0.655061174927
ACH-000736,-0.572498056858
ACH-000738,-0.451648660979
ACH-000746,-0.389638053345
ACH-000747,-0.5878344159100001
ACH-000748,-0.7784536609
ACH-000753,-0.1520953018
ACH-000756,-0.9016266384010001
ACH-000757,-0.281798879659
ACH-000758,-0.374367754802
ACH-000760,-0.51205825788
ACH-000763,-0.34687219713100004
ACH-000764,-0.40860296184
ACH-000765,-0.681742915441
ACH-000766,-0.10697436709
ACH-000767,-0.24383545890900002
ACH-000768,-0.704116110925
ACH-000769,-0.264739813873
ACH-000770,-0.210012895242
ACH-000771,-0.826764065213
ACH-000773,-0.193595606734
ACH-000776,0.124102220557
ACH-000777,-0.505346327042
ACH-000778,-0.51858498655
ACH-000781,-0.16683218149
ACH-000782,-0.155006574905
ACH-000783,-0.576501518636
ACH-000784,-0.424134837024
ACH-000785,-0.368645483344
ACH-000787,-0.576200763783
ACH-000788,-0.538530419767
ACH-000791,-0.36094671185099997
ACH-000792,-0.696467857505
ACH-000794,-1.05617086544
ACH-000796,-0.35490544828299997
ACH-000799,-0.219307136971
ACH-000800,-0.34958402066100003
ACH-000802,-0.473542475152
ACH-000804,-0.759853734194
ACH-000805,-0.261622547504
ACH-000809,-0.20576444823800003
ACH-000810,-0.714108228211
ACH-000811,-0.374509105339
ACH-000817,-0.8387185651700001
ACH-000819,-0.374904423967
ACH-000820,-0.760578780944
ACH-000821,-0.53701929355
ACH-000822,-0.498540107124
ACH-000823,-0.366229807713
ACH-000824,-0.407371000744
ACH-000827,-0.26940328768000005
ACH-000829,-0.725501833679
ACH-000831,-0.512973463029
ACH-000832,-0.8110811632780001
ACH-000833,-0.532667754325
ACH-000834,-0.734642290785
ACH-000835,-0.631406804137
ACH-000836,-1.25234169665
ACH-000837,-0.415832763529
ACH-000838,-0.823663528949
ACH-000839,-0.762315483349
ACH-000840,-0.41141758440700005
ACH-000841,-0.39696772449699996
ACH-000843,-0.658842982963
ACH-000846,-0.34291901259400004
ACH-000847,-0.32696560911600003
ACH-000848,-0.5695546896670001
ACH-000849,-0.310510624835
ACH-000851,-0.347644739156
ACH-000855,-0.3053954639
ACH-000856,-0.397658601291
ACH-000858,-0.302600513039
ACH-000859,-0.562965619934
ACH-000861,-0.616598304461
ACH-000862,-0.290173107661
ACH-000865,-0.219531102285
ACH-000866,-0.155404148631
ACH-000867,-0.35109513821500005
ACH-000869,-0.264276334467
ACH-000872,-0.479905360085
ACH-000873,-0.128201404598
ACH-000876,-0.061481476879000005
ACH-000878,-0.7834161771170001
ACH-000880,-0.288658438576
ACH-000881,-0.9442625326620001
ACH-000882,-0.537469508217
ACH-000884,-0.20027427923799998
ACH-000885,-0.662265590482
ACH-000887,-0.608670020869
ACH-000888,-0.40475714288099995
ACH-000889,-0.337541242248
ACH-000890,-0.639472341408
ACH-000896,-0.464735965265
ACH-000898,-0.372141306407
ACH-000900,-0.588440523714
ACH-000901,-0.516500800989
ACH-000905,-0.07428991581510001
ACH-000906,-0.0903796951631
ACH-000907,-0.319897285537
ACH-000910,-0.246817341921
ACH-000911,-0.34839981051700003
ACH-000912,-0.657206422493
ACH-000913,-0.7075656042730001
ACH-000915,0.10508688734999999
ACH-000916,-0.47211789543099997
ACH-000917,-0.10054004447
ACH-000921,-0.121128834684
ACH-000924,-0.457901859025
ACH-000926,-0.299765412439
ACH-000928,-0.49096492425
ACH-000929,-0.457686000955
ACH-000932,-0.15255590830399998
ACH-000935,-0.32413840472800004
ACH-000936,-0.740818553188
ACH-000937,-0.775870601587
ACH-000938,-0.28874327872600003
ACH-000939,-0.605595859464
ACH-000941,-0.295940259081
ACH-000943,-0.15982135724500002
ACH-000946,-0.274303023022
ACH-000947,-0.351731493451
ACH-000948,-0.0157220418334
ACH-000950,-0.215813517965
ACH-000953,-0.43242903032499996
ACH-000957,-0.591145380831
ACH-000958,-0.345370827084
ACH-000960,-0.111788575927
ACH-000963,-0.628433164313
ACH-000968,-0.570566270571
ACH-000969,-0.19440414696400002
ACH-000973,-0.18815629833099998
ACH-000974,-0.341293181409
ACH-000975,-0.387503310067
ACH-000976,-0.46230416713
ACH-000978,-0.147069861176
ACH-000980,-0.20833646541499998
ACH-000984,-0.408754817771
ACH-000986,0.07425035232310001
ACH-000988,-0.503863343196
ACH-000993,-0.48217295865800003
ACH-000994,-0.254224622201
ACH-000996,-0.348423117007
ACH-001001,-0.375947376797
ACH-001020,-0.33507890765500004
ACH-001028,-0.351923271276
ACH-001031,-0.392499161532
ACH-001038,-0.14665689071
ACH-001048,-0.37089199396600003
ACH-001050,-0.7854856283499999
ACH-001053,0.05279484216350001
ACH-001054,-0.328478685256
ACH-001061,-0.104167624208
ACH-001067,-0.574091235137
ACH-001075,-1.08288542662
ACH-001096,-0.345077770248
ACH-001128,-1.0424758169700001
ACH-001134,-0.18774015742400002
ACH-001151,-0.661852927256
ACH-001163,-0.484295504195
ACH-001164,-0.550296861748
ACH-001173,-0.195170475257
ACH-001183,-0.445566163383
ACH-001184,-0.283728695606
ACH-001190,-0.17966040202599998
ACH-001192,-0.170636120494
ACH-001193,-0.21983371078299999
ACH-001196,-0.801903573219
ACH-001197,-0.281064677029
ACH-001205,-0.160102386045
ACH-001211,-0.466220464823
ACH-001212,-0.28816096895
ACH-001228,-0.571892125179
ACH-001232,-0.35397191744400003
ACH-001239,-0.442025893565
ACH-001274,-0.6866046951260001
ACH-001275,-0.8711121458869999
ACH-001277,-0.449494019475
ACH-001278,-0.287181959529
ACH-001280,-0.11786148159000003
ACH-001283,-0.290990841182
ACH-001289,-0.256361929833
ACH-001295,-0.0840950582096
ACH-001300,-0.255653340349
ACH-001301,-0.350426782372
ACH-001302,-0.345301168021
ACH-001303,-0.25915963561099997
ACH-001306,-0.11676451140699999
ACH-001318,-0.469487259784
ACH-001322,-0.46097539027900003
ACH-001328,-0.8361477991859999
ACH-001332,-0.8987491853139999
ACH-001333,-0.7834626080410001
ACH-001336,-0.400160961106
ACH-001340,-0.502293248108
ACH-001346,-0.50297563883
ACH-001353,-0.6184723954460001
ACH-001354,-0.521372800593
ACH-001367,-0.660113592907
ACH-001368,-0.142093274102
ACH-001374,-0.6008831951820001
ACH-001375,-0.6841488381640001
ACH-001377,-0.237888925334
ACH-001380,-0.504161007357
ACH-001391,-0.564227850765
ACH-001407,-0.842675408182
ACH-001408,-0.526891359857
ACH-001413,-0.45846274465000003
ACH-001430,-0.5362282506880001
ACH-001431,-0.290901881263
ACH-001450,-1.09151746184
ACH-001496,-0.138722907943
ACH-001500,-0.108375908227
ACH-001521,-1.0053366247700002
ACH-001523,-0.685169210855
ACH-001532,-0.004411594504739999
ACH-001536,-0.6223602348789999
ACH-001550,-0.320363738344
ACH-001552,-0.673809654444
ACH-001554,-0.7070045245569999
ACH-001645,-0.146429106326
ACH-001654,-0.500843642241
ACH-001715,-0.192150487332
ACH-001735,-0.2333354839
ACH-001736,-0.399886753235
ACH-001737,-0.302332505569
ACH-001740,-0.528119587535
ACH-001745,-0.364905969066
ACH-001750,-0.5281352204990001
ACH-001765,-0.164137050853
ACH-001956,-0.794661788291
ACH-001957,-0.480051340889
