,USH1C (10083)
ACH-000004,0.19636086987100002
ACH-000007,0.373087514547
ACH-000009,0.30733392658
ACH-000011,0.271631428045
ACH-000012,0.177089222303
ACH-000013,0.127182283625
ACH-000014,0.05750695700899999
ACH-000015,0.203647123168
ACH-000017,0.264873802523
ACH-000018,0.11238747428200001
ACH-000019,0.145690650852
ACH-000021,0.215639341404
ACH-000022,0.198639963726
ACH-000025,0.24887042155900002
ACH-000028,0.261086888612
ACH-000030,0.16338181193499998
ACH-000035,0.40973823189
ACH-000036,0.282341287125
ACH-000037,-0.0032912983159899996
ACH-000039,0.21627421081300002
ACH-000040,0.347219152126
ACH-000041,0.35421285457699997
ACH-000042,0.137540514357
ACH-000045,0.28859148262699996
ACH-000047,0.160150075037
ACH-000052,0.278478368015
ACH-000053,0.13200400278899999
ACH-000054,0.140207752368
ACH-000055,0.0470503605726
ACH-000060,0.195493484212
ACH-000067,0.20022390669799997
ACH-000070,0.085797060797
ACH-000075,-0.008496446662399999
ACH-000078,0.372908286386
ACH-000082,0.304575937395
ACH-000085,0.263296614447
ACH-000086,0.0930850266256
ACH-000087,0.322619086219
ACH-000092,0.289284715687
ACH-000095,0.148057667029
ACH-000097,0.17417676705899998
ACH-000098,0.145161266904
ACH-000099,0.262692095015
ACH-000108,0.327319466003
ACH-000113,0.244112835964
ACH-000115,0.390467943315
ACH-000116,0.29723198285999997
ACH-000118,0.247346415027
ACH-000120,0.286231293861
ACH-000123,0.167511700928
ACH-000127,0.24020623886
ACH-000128,0.289090540616
ACH-000132,0.296420495226
ACH-000133,0.125915827829
ACH-000137,0.07728311818610001
ACH-000138,0.23230417485399998
ACH-000142,0.239109022881
ACH-000143,0.040221305579800005
ACH-000146,0.289563140709
ACH-000148,0.281226144833
ACH-000150,0.299444875655
ACH-000152,0.31382969390500004
ACH-000153,0.23605459762800002
ACH-000159,0.147193041844
ACH-000160,0.24171129982500003
ACH-000163,0.38642856990999996
ACH-000167,0.026062839451200002
ACH-000168,0.116616781095
ACH-000169,0.16768847723
ACH-000178,0.27894559974
ACH-000182,0.199306175141
ACH-000183,0.16223085035499998
ACH-000188,0.217161777119
ACH-000189,0.7962621437340001
ACH-000190,0.279331643851
ACH-000198,0.34909246960999996
ACH-000204,0.36757956231
ACH-000206,0.163861796872
ACH-000207,0.209808714464
ACH-000211,0.20510643081399998
ACH-000215,0.243095505907
ACH-000221,0.164115289342
ACH-000222,0.37880759602700004
ACH-000223,0.30377644298
ACH-000226,0.172725542271
ACH-000227,0.342250625674
ACH-000228,0.285794198786
ACH-000231,0.256938798305
ACH-000232,0.146678762017
ACH-000233,0.235808289074
ACH-000234,0.34030195679999997
ACH-000235,0.268325135332
ACH-000237,0.278017520931
ACH-000238,0.193133308922
ACH-000243,0.266245576289
ACH-000244,0.316734839082
ACH-000246,0.207569039847
ACH-000248,0.47421905586900004
ACH-000250,0.221033181716
ACH-000251,0.46583238827600004
ACH-000253,0.152770794816
ACH-000255,0.207288260337
ACH-000256,0.00484121819389
ACH-000257,-0.160519629454
ACH-000258,0.0490637096705
ACH-000259,0.28993783825999997
ACH-000260,0.11388910032999999
ACH-000261,0.23377918949299997
ACH-000262,0.38766982800099997
ACH-000263,-0.09682785751039999
ACH-000264,0.382928001544
ACH-000265,0.22918184187399998
ACH-000266,0.302876321123
ACH-000272,0.33488660396
ACH-000273,0.213829419836
ACH-000274,0.206900528043
ACH-000277,0.233150760361
ACH-000278,0.222498041851
ACH-000279,0.23707303042199998
ACH-000280,0.225759022901
ACH-000281,0.131491185618
ACH-000288,0.18209285808200001
ACH-000291,0.182562074817
ACH-000293,0.179197686172
ACH-000294,0.224195952905
ACH-000295,0.264103612019
ACH-000296,0.17602476040800002
ACH-000302,0.172027001537
ACH-000304,0.43020740323999995
ACH-000307,0.182648393848
ACH-000308,0.191226526083
ACH-000310,0.180481541852
ACH-000311,0.35207521345299997
ACH-000312,0.250668557442
ACH-000315,0.36367654651500003
ACH-000316,0.114313067189
ACH-000317,0.286464167679
ACH-000318,0.237849474419
ACH-000319,0.0673393268776
ACH-000320,0.455537426811
ACH-000322,0.286581879867
ACH-000323,0.19664557331500002
ACH-000324,0.288389138444
ACH-000329,0.16855911959800002
ACH-000330,0.24643006079500002
ACH-000331,0.242181229318
ACH-000332,0.34589935919299997
ACH-000334,0.280077833514
ACH-000335,0.243157263502
ACH-000336,0.260851445687
ACH-000337,0.127648883463
ACH-000339,0.288942421369
ACH-000341,0.195637666657
