,OR10J3 (441911)
ACH-000004,-0.40020264917900006
ACH-000007,-0.0801918408012
ACH-000009,-0.48684501507600003
ACH-000011,-0.113239619459
ACH-000012,-0.315761228668
ACH-000013,-0.198298918483
ACH-000014,-0.21577510542300002
ACH-000015,-0.265937938221
ACH-000017,-0.282492540593
ACH-000018,0.154034462174
ACH-000019,-0.321038561286
ACH-000021,-0.218110196694
ACH-000022,-0.139344748898
ACH-000025,-0.34698469835999995
ACH-000028,-0.281239756394
ACH-000030,-0.17860105023400002
ACH-000035,-0.176590706728
ACH-000036,-0.0284296846936
ACH-000037,-0.152109700875
ACH-000039,-0.33180255571899997
ACH-000040,-0.255464523258
ACH-000041,-0.0560492230625
ACH-000042,-0.00286904952549
ACH-000045,-0.165163684432
ACH-000047,-0.0634438262412
ACH-000052,-0.30669968499899997
ACH-000053,-0.126312296073
ACH-000054,-0.153455140787
ACH-000055,-0.17794559313900002
ACH-000060,0.048152849342199995
ACH-000067,-0.09640563006000001
ACH-000070,-0.0590504602903
ACH-000075,-0.129603580677
ACH-000078,-0.11760668576
ACH-000082,-0.129812284747
ACH-000085,-0.401298141786
ACH-000086,-0.564312462439
ACH-000087,0.102101900964
ACH-000092,-0.20204150296700002
ACH-000095,-0.281091575945
ACH-000097,-0.233511288657
ACH-000098,-0.161869510246
ACH-000099,-0.232657624215
ACH-000108,0.055900813622500004
ACH-000113,-0.125723202279
ACH-000115,-0.262706512514
ACH-000116,-0.227047236103
ACH-000118,-0.172950923451
ACH-000120,-0.40914313916999995
ACH-000123,-0.248952103068
ACH-000127,-0.218087023735
ACH-000128,-0.40756250160999996
ACH-000132,-0.196700009301
ACH-000133,-0.293332977158
ACH-000137,0.0117444407006
ACH-000138,-0.255641027894
ACH-000142,-0.166262279768
ACH-000143,-0.150124031844
ACH-000146,-0.273031506511
ACH-000148,-0.220001401036
ACH-000150,-0.20947466295699999
ACH-000152,-0.209772676514
ACH-000153,-0.214459670805
ACH-000159,-0.158316638463
ACH-000160,-0.012663218927200001
ACH-000163,-0.26232462832
ACH-000167,-0.389241642913
ACH-000168,-0.00807977437108
ACH-000169,-0.269510008121
ACH-000178,-0.173506837096
ACH-000182,-0.0702658124202
ACH-000183,-0.359617458903
ACH-000188,-0.260519187552
ACH-000189,-0.410154880423
ACH-000190,0.0835764150444
ACH-000198,-0.262661589197
ACH-000204,-0.19046550623300001
ACH-000206,-0.0610061182781
ACH-000207,-0.19986659718
ACH-000211,-0.289623329835
ACH-000215,-0.212253391756
ACH-000221,-0.26061553272599997
ACH-000222,-0.197973822183
ACH-000223,-0.147874077315
ACH-000226,-0.201716243357
ACH-000227,-0.22543989128199998
ACH-000228,-0.217734573147
ACH-000231,-0.22330181911400002
ACH-000232,-0.323625787515
ACH-000233,-0.183726463882
ACH-000234,-0.250497104973
ACH-000235,-0.22062560591400002
ACH-000237,-0.131035277822
ACH-000238,-0.155176450418
ACH-000243,-0.23113340637899998
ACH-000244,-0.28442399778599997
ACH-000246,-0.293004865397
ACH-000248,-0.380741822335
ACH-000250,-0.16204738960200002
ACH-000251,-0.222498385706
ACH-000253,-0.21673166601399999
ACH-000255,-0.35161024798600005
ACH-000256,-0.037981137695
ACH-000257,-0.22224031214099998
ACH-000258,-0.152265649828
ACH-000259,-0.202296988324
ACH-000260,-0.229261665986
ACH-000261,-0.110049913788
ACH-000262,-0.12939688153200002
ACH-000263,-0.301764148831
ACH-000264,-0.289481298792
ACH-000265,-0.123689685502
ACH-000266,-0.070875582937
ACH-000272,-0.198339102947
ACH-000273,-0.136500545281
ACH-000274,-0.000784498954632
ACH-000277,-0.21145140187300002
ACH-000278,-0.0405694641461
ACH-000279,-0.0749602298469
ACH-000280,-0.150584780377
ACH-000281,-0.12434660877999999
ACH-000288,-0.272213442899
ACH-000291,-0.15540331069
ACH-000293,0.0153608024165
ACH-000294,-0.196186254465
ACH-000295,-0.432409366563
ACH-000296,-0.0710637564776
ACH-000302,-0.127632362169
ACH-000304,-0.114070424486
ACH-000307,-0.07486339579760001
ACH-000308,-0.21682740206599999
ACH-000310,-0.17461295785
ACH-000311,-0.0995220043276
ACH-000312,-0.0980550489963
ACH-000315,-0.23836636966
ACH-000316,-0.100033084242
ACH-000317,-0.474112916695
ACH-000318,-0.327305645124
ACH-000319,-0.17718094173300003
ACH-000320,-0.246891772461
ACH-000322,-0.21393782249200002
ACH-000323,-0.260323866946
ACH-000324,-0.292755453328
ACH-000329,-0.19074568995400001
ACH-000330,-0.0457335355478
ACH-000331,-0.30427239119399996
ACH-000332,-0.17883499476300002
ACH-000334,-0.389698146911
ACH-000335,-0.315896885374
ACH-000336,0.0340229539752
ACH-000337,-0.279397598471
ACH-000339,-0.0560201105966
ACH-000341,-0.16102651713
ACH-000348,-0.281599070131
ACH-000350,-0.192152996479
ACH-000352,-0.241802146376
ACH-000356,-0.11795247951
ACH-000361,0.18136361674899998
ACH-000362,-0.216042881483
ACH-000363,-0.202814686916
ACH-000364,-0.0688786138588
ACH-000365,-0.139924159902
ACH-000366,-0.268339926432
ACH-000368,-0.187881308215
ACH-000374,-0.171160293021
ACH-000375,-0.407074463741
ACH-000376,-0.08230745784230001
ACH-000381,-0.350149022715
ACH-000383,-0.232657024509
ACH-000387,-0.246377304928
ACH-000389,-0.0703666457709
ACH-000390,-0.260688039463
ACH-000393,-0.0899113146957
ACH-000395,-0.11947682118200001
ACH-000397,-0.103331062225
ACH-000401,-0.217354897094
ACH-000402,-0.299371492334
ACH-000403,-0.0746299710586
ACH-000404,0.15782107423699998
ACH-000406,-0.24708534660300002
ACH-000407,-0.21051517854000001
ACH-000408,0.0818349195825
ACH-000410,-0.20237790776099998
ACH-000411,0.0157388414454
ACH-000414,-0.0652126789614
ACH-000415,-0.0773436651789
ACH-000416,-0.282378640663
ACH-000420,-0.115310740142
ACH-000421,-0.169884095703
ACH-000424,-0.24125489191
ACH-000425,-0.056228897268000004
ACH-000426,-0.19768591147700001
ACH-000427,-0.133014981042
ACH-000433,-0.08481404755619999
ACH-000436,0.0831801431404
ACH-000444,-0.20884299104899998
ACH-000445,-0.07249668371210001
ACH-000448,-0.222951917533
ACH-000450,-0.18580961034000001
ACH-000452,-0.144749476987
ACH-000454,-0.17357157223
ACH-000458,-0.338879808574
ACH-000459,-0.307943794638
ACH-000460,-0.058290865829499994
ACH-000461,-0.0677827911545
ACH-000463,-0.09034395231339999
ACH-000464,-0.29460942155299996
ACH-000466,-0.202478181278
ACH-000467,-0.347215694169
ACH-000468,-0.220659246952
ACH-000469,-0.147151714082
ACH-000470,0.0186769816819
ACH-000471,-0.147862441033
ACH-000472,-0.0784816868086
ACH-000473,-0.21387159322299998
ACH-000475,-0.146401703648
ACH-000476,-0.147548676565
ACH-000477,-0.0895585559327
ACH-000480,-0.178175822199
ACH-000481,-0.344227121568
ACH-000483,-0.422321989951
ACH-000484,0.170010449419
ACH-000485,-0.167167987252
ACH-000486,-0.20597599276999998
ACH-000487,-0.22965585705699998
ACH-000488,-0.182371961205
ACH-000490,-0.23076919434999998
ACH-000491,-0.1815074602
ACH-000495,-0.304023673345
ACH-000496,-0.0277796142284
ACH-000499,-0.150708894912
ACH-000500,-0.0153081691665
ACH-000502,-0.229464883283
ACH-000503,-0.528128611993
ACH-000505,-0.08651889854489998
ACH-000507,-0.229348820618
ACH-000510,-0.34129919379100004
ACH-000511,-0.183473913814
ACH-000512,-0.151119311945
ACH-000516,-0.272753516602
ACH-000517,-0.18505265924199998
ACH-000518,-0.0246682406282
ACH-000520,-0.264078659433
ACH-000521,-0.288794680802
ACH-000522,-0.22200118747900002
ACH-000524,-0.17702749521400002
ACH-000527,-0.105484844856
ACH-000528,-0.215757438508
ACH-000537,-0.22221045140999998
ACH-000541,-0.42827678632700006
ACH-000542,-0.0152816855544
ACH-000544,-0.00075707898201
ACH-000545,-0.0813199083709
ACH-000547,-0.231073672749
ACH-000548,-0.0415645833239
ACH-000549,-0.280772618458
ACH-000550,-0.0458603717131
ACH-000552,-0.024003653991900003
ACH-000556,-0.0623867868526
ACH-000557,-0.18452615394699998
ACH-000570,-0.17481211493299997
ACH-000571,-0.145208960754
ACH-000573,-0.221609370526
ACH-000576,-0.185452973741
ACH-000580,-0.173340972011
ACH-000584,-0.112754201303
ACH-000585,-0.18083074378800001
ACH-000588,-0.11508809402999999
ACH-000589,-0.154416238614
ACH-000591,0.381429851933
ACH-000593,-0.178994611957
ACH-000600,-0.147786183907
ACH-000601,-0.21952810164099998
ACH-000604,-0.263538387835
ACH-000605,-0.246284253047
ACH-000606,-0.20086338116099997
ACH-000608,-0.0456597214826
ACH-000614,-0.033243728016499996
ACH-000616,-0.239979769529
ACH-000618,-0.20002160605
ACH-000619,-0.253276490085
ACH-000620,-0.249333440591
ACH-000621,0.0202743110397
ACH-000622,-0.290650578631
ACH-000623,-0.139186828091
ACH-000624,-0.127896343294
ACH-000627,-0.26102797612399997
ACH-000630,-0.140269003966
ACH-000632,-0.12907172631799999
ACH-000633,-0.258622435444
ACH-000637,0.207643171624
ACH-000638,-0.169871910248
ACH-000646,-0.112696675757
ACH-000647,-0.307704420817
ACH-000648,-0.45354783826000006
ACH-000649,-0.19233941555999998
ACH-000651,-0.108646977584
ACH-000652,-0.113303114719
ACH-000653,-0.248871099381
ACH-000657,-0.303125840564
ACH-000658,-0.5082784295489999
ACH-000661,-0.222577540659
ACH-000662,0.106220827713
ACH-000663,-0.31351743469099996
ACH-000665,0.121491917513
ACH-000671,-0.199161283198
ACH-000673,-0.21288482448899998
ACH-000676,-0.30034994819
ACH-000677,-0.145011444682
ACH-000681,-0.158001387377
ACH-000682,-0.15898505149
ACH-000683,-0.440953582057
ACH-000684,-0.29099072344300003
ACH-000688,-0.06088549378790001
ACH-000693,-0.188589266969
ACH-000694,-0.143184316308
ACH-000695,-0.151842737136
ACH-000696,-0.273813972157
ACH-000697,-0.046410177987699995
ACH-000699,-0.23474614431899998
ACH-000701,-0.26636954306
ACH-000706,-0.253130450071
ACH-000711,-0.258134051886
ACH-000713,-0.214581418885
ACH-000714,-0.16370700479699998
ACH-000718,-0.222040114456
ACH-000720,-0.226058709866
ACH-000721,-0.253996489688
ACH-000724,0.0439089200841
ACH-000725,-0.481528830856
ACH-000732,-0.22480596600699998
ACH-000734,-0.198928258296
ACH-000735,-0.175695046508
ACH-000736,-0.0797038880026
ACH-000738,-0.059226802824900004
ACH-000746,0.0556897472221
ACH-000747,-0.255940356619
ACH-000748,-0.23456622922400003
ACH-000753,-0.284737790538
ACH-000756,-0.43992912922300004
ACH-000757,-0.361913134317
ACH-000758,-0.17599086362100003
ACH-000760,-0.157327729147
ACH-000763,-0.488817519121
ACH-000764,-0.11457045233100001
ACH-000765,-0.19881333707199997
ACH-000766,-0.14655515309699998
ACH-000767,-0.279234710849
ACH-000768,-0.08078762472569999
ACH-000769,-0.373815601966
ACH-000770,-0.196946745581
ACH-000771,-0.15569593988299998
ACH-000773,-0.113792570277
ACH-000776,-0.0328270561484
ACH-000777,-0.0833040629157
ACH-000778,-0.0705330836306
ACH-000781,-0.16154527503399999
ACH-000782,-0.11758129098799999
ACH-000783,-0.122373012892
ACH-000784,-0.00717384829957
ACH-000785,-0.17358311767
ACH-000787,-0.266000053177
ACH-000788,-0.23489124190000002
ACH-000791,-0.18638875394
ACH-000792,-0.0723967475143
ACH-000794,-0.0738908987897
ACH-000796,-0.15765703910599999
ACH-000799,-0.141130284342
ACH-000800,-0.125328214212
ACH-000802,-0.20782606339
ACH-000804,-0.50485915457
ACH-000805,-0.48857127692
ACH-000809,-0.0963775093919
ACH-000810,-0.032384680430299996
ACH-000811,-0.281202426104
ACH-000817,-0.38608616239
ACH-000819,-0.161172221796
ACH-000820,-0.359902327201
ACH-000821,-0.302708773565
ACH-000822,-0.311400086942
ACH-000823,-0.259333697718
ACH-000824,-0.332263410055
ACH-000827,-0.10335546399599999
ACH-000829,-0.230295595297
ACH-000831,-0.0759805663305
ACH-000832,-0.24126573348900002
ACH-000833,-0.18795668456700002
ACH-000834,-0.121306739425
ACH-000835,-0.20344163412900002
ACH-000836,0.0358313355238
ACH-000837,-0.198378996503
ACH-000838,0.0746116326977
ACH-000839,-0.161305783487
ACH-000840,0.0672194122756
ACH-000841,-0.151063278411
ACH-000843,0.0421901091758
ACH-000846,-0.390279664186
ACH-000847,-0.261403489386
ACH-000848,-0.0652215494599
ACH-000849,-0.11539767699
ACH-000851,-0.184427698548
ACH-000855,-0.2089793366
ACH-000856,-0.150705447149
ACH-000858,-0.1086894952
ACH-000859,-0.07739380253039999
ACH-000861,-0.312977550756
ACH-000862,-0.09269715641180001
ACH-000865,-0.17924732478900002
ACH-000866,-0.215245594153
ACH-000867,-0.11912339394999999
ACH-000869,-0.30595006550799997
ACH-000872,-0.326198859502
ACH-000873,-0.305747064471
ACH-000876,-0.286024303571
ACH-000878,-0.209438760303
ACH-000880,0.040551515735900004
ACH-000881,-0.08690619303919998
ACH-000882,-0.143149633986
ACH-000884,-0.13028036375
ACH-000885,-0.16032624604100001
ACH-000887,-0.263026158585
ACH-000888,-0.270403571685
ACH-000889,-0.365476359225
ACH-000890,-0.265029267582
ACH-000896,-0.13018559113
ACH-000898,-0.319099556819
ACH-000900,-0.370534425716
ACH-000901,-0.06252645368649999
ACH-000905,-0.24798023994500001
ACH-000906,-0.127451759836
ACH-000907,-0.249521883224
ACH-000910,-0.188091209432
ACH-000911,-0.019682213243799998
ACH-000912,-0.134589425735
ACH-000913,-0.303384508093
ACH-000915,-0.0440060557582
ACH-000916,-0.0009699145840889999
ACH-000917,-0.166310416763
ACH-000921,-0.334061445811
ACH-000924,-0.330453755149
ACH-000926,-0.182908357465
ACH-000928,-0.253485256807
ACH-000929,-0.155566646644
ACH-000932,-0.154228426738
ACH-000935,-0.239535216222
ACH-000936,-0.22875208730399998
ACH-000937,-0.044222757059899996
ACH-000938,-0.296434393534
ACH-000939,-0.171419638407
ACH-000941,-0.224055234831
ACH-000943,-0.263708451361
ACH-000946,-0.200739001709
ACH-000947,-0.228776960141
ACH-000948,-0.36517957016900005
ACH-000950,-0.35288181891900006
