,HEY2 (23493)
ACH-000004,-0.425470061575
ACH-000007,-0.221225436897
ACH-000009,0.155403605433
ACH-000011,-0.140814865599
ACH-000012,0.012137300152799999
ACH-000013,0.00565659463895
ACH-000014,-0.0996545505005
ACH-000015,0.191217937487
ACH-000017,-0.10938046888900001
ACH-000018,-0.149992765681
ACH-000019,0.0223743578948
ACH-000021,-0.282503721616
ACH-000022,-0.06818661167580001
ACH-000025,0.00096819621716
ACH-000028,-0.0348454180203
ACH-000030,-0.0142157359913
ACH-000035,-0.212862909474
ACH-000036,-0.199164314898
ACH-000037,0.10145133011499999
ACH-000039,-0.022820179501099998
ACH-000040,-0.207242576439
ACH-000041,-0.105570895075
ACH-000042,-0.141321021178
ACH-000045,-0.132620588586
ACH-000047,-0.046372073833
ACH-000052,-0.0949305306368
ACH-000053,0.0261564702085
ACH-000054,-0.201428946984
ACH-000055,-0.311567725187
ACH-000060,-0.07892031222639999
ACH-000067,-0.120478889736
ACH-000070,-0.22126993066300002
ACH-000075,-0.0990641964855
ACH-000078,-0.0548797470536
ACH-000082,-0.202266264646
ACH-000085,-0.14622896658600001
ACH-000086,-0.066285018629
ACH-000087,0.0183522209665
ACH-000092,-0.188429207753
ACH-000095,-0.130019334189
ACH-000097,-0.0679664096832
ACH-000098,0.024271934492
ACH-000099,-0.132309045241
ACH-000108,-0.125079277551
ACH-000113,0.0130494127703
ACH-000115,-0.0767577845138
ACH-000116,0.0120651646159
ACH-000118,-0.149004810389
ACH-000120,-0.109512485305
ACH-000123,-0.057774884607999996
ACH-000127,-0.0198611432221
ACH-000128,-0.11351060111099999
ACH-000132,-0.36277943052199996
ACH-000133,0.08730158067669999
ACH-000137,0.049498862270800005
ACH-000138,-0.07050871372930001
ACH-000142,-0.26273091199799997
ACH-000143,-0.171246029073
ACH-000146,0.0578945223844
ACH-000148,-0.049480417734699994
ACH-000150,0.0792478200237
ACH-000152,-0.250398126461
ACH-000153,0.231770987089
ACH-000159,-0.102432269188
ACH-000160,0.355201956549
ACH-000163,0.184294214031
ACH-000167,0.466857758878
ACH-000168,-0.036078713639999996
ACH-000169,0.113257425822
ACH-000178,-0.071996980024
ACH-000182,0.0285655183275
ACH-000183,0.11131961176899999
ACH-000188,0.008267971917299999
ACH-000189,0.24830038075599997
ACH-000190,0.23880967278
ACH-000198,-0.12285019237299999
ACH-000204,-0.21821948473900002
ACH-000206,0.0303441798209
ACH-000207,-0.07623684251139999
ACH-000211,-0.17137113764000003
ACH-000215,-0.0382047007372
ACH-000221,0.0114878809361
ACH-000222,-0.16072177591700001
ACH-000223,-0.16630439361
ACH-000226,-0.183239121007
ACH-000227,0.145529658195
ACH-000228,-0.10707516991800001
ACH-000231,-0.103693207982
ACH-000232,-0.0764339773605
ACH-000233,-0.0243461385974
ACH-000234,-0.172480649979
ACH-000235,-0.019590233316599998
ACH-000237,-0.129724398903
ACH-000238,0.0370839367405
ACH-000243,-0.028018603790899998
ACH-000244,0.00850927348482
ACH-000246,-0.106036759142
ACH-000248,0.246346282717
ACH-000250,-0.115308106861
ACH-000251,0.44157423791199996
ACH-000253,-0.12239431804000002
ACH-000255,-0.05759302812369999
ACH-000256,-0.158177274248
ACH-000257,-0.014466951919200001
ACH-000258,-0.301546688221
ACH-000259,-0.056198024536899996
ACH-000260,-0.10646134412599999
ACH-000261,-0.090264231577
ACH-000262,-0.200122853219
ACH-000263,0.0748153575761
ACH-000264,-0.104112309493
ACH-000265,-0.09195734584169998
ACH-000266,-0.0582058039934
ACH-000272,-0.042188248868399995
ACH-000273,-0.17296928561
ACH-000274,-0.088935951668
ACH-000277,0.243581789459
ACH-000278,-0.132328768543
ACH-000279,-0.281068298313
ACH-000280,-0.015052595101
ACH-000281,-0.29910409155900003
ACH-000288,-0.0341964939009
ACH-000291,0.09563544302660001
ACH-000293,-0.0339370629311
ACH-000294,-0.058106207207300004
ACH-000295,-0.41556144120300004
ACH-000296,-0.0660649453248
ACH-000302,-0.052455733745
ACH-000304,0.00770086574285
ACH-000307,-0.017365981633799998
ACH-000308,-0.142174628655
ACH-000310,0.014798304296299998
ACH-000311,-0.029902054551300003
ACH-000312,-0.11305611521400001
ACH-000315,-0.42419864809600005
ACH-000316,-0.114326114871
ACH-000317,-0.010854093004299998
ACH-000318,-0.0279494266296
ACH-000319,-0.0509457490276
ACH-000320,-0.0604211939933
ACH-000322,-0.21350361912500002
ACH-000323,-0.274579476817
ACH-000324,-0.06106093435669999
ACH-000329,-0.151352460869
ACH-000330,0.0222449244018
ACH-000331,-0.11454365996200001
ACH-000332,0.0117694085998
ACH-000334,-0.0385063979831
ACH-000335,-0.41637371663199996
ACH-000336,0.094772948043
ACH-000337,-0.0858729114659
ACH-000339,-0.06755052367190001
ACH-000341,0.0325009381093
ACH-000348,-0.024873314971500003
ACH-000350,-0.035992956364300006
ACH-000352,-0.22850863413000003
ACH-000356,-0.13582824495999998
ACH-000361,-0.137080112866
ACH-000362,-0.125928007599
ACH-000363,-0.148291741724
ACH-000364,-0.265949149862
ACH-000365,-0.047522220765800004
ACH-000366,-0.17297645075399998
ACH-000368,-0.237163504098
ACH-000374,-0.09418169751630001
ACH-000375,-0.008700741191280002
ACH-000376,-0.202514085708
ACH-000381,-0.0162944617773
ACH-000383,0.0494760672623
ACH-000387,-0.131552518419
ACH-000389,-0.106417056293
ACH-000390,-0.0158584569623
ACH-000393,-0.220826251703
ACH-000395,-0.099128276843
ACH-000397,-0.0892458284393
ACH-000401,0.07913510089160002
ACH-000402,-0.361154135071
ACH-000403,-0.07696989697210001
ACH-000404,0.021511532419699997
ACH-000406,0.0331340978817
ACH-000407,-0.322502886212
ACH-000408,-0.042095977829
ACH-000410,-0.16223918474500001
ACH-000411,-0.0278678547303
ACH-000414,0.022821130682599996
ACH-000415,-0.296179763085
ACH-000416,-0.025950268469099997
ACH-000420,-0.142679389136
ACH-000421,-0.00760424909383
ACH-000424,-0.09856306748060001
ACH-000425,-0.0014050400827300001
ACH-000426,-0.290483322683
ACH-000427,-0.0157030446977
ACH-000433,-0.260698835534
ACH-000436,-0.232453683314
ACH-000444,-0.142855732663
ACH-000445,-0.13664638911399998
ACH-000448,-0.192376776591
ACH-000450,0.164101047234
ACH-000452,-0.17556552383699997
ACH-000454,-0.133686212153
ACH-000458,-0.015034671859600002
ACH-000459,0.0268973970517
ACH-000460,0.0530868676993
ACH-000461,0.0878994556265
ACH-000463,-0.21760588658799998
ACH-000464,-0.05723225619530001
ACH-000466,-0.18748170593400001
ACH-000467,-0.020247053185400002
ACH-000468,-0.0973429397892
ACH-000469,-0.07754291148030001
ACH-000470,-0.16376311349199998
ACH-000471,-0.0728454491151
ACH-000472,-0.056391370539499996
ACH-000473,-0.248215432508
ACH-000475,-0.11981225537799998
ACH-000476,0.135964389475
ACH-000477,0.34334879708099997
ACH-000480,0.0165434134667
ACH-000481,-0.271027539975
ACH-000483,0.09317813019360001
ACH-000484,-0.255250500915
ACH-000485,-0.17522825298
ACH-000486,-0.09168183784910001
ACH-000487,-0.027884695367099997
ACH-000488,-0.0744404328085
ACH-000490,-0.202104655242
ACH-000491,-0.0729967156474
ACH-000495,-0.0158929679474
ACH-000496,0.0288719288848
ACH-000499,0.116103781967
ACH-000500,-0.781699720483
ACH-000502,0.00725887465611
ACH-000503,-0.287733511587
ACH-000505,-0.06339797302649999
ACH-000507,-0.285400784984
ACH-000510,-0.13523464732999999
ACH-000511,0.0439872672084
ACH-000512,-0.36898138593099994
ACH-000516,-0.0415442640956
ACH-000517,0.035455262288800006
ACH-000518,-0.151016544143
ACH-000520,0.201374730627
ACH-000521,-0.08447657638689998
ACH-000522,-0.0797819152796
ACH-000524,0.146791694419
ACH-000527,0.0029742150081599997
ACH-000528,0.0255062369472
ACH-000537,-0.00414952259467
ACH-000541,-0.08998635202199999
ACH-000542,-0.157850358825
ACH-000544,-0.29647956509
ACH-000545,-0.344787040294
ACH-000547,-0.07855363516239999
ACH-000548,-0.12569331494799998
ACH-000549,-0.136894110772
ACH-000550,-0.0527641061388
ACH-000552,-0.0273640459203
ACH-000556,-0.122203577962
ACH-000557,-0.268562761447
ACH-000570,0.0821701023127
ACH-000571,-0.0602675052485
ACH-000573,-0.211365933859
ACH-000576,0.018236392522400002
ACH-000580,-0.11567741940099999
ACH-000584,-0.031367737587200004
ACH-000585,-0.038300579867
ACH-000588,-0.219895137144
ACH-000589,0.124481834355
ACH-000591,-0.12242105939799999
ACH-000593,-0.0568464224929
ACH-000600,-0.22634305841299998
ACH-000601,-0.0313072734831
ACH-000604,-0.0468923053541
ACH-000605,-0.223549325396
ACH-000606,-0.0558244877152
ACH-000608,-0.0254476970804
ACH-000614,0.130651364663
ACH-000616,-0.06183855244940001
ACH-000618,0.0386576492507
ACH-000619,-0.24252027282699998
ACH-000620,-0.173050930505
ACH-000621,-0.0356160524404
ACH-000622,-0.361489715107
ACH-000623,-0.160595162119
ACH-000624,-0.0125310003554
ACH-000627,-0.0995116592202
ACH-000630,-0.061348866777300004
ACH-000632,-0.191248832734
ACH-000633,-0.0701762484589
ACH-000637,-0.033909375123600004
ACH-000638,-0.19551720384399998
ACH-000646,0.210073076842
ACH-000647,-0.06447316014519999
ACH-000648,-0.0688328227679
ACH-000649,-0.062516968883
ACH-000651,-0.167677046526
ACH-000652,-0.555505602251
ACH-000653,-0.250335734808
ACH-000657,-0.11513688413100001
ACH-000658,-0.179290639765
ACH-000661,0.039042935089300006
ACH-000662,-0.0807457948899
ACH-000663,-0.0809994045903
ACH-000665,0.046331062125900005
ACH-000671,-0.00770175964178
ACH-000673,-0.030840786617099998
ACH-000676,0.126295954955
ACH-000677,0.00452672045941
ACH-000681,-0.100659925244
ACH-000682,-0.0152587710335
ACH-000683,-0.0728800844275
ACH-000684,0.138156215616
ACH-000688,0.0893434858161
ACH-000693,-0.129369924535
ACH-000694,-0.210678475983
ACH-000695,-0.454280654474
ACH-000696,-0.0559208416175
ACH-000697,0.0036586155961999996
ACH-000699,-0.026269563708799997
ACH-000701,0.12370501961699999
ACH-000706,0.131457449378
ACH-000711,-0.09809084133710001
ACH-000713,-0.0646555980189
ACH-000714,0.0225022693103
ACH-000718,-0.0013845394330699997
ACH-000720,-0.07422901334280001
ACH-000721,-0.12106901874600001
ACH-000724,-0.233542080908
ACH-000725,-0.0213149402722
ACH-000732,-0.056099511312699996
ACH-000734,0.0027369980619099997
ACH-000735,0.0910218560007
ACH-000736,-0.010554647117700001
ACH-000738,-0.112819661864
ACH-000746,-0.29882108448899997
ACH-000747,-0.11874811829399999
ACH-000748,0.061492629240499995
ACH-000753,-0.012248438391400001
ACH-000756,-0.0135882431023
ACH-000757,-0.22541509499
ACH-000758,-0.15605787904
ACH-000760,-0.0553108280138
ACH-000763,-0.18078593662300002
ACH-000764,-0.170528536512
ACH-000765,-0.0979148794246
ACH-000766,-0.147624322533
ACH-000767,0.015005525444200002
ACH-000768,-0.0266311783012
ACH-000769,-0.196412206899
ACH-000770,-0.122480249508
ACH-000771,-0.07588893505130001
ACH-000773,-0.152043527599
ACH-000776,-0.00768527575757
ACH-000777,-0.11582084057700001
ACH-000778,-0.11157761005999998
ACH-000781,-0.08336841999969999
ACH-000782,-0.185869779273
ACH-000783,-0.164387750444
ACH-000784,0.0337062525347
ACH-000785,0.0304946642839
ACH-000787,0.0668988423608
ACH-000788,-0.08597940624780001
ACH-000791,-0.241674028769
ACH-000792,0.035039334942000004
ACH-000794,-0.0765642384985
ACH-000796,-0.163353869928
ACH-000799,0.12918668535
ACH-000800,-0.14924519491399998
ACH-000802,-0.13414510028100002
ACH-000804,-0.0339710733049
ACH-000805,-0.022030657463
ACH-000809,-0.146043099499
ACH-000810,-0.24391953088000004
ACH-000811,-0.0352356287474
ACH-000817,0.0733697773084
ACH-000819,-0.399933095328
ACH-000820,-0.537772694618
ACH-000821,0.018896321075400003
ACH-000822,-0.0588811198122
ACH-000823,-0.10168643172700001
ACH-000824,-0.06334516550340001
ACH-000827,0.043662493625099996
ACH-000829,0.158227057719
ACH-000831,0.0250933168985
ACH-000832,-0.243209301427
ACH-000833,-0.17042457904199998
ACH-000834,-0.0747836283462
ACH-000835,-0.0440690007218
ACH-000836,0.364083264564
ACH-000837,-0.048275177226
