,NFKBIB (4793)
ACH-000319,0.0319593345564
ACH-000320,-0.0686549577622
ACH-000322,0.00865697024682
ACH-000323,-0.267681052161
ACH-000324,-0.385636635026
ACH-000329,-0.308787299393
ACH-000330,-0.348366705171
ACH-000331,-0.17953959296500002
ACH-000332,-0.213962413637
ACH-000334,-0.286502903769
ACH-000335,-0.0910508491433
ACH-000336,-0.10936770615599999
ACH-000337,-0.249337567244
ACH-000339,-0.335251544921
ACH-000341,-0.243439743941
ACH-000348,-0.103256463814
ACH-000350,-0.279326064792
ACH-000352,-0.137153247856
ACH-000356,-0.292234449671
ACH-000361,-0.656974014287
ACH-000362,-0.330227649969
ACH-000363,0.0463885254452
ACH-000364,-0.086374756485
ACH-000365,-0.207415437161
ACH-000366,-0.425256051757
ACH-000368,-0.16689544732699998
ACH-000374,-0.24875253871300002
ACH-000375,-0.00379280356612
ACH-000376,-0.13080691099400002
ACH-000381,-0.333058367649
ACH-000383,-0.282108408865
ACH-000387,-0.387174807976
ACH-000389,-0.45084650211800004
ACH-000390,-0.27182511454
ACH-000393,-0.44165263603999994
ACH-000395,-0.223581012765
ACH-000397,-0.560473208957
ACH-000401,-0.094294804816
ACH-000402,-0.0672711600119
ACH-000403,-0.316232849316
ACH-000404,-0.171027497219
ACH-000406,-0.206036714433
ACH-000407,-0.224278753755
ACH-000408,-0.320306909668
ACH-000410,-0.35912057767399996
ACH-000411,-0.193549126425
ACH-000414,-0.411583939551
ACH-000415,-0.169758841633
ACH-000416,-0.229727698466
ACH-000420,-0.516662540847
ACH-000421,-0.157582571734
ACH-000424,-0.23744937371999997
ACH-000425,-0.18474791279199998
ACH-000426,0.18885534759199998
ACH-000427,-0.416796514346
ACH-000433,-0.25544169669100003
ACH-000436,-0.144901365406
ACH-000444,-0.21045348313200002
ACH-000445,-0.1461473486
ACH-000448,-0.40510158324900003
ACH-000450,-0.27040914831
ACH-000452,-0.226754939708
ACH-000454,-0.485162559996
ACH-000458,-0.375085323182
ACH-000459,-0.188623837465
ACH-000460,-0.625038256521
ACH-000461,-0.181171781809
ACH-000463,-0.244448343803
ACH-000464,-0.136339943212
ACH-000466,-0.40860143617899997
ACH-000467,-0.010276173263799999
ACH-000468,-0.45473317838
ACH-000469,-0.37513308991300004
ACH-000470,-0.24992298671799998
ACH-000471,-0.6381398446850001
ACH-000472,-0.385888623513
ACH-000473,-0.223240260567
ACH-000475,-0.32288977536400004
ACH-000476,-0.200847377521
ACH-000477,-0.5171671075559999
ACH-000480,-0.054941172689899995
ACH-000481,-0.26778080673
ACH-000483,-0.301835215065
ACH-000484,-0.293894260137
ACH-000485,-0.232726156593
ACH-000486,-0.42629297677699995
ACH-000487,-0.273825097074
ACH-000488,-0.239968594453
ACH-000490,-0.309973946532
ACH-000491,-0.216819279731
ACH-000495,-0.22682662050900002
ACH-000496,-0.39358183795999996
ACH-000499,-0.450049404588
ACH-000500,-0.21055342946699998
ACH-000502,-0.227236161411
ACH-000503,-0.35635431891400005
ACH-000505,-0.358646004722
ACH-000507,-0.221086167753
ACH-000510,-0.38977953925399994
ACH-000511,-0.134513961614
ACH-000512,-0.112854666737
ACH-000516,-0.26741062895999995
ACH-000517,-0.500031874568
ACH-000518,-0.40862971788
ACH-000520,-0.339626560616
ACH-000521,-0.301688132451
ACH-000522,-0.26110844752900003
ACH-000524,-0.32861542435400004
ACH-000527,-0.310843435645
ACH-000528,-0.331737891048
ACH-000537,-0.45189101912100005
ACH-000541,-0.362335735155
ACH-000542,-0.23481325923000002
ACH-000544,-0.35838120984800004
ACH-000545,-0.217715828945
ACH-000547,-0.236972345597
ACH-000548,-0.575240748456
ACH-000549,-0.17226327453200002
ACH-000550,-0.177082500489
ACH-000552,-0.161410309453
ACH-000556,-0.25291253236600003
ACH-000557,-0.277486436547
ACH-000570,-0.143490318735
ACH-000571,-0.346046729352
ACH-000573,-0.09542138649620001
ACH-000576,-0.6924723694380001
ACH-000580,-0.161679053203
ACH-000584,-0.360071835866
ACH-000585,-0.6060072567729999
ACH-000588,-0.227571040039
ACH-000589,-0.320022772713
ACH-000591,-0.159234879091
ACH-000593,-0.269756974067
ACH-000600,-0.48094442127899995
ACH-000601,-0.21069992532900003
ACH-000604,-0.285915913064
ACH-000605,-0.302460277216
ACH-000606,-0.46512131658699996
ACH-000608,-0.371326095566
ACH-000614,-0.32562725147
ACH-000616,-0.370282427078
ACH-000618,-0.289738352114
ACH-000619,-0.05260441929719999
ACH-000620,-0.329623972185
ACH-000621,-0.368311681382
ACH-000622,-0.243640523894
ACH-000623,-0.19162893926
ACH-000624,-0.271760471206
ACH-000627,-0.344438175849
ACH-000630,-0.19882766549800002
ACH-000632,-0.304566089991
ACH-000633,-0.37034324518100004
ACH-000637,-0.165940912902
ACH-000638,-0.195055609823
ACH-000646,-0.26732311111699997
ACH-000647,-0.209729472779
ACH-000648,-0.263066412807
ACH-000649,-0.36218186309699996
ACH-000651,-0.403840122129
ACH-000652,-0.251124643472
ACH-000653,-0.493872631561
ACH-000657,-0.247847232905
ACH-000658,-1.44241702023
ACH-000661,-0.339650938081
ACH-000662,0.08750397402389999
ACH-000663,-0.265030498256
ACH-000665,-0.310345102773
ACH-000671,-0.318868805874
ACH-000673,-0.300012594984
ACH-000676,-0.305663802844
ACH-000677,-0.231423126919
ACH-000681,-0.22250667171100003
ACH-000682,-0.337219714946
ACH-000683,-0.223734594232
ACH-000684,0.0470907084731
ACH-000688,-0.420147543979
ACH-000693,-0.25674553294
ACH-000694,-0.329344085098
ACH-000695,-0.18560503203899997
ACH-000696,-0.22715301602
ACH-000697,-0.32182608394
ACH-000699,-0.099540945816
ACH-000701,-0.369175459943
ACH-000706,-0.239406197655
ACH-000711,-0.391770128115
ACH-000713,-0.32599796578699997
ACH-000714,-1.1037965914899999
ACH-000718,-0.20485986419799998
ACH-000720,-0.272544038433
ACH-000721,-0.166978646514
ACH-000724,-0.5533769362659999
ACH-000725,-0.40873078875200003
ACH-000732,-0.39897886428999996
ACH-000734,-0.363312811352
ACH-000735,-0.295262869091
ACH-000736,-0.37887621478699995
ACH-000738,-0.26650185475099997
ACH-000746,-0.437895854065
ACH-000747,-0.36656421895499997
ACH-000748,-0.342103349691
ACH-000753,0.00594403442619
ACH-000756,-0.417931583772
ACH-000757,-0.19899625069600002
ACH-000758,-0.437577266901
ACH-000760,-0.31397743305799997
ACH-000763,0.190962659835
ACH-000764,-0.689704612335
ACH-000765,-0.289845348329
ACH-000766,-0.180406263767
ACH-000767,-0.00533917605907
ACH-000768,-0.283145422709
ACH-000769,-0.09313683533339999
ACH-000770,-0.38047384680699997
ACH-000771,-0.243633977777
ACH-000773,-0.27825104537900003
ACH-000776,-0.15115983409800002
ACH-000777,-0.36877831293799995
ACH-000778,-0.44436187514
ACH-000781,-0.42512070220700005
ACH-000782,-0.137182958878
ACH-000783,-0.20756280813099998
ACH-000784,-0.18495823245700002
ACH-000785,-0.395884388448
ACH-000787,-0.34424136115500004
ACH-000788,-0.20384559488899998
ACH-000791,-0.39146526927599995
ACH-000792,-0.21068145214200001
ACH-000794,-0.23952997787900002
ACH-000796,-0.196991560324
ACH-000799,-0.158294928181
ACH-000800,-0.10494248806800001
ACH-000802,-0.33761360876
ACH-000804,-0.541397504179
ACH-000805,0.010660477953999999
ACH-000809,-0.193694796163
ACH-000810,0.118911907855
ACH-000811,-0.13063996109
ACH-000817,-0.0747883391925
ACH-000819,-0.57398471478
ACH-000820,-0.232073062176
ACH-000821,-1.404797096
ACH-000822,-0.36732020947800004
ACH-000823,-0.342651107687
ACH-000824,-0.459792551044
ACH-000827,-0.284374313597
ACH-000829,-0.28289509394
ACH-000831,-0.18314289261100003
ACH-000832,-0.385799276464
ACH-000833,-0.308488163019
ACH-000834,-0.3662556742
ACH-000835,-0.318113968105
ACH-000836,-0.284672940945
ACH-000837,-0.35213159231799995
ACH-000838,0.188316066983
ACH-000839,-0.19353755755
ACH-000840,-0.266180597606
ACH-000841,-0.475416555376
ACH-000843,-0.0006258512733810001
ACH-000846,-0.26022312659499997
ACH-000847,-0.19021122117
ACH-000848,-0.23573095554600001
ACH-000849,-0.362035193979
ACH-000851,-0.158713549344
ACH-000855,-0.526527166538
ACH-000856,-0.11006452640999999
ACH-000858,-0.373923885875
ACH-000859,-0.14659076977
ACH-000861,-0.43055832788599996
ACH-000862,-0.120628693189
ACH-000865,-0.251584228347
ACH-000866,-0.146059567838
ACH-000867,-0.321713430782
ACH-000869,-0.264127798517
ACH-000872,-0.340825085224
ACH-000873,-0.354045327492
ACH-000876,-0.39430392986199997
ACH-000878,-0.392095673628
ACH-000880,-0.335541784831
ACH-000881,-0.317997038615
ACH-000882,-0.31851719159200004
ACH-000884,-0.278703026993
ACH-000885,-0.26178241705099997
ACH-000887,-0.285245060278
ACH-000888,-0.186818507174
ACH-000889,-0.058068564585999995
ACH-000890,-0.341954812827
ACH-000896,-0.199218155812
ACH-000898,-0.391824430067
ACH-000900,-0.415361308879
ACH-000901,-0.49439159333599997
ACH-000905,-0.2394276181
ACH-000906,-0.358273048415
ACH-000907,0.0111602142914
ACH-000910,-0.186149146526
ACH-000911,-0.374842863402
ACH-000912,-0.13282779842599998
ACH-000913,-0.21291370995099998
ACH-000915,-0.283937810525
ACH-000916,0.046811859391800006
ACH-000917,-0.34136130314499996
ACH-000921,-0.360222931958
ACH-000924,-0.230978408504
ACH-000926,-0.0944153937039
ACH-000928,-0.24127051882
ACH-000929,-0.06859951500730001
ACH-000932,-0.336289742238
ACH-000935,-0.381682560179
ACH-000936,-0.0894092696601
ACH-000937,-0.19286400362300002
ACH-000938,-0.18725643559900002
ACH-000939,-0.365130123621
ACH-000941,-0.562338453434
ACH-000943,-0.318738700361
ACH-000946,-0.42511406582500005
ACH-000947,-0.254714217276
ACH-000948,-0.429298989468
ACH-000950,-0.46054131867799997
ACH-000953,-0.28697668482099997
ACH-000957,-0.307557630442
ACH-000958,-0.0732601325373
ACH-000960,-0.129437958267
ACH-000963,-0.291942994168
ACH-000968,-0.271213508888
ACH-000969,-0.49299183891000004
ACH-000973,-0.243840543659
ACH-000974,-0.374003628767
ACH-000975,-0.10086637991599999
ACH-000976,-0.410323133143
ACH-000978,-0.237931904621
ACH-000980,-0.268080310946
ACH-000984,-0.42239385165700005
ACH-000986,-0.234039613631
ACH-000988,-0.234007956104
ACH-000993,-0.249673030599
ACH-000994,-0.263770145695
ACH-000996,-0.265774301087
ACH-001001,-0.170440923751
ACH-001020,-0.39307993242600003
ACH-001028,-0.28260907961
ACH-001031,-0.273685289532
ACH-001038,-0.239705952801
ACH-001048,-0.436983740003
ACH-001050,-0.42896653256899997
ACH-001053,-0.192675873734
ACH-001054,-0.18813365068
ACH-001061,-0.162659658411
ACH-001067,-0.135930430525
ACH-001075,-0.37230706986100004
ACH-001096,-0.18534459283399998
ACH-001128,-0.023847756182400003
ACH-001134,-0.124172012273
ACH-001151,-0.220832759528
ACH-001163,-0.248044708016
ACH-001164,0.0947861274605
ACH-001173,-0.41093752469000006
ACH-001183,-0.317070944957
ACH-001184,-0.22932961550500003
ACH-001190,-0.311193263109
ACH-001192,-0.14936661419000002
ACH-001193,-0.232441069444
ACH-001196,-0.0540564761484
ACH-001197,-0.184553733309
ACH-001205,-0.306714799791
ACH-001211,-0.19753226672200003
ACH-001212,-0.638336661119
ACH-001228,-0.07110676556760001
ACH-001232,-0.019139811339099998
ACH-001239,-0.17751748809
ACH-001274,-0.28007830279199997
ACH-001275,-0.291855736154
ACH-001277,-0.420475780926
ACH-001278,-0.174066836925
ACH-001280,-0.300701974215
ACH-001283,-0.164266642881
ACH-001289,-0.09536946787469999
ACH-001295,-0.255300918888
ACH-001300,-0.37786599920999997
ACH-001301,-0.118275206701
ACH-001302,-0.6795558067949999
ACH-001303,-0.130246453459
ACH-001306,-0.09481722094110001
ACH-001318,-0.26515835263500004
ACH-001322,-0.33397562635899997
ACH-001328,-0.310174446765
ACH-001332,-0.37855061446000005
ACH-001333,-0.299578040044
ACH-001336,-0.294383754631
ACH-001340,-0.43892742078599994
ACH-001346,-0.338712152821
ACH-001353,-0.265545721169
ACH-001354,-0.0840460897652
ACH-001367,-0.161869449177
ACH-001368,-0.212210527073
ACH-001374,-0.21078144370700003
ACH-001375,-0.042582010763099996
ACH-001377,-0.306740906239
ACH-001380,-0.28571896090300003
ACH-001391,-0.449750160641
ACH-001407,-0.589101028349
ACH-001408,-0.18143494705899998
ACH-001413,-0.500594755995
ACH-001430,-0.477457661603
ACH-001431,-0.37956476409999995
ACH-001450,0.437010806298
ACH-001496,-0.275984259316
ACH-001500,-0.34519508930799997
ACH-001521,-0.10561100136499998
ACH-001523,-0.122763237989
ACH-001532,-0.266127093224
ACH-001536,-0.369854207009
ACH-001550,-0.370055288288
ACH-001552,-0.547062425853
ACH-001554,-0.272861187528
ACH-001645,-0.0920708281343
ACH-001654,-0.33671699606
ACH-001715,-0.22418441337499997
ACH-001735,-0.236419158462
ACH-001736,-0.13374508192
ACH-001737,-0.202304270164
ACH-001740,-0.28638693238
ACH-001745,-0.179483976635
ACH-001750,0.06285624293719999
ACH-001765,-0.173963056056
ACH-001956,-0.28509698532600003
ACH-001957,-0.142563213216
