,IGDCC4 (57722)
ACH-000004,-0.125542109671
ACH-000007,0.0906485323181
ACH-000009,-0.29673861688700004
ACH-000011,-0.12196299935900001
ACH-000012,-0.132253891441
ACH-000013,0.0151990527666
ACH-000014,-0.31023792789
ACH-000015,-0.204327308873
ACH-000017,-0.116028001307
ACH-000018,-0.209470371962
ACH-000019,-0.353825490176
ACH-000021,0.056959116474599995
ACH-000022,-0.216298469291
ACH-000025,0.014889964889499998
ACH-000028,0.0660428691895
ACH-000030,-0.0708938161067
ACH-000035,-0.25198661056999994
ACH-000036,-0.10105117052200001
ACH-000037,-0.47186279818899995
ACH-000039,-0.0226674864298
ACH-000040,-0.126790821503
ACH-000041,-0.048562818614600003
ACH-000042,0.00124091323059
ACH-000045,-0.09582624567160002
ACH-000047,-0.163701203942
ACH-000052,-0.39012005625600005
ACH-000053,-0.0877978025633
ACH-000054,-0.049457428670600004
ACH-000055,0.048185341223499996
ACH-000060,-0.180199036922
ACH-000067,0.0304802707517
ACH-000070,-0.211730717736
ACH-000075,0.11088916364399999
ACH-000078,-0.0625489836581
ACH-000082,-0.151215753642
ACH-000085,0.07851848792669999
ACH-000086,-0.406210169988
ACH-000087,-0.103207182708
ACH-000092,-0.10982542308900001
ACH-000095,-0.062428034258599996
ACH-000097,0.0178379059685
ACH-000098,-0.000130385912466
ACH-000099,-0.0241549325518
ACH-000108,-0.052536955553599995
ACH-000113,-0.222161924401
ACH-000115,-0.27500343555100004
ACH-000116,-0.254786677915
ACH-000118,0.039796644269199995
ACH-000120,-0.196446952213
ACH-000123,-0.117147979881
ACH-000127,-0.07580158424599999
ACH-000128,-0.18382478193100002
ACH-000132,-0.23557153139800002
ACH-000133,-0.019857633282999998
ACH-000137,-0.167120448821
ACH-000138,0.159032538609
ACH-000142,-0.0904691095029
ACH-000143,-0.138775744062
ACH-000146,-0.12338073654899999
ACH-000148,0.035461497601900004
ACH-000150,0.092274651935
ACH-000152,0.037987753909699995
ACH-000153,0.198259633483
ACH-000159,0.0451901517643
ACH-000160,-0.174673276255
ACH-000163,-0.09931200088189998
ACH-000167,-0.159978878977
ACH-000168,-0.15901923064600001
ACH-000169,-0.0944717395843
ACH-000178,-0.0561352998052
ACH-000182,-0.21010856668699998
ACH-000183,0.116590250826
ACH-000188,-0.0811347682311
ACH-000189,0.0292842111133
ACH-000190,-0.17902260571400003
ACH-000198,-0.09033857423080001
ACH-000204,-0.21593843633999998
ACH-000206,-0.0951833696678
ACH-000207,-0.43642486277099996
ACH-000211,-0.100778607624
ACH-000215,-0.167524575664
ACH-000221,-0.137861344321
ACH-000222,-0.143603810727
ACH-000223,-0.0465082157656
ACH-000226,-0.0920341663861
ACH-000227,-0.026619070403400003
ACH-000228,-0.192760654811
ACH-000231,-0.227911982555
ACH-000232,0.0462837167771
ACH-000233,-0.0586005053003
ACH-000234,-0.289809167268
ACH-000235,-0.09286095270519999
ACH-000237,-0.14899117087000002
ACH-000238,-0.321355078377
ACH-000243,-0.037907814888
