,SURF1 (6834)
ACH-000004,-0.346297714152
ACH-000007,-0.19832369435199998
ACH-000009,-0.268398562991
ACH-000011,-0.265241666632
ACH-000012,-0.408321418967
ACH-000013,-0.33677357666100005
ACH-000014,-0.23939889661999997
ACH-000015,-0.410310832746
ACH-000017,-0.251460124519
ACH-000018,0.0224761077298
ACH-000019,-0.23207398388599998
ACH-000021,-0.41026637323700005
ACH-000022,-0.175931954844
ACH-000025,-0.147049250018
ACH-000028,-0.153455021583
ACH-000030,-0.274966784227
ACH-000035,-0.217969987999
ACH-000036,0.055112935118699996
ACH-000037,-0.0941923297267
ACH-000039,-0.287386566338
ACH-000040,-0.495698113234
ACH-000041,-0.267181669911
ACH-000042,-0.361367069366
ACH-000045,-0.40168075111199997
ACH-000047,-0.317020859996
ACH-000052,-0.314239322203
ACH-000053,-0.271310789562
ACH-000054,-0.07378615183510001
ACH-000055,-0.114803285706
ACH-000060,-0.15381701807
ACH-000067,-0.258103487005
ACH-000070,-0.3645915317
ACH-000075,-0.06190920061480001
ACH-000078,-0.469597720268
ACH-000082,-0.13730941601
ACH-000085,-0.274893173429
ACH-000086,-0.253675120178
ACH-000087,-0.43270342474
ACH-000092,-0.297012331761
ACH-000095,-0.328508810588
ACH-000097,-0.20580560685899998
ACH-000098,-0.17356470620499997
ACH-000099,-0.38325713734
ACH-000108,-0.421466963011
ACH-000113,-0.70115288674
ACH-000115,-0.412907231215
ACH-000116,-0.328825848224
ACH-000118,-0.43311026334799996
ACH-000120,-0.34302504546400003
ACH-000123,-0.35745439942699997
ACH-000127,-0.057793202867599994
ACH-000128,-0.282482241227
ACH-000132,-0.250507361701
ACH-000133,-0.194948283201
ACH-000137,-0.186036242739
ACH-000138,-0.508690492663
ACH-000142,-0.0884897890633
ACH-000143,-0.208840011188
ACH-000146,-0.282949027475
ACH-000148,-0.258885650953
ACH-000150,-0.189192652165
ACH-000152,-0.276254941295
ACH-000153,-0.116411838445
ACH-000159,-0.250477044813
ACH-000160,-0.235694705449
ACH-000163,-0.165580429558
ACH-000167,-0.135817275286
ACH-000168,-0.0296828243115
ACH-000169,-0.197462792383
ACH-000178,-0.231335227144
ACH-000182,-0.32446909336
ACH-000183,-0.24534925529100002
ACH-000188,-0.117390337313
ACH-000189,-0.131439324581
ACH-000190,-0.360535663842
ACH-000198,-0.285125680713
ACH-000204,-0.0421535488143
ACH-000206,0.139064357769
ACH-000207,-0.479623498373
ACH-000211,-0.165962897374
ACH-000215,-0.22627206616700002
ACH-000221,-0.28703898749
ACH-000222,-0.183903066732
ACH-000223,-0.39440440371200003
ACH-000226,-0.049560454733600004
ACH-000227,-0.295543154521
ACH-000228,-0.35916925418799994
ACH-000231,-0.0576953324009
ACH-000232,-0.0573035070758
ACH-000233,-0.07963764498930001
ACH-000234,-0.186389667725
ACH-000235,-0.18605512674000002
ACH-000237,-0.216851160315
ACH-000238,-0.38178541268700006
ACH-000243,-0.113444286033
ACH-000244,-0.34870559034599996
ACH-000246,-0.473114075378
ACH-000248,-0.15336778079900001
ACH-000250,-0.135291210736
ACH-000251,-0.288510016418
ACH-000253,-0.104702694641
ACH-000255,-0.377640543068
ACH-000256,-0.140238590401
ACH-000257,0.120041848425
ACH-000258,-0.234850411004
ACH-000259,-0.273147190426
ACH-000260,-0.178743202742
ACH-000261,-0.19147479059
ACH-000262,-0.10574929442299999
ACH-000263,-0.19364978497299998
ACH-000264,-0.38098611703100005
ACH-000265,-0.394361164962
ACH-000266,-0.351343044652
ACH-000272,-0.324880349259
ACH-000273,-0.304903642277
ACH-000274,-0.263884473329
ACH-000277,-0.255685337569
ACH-000278,-0.189360640544
ACH-000279,-0.15402105345699998
ACH-000280,-0.19737117513900002
ACH-000281,-0.37782156019
ACH-000288,-0.056704324865300006
ACH-000291,-0.29827078998000006
ACH-000293,-0.0569088500887
ACH-000294,0.10246175508099999
ACH-000295,-0.14576605170999998
ACH-000296,-0.350611924105
ACH-000302,-0.205131685154
ACH-000304,-0.466940532807
ACH-000307,-0.302059449222
