,WASF2 (10163)
ACH-000246,-0.13846393045299998
ACH-000248,-0.24592802899500002
ACH-000250,-0.117162685857
ACH-000251,-0.464583004752
ACH-000253,-1.0994115903100001
ACH-000255,-0.225439803041
ACH-000256,-0.23996115565499998
ACH-000257,-0.303686867713
ACH-000258,-0.596755438294
ACH-000259,-0.145896529716
ACH-000260,-0.224864617855
ACH-000261,-0.041818053660699996
ACH-000262,-0.34100518335999996
ACH-000263,0.358339392021
ACH-000264,-0.15414830515699998
ACH-000265,-0.144990919669
ACH-000266,-0.572863243839
ACH-000272,-0.311821587864
ACH-000273,-0.380211587869
ACH-000274,-0.12092202578
ACH-000277,-0.145676270043
ACH-000278,-0.360723781751
ACH-000279,-0.25979029744800003
ACH-000280,-0.177401744788
ACH-000281,-0.457645314803
ACH-000288,-0.262203845143
ACH-000291,-0.166951677166
ACH-000293,-0.269703673975
ACH-000294,-0.20716108153299997
ACH-000295,-0.208771107949
ACH-000296,-0.057496160218400004
ACH-000302,-0.123490119643
ACH-000304,0.173185486441
ACH-000307,-0.296774340824
ACH-000308,-0.357369938068
ACH-000310,-0.251399684862
ACH-000311,-0.201851151855
ACH-000312,-0.176528198721
ACH-000315,-0.0855033611812
ACH-000316,-0.0649378522866
ACH-000317,-0.36073859168300004
ACH-000318,-0.180271542033
ACH-000319,-0.246453776037
ACH-000320,-0.22751075369000004
ACH-000322,0.010978065186
ACH-000323,-0.179235889612
ACH-000324,-0.18018174288
ACH-000329,-0.275850163085
ACH-000330,-0.459196692204
ACH-000331,-0.554235349193
ACH-000332,-0.384644418297
ACH-000334,-0.121353671094
ACH-000335,-0.162283858922
ACH-000336,-0.14291230397
ACH-000337,-0.11259132451300001
ACH-000339,-0.141126055413
ACH-000341,-0.106618155263
ACH-000348,-0.22020796738200002
ACH-000350,-0.43703140169
ACH-000352,-0.298647005478
ACH-000356,-0.11976014295
ACH-000361,0.0464161397595
ACH-000362,-0.330810474377
ACH-000363,-0.128909404831
ACH-000364,-0.287636614729
ACH-000365,-0.0988971531467
ACH-000366,-0.12368064051
ACH-000368,-0.21751299062600002
ACH-000374,-0.202191636873
ACH-000375,-0.130632480482
ACH-000376,-0.258121288459
ACH-000381,-0.433015665898
ACH-000383,-0.35734768111299997
ACH-000387,-0.0516181836331
ACH-000389,-0.202665284849
ACH-000390,-0.21043912201099998
ACH-000393,-0.180939823935
ACH-000395,-0.403674871198
ACH-000397,-0.107982942249
ACH-000401,-0.0126133511139
ACH-000402,-0.407010881749
ACH-000403,-0.218856625561
ACH-000404,0.08289834305930001
ACH-000406,-0.138256601
ACH-000407,-0.19121404479
ACH-000408,-0.280030227897
ACH-000410,-0.0028906643569200003
ACH-000411,-0.27974508349599997
ACH-000414,-0.179424002286
ACH-000415,-0.17484685323
ACH-000416,-0.07089965798560001
ACH-000420,-0.509599875406
ACH-000421,-0.39575053463200005
ACH-000424,-0.150022909323
ACH-000425,-0.052886877518300006
ACH-000426,0.00824413276619
ACH-000427,-0.425528830661
ACH-000433,0.0186594267067
ACH-000436,-0.23671919250100001
ACH-000444,-0.04902259546709999
ACH-000445,-0.274179765025
ACH-000448,-0.00117393037892
ACH-000450,-0.253533421065
ACH-000452,-0.168912749305
ACH-000454,0.05716868764830001
ACH-000458,-0.166459409074
ACH-000459,-0.036401104654399996
ACH-000460,-0.315440749974
ACH-000461,-0.19382143550900002
ACH-000463,-0.174347312478
ACH-000464,0.0415058404976
ACH-000466,-0.143219800161
ACH-000467,-0.34711699869999996
ACH-000468,-0.341195673328
ACH-000469,-0.608842126489
ACH-000470,-0.435598406971
ACH-000471,-0.620357365985
ACH-000472,-0.038633967768300005
ACH-000473,0.0071393975682999995
ACH-000475,-0.32859927154
ACH-000476,-0.437332913163
ACH-000477,-0.5720693763520001
ACH-000480,-0.126813363472
ACH-000481,-0.11736781072699999
ACH-000483,-0.21176987827
ACH-000484,0.0190396202774
ACH-000485,-0.270184447669
ACH-000486,-0.102140870319
ACH-000487,-0.024024414953600002
ACH-000488,-0.220100403974
ACH-000490,-0.419309205171
ACH-000491,-0.173121726171
ACH-000495,0.0446632688014
ACH-000496,-0.211802312314
ACH-000499,-0.39249499426299994
ACH-000500,-0.688458517774
ACH-000502,-0.532846270005
ACH-000503,-0.0618279242651
ACH-000505,-0.20173688595800002
ACH-000507,-0.12216421798100001
ACH-000510,-0.139885382491
ACH-000511,-0.35747644472199996
ACH-000512,0.0151822898825
ACH-000516,-0.208275949635
ACH-000517,-0.16718410207
ACH-000518,-0.140833293814
ACH-000520,-0.400256824103
ACH-000521,-0.176297836148
ACH-000522,-0.24115297568799998
ACH-000524,-0.165622566398
ACH-000527,-0.272524118963
ACH-000528,-0.102155263981
ACH-000537,-0.389142199957
ACH-000541,-0.195368633859
ACH-000542,-0.040843127741
ACH-000544,-0.0848647262424
ACH-000545,-0.150760754785
ACH-000547,-0.316620972834
ACH-000548,-0.158154340409
ACH-000549,-0.166192453936
ACH-000550,-0.235106172255
ACH-000552,-0.44137483819
ACH-000556,-0.13866388589700002
ACH-000557,-0.0942564819939
ACH-000570,-0.24968000061299997
ACH-000571,-0.358979857006
ACH-000573,0.0298074752416
ACH-000576,-0.239453778545
ACH-000580,-0.11502740695699999
ACH-000584,-0.24577428226700002
ACH-000585,-0.345157585708
ACH-000588,0.124983261193
ACH-000589,-0.0636895690308
ACH-000591,-0.289970090685
ACH-000593,-0.0607708191515
ACH-000600,-0.47630100169399997
ACH-000601,-0.137263786039
ACH-000604,-0.46381865147600004
ACH-000605,-0.145252791847
ACH-000606,-0.370166722492
ACH-000608,-0.245895229972
ACH-000614,0.046240467627
ACH-000616,-0.124558977701
ACH-000618,0.0497070294204
ACH-000619,-0.225677795326
ACH-000620,-0.736790342292
ACH-000621,-0.0104865672582
ACH-000622,-0.482236077342
ACH-000623,-0.384141629022
ACH-000624,-0.11402439292199999
ACH-000627,-0.12118884600199999
ACH-000630,-0.34483259816100004
ACH-000632,-0.284855875875
ACH-000633,-0.35253762302599995
ACH-000637,0.00481246894922
ACH-000638,-0.170450572949
ACH-000646,-0.41512017199100004
ACH-000647,-0.146638545164
ACH-000648,-0.28533823646400003
ACH-000649,-0.140807742008
ACH-000651,-0.141273449748
ACH-000652,-0.25747169167
ACH-000653,-0.27190700614700003
ACH-000657,-0.337844140634
ACH-000658,-0.06695810650119999
ACH-000661,0.08999337739010001
ACH-000662,-0.6423750988170001
ACH-000663,-0.041579086948800005
ACH-000665,-0.0915558347263
ACH-000671,-0.04728022251209999
ACH-000673,-0.0929511660483
ACH-000676,-0.0801888430488
ACH-000677,-0.297558015433
ACH-000681,-0.479300566682
ACH-000682,-0.117423279213
ACH-000683,-0.00814519914323
ACH-000684,0.00127249641894
ACH-000688,-0.19176810893100002
ACH-000693,-0.0678882820248
ACH-000694,-0.146441710887
ACH-000695,-0.314433076919
ACH-000696,-0.1013848091
ACH-000697,-0.502570001325
ACH-000699,-0.20998924885
ACH-000701,-0.384912315465
ACH-000706,-0.291404102037
ACH-000711,-0.26996158234400003
ACH-000713,-0.216917230353
ACH-000714,-0.139406962529
ACH-000718,0.087050524991
ACH-000720,-0.450417431319
ACH-000721,-0.17355457235999996
ACH-000724,-0.115180153821
ACH-000725,-0.177947866962
ACH-000732,-0.267502004287
ACH-000734,-0.299683542665
ACH-000735,0.060972369497300005
ACH-000736,-0.27247341931999997
ACH-000738,-0.143379625843
ACH-000746,-0.40020145684
ACH-000747,-0.022550296652099996
ACH-000748,-0.053878577758499996
ACH-000753,-0.030159494647499997
ACH-000756,-0.262902229027
ACH-000757,0.049612253506899996
ACH-000758,-0.20096908884300002
ACH-000760,-0.15553553018
ACH-000763,-0.334124821647
ACH-000764,-0.141223262253
ACH-000765,-0.159329063236
ACH-000766,-0.125980702575
ACH-000767,-0.127346106097
ACH-000768,0.09306297918610001
ACH-000769,-0.33780925182899996
ACH-000770,-0.0728374392304
ACH-000771,-0.245656960761
ACH-000773,-0.10277049693700001
ACH-000776,-0.15493518026
ACH-000777,-0.0745234118675
ACH-000778,0.06171543565769999
ACH-000781,-0.26802999196800004
ACH-000782,-0.0997501214078
ACH-000783,-0.349471615255
ACH-000784,-0.0360228685699
ACH-000785,-0.305370419241
ACH-000787,-0.11131199409499999
ACH-000788,-0.248716998242
ACH-000791,-0.249954556195
ACH-000792,-0.0573311483145
ACH-000794,-0.175186913052
ACH-000796,-0.660851642306
ACH-000799,-0.00241091614628
ACH-000800,-0.04353445412330001
ACH-000802,-0.19939584644299999
ACH-000804,-0.221044422394
ACH-000805,0.19232313827599998
ACH-000809,-0.09894275360480001
ACH-000810,-0.008921595990610001
ACH-000811,-0.199761726855
ACH-000817,-0.521273430473
ACH-000819,-0.131020418115
ACH-000820,-0.22658975845600002
ACH-000821,-0.08283934053110001
ACH-000822,-0.00155849034736
ACH-000823,0.0446348834227
ACH-000824,-0.241486093375
ACH-000827,-0.142308579281
ACH-000829,-0.298756131247
ACH-000831,-0.19177960248
ACH-000832,-0.432225948534
ACH-000833,-0.49082022012800003
ACH-000834,-0.18651634669
ACH-000835,-0.043413413788599996
ACH-000836,-0.20097373156
ACH-000837,-0.09021402393570001
ACH-000838,-0.22817292924899998
ACH-000839,-0.0820083462974
ACH-000840,-0.278756443421
ACH-000841,-0.307124105917
ACH-000843,-0.09930368867039999
ACH-000846,-0.22975213269
ACH-000847,-0.135321947986
ACH-000848,-0.174939378818
ACH-000849,-0.146383048569
ACH-000851,-0.247985703629
ACH-000855,-0.140238810783
ACH-000856,-0.34555312514200004
ACH-000858,0.0120155723434
ACH-000859,-0.309602246411
ACH-000861,-0.29647589050400003
ACH-000862,-0.321407196045
ACH-000865,-0.238140251659
ACH-000866,-0.206192735252
ACH-000867,-0.143536542495
ACH-000869,-0.136196251821
ACH-000872,-0.0662550722793
ACH-000873,-0.052714102818800006
ACH-000876,-0.688936047744
ACH-000878,0.411377135796
ACH-000880,-0.916088068733
ACH-000881,-0.0166374907329
ACH-000882,-0.10246923758099999
ACH-000884,-0.129484136771
ACH-000885,-0.37421935508599996
ACH-000887,-0.261051756389
ACH-000888,-0.16395421769000001
ACH-000889,-0.024255169678500003
ACH-000890,-0.261670003676
ACH-000896,-0.165960672409
ACH-000898,-0.197065662062
ACH-000900,0.00189711891374
ACH-000901,-0.0691276275924
ACH-000905,0.056618302211600004
ACH-000906,-0.148740445985
ACH-000907,-0.17732389838399998
ACH-000910,-0.016253905327899998
ACH-000911,-0.22077559705299998
ACH-000912,-0.224970003281
ACH-000913,-0.14623001200400002
ACH-000915,0.10699799741499999
ACH-000916,0.0920636538253
ACH-000917,-0.52990287778
ACH-000921,-0.28721966748399996
ACH-000924,-0.15121356504300001
ACH-000926,-0.585171786657
ACH-000928,-0.311834305874
ACH-000929,-0.0194966275843
ACH-000932,0.0921431519964
ACH-000935,-0.309480052596
ACH-000936,-0.158624628489
ACH-000937,-0.16239544751499999
ACH-000938,-0.161229484507
ACH-000939,-0.359193326237
ACH-000941,-0.198803269359
ACH-000943,-0.114228356282
ACH-000946,-0.455468613948
ACH-000947,-0.236958545469
ACH-000948,-0.288045898176
ACH-000950,0.0519392937644
ACH-000953,-0.328504094361
ACH-000957,-0.08349751932850001
ACH-000958,-0.354429058979
ACH-000960,-0.21917646721
ACH-000963,-0.0658091914822
ACH-000968,-0.00261359835671
ACH-000969,-0.147687958213
ACH-000973,-0.0770625136082
ACH-000974,-0.41617545991300003
ACH-000975,-0.12567652208799998
ACH-000976,-0.19075692907800001
ACH-000978,-0.410603493657
ACH-000980,-0.20875542950399997
ACH-000984,-0.178992116098
ACH-000986,-0.293154003436
ACH-000988,-0.387865713173
ACH-000993,-0.295127301749
ACH-000994,-0.579723231658
ACH-000996,-0.0915250839037
ACH-001001,-0.0936972861568
ACH-001020,0.123649584225
ACH-001028,-0.0997213285478
ACH-001031,-0.211420528908
ACH-001038,-0.13297468404999999
ACH-001048,-0.134852892462
ACH-001050,-0.252332689986
ACH-001053,-0.112887859932
ACH-001054,0.157202734773
ACH-001061,-0.147068919616
ACH-001067,-0.195482698092
ACH-001075,-0.15966101629899998
ACH-001096,-0.408312730254
ACH-001128,0.25138782409000004
ACH-001134,-0.34293091158399996
ACH-001151,-0.200275914496
ACH-001163,-0.123618718167
ACH-001164,-0.232726016482
ACH-001173,-0.0885717463473
ACH-001183,-0.241650015357
ACH-001184,-0.23578012535
ACH-001190,-0.5062025873520001
ACH-001192,-0.205857211663
ACH-001193,-0.315505418238
ACH-001196,-0.22093492877300003
ACH-001197,-0.33750907782799994
ACH-001205,-0.054712158198300005
ACH-001211,0.0289561629337
ACH-001212,-0.116014788312
ACH-001228,-0.00160237028917
ACH-001232,-0.262477426269
ACH-001239,-0.253866960676
ACH-001274,-0.465549636103
ACH-001275,-0.21944184100900002
ACH-001277,0.13143181123
ACH-001278,0.059499315009699995
ACH-001280,-0.213853714452
ACH-001283,-0.137309176296
ACH-001289,-0.0589112078779
ACH-001295,-0.128005684083
ACH-001300,-0.403654631575
ACH-001301,-0.39530535323700006
ACH-001302,-0.181953893763
ACH-001303,-0.17019271618700002
ACH-001306,0.0197161230034
ACH-001318,-0.33019745665
ACH-001322,-0.346586151813
ACH-001328,-0.383288470682
ACH-001332,-0.0505604442974
ACH-001333,-0.0671199415771
ACH-001336,-0.18984131572500001
ACH-001340,-0.22497360926100002
ACH-001346,0.0337822604643
ACH-001353,-0.60540106847
ACH-001354,-0.332422611516
ACH-001367,-0.12509295216299998
ACH-001368,-0.247134864165
ACH-001374,-0.291405811198
ACH-001375,-0.329030055772
ACH-001377,-0.373979452953
ACH-001380,-0.287184720763
ACH-001391,-0.0709090832906
ACH-001407,-0.26801217803000005
ACH-001408,-0.38638060488799997
ACH-001413,-0.16272377651699999
ACH-001430,-0.182455776765
ACH-001431,-0.27466267869000005
ACH-001450,-0.23427078660999998
ACH-001496,-0.203203593702
ACH-001500,-0.155168631487
ACH-001521,-0.420411644123
ACH-001523,-0.0391965790115
ACH-001532,-0.0168001824459
ACH-001536,-0.5485982693029999
ACH-001550,-0.137476732672
ACH-001552,-0.09627651902039999
ACH-001554,-0.269630926249
ACH-001645,0.22357811759799998
ACH-001654,-0.17586586784000002
ACH-001715,-0.23811442290999998
ACH-001735,-0.168391690034
ACH-001736,-0.20388708765799998
ACH-001737,-0.157680836645
ACH-001740,-0.57193581083
ACH-001745,-0.252390060201
ACH-001750,-0.185729458897
ACH-001765,-0.292760570636
ACH-001956,-0.510875447804
ACH-001957,-0.227520159762
