,NDUFAF7 (55471)
ACH-000004,-0.25614005747499996
ACH-000007,-0.444485308992
ACH-000009,-0.325496377869
ACH-000011,0.00204673483918
ACH-000012,-0.395617371463
ACH-000013,-0.49209415333499995
ACH-000014,-0.501150338934
ACH-000015,-0.420962180553
ACH-000017,-0.209668334698
ACH-000018,-0.393611449357
ACH-000019,-0.457816324533
ACH-000021,-0.537125110145
ACH-000022,-0.500256553171
ACH-000025,-0.49055976531
ACH-000028,-0.840506462242
ACH-000030,-0.5000668937330001
ACH-000035,-0.65253416446
ACH-000036,-0.239114021474
ACH-000037,-0.740048528675
ACH-000039,-0.304449935342
ACH-000040,-0.37309745803499994
ACH-000041,-0.23198844534600002
ACH-000042,-0.276135648146
ACH-000045,-0.801044413258
ACH-000047,-0.522145701074
ACH-000052,-0.24553392520700001
ACH-000053,-0.470652154858
ACH-000054,-0.610508140663
ACH-000055,-0.220797311701
ACH-000060,-0.410870038387
ACH-000067,-0.4492770399
ACH-000070,-0.540187650231
ACH-000075,-0.19979767996199999
ACH-000078,-0.392314895841
ACH-000082,-0.336903806664
ACH-000085,-0.602174728359
ACH-000086,-0.36579935041999995
ACH-000087,-0.48299644648900003
ACH-000092,-0.48030291542099995
ACH-000095,-0.151839438091
ACH-000097,-0.28069924019000003
ACH-000098,-0.384717355973
ACH-000099,-0.7066925812929999
ACH-000108,-0.3356831433
ACH-000113,-0.920704525335
ACH-000115,-0.39910742082199996
ACH-000116,-0.39020269188199996
ACH-000118,-0.8221849969580001
ACH-000120,-0.402533699874
ACH-000123,-0.5362486911819999
ACH-000127,-0.6351501401399999
ACH-000128,-0.630608562666
ACH-000132,-0.42061235212399994
ACH-000133,-0.50748751612
ACH-000137,-0.508886218884
ACH-000138,-0.6791644006700001
ACH-000142,-0.452074723498
ACH-000143,-0.34386014607500004
ACH-000146,-0.28884919349
ACH-000148,-0.44653903784800003
ACH-000150,-0.267511185073
ACH-000152,-0.553873303006
ACH-000153,-0.39053562309600004
ACH-000159,-0.368594464822
ACH-000160,-0.693271373246
ACH-000163,-0.410825166683
ACH-000167,-0.43212562286899997
ACH-000168,-0.216398564743
ACH-000169,-0.463291072919
ACH-000178,-0.277538852412
ACH-000182,-0.8779800170450001
ACH-000183,-0.417915973196
ACH-000188,-0.290552729992
ACH-000189,-0.6045781031899999
ACH-000190,-0.39761661786200003
ACH-000198,-0.8437522258239999
ACH-000204,-0.8307941849480001
ACH-000206,0.0459117758158
ACH-000207,-0.749322259399
ACH-000211,-0.34081901827
ACH-000215,-0.604298400035
ACH-000221,-0.388570416751
ACH-000222,-0.457547598121
ACH-000223,-0.349479797597
ACH-000226,-0.453578043673
ACH-000227,-0.41716045969300003
ACH-000228,-0.548121878882
ACH-000231,-0.260489443783
ACH-000232,-0.36606164325999996
ACH-000233,-0.5484944971419999
ACH-000234,-0.493421463354
ACH-000235,-0.43657746518299995
ACH-000237,-0.244987339233
ACH-000238,-0.43769506135499997
ACH-000243,-0.48538743392300004
ACH-000244,-0.513319131772
ACH-000246,-0.501330988666
ACH-000248,-0.440909064312
ACH-000250,-0.293103715699
ACH-000251,-0.539271604757
ACH-000253,-0.298929134602
ACH-000255,-0.32243132194699997
ACH-000256,-0.224185738074
ACH-000257,-0.5711423183259999
ACH-000258,-0.142971504986
ACH-000259,-0.481105846144
ACH-000260,-0.233881071606
ACH-000261,-0.40305996976899994
ACH-000262,-0.244778642536
ACH-000263,-0.430316629229
ACH-000264,-0.495831336192
ACH-000265,-0.686816756858
ACH-000266,-0.423049660967
ACH-000272,-0.465358018456
ACH-000273,-0.298316250081
ACH-000274,-0.35376648521700005
ACH-000277,-0.435805029958
ACH-000278,-0.364998339098
ACH-000279,-0.473225942967
ACH-000280,-0.5422173308780001
ACH-000281,-0.7054193782989999
ACH-000288,-0.620707719867
ACH-000291,-0.546044972312
ACH-000293,-0.47309741268399996
ACH-000294,-0.271386174959
ACH-000295,-0.6202589056610001
ACH-000296,0.0103174362205
ACH-000302,-0.294128444399
ACH-000304,-0.554096581563
ACH-000307,-0.32843350554
ACH-000308,-0.443291125285
ACH-000310,-0.38217079307999996
ACH-000311,-0.45345223672300006
ACH-000312,-0.648543530616
ACH-000315,-0.291528140902
ACH-000316,-0.407709385659
ACH-000317,-0.673848463347
ACH-000318,-0.508179189748
ACH-000319,-0.254979263593
ACH-000320,-0.6845934996449999
ACH-000322,-0.7166387163
ACH-000323,-0.391055709602
ACH-000324,-0.273377551859
ACH-000329,-0.796653248169
ACH-000330,-0.6021935283150001
ACH-000331,-0.225122828953
ACH-000332,-0.239733163242
ACH-000334,-0.28702361897100004
ACH-000335,-0.8366677742409999
ACH-000336,-0.641236595251
ACH-000337,-0.211042797769
ACH-000339,-0.49013486639200005
ACH-000341,-0.47021041541999997
ACH-000348,-0.727722068217
ACH-000350,-0.7335161375839999
ACH-000352,-0.446916078764
ACH-000356,-0.655722303275
ACH-000361,-0.294476706967
ACH-000362,-0.487249195316
ACH-000363,-0.669625582262
ACH-000364,-0.599252415819
ACH-000365,-0.432607670105
ACH-000366,-0.309121865737
ACH-000368,-0.46326091524199997
ACH-000374,-0.8098880669769999
ACH-000375,-0.162813425682
ACH-000376,-0.708613599796
ACH-000381,-0.500046486211
ACH-000383,-0.549449904452
ACH-000387,-0.19218717159600002
ACH-000389,-0.157014287402
ACH-000390,-0.43451168125399997
ACH-000393,-0.250641256553
ACH-000395,-0.538775435342
ACH-000397,-0.271701065131
ACH-000401,-0.0801887547998
ACH-000402,-0.497931181267
ACH-000403,-0.5180562042360001
ACH-000404,-0.676415336356
ACH-000406,-0.512109408797
ACH-000407,-0.447944860705
ACH-000408,-0.6349014556220001
ACH-000410,-0.428606315106
ACH-000411,-0.381070576477
ACH-000414,-0.540835755866
ACH-000415,-0.625603231666
ACH-000416,-0.367215931407
ACH-000420,-0.40126322149000004
ACH-000421,-0.243926398132
ACH-000424,-0.434314866771
ACH-000425,-0.38278333704499995
ACH-000426,-0.256665930154
ACH-000427,-0.5075785992390001
ACH-000433,-0.400911880075
ACH-000436,-0.12871016933
ACH-000444,-0.541607258823
ACH-000445,-0.286676730764
ACH-000448,-0.36664805381300003
ACH-000450,-0.78334981748
ACH-000452,-0.38718086648199995
ACH-000454,-0.723147594393
ACH-000458,-0.366829370339
ACH-000459,-0.9950565069220001
ACH-000460,-0.28050780562800004
ACH-000461,-0.725037155465
ACH-000463,-0.407167584917
ACH-000464,-0.40495311355700003
ACH-000466,-0.47454005405199995
ACH-000467,-0.45938091328599995
