,PKD2L1 (9033)
ACH-000004,-0.0427332212431
ACH-000007,-0.028621930971800002
ACH-000009,-0.050496736739300004
ACH-000011,0.048282487368
ACH-000012,-0.102719557512
ACH-000013,0.056847888951
ACH-000014,-0.128289859719
ACH-000015,-0.178832439326
ACH-000017,-0.0109032076394
ACH-000018,-0.324596151608
ACH-000019,-0.20080313837000002
ACH-000021,0.006233889811880001
ACH-000022,-0.055182795197099996
ACH-000025,-0.103038388017
ACH-000028,-0.029653728039799997
ACH-000030,-0.0294863813394
ACH-000035,0.045942168599500004
ACH-000036,-0.156966037709
ACH-000037,0.0148033463332
ACH-000039,-0.0239393218494
ACH-000040,-0.08919141154230001
ACH-000041,-0.192513109537
ACH-000042,0.04621916963219999
ACH-000045,-0.088506149112
ACH-000047,-0.011308329970799998
ACH-000052,-0.007892039836669999
ACH-000053,-0.0574887599045
ACH-000054,-0.236143416919
ACH-000055,-0.117432123157
ACH-000060,-0.09952651218589999
ACH-000067,-0.275294141488
ACH-000070,0.142995050022
ACH-000075,-0.142415733828
ACH-000078,0.08346099539480001
ACH-000082,-0.0340122468512
ACH-000085,0.029820457532900004
ACH-000086,-0.0991993549296
ACH-000087,-0.128259379115
ACH-000092,0.0430751332324
ACH-000095,-0.11315818887599999
ACH-000097,0.032213908788400004
ACH-000098,-0.054757573235900005
ACH-000099,-0.163044106188
ACH-000108,0.0155682973037
ACH-000113,-0.170633838481
ACH-000115,-0.22320973494899998
ACH-000116,-0.00871605856486
ACH-000118,-0.0581045191229
ACH-000120,0.041710086086699995
ACH-000123,-0.0443737148384
ACH-000127,-0.13776940983
ACH-000128,0.04279633730619999
ACH-000132,-0.192674006023
ACH-000133,-0.0663384875336
ACH-000137,-0.0264198710017
ACH-000138,-0.128650267541
ACH-000142,-0.041696170731300004
ACH-000143,0.0360583397538
ACH-000146,0.117055385712
ACH-000148,-0.26885670355700003
ACH-000150,-0.0034269773477399994
ACH-000152,-0.205098673077
ACH-000153,-0.0452120724646
ACH-000159,0.0218990754599
ACH-000160,0.0503575373714
ACH-000163,-0.097090807697
ACH-000167,-0.49743441771200003
ACH-000168,-0.14904273396
ACH-000169,-0.213099753616
ACH-000178,-0.235565633865
ACH-000182,-0.054874838586
ACH-000183,-0.16148170912499998
ACH-000188,-0.208743880154
ACH-000189,-0.183696988508
ACH-000190,-0.10029458294600001
ACH-000198,-0.131514840128
ACH-000204,-0.0682580919922
ACH-000206,0.00881878234562
ACH-000207,-0.41864350963299996
ACH-000211,0.053156692741300006
ACH-000215,0.0342414679209
ACH-000221,-0.15609848773399998
ACH-000222,0.0407082545701
ACH-000223,-0.13724936823
ACH-000226,0.00775913522818
ACH-000227,-0.129723312221
ACH-000228,-0.050828938069900007
ACH-000231,-0.0818690119588
