,HNRNPL (3191)
ACH-000472,-1.26352445825
ACH-000473,-0.716620307182
ACH-000475,-0.880595731468
ACH-000476,-0.6940250809299999
ACH-000477,-0.7131077306270001
ACH-000480,-0.846623694966
ACH-000481,-0.892572555533
ACH-000483,-0.578166982756
ACH-000484,-1.02029364577
ACH-000485,-1.046508883
ACH-000486,-0.8224671529369999
ACH-000487,-0.696754455521
ACH-000488,-0.8949304580859999
ACH-000490,-0.805737602268
ACH-000491,-1.13782733359
ACH-000495,-1.0
ACH-000496,-0.836028182173
ACH-000499,-0.809730518347
ACH-000500,-0.882875198939
ACH-000502,-1.01449387662
ACH-000503,-0.6326906678859999
ACH-000505,-1.3483279225
ACH-000507,-0.873722683224
ACH-000510,-0.6855035897990001
ACH-000511,-0.999581537347
ACH-000512,-1.23112633256
ACH-000516,-0.9415216355439999
ACH-000517,-0.8426691651970001
ACH-000518,-0.981131091825
ACH-000520,-0.90984832491
ACH-000521,-0.885962941549
ACH-000522,-1.13470410061
ACH-000524,-0.6885373277
ACH-000527,-0.578307282919
ACH-000528,-0.79338974478
ACH-000537,-0.679231693084
ACH-000541,-0.7281379224660001
ACH-000542,-1.0566152467799999
ACH-000544,-0.871997468366
ACH-000545,-0.680608003893
ACH-000547,-0.900579882711
ACH-000548,-0.91748775485
ACH-000549,-0.9058710274259999
ACH-000550,-1.13231057915
ACH-000552,-0.892283399986
ACH-000556,-0.960370910458
ACH-000557,-1.41897433666
ACH-000570,-1.01251569711
ACH-000571,-1.2624614481899998
ACH-000573,-0.973362766729
ACH-000576,-1.08694455605
ACH-000580,-0.7635618409280001
ACH-000584,-0.80144882064
ACH-000585,-1.27315740745
ACH-000588,-0.930885569729
ACH-000589,-0.995301269523
ACH-000591,-0.680955038002
ACH-000593,-1.03815245862
ACH-000600,-1.09049523666
ACH-000601,-0.939214630124
ACH-000604,-0.8625302700399999
ACH-000605,-0.773806331419
ACH-000606,-0.891973997134
ACH-000608,-0.876876217238
ACH-000614,-0.59163119912
ACH-000616,-0.862029390585
ACH-000618,-0.875390154612
ACH-000619,-0.7329957108380001
ACH-000620,-0.9013384141959999
ACH-000621,-1.0074424126600001
ACH-000622,-0.514129526397
ACH-000623,-0.744616323643
ACH-000624,-1.0648693043000002
ACH-000627,-1.13832993346
ACH-000630,-1.03734906202
ACH-000632,-0.7405038547830001
ACH-000633,-0.8771236162739999
ACH-000637,-0.686773483754
ACH-000638,-0.926739940987
ACH-000646,-1.00172051977
ACH-000647,-1.03912647448
ACH-000648,-0.749483300482
ACH-000649,-0.9668944662450001
ACH-000651,-1.0318068077299998
ACH-000652,-0.844583127714
ACH-000653,-1.1804231677500001
ACH-000657,-0.878296476836
ACH-000658,-1.1271946493
ACH-000661,-0.707844615897
ACH-000662,-1.10236503287
ACH-000663,-1.10788396019
ACH-000665,-0.9237975216519999
ACH-000671,-0.8129112852920001
ACH-000673,-1.03140427934
ACH-000676,-0.9803877664980001
ACH-000677,-1.18382002785
ACH-000681,-0.699216981696
ACH-000682,-0.9383950897490001
ACH-000683,-0.696947830021
ACH-000684,-0.725390237503
ACH-000688,-0.5805217145570001
ACH-000693,-0.8268278383069999
ACH-000694,-1.1618004653
ACH-000695,-0.730202433189
ACH-000696,-0.9476565034659999
ACH-000697,-0.835062590768
ACH-000699,-0.991629035519
ACH-000701,-0.519112229299
ACH-000706,-0.730614946071
ACH-000711,-0.9854357403299999
ACH-000713,-0.7889174311980001
ACH-000714,-0.667059807197
ACH-000718,-0.684682642747
ACH-000720,-0.932120363422
ACH-000721,-0.925454651245
ACH-000724,-1.11109491056
ACH-000725,-0.93790527506
ACH-000732,-0.797122314492
ACH-000734,-0.705111711242
ACH-000735,-1.1648815031200002
ACH-000736,-0.546807296074
ACH-000738,-0.9848628706470001
ACH-000746,-0.58796389271
ACH-000747,-0.774459290183
ACH-000748,-0.8575373273520001
ACH-000753,-0.855975876717
ACH-000756,-1.06104572812
ACH-000757,-0.976809777551
ACH-000758,-0.81009513792
ACH-000760,-0.8601002790700001
ACH-000763,-1.0250260760299998
ACH-000764,-1.0355345068100001
ACH-000765,-0.811881292818
ACH-000766,-0.950260033945
ACH-000767,-0.850378799652
ACH-000768,-0.83366286497
ACH-000769,-0.830560206945
ACH-000770,-0.9018154194850001
ACH-000771,-0.841146216813
ACH-000773,-0.9729595917
ACH-000776,-0.966251057966
ACH-000777,-1.08955293608
ACH-000778,-0.766603647141
ACH-000781,-0.649154774392
ACH-000782,-1.05846036345
ACH-000783,-0.625692931612
ACH-000784,-1.05088922763
ACH-000785,-1.20323603225
ACH-000787,-0.714015471311
ACH-000788,-1.00404741956
ACH-000791,-0.828794172765
ACH-000792,-0.8328244935699999
ACH-000794,-0.786383472282
ACH-000796,-0.8335937220399999
ACH-000799,-0.688904556168
ACH-000800,-0.924602486485
ACH-000802,-0.9511777490440001
ACH-000804,-0.8755553614830001
ACH-000805,-1.05900436643
ACH-000809,-0.785369905554
ACH-000810,-1.09042233783
ACH-000811,-0.841927576027
ACH-000817,-1.0041715253799999
ACH-000819,-1.02455542203
ACH-000820,-1.11854065412
ACH-000821,-0.930349303828
ACH-000822,-1.26162162199
ACH-000823,-0.891421969785
ACH-000824,-1.04239384835
ACH-000827,-0.9139915497650001
ACH-000829,-1.0444640924200002
ACH-000831,-0.75840847451
ACH-000832,-0.861087549774
ACH-000833,-0.792933562383
ACH-000834,-0.639484047194
ACH-000835,-1.09119361538
ACH-000836,-1.28916808503
ACH-000837,-0.7966782531659999
ACH-000838,-0.771724921273
ACH-000839,-0.8492605516230001
ACH-000840,-0.35351989654
ACH-000841,-0.918010252212
ACH-000843,-1.04055834781
ACH-000846,-0.660202333765
ACH-000847,-0.752742600267
ACH-000848,-0.8945889162880001
ACH-000849,-0.354963981387
ACH-000851,-0.883361245703
ACH-000855,-0.565723178945
ACH-000856,-0.855655220104
ACH-000858,-0.901072296172
ACH-000859,-0.7631194091
ACH-000861,-0.7250489630149999
ACH-000862,-0.751778613413
ACH-000865,-0.893982578149
ACH-000866,-1.07186313216
ACH-000867,-0.990107713892
ACH-000869,-1.00276115837
ACH-000872,-1.02219374203
ACH-000873,-1.14438578979
ACH-000876,-1.10650213073
ACH-000878,-0.683925835526
ACH-000880,-0.49394871724399997
ACH-000881,-0.759017874941
ACH-000882,-1.06235932052
ACH-000884,-0.962686179614
ACH-000885,-0.653739022192
ACH-000887,-0.83103236882
ACH-000888,-0.746242045563
ACH-000889,-0.912941579176
ACH-000890,-0.951634227045
ACH-000896,-0.871750816577
ACH-000898,-0.610899782153
ACH-000900,-0.830536523106
ACH-000901,-0.9865212993179999
ACH-000905,-0.816610996622
ACH-000906,-1.1379439958600002
ACH-000907,-1.01065916082
ACH-000910,-0.862963409655
ACH-000911,-1.1669788533
ACH-000912,-0.689538880879
ACH-000913,-0.848656756903
ACH-000915,-0.948523695388
ACH-000916,-0.715546445678
ACH-000917,-0.917991203485
ACH-000921,-0.71909373794
ACH-000924,-0.8276212655140001
ACH-000926,-0.46742447368900003
ACH-000928,-0.8940150928380001
ACH-000929,-0.784142893856
ACH-000932,-1.11178094464
ACH-000935,-0.996883934851
ACH-000936,-1.0601247703899999
ACH-000937,-1.07147943419
ACH-000938,-1.02562746963
ACH-000939,-1.1376178004700002
ACH-000941,-0.8205282118899999
ACH-000943,-1.00022388443
ACH-000946,-0.953614550757
ACH-000947,-1.13839615538
ACH-000948,-0.938663926188
ACH-000950,-1.03934343437
ACH-000953,-1.0691582072299999
ACH-000957,-0.909400267263
ACH-000958,-0.747162576569
ACH-000960,-1.09896863403
ACH-000963,-1.2993351396500001
ACH-000968,-0.681732651249
ACH-000969,-0.726815409707
ACH-000973,-1.0665301674299998
ACH-000974,-1.08694289596
ACH-000975,-0.981967631578
ACH-000976,-0.935708249374
ACH-000978,-1.3462507049899999
ACH-000980,-0.775156621451
ACH-000984,-1.1590015760299999
ACH-000986,-0.9328928780210001
ACH-000988,-1.061036029
ACH-000993,-0.856201178198
ACH-000994,-0.956488440965
ACH-000996,-0.9170730781380001
ACH-001001,-0.972579125074
ACH-001020,-1.2300767430500001
ACH-001028,-0.92263071574
ACH-001031,-0.7864793046009999
ACH-001038,-0.9393154299609999
ACH-001048,-0.8804476180480001
ACH-001050,-1.0441429500700001
ACH-001053,-0.8174563915549999
ACH-001054,-0.744739320897
ACH-001061,-0.851228033829
ACH-001067,-0.911692247516
ACH-001075,-0.8479145508939999
ACH-001096,-0.939534877465
ACH-001128,-0.957877945313
ACH-001134,-0.926170043946
ACH-001151,-0.828853345842
ACH-001163,-0.9016605225990001
ACH-001164,-0.7597212529530001
ACH-001173,-0.9382603704379999
ACH-001183,-0.81974015112
ACH-001184,-0.724306462941
ACH-001190,-1.06332644036
ACH-001192,-0.997519704876
ACH-001193,-0.7766294822300001
ACH-001196,-0.6766159023909999
ACH-001197,-0.63896720983
ACH-001205,-1.0238787325399998
ACH-001211,-0.888456714559
ACH-001212,-0.744362785742
ACH-001228,-0.8969825076279999
ACH-001232,-0.820335684837
ACH-001239,-0.965400829057
ACH-001274,-0.7377397163089999
ACH-001275,-1.1129118911799998
ACH-001277,-0.947127159974
ACH-001278,-0.576956398063
ACH-001280,-0.8625154933020001
ACH-001283,-0.7092304758920001
ACH-001289,-0.702828492173
ACH-001295,-0.882447820274
ACH-001300,-0.7303081712389999
ACH-001301,-0.956966765774
ACH-001302,-1.04427604008
ACH-001303,-0.829762464533
ACH-001306,-0.918983783922
ACH-001318,-0.654845105497
ACH-001322,-0.810773750877
ACH-001328,-0.9913664549789999
ACH-001332,-0.85096150887
ACH-001333,-0.832704887099
ACH-001336,-0.872376204095
ACH-001340,-0.8113230287980001
ACH-001346,-0.8794869426809999
ACH-001353,-1.11043596278
ACH-001354,-0.835309200357
ACH-001367,-1.23254249303
ACH-001368,-0.823477429765
ACH-001374,-0.8711374979909999
ACH-001375,-0.595629825885
ACH-001377,-0.737004473357
ACH-001380,-0.9383065183600001
ACH-001391,-0.6523184238949999
ACH-001407,-0.942423524027
ACH-001408,-0.757655084885
ACH-001413,-0.703672890681
ACH-001430,-1.1696882696200002
ACH-001431,-0.9290375486650001
ACH-001450,-0.841341213848
ACH-001496,-0.997103859481
ACH-001500,-0.8144041690870001
ACH-001521,-0.896808946616
ACH-001523,-0.678797613468
ACH-001532,-0.769282041265
ACH-001536,-0.499757806438
ACH-001550,-1.09632785537
ACH-001552,-0.8777098002770001
ACH-001554,-0.772992083822
ACH-001645,-1.23673672048
ACH-001654,-0.9379258458390001
ACH-001715,-1.20293061629
ACH-001735,-0.946407195599
ACH-001736,-1.06441995275
ACH-001737,-1.22221230985
ACH-001740,-1.0256088154
ACH-001745,-0.9952790261839999
ACH-001750,-0.79195270089
ACH-001765,-0.781649348013
ACH-001956,-0.856705573142
ACH-001957,-1.04721737733
