,AP1AR (55435)
ACH-000004,0.13294874100600002
ACH-000007,0.357027672147
ACH-000009,0.13576380506
ACH-000011,-0.0226747604746
ACH-000012,0.14697315562000002
ACH-000013,0.10340082158500001
ACH-000014,0.0629893373398
ACH-000015,0.0942273692444
ACH-000017,-0.113963025012
ACH-000018,0.0196249757492
ACH-000019,-0.187598264031
ACH-000021,-0.00106320719147
ACH-000022,0.19022750529399998
ACH-000025,0.0770599761613
ACH-000028,-0.0139908840877
ACH-000030,0.12894343091399998
ACH-000035,0.174018202176
ACH-000036,0.0740011603461
ACH-000037,-0.0116863672145
ACH-000039,-0.183655685418
ACH-000040,0.160009533525
ACH-000041,0.0244525658316
ACH-000042,0.0205304746267
ACH-000045,0.0592385729949
ACH-000047,0.09234794029380002
ACH-000052,0.17835253816500002
ACH-000053,0.10228382136099999
ACH-000054,0.0777342894466
ACH-000055,0.203889904378
ACH-000060,0.166502727824
ACH-000067,0.021580995904399998
ACH-000070,0.280003990941
ACH-000075,0.0478406321847
ACH-000078,4.566024236e-05
ACH-000082,-0.0131624109623
ACH-000085,0.22056722358300002
ACH-000086,0.08364034870180001
ACH-000087,-0.205294025383
ACH-000092,-0.040679674083500005
ACH-000095,0.10925496275999999
ACH-000097,-0.00254102201206
ACH-000098,0.154870851835
ACH-000099,0.0427569722105
ACH-000108,-0.0123760241691
ACH-000113,0.10820867362400001
ACH-000115,-0.136723441965
ACH-000116,0.0910359660315
ACH-000118,0.113155455597
ACH-000120,-0.125534467374
ACH-000123,0.10074511297399999
ACH-000127,0.181818447979
ACH-000128,-0.141059046251
ACH-000132,0.135728450757
ACH-000133,0.0437242097854
ACH-000137,-0.044191473834199996
ACH-000138,0.064031929744
ACH-000142,-0.08920469295399999
ACH-000143,0.11148456931
ACH-000146,0.00793226994762
ACH-000148,0.178143637166
ACH-000150,-0.0463853859466
ACH-000152,0.155995911066
ACH-000153,-0.047929158521
ACH-000159,0.137425385157
ACH-000160,0.051369495479300004
ACH-000163,0.0352797748105
ACH-000167,-0.24361757683000002
ACH-000168,0.09945845820689998
ACH-000169,0.194499524318
ACH-000178,0.0915026906391
ACH-000182,0.185631247949
ACH-000183,0.0400531371294
ACH-000188,0.21404127638700002
ACH-000189,-0.167253365176
ACH-000190,0.0284785864043
ACH-000198,0.126461639758
ACH-000204,0.17360231587799999
ACH-000206,0.042899898907199994
ACH-000207,0.19419715964
ACH-000211,0.061982966764599995
ACH-000215,0.105386162881
ACH-000221,0.024109018635900002
ACH-000222,-0.0896507575372
ACH-000223,0.0676681179311
ACH-000226,0.0860748250475
ACH-000227,0.0831452886773
ACH-000228,-0.00918945653124
ACH-000231,0.14130315764499998
ACH-000232,0.048653702223100004
ACH-000233,0.07195229909310001
ACH-000234,0.132082068216
ACH-000235,0.0555576147531
ACH-000237,0.127781793554
ACH-000238,0.0231472487538
ACH-000243,-0.133912549214
ACH-000244,-0.00494120118236
ACH-000246,0.18121484277199998
ACH-000248,0.0685651318219
ACH-000250,0.0815863911768
ACH-000251,-0.025564566480099995
ACH-000253,0.0668311307531
ACH-000255,0.0994266253839
ACH-000256,-0.07362801012739999
ACH-000257,0.031380103023999996
ACH-000258,0.27141953763300003
ACH-000259,0.036733343920900004
ACH-000260,0.0593432837862
ACH-000261,0.0793040424786
ACH-000262,-0.033765871656299996
ACH-000263,-0.0397147608074
ACH-000264,-0.0283539665564
ACH-000265,0.0200649775488
ACH-000266,-0.08732906558869999
ACH-000272,0.115731469855
ACH-000273,0.11522769151699999
ACH-000274,0.06970266248380001
ACH-000277,-0.011518465685
ACH-000278,0.34082509011900003
ACH-000279,0.11024453845799999
ACH-000280,0.004115786289880001
ACH-000281,-0.049739354836400004
ACH-000288,0.12593909589500002
ACH-000291,0.26319136383999997
ACH-000293,-0.0397096646049
ACH-000294,0.196945119927
ACH-000295,0.07222454524000001
ACH-000296,0.161412644087
ACH-000302,0.09690200982760001
ACH-000304,0.0346673850417
ACH-000307,0.109049386438
ACH-000308,0.0424380437604
ACH-000310,-0.131215744862
ACH-000311,-0.30084262440000004
ACH-000312,-0.0149463108239
ACH-000315,-0.208060723143
ACH-000316,0.09666282480360001
ACH-000317,0.0656871482515
ACH-000318,0.028969067389000003
ACH-000319,0.046739553875099996
ACH-000320,-0.264711722827
ACH-000322,0.0116026576984
ACH-000323,0.014350365533399998
ACH-000324,0.0369724728513
ACH-000329,0.11309758084
ACH-000330,-0.021210523199200002
ACH-000331,0.21394132839899999
ACH-000332,-0.0322911425717
ACH-000334,-0.033823514584499996
ACH-000335,0.140097814813
ACH-000336,0.308976727509
ACH-000337,-0.269208706537
ACH-000339,0.0441216660157
ACH-000341,-0.22654878387
ACH-000348,0.0654031043603
ACH-000350,0.127573903758
ACH-000352,0.0808819468452
ACH-000356,0.42699035171899996
ACH-000361,0.139120401189
ACH-000362,-0.072736398282
ACH-000363,0.18007659100099999
ACH-000364,-0.0392590567452
ACH-000365,0.11498598422299999
ACH-000366,0.04763092852519999
ACH-000368,0.0871969971548
ACH-000374,-0.109380682326
ACH-000375,0.16177947615
ACH-000376,0.248004489115
ACH-000381,0.0187423803865
ACH-000383,-0.100374559081
ACH-000387,0.0557635998381
ACH-000389,0.13871452083900002
ACH-000390,-0.051940751732
ACH-000393,0.19710687863600002
ACH-000395,0.105493929882
ACH-000397,0.0362087878531
ACH-000401,-0.017869880405
ACH-000402,0.374230208952
ACH-000403,-0.007428341326850001
ACH-000404,0.160830421972
ACH-000406,0.022578397521900002
ACH-000407,0.0966864599055
ACH-000408,0.290371246132
ACH-000410,0.146903242619
ACH-000411,0.187892407465
ACH-000414,-0.14635692233
ACH-000415,0.0513111379025
ACH-000416,0.0334207736371
ACH-000420,0.122827615633
ACH-000421,0.06929068015630001
ACH-000424,0.17183729473499998
ACH-000425,0.034274802827599996
ACH-000426,0.21887305206
ACH-000427,0.011957511123200001
ACH-000433,-0.08675715848660001
ACH-000436,-0.2837380411
ACH-000444,0.166897925701
ACH-000445,-0.00238256231696
ACH-000448,0.038112083151599994
ACH-000450,-0.147963853379
ACH-000452,0.16952622461300001
ACH-000454,0.0619179470069
ACH-000458,0.1926416161
ACH-000459,0.203115881202
ACH-000460,0.039726918258599996
ACH-000461,0.039397494407599994
ACH-000463,0.035408963942699996
ACH-000464,0.225474050014
ACH-000466,0.115977111339
ACH-000467,-0.0760120250778
ACH-000468,0.0105263274362
ACH-000469,0.0730498906518
ACH-000470,0.0987758638428
ACH-000471,0.167587778515
ACH-000472,0.12438416494000001
ACH-000473,0.197024275973
ACH-000475,0.0945926237606
ACH-000476,0.126677626628
ACH-000477,-0.16447103904100002
ACH-000480,0.141522453988
ACH-000481,0.205867081255
ACH-000483,0.0012175424927
ACH-000484,0.06715091296799999
ACH-000485,0.0151676975128
ACH-000486,0.103832781446
ACH-000487,0.107211927585
ACH-000488,0.057301659662300004
ACH-000490,0.0721151522278
ACH-000491,0.159020895915
ACH-000495,0.007097647358319999
ACH-000496,0.000358336798328
ACH-000499,0.12867513206700001
ACH-000500,0.429014721376
ACH-000502,0.015422070288
ACH-000503,0.46515625288900003
ACH-000505,-0.04111780888409999
ACH-000507,0.19996957516600003
ACH-000510,0.0772674612342
ACH-000511,0.0777535399617
ACH-000512,-0.167186846205
ACH-000516,0.23295105828899998
ACH-000517,0.100527717113
ACH-000518,0.052803440697
ACH-000520,0.14005328229
ACH-000521,-0.07976735350530001
ACH-000522,-0.042279230594300006
ACH-000524,0.174572200937
ACH-000527,-0.0040987935966
ACH-000528,0.0540575414499
ACH-000537,0.233512623448
ACH-000541,0.298974168457
ACH-000542,0.0576553386823
ACH-000544,0.134707000548
ACH-000545,0.127864166346
ACH-000547,0.468808790158
ACH-000548,0.02960428192
ACH-000549,-0.150711186599
ACH-000550,0.0618781078469
ACH-000552,0.05293501819180001
ACH-000556,-0.0132184394235
ACH-000557,0.108829240044
ACH-000570,0.162222697817
ACH-000571,0.138347981846
ACH-000573,0.10134218678899999
ACH-000576,0.131072788631
ACH-000580,-0.0742074656388
ACH-000584,0.124348634912
ACH-000585,0.051483776865
ACH-000588,0.18157349844700002
ACH-000589,-0.0662117334196
ACH-000591,0.141768284396
ACH-000593,0.111641826259
ACH-000600,0.046125856353799996
ACH-000601,-0.042444347471
ACH-000604,0.24820855460400001
ACH-000605,-0.00555253071854
ACH-000606,0.038019451279699995
ACH-000608,-0.0916718616343
ACH-000614,0.0876883809409
ACH-000616,-0.00012386214311900002
ACH-000618,-0.0392691857014
ACH-000619,0.0526216186676
ACH-000620,0.09796497117189999
ACH-000621,0.0255945786013
ACH-000622,0.25016436421300003
ACH-000623,0.0444392361201
ACH-000624,0.0954804365358
ACH-000627,0.00456999600982
ACH-000630,0.010483646352100001
ACH-000632,0.105247451944
ACH-000633,0.127350863639
ACH-000637,0.086324309837
ACH-000638,0.013416777173
ACH-000646,-0.122327337286
ACH-000647,0.09175020961500001
ACH-000648,0.22910627787300003
ACH-000649,0.029023297491900003
