,AURKC (6795)
ACH-000004,-0.0674979366033
ACH-000007,0.0664589362067
ACH-000009,-0.122874725603
ACH-000011,-0.0790139574859
ACH-000012,-0.268173813461
ACH-000013,-0.131268222655
ACH-000014,0.029279292947400004
ACH-000015,-0.11713481140599999
ACH-000017,-0.0834712621997
ACH-000018,-0.14767879451899998
ACH-000019,-0.29054761714899996
ACH-000021,-0.131205359647
ACH-000022,-0.164994883181
ACH-000025,0.0243111582247
ACH-000028,-0.143917915633
ACH-000030,-0.299213656165
ACH-000035,-0.143435784363
ACH-000036,0.06825297894169999
ACH-000037,-0.03135787861559999
ACH-000039,0.015279063590799998
ACH-000040,-0.0646976750083
ACH-000041,-0.15811045083699998
ACH-000042,-0.101929545028
ACH-000045,-0.044401227989900004
ACH-000047,-0.0292195735434
ACH-000052,-0.19277524249000003
ACH-000053,-0.107139901701
ACH-000054,-0.00301950896985
ACH-000055,-0.0222343509785
ACH-000060,0.0386243947998
ACH-000067,-0.0726869337479
ACH-000070,-0.12757132812799998
ACH-000075,0.140176251506
ACH-000078,-0.10561124124299999
ACH-000082,0.0125625346688
ACH-000085,0.127592063321
ACH-000086,-0.0220073288842
ACH-000087,-0.09401341072460001
ACH-000092,-0.0219245824962
ACH-000095,0.0225079523772
ACH-000097,-0.0759121780199
ACH-000098,-0.056609342041300005
ACH-000099,-0.12070859510700001
ACH-000108,-0.0643407672954
ACH-000113,-0.266737760334
ACH-000115,-0.22954168446800002
ACH-000116,-0.0007001826794580001
ACH-000118,-0.023373480423099998
ACH-000120,-0.130312553291
ACH-000123,-0.146374326574
ACH-000127,-0.150810737264
ACH-000128,-0.0202197538448
ACH-000132,-0.053146295493099995
ACH-000133,-0.09977082927559999
ACH-000137,-0.144253443546
ACH-000138,-0.104465236807
ACH-000142,-0.154207366855
ACH-000143,-0.0853031619727
ACH-000146,-0.0364535953651
ACH-000148,-0.042177905017
ACH-000150,0.0677609826134
ACH-000152,-0.0685202702014
ACH-000153,0.0623441666686
ACH-000159,0.014589960300200001
ACH-000160,0.298023692282
ACH-000163,-0.195816783489
ACH-000167,0.954392652227
ACH-000168,-0.39229027913099995
ACH-000169,-0.09737559744830002
ACH-000178,-0.07483906702389999
ACH-000182,-0.041509702859699994
ACH-000183,0.121665551908
ACH-000188,0.0399027981115
ACH-000189,0.0356078599697
ACH-000190,0.245812314604
ACH-000198,0.0161658523944
ACH-000204,-0.188932218334
ACH-000206,0.021600460568300003
ACH-000207,-0.038917445216
ACH-000211,-0.115993492117
ACH-000215,0.0866395156264
ACH-000221,-0.17166553659800002
ACH-000222,-0.17121394303100002
ACH-000223,-0.0184867221415
ACH-000226,0.045558624363799996
ACH-000227,-0.236189921241
ACH-000228,0.0671374471963
ACH-000231,0.00963189094651
ACH-000232,-0.18255943902
ACH-000233,-0.13592244239499998
ACH-000234,-0.078447785844
ACH-000235,-0.022345863082599997
ACH-000237,0.013278961244000001
ACH-000238,-0.190304388042
ACH-000243,-0.00474388818934
ACH-000244,0.109285054019
ACH-000246,-0.005401443209800001
ACH-000248,-0.059746326426599994
ACH-000250,-0.151844288706
ACH-000251,-0.0236017960511
ACH-000253,-0.0233220280288
ACH-000255,-0.144186488291
ACH-000256,0.0203979776792
ACH-000257,0.277827828358
ACH-000258,0.0361347929225
ACH-000259,-0.0189922734249
ACH-000260,-0.0035813108849
ACH-000261,-0.0497880823205
ACH-000262,-0.37516832482100004
ACH-000263,-0.11392311568199999
ACH-000264,-0.011594285444
ACH-000265,-0.133832572077
ACH-000266,-0.12399248921900001
ACH-000272,0.0159135999843
ACH-000273,-0.024977473926200002
ACH-000274,-0.050964099541499996
ACH-000277,0.213682038476
ACH-000278,0.0500640207869
ACH-000279,-0.115861151784
ACH-000280,0.0191007247491
ACH-000281,-0.125131083073
ACH-000288,0.11928220821699999
ACH-000291,-0.0825034483295
ACH-000293,-0.0324254823839
ACH-000294,0.183053007929
ACH-000295,0.0790365897803
ACH-000296,0.12340162148900001
ACH-000302,-0.306264735711
ACH-000304,-0.321552807432
ACH-000307,-0.194695233997
ACH-000308,-0.024147137025799997
ACH-000310,-0.255320584949
ACH-000311,-0.05307787243
ACH-000312,-0.152838747474
ACH-000315,-0.113477434573
ACH-000316,0.01533656638
ACH-000317,0.0241280166854
ACH-000318,-0.0786768586017
ACH-000319,-0.0630208345525
ACH-000320,-0.0239288802874
ACH-000322,0.046858846998800004
ACH-000323,-0.139702836765
ACH-000324,-0.108152030711
ACH-000329,-0.108765939698
ACH-000330,-0.0159286624376
ACH-000331,0.0793869700392
ACH-000332,-0.0752046931569
ACH-000334,-0.126553432832
ACH-000335,-0.069309310656
ACH-000336,-0.0695544458158
ACH-000337,-0.23503769375
ACH-000339,-0.09968102699510001
ACH-000341,-0.0994656478651
ACH-000348,-0.0801151468357
ACH-000350,-0.20443424448800002
ACH-000352,-0.106464351418
ACH-000356,0.00225486070124
ACH-000361,-0.171732998266
ACH-000362,-0.14186127718
ACH-000363,-0.120477974056
ACH-000364,-0.139845451861
ACH-000365,-0.137885810155
ACH-000366,-0.111538199247
ACH-000368,0.0781930293304
ACH-000374,0.0199650325081
ACH-000375,-0.110588230463
ACH-000376,0.0922812633118
ACH-000381,-0.110847661549
ACH-000383,-0.017522573934799997
ACH-000387,-0.07995424319960001
ACH-000389,-0.0521974379299
ACH-000390,-0.140882009749
ACH-000393,-0.17215183364199999
ACH-000395,-0.381998787597
ACH-000397,-0.19477280709000003
ACH-000401,-0.14016177649
ACH-000402,0.17751791948399998
ACH-000403,-0.0128625388974
ACH-000404,-0.08885779683810001
ACH-000406,-0.08783163598989999
ACH-000407,-0.133718340661
ACH-000408,0.147969486942
ACH-000410,-0.0364409054555
ACH-000411,0.0458598332062
ACH-000414,-0.0667989718837
ACH-000415,0.0618645061386
ACH-000416,-0.09653511752380001
ACH-000420,-0.214249263785
ACH-000421,0.0321866679299
ACH-000424,-0.039256060000199995
ACH-000425,0.030668849102500003
ACH-000426,-0.00752196518212
ACH-000427,-0.23649006665999997
ACH-000433,0.197310509781
ACH-000436,0.11017325169000002
ACH-000444,-0.11287182213
ACH-000445,-0.17767037019499998
ACH-000448,-0.0721128310511
ACH-000450,-0.143893800166
ACH-000452,-0.125934248674
ACH-000454,-0.032595334429200006
ACH-000458,-0.0394231951848
ACH-000459,-0.125296088291
ACH-000460,-0.0796265830565
ACH-000461,0.014864374569200001
ACH-000463,-0.142761577425
ACH-000464,-0.144329749303
ACH-000466,-0.0672591143225
ACH-000467,-0.11771982766799999
ACH-000468,-0.319479341495
ACH-000469,-0.060604090175400006
ACH-000470,-0.212273598433
ACH-000471,0.0191474109962
ACH-000472,-0.046284765301900004
ACH-000473,-0.124510840411
ACH-000475,-0.020690364475599996
ACH-000476,-0.0018569693437
ACH-000477,-0.122247489367
ACH-000480,-0.0391895036771
ACH-000481,-0.0523337432729
ACH-000483,-0.132887263493
ACH-000484,-0.0277019076878
ACH-000485,0.0071179198523
ACH-000486,-0.11807530933299999
ACH-000487,-0.0663030973016
ACH-000488,-0.109389572099
ACH-000490,-0.0718208694132
ACH-000491,0.0997728759082
ACH-000495,0.0799677628572
ACH-000496,-0.264342017681
ACH-000499,-0.273664898092
ACH-000500,0.14108754143899999
ACH-000502,-0.024888451556299998
ACH-000503,0.168920741316
ACH-000505,-0.11701257920600001
ACH-000507,-0.019887417857700002
ACH-000510,-0.159316110727
ACH-000511,0.0167635833365
ACH-000512,-0.194280840837
ACH-000516,0.046873950944699996
ACH-000517,-0.0033519098084099997
ACH-000518,0.0131471661488
ACH-000520,-0.0784256310926
ACH-000521,-0.07134727255369999
ACH-000522,-0.09120221822010001
ACH-000524,-0.0259846904028
ACH-000527,0.000577045370008
ACH-000528,-0.0059936293603800005
ACH-000537,0.056989807162
ACH-000541,-0.36111929987499997
ACH-000542,-0.10651222426000001
ACH-000544,-0.07181597285619999
ACH-000545,-0.0213681700994
ACH-000547,-0.199563746159
ACH-000548,0.0017582954412800002
ACH-000549,-0.12078215325099999
ACH-000550,0.0288914832687
ACH-000552,-0.0728689792002
ACH-000556,-0.073407538201
ACH-000557,0.08229242660080001
ACH-000570,-0.11570137652200001
ACH-000571,-0.0862200572673
ACH-000573,0.0456423036589
ACH-000576,-0.101747706451
ACH-000580,0.0314281937112
ACH-000584,-0.13133899021099998
ACH-000585,-0.039615709078500004
ACH-000588,0.0592696073537
ACH-000589,0.0845870789951
ACH-000591,-0.040843443183599996
ACH-000593,-0.09772511350739999
ACH-000600,0.135421478238
ACH-000601,-0.0700277676304
ACH-000604,0.09842945969389999
ACH-000605,-0.0855523673534
ACH-000606,0.123543166806
ACH-000608,-0.146821382509
ACH-000614,-0.160561622601
ACH-000616,-0.144444063875
ACH-000618,-0.0204679997897
ACH-000619,-0.046426214512099995
ACH-000620,-0.121388978088
ACH-000621,0.119886689396
ACH-000622,-0.0646845779869
ACH-000623,-0.085613070089
ACH-000624,-0.0831237084745
ACH-000627,-0.177264037243
ACH-000630,0.04759723655380001
ACH-000632,-0.139959666438
ACH-000633,-0.0229677528541
ACH-000637,-0.10534277695599999
ACH-000638,0.0783602273767
ACH-000646,-0.006159853648100001
ACH-000647,-0.058578001124
ACH-000648,0.0546538539403
ACH-000649,0.0474635657437
ACH-000651,0.037484860221800004
ACH-000652,-0.166050686887
ACH-000653,-0.05881860993369999
ACH-000657,-0.144478829326
ACH-000658,-0.0765054377669
ACH-000661,-0.166633480194
ACH-000662,-0.6174269849
ACH-000663,0.025522661203299997
ACH-000665,-0.055760837588599996
ACH-000671,-0.08186973237660002
ACH-000673,-0.0842480967972
ACH-000676,-0.0693583474528
ACH-000677,-0.029874790394200004
ACH-000681,-0.0289716743663
ACH-000682,-0.132598610019
ACH-000683,-0.025485946499099996
ACH-000684,-0.0808029345535
ACH-000688,-0.0266178788694
ACH-000693,-0.12419871827
ACH-000694,0.00477492610335
ACH-000695,0.07453057208160001
ACH-000696,0.0364303279126
ACH-000697,-0.0170270478324
ACH-000699,-0.054858212967400004
ACH-000701,-0.165744613225
ACH-000706,0.0730314281142
ACH-000711,0.0069418435479300005
ACH-000713,0.0743573389894
ACH-000714,-0.0996428325529
ACH-000718,0.0447185091455
ACH-000720,-0.04627674730550001
ACH-000721,-0.0159170192304
ACH-000724,0.182798868803
ACH-000725,-0.15446144564
ACH-000732,-0.110798090834
ACH-000734,-0.162419294681
ACH-000735,0.198747865523
ACH-000736,0.132914393244
ACH-000738,-0.0991760915887
ACH-000746,0.0283407567708
ACH-000747,0.037655647239500004
ACH-000748,-0.08270787098560001
ACH-000753,-0.023255984197800002
ACH-000756,-0.172003086998
ACH-000757,-0.198147308794
ACH-000758,-0.0386665344641
ACH-000760,0.0506026922549
ACH-000763,-0.0900677920376
ACH-000764,-0.0515884337931
ACH-000765,-0.0260471091362
ACH-000766,-0.09694388370310002
ACH-000767,-0.0594120731001
ACH-000768,-0.0033611935336199995
ACH-000769,-0.157439142677
ACH-000770,-0.0609910137091
ACH-000771,-0.14387366653699998
ACH-000773,-0.158500389972
ACH-000776,-0.13119158498400002
ACH-000777,-0.164037657583
ACH-000778,-0.0297688802685
ACH-000781,-0.101280009178
ACH-000782,-0.087543857139
ACH-000783,-0.08319279586089999
ACH-000784,0.009861184652
ACH-000785,0.0124497878312
ACH-000787,-0.0693927431372
ACH-000788,-0.078007044537
ACH-000791,0.0456223802552
ACH-000792,-0.054974053641800004
ACH-000794,-0.102065028775
ACH-000796,0.015038327159200001
ACH-000799,0.126488169827
ACH-000800,-0.0859866148473
ACH-000802,-0.26560294151299996
ACH-000804,-0.0888653117241
ACH-000805,-0.010914054385
ACH-000809,-0.0433050032156
ACH-000810,0.290990208667
ACH-000811,0.08374163805530001
ACH-000817,-0.0004951454309340001
ACH-000819,0.000270803447916
ACH-000820,-0.04725502006
ACH-000821,0.022317356017100002
ACH-000822,-0.06253934256640001
ACH-000823,-0.043809640478800004
ACH-000824,-0.0994421870854
ACH-000827,-0.13240496757099998
ACH-000829,-0.165908666441
ACH-000831,0.0093065763904
ACH-000832,0.20797069943100002
ACH-000833,-0.253648711246
ACH-000834,-0.107716700088
ACH-000835,-0.136909022144
ACH-000836,0.270461477518
ACH-000837,0.0453664192677
ACH-000838,0.262545431917
ACH-000839,0.00114214394749
ACH-000840,-0.022224667487800002
ACH-000841,-0.190646481673
ACH-000843,0.09514620916510001
ACH-000846,-0.12868799976
ACH-000847,-0.181734187294
ACH-000848,-0.046065530094300006
ACH-000849,-0.00809268796432
ACH-000851,0.040479092698699995
ACH-000855,-0.0944078802848
ACH-000856,-0.0880385719087
