,ANTXR1 (84168)
ACH-000004,0.0723933691265
ACH-000007,-0.157882407215
ACH-000009,0.221178890931
ACH-000011,0.0150780533651
ACH-000012,0.07951387045469999
ACH-000013,0.0254452578831
ACH-000014,-0.0273729727911
ACH-000015,0.024592742590099997
ACH-000017,0.21813893851
ACH-000018,0.0488173666735
ACH-000019,-0.00390457709146
ACH-000021,0.0356887995574
ACH-000022,-0.0817599269713
ACH-000025,-0.0208319253389
ACH-000028,0.0997877666028
ACH-000030,0.142280786142
ACH-000035,-0.0285169282925
ACH-000036,-0.0743956402765
ACH-000037,0.040291097972
ACH-000039,0.0720947515894
ACH-000040,0.218129289434
ACH-000041,-0.0349064421651
ACH-000042,-0.10892359877
ACH-000045,0.118275188775
ACH-000047,0.00925570362473
ACH-000052,0.154473254639
ACH-000053,0.258482814685
ACH-000054,-0.046513455475699995
ACH-000055,0.0166164228878
ACH-000060,0.144386191194
ACH-000067,-0.000158914004235
ACH-000070,0.13760207037900002
ACH-000075,0.162846899105
ACH-000078,0.173038703495
ACH-000082,0.006610264793380001
ACH-000085,0.273526529886
ACH-000086,0.11725273730699999
ACH-000087,0.378116044831
ACH-000092,-0.0885068816275
ACH-000095,0.0141349935032
ACH-000097,0.007952234722140001
ACH-000098,0.08524710152899999
ACH-000099,0.055764760939800005
ACH-000108,0.060357083710500005
ACH-000113,0.133708273961
ACH-000115,0.0114602552044
ACH-000116,-0.103961348351
ACH-000118,0.0416045876592
ACH-000120,0.214954059531
ACH-000123,0.229323347879
ACH-000127,-0.027287219257
ACH-000128,-0.0611481997404
ACH-000132,0.0793628437268
ACH-000133,0.0166675184633
ACH-000137,-0.298661384277
ACH-000138,0.09770242638049999
ACH-000142,-0.0128336679904
ACH-000143,-0.010448923576299998
ACH-000146,-0.0127210878253
ACH-000148,0.0263733055449
ACH-000150,0.111263602926
ACH-000152,0.043887164930499996
ACH-000153,0.18400302199299998
ACH-000159,0.0679369849166
ACH-000160,0.025566367684
ACH-000163,0.0400759706397
