,RAG1 (5896)
ACH-000004,0.023826120506
ACH-000007,-0.00252457525004
ACH-000009,0.028095695198499998
ACH-000011,-0.0026590989693499995
ACH-000012,-0.044341759383199994
ACH-000013,-0.0505732203964
ACH-000014,-0.048913605247999994
ACH-000015,-0.0411417123686
ACH-000017,-0.0098456258445
ACH-000018,-0.165264811689
ACH-000019,-0.5122140397789999
ACH-000021,-0.17728495581700002
ACH-000022,-0.181929800709
ACH-000025,-0.0371625888986
ACH-000028,-0.160839956615
ACH-000030,-0.231749737055
ACH-000035,-0.25384158473
ACH-000036,-0.20886597937399998
ACH-000037,0.021303545111099997
ACH-000039,0.19189072623
ACH-000040,0.0886472417945
ACH-000041,-0.0731976702762
ACH-000042,-0.10217865657
ACH-000045,-0.145554591039
ACH-000047,-0.101866744116
ACH-000052,0.0313232203257
ACH-000053,-0.0104267818716
ACH-000054,-0.201658643317
ACH-000055,0.04702628935980001
ACH-000060,-0.0934705687269
ACH-000067,0.015971698205500002
ACH-000070,0.140102260335
ACH-000075,0.07644655681780001
ACH-000078,0.0546809329569
ACH-000082,-0.08540245424630001
ACH-000085,0.158364087614
ACH-000086,-0.14261877446
ACH-000087,-0.101062858835
ACH-000092,0.0868073802558
ACH-000095,-0.160702972054
ACH-000097,-0.06826688766200001
ACH-000098,-0.0988080104032
ACH-000099,-0.00558751294609
ACH-000108,0.0852564298562
ACH-000113,-0.0834392885176
ACH-000115,0.184881829465
ACH-000116,-0.127525560013
ACH-000118,-0.125859643598
ACH-000120,-0.0447838549469
ACH-000123,-0.131773938862
ACH-000127,-0.196154959469
ACH-000128,-0.004607020741520001
ACH-000132,0.130865505046
ACH-000133,-0.252096879632
ACH-000137,-0.250432671591
ACH-000138,-0.0576905628165
ACH-000142,-0.11251500209000001
ACH-000143,0.0627148203334
ACH-000146,0.028551715055700002
ACH-000148,-0.230674266521
ACH-000150,-0.0803507556186
ACH-000152,-0.0515560624986
ACH-000153,0.356779823803
ACH-000159,0.0518718641166
ACH-000160,0.337940930287
ACH-000163,-0.117819662622
ACH-000167,0.484947337378
ACH-000168,0.0726792664407
ACH-000169,-0.11225800921199999
ACH-000178,-0.05950889507209999
ACH-000182,-0.119998759496
ACH-000183,-0.025981595203999997
ACH-000188,-0.06943568141130001
ACH-000189,-0.0279501201377
ACH-000190,0.346011278797
ACH-000198,-0.102025614735
ACH-000204,-0.322481127703
ACH-000206,-0.214298851409
ACH-000207,-0.0195350971426
ACH-000211,0.0749525966564
ACH-000215,-0.0331056119732
ACH-000221,-0.353217825339
ACH-000222,-0.111589739259
ACH-000223,-0.047794878146900005
ACH-000226,-0.08816143878489999
ACH-000227,-0.288094846101
ACH-000228,0.0674083186122
ACH-000231,-0.0440051373675
ACH-000232,-0.18022998270100002
ACH-000233,-0.11957615698799999
ACH-000234,-0.140129803048
ACH-000235,-0.13566450384099998
ACH-000237,-0.0726488673266
ACH-000238,-0.082036728223
ACH-000243,-0.0729833087614
ACH-000244,-0.0714623460377
ACH-000246,-0.160731902631
ACH-000248,-0.0027265246584699996
ACH-000250,-0.0291752156976
ACH-000251,-0.146057655511
ACH-000253,0.0662045550526
ACH-000255,-0.310631356231
ACH-000256,-0.0267554631945
ACH-000257,0.06267108225580001
ACH-000258,0.101583434447
ACH-000259,-0.196327498725
ACH-000260,-0.0618581741643
ACH-000261,-0.09120590185730001
ACH-000262,-0.09665572999330001
ACH-000263,-0.390655198925
ACH-000264,-0.07517796976369999
ACH-000265,-0.158481705788
ACH-000266,-0.048704142516400005
ACH-000272,-0.107250435789
ACH-000273,-0.235217590011
ACH-000274,-0.219468467469
ACH-000277,-0.0324037517217
ACH-000278,-0.154244112843
ACH-000279,-0.152502714409
ACH-000280,-0.118133582693
ACH-000281,-0.184912327674
ACH-000288,-0.12905151172
ACH-000291,-0.048254946124
ACH-000293,-0.083587248715
ACH-000294,-0.060508304117
ACH-000295,-0.282515582078
ACH-000296,-0.16116763371200002
