,APH1A (51107)
ACH-000004,0.050377124794699996
ACH-000007,-0.326876331572
ACH-000009,0.023358182090599998
ACH-000011,0.0404714348778
ACH-000012,-0.20837193585900002
ACH-000013,0.0345768890381
ACH-000014,0.03846962584
ACH-000015,0.0653991612554
ACH-000017,0.0366113975978
ACH-000018,0.134022099367
ACH-000019,-0.190973956336
ACH-000021,-0.09571598797289999
ACH-000022,-0.267598287702
ACH-000025,0.06573670894
ACH-000028,-0.033874891225
ACH-000030,0.198208332328
ACH-000035,-0.235081107177
ACH-000036,0.564228862002
ACH-000037,0.0297200773859
ACH-000039,-0.016348256118299997
ACH-000040,-0.232217684541
ACH-000041,0.0350000901189
ACH-000042,-0.187522924679
ACH-000045,-0.0286467125206
ACH-000047,-0.061478996492999996
ACH-000052,-0.00902603418724
ACH-000053,-0.133597902547
ACH-000054,0.0480924132529
ACH-000055,-0.19837451821
ACH-000060,0.09520874437789999
ACH-000067,-0.00953397767764
ACH-000070,0.170829295704
ACH-000075,-0.23282333811500003
ACH-000078,0.00670183035453
ACH-000082,0.059270247192000004
ACH-000085,0.022458585008700002
ACH-000086,-0.189656910181
ACH-000087,0.241438766054
ACH-000092,0.10798768690300001
ACH-000095,-0.0283464516643
ACH-000097,-0.0526412186075
ACH-000098,-0.0578395264883
ACH-000099,0.21635122579799998
ACH-000108,-0.174365734861
ACH-000113,-0.0396989803941
ACH-000115,-0.215854168626
ACH-000116,-0.0808126300682
ACH-000118,0.0219481158929
ACH-000120,0.0018937457859300002
ACH-000123,0.043880140975199995
ACH-000127,0.048485277279000004
ACH-000128,0.0217994546363
ACH-000132,0.35514445349
ACH-000133,0.0785641750513
ACH-000137,0.21384301268
ACH-000138,0.028516688254800002
ACH-000142,0.100625627277
ACH-000143,0.0786715486004
ACH-000146,0.10240532771
ACH-000148,0.0772803046703
ACH-000150,0.165712884578
ACH-000152,0.12146180301
ACH-000153,-0.346857240232
ACH-000159,0.21979999051999996
ACH-000160,0.040708800828
ACH-000163,-0.288758875247
ACH-000167,-0.25580200695099997
ACH-000168,0.105049602008
ACH-000169,0.211540005311
ACH-000178,0.10064784558800001
ACH-000182,-0.0064646005639
ACH-000183,-0.15197732955600002
ACH-000188,-0.150544461752
ACH-000189,-0.282850271171
ACH-000190,0.062933825845
ACH-000198,-0.011261180631899998
ACH-000204,-0.269684230661
ACH-000206,-0.161448723694
ACH-000207,-0.0533277011168
ACH-000211,-0.0822625167858
ACH-000215,-0.0572158756443
ACH-000221,0.0684166084276
ACH-000222,-0.204806440207
ACH-000223,0.0412517308704
ACH-000226,0.0227906360828
ACH-000227,0.165451791923
ACH-000228,0.0768531576572
ACH-000231,0.0722272605777
ACH-000232,0.057185392950999996
ACH-000233,0.0748227429711
ACH-000234,0.216810089559
ACH-000235,-0.24720073062800002
ACH-000237,0.030520057462299997
ACH-000238,0.11653084042400001
ACH-000243,0.050013750937
ACH-000244,0.41960774806199996
ACH-000246,0.118248519307
ACH-000248,-0.297827545495
ACH-000250,0.0308112328364
ACH-000251,-0.17439369935600002
ACH-000253,-0.0951430055624
ACH-000255,-0.154538657458
ACH-000256,0.018445993457400004
ACH-000257,-0.190361989854
ACH-000258,0.070248835759
ACH-000259,-0.0470492944535
ACH-000260,-0.0508096941921
ACH-000261,0.0424805840585
ACH-000262,-0.133645127839
ACH-000263,0.106550615418
ACH-000264,-0.0402009429338
ACH-000265,0.0458336302061
ACH-000266,-0.185080893086
ACH-000272,-0.071066424746
ACH-000273,-0.16610513922
ACH-000274,-0.235365118244
ACH-000277,-0.0748119147715
ACH-000278,0.0924296175004
ACH-000279,-0.126565928291
ACH-000280,-0.0057239171056
ACH-000281,-0.27777096950999997
ACH-000288,0.0319681168908
ACH-000291,0.0371132255442
ACH-000293,-0.09422713338269999
ACH-000294,0.029765791608
ACH-000295,0.278846237348
ACH-000296,-0.0636592496981
ACH-000302,-0.018093073395400002
ACH-000304,-0.301594962541
ACH-000307,-0.17400526166900002
ACH-000308,0.019228715336500002
ACH-000310,0.0848339258001
ACH-000311,-0.0819779640818
ACH-000312,-0.1326036521
ACH-000315,-0.13865070886
ACH-000316,0.0674440945854
ACH-000317,0.0153314586461
ACH-000318,-0.0982185232581
ACH-000319,0.06509160204730001
ACH-000320,-0.301030476587
ACH-000322,0.075765358696
ACH-000323,-0.06679138189969999
ACH-000324,0.0918722055426
ACH-000329,-0.0846554230418
ACH-000330,0.255286896221
ACH-000331,-0.0368000739204
ACH-000332,-0.0460232350507
ACH-000334,0.0847263464645
ACH-000335,0.11154261875999999
ACH-000336,-0.00251575338039
ACH-000337,-0.146777231408
ACH-000339,0.124955058559
ACH-000341,0.111182451116
ACH-000348,0.0400660178859
ACH-000350,0.08015335419910001
ACH-000352,1.98273744434e-05
ACH-000356,0.24725992696600002
ACH-000361,-0.102360690019
ACH-000362,0.0247667359353
ACH-000363,-0.013107862001
ACH-000364,-0.0514184979642
ACH-000365,-0.126405973113
ACH-000366,0.0823146731131
ACH-000368,0.195405384456
ACH-000374,-0.30037961858199996
ACH-000375,-0.10000509896500001
ACH-000376,-0.0803716439065
ACH-000381,-0.244337385695
ACH-000383,-0.207972613257
ACH-000387,-0.0699239573851
ACH-000389,0.135372166538
ACH-000390,-7.77562046726e-05
ACH-000393,-0.005389542618409999
ACH-000395,-0.33911144291699996
ACH-000397,0.0213018959911
ACH-000401,0.279906834595
ACH-000402,-0.21984306924000002
ACH-000403,-0.149199127017
ACH-000404,0.08599262027799999
ACH-000406,0.0695669923672
ACH-000407,0.0438099036697
ACH-000408,-0.176007318428
ACH-000410,-0.0526970808995
ACH-000411,-0.00681125059863
ACH-000414,-0.0432160901125
ACH-000415,-0.012923871628299999
ACH-000416,-0.11382429502000001
ACH-000420,0.0115125606082
ACH-000421,0.034416384176699996
ACH-000424,-0.341029581737
ACH-000425,0.11817025520999999
ACH-000426,-0.265924871478
ACH-000427,-0.21308553870900002
ACH-000433,-0.10460139466499999
ACH-000436,-0.221064701026
ACH-000444,0.009030664648270001
ACH-000445,0.101033054792
ACH-000448,0.045060991210000005
ACH-000450,0.33363058513300003
ACH-000452,-0.148134179286
ACH-000454,0.041875585156
ACH-000458,-0.11950796169500001
ACH-000459,0.252619386706
ACH-000460,0.464905907852
ACH-000461,-0.0641474013423
ACH-000463,0.010804662156
ACH-000464,0.031984506084400004
ACH-000466,0.0020944900809700003
ACH-000467,0.106290207587
ACH-000468,0.026940946446099998
