,SYNE1 (23345)
ACH-000004,0.139855122419
ACH-000007,-0.228372960095
ACH-000009,-0.00149339357663
ACH-000011,-0.0402144058982
ACH-000012,-0.140171387504
ACH-000013,-0.19456315260899998
ACH-000014,-0.030087763339999997
ACH-000015,0.00344447665024
ACH-000017,-0.300796089157
ACH-000018,-0.0854071083033
ACH-000019,-0.24089806943599998
ACH-000021,-0.27661461277399996
ACH-000022,-0.255314411164
ACH-000025,-0.10260622332599999
ACH-000028,-0.131279224773
ACH-000030,-0.0708240935578
ACH-000035,0.0225606308068
ACH-000036,0.12129252659800001
ACH-000037,-0.0891252569139
ACH-000039,-0.214928659446
ACH-000040,-0.0545410790878
ACH-000041,-0.22245133180799997
ACH-000042,-0.137995003064
ACH-000045,0.074846530463
ACH-000047,-0.18050641623799998
ACH-000052,0.0169465504878
ACH-000053,0.0375648334186
ACH-000054,-0.0615631960216
ACH-000055,-0.06664967229119999
ACH-000060,-0.131728362664
ACH-000067,-0.222140500555
ACH-000070,0.07472021138450001
ACH-000075,-0.148909878758
ACH-000078,-0.26023223223499997
ACH-000082,-0.13201797549900002
ACH-000085,-0.134002112811
ACH-000086,-0.157698053675
ACH-000087,-0.236422978787
ACH-000092,-0.19342864118900002
ACH-000095,-0.0156593179868
ACH-000097,-0.0005986582215619999
ACH-000098,-0.0120711242061
ACH-000099,-0.025408255208200003
ACH-000108,-0.0942966912415
ACH-000113,-0.0392106949901
ACH-000115,0.114124203506
ACH-000116,-0.182327635677
ACH-000118,-0.0320514136549
ACH-000120,0.0410261492251
ACH-000123,0.110919769087
ACH-000127,-0.12555143818700001
ACH-000128,-0.0776067236544
ACH-000132,-0.10815237591700001
ACH-000133,-0.170481953098
ACH-000137,-0.230381212136
ACH-000138,-0.129325060416
ACH-000142,-0.029119793256
ACH-000143,-0.0993910622032
ACH-000146,0.00185545211503
ACH-000148,-0.038216573377
ACH-000150,-0.119472000866
ACH-000152,0.08457480450200001
ACH-000153,0.176882192366
ACH-000159,-0.078656188086
ACH-000160,-0.165500734787
ACH-000163,0.0498926626013
ACH-000167,0.16534592477399998
ACH-000168,-0.290735201702
ACH-000169,-0.024764496434999998
ACH-000178,-0.0814224252875
ACH-000182,-0.0963861094619
ACH-000183,0.0247166744063
ACH-000188,-0.073936120808
ACH-000189,0.0312052862995
ACH-000190,0.0403905330635
ACH-000198,-0.09302607927060001
ACH-000204,-0.114068965124
ACH-000206,-0.21057867055799998
ACH-000207,-0.146114801824
ACH-000211,-0.04665983256680001
ACH-000215,-0.0444184294491
ACH-000221,-0.0558602218159
ACH-000222,-0.142994530864
ACH-000223,-0.137687053443
ACH-000226,-0.10382556433800001
ACH-000227,-0.347554712103
ACH-000228,-0.02693666646
ACH-000231,-0.08710555176410001
ACH-000232,-0.17538897877300003
ACH-000233,-0.0774128183365
ACH-000234,-0.0408298504574
ACH-000235,-0.0964252340496
ACH-000237,-0.037720230325699995
ACH-000238,0.0762054917302
ACH-000243,-0.0364447129456
ACH-000244,-0.0491842219721
ACH-000246,-0.0676316711486
ACH-000248,-0.12467209621400001
ACH-000250,-0.134063907785
ACH-000251,-0.09530005678369999
ACH-000253,0.015208476043799999
ACH-000255,-0.08933769740430002
ACH-000256,-0.0679932181855
ACH-000257,-0.162509565609
ACH-000258,-0.187596622625
ACH-000259,-0.0703861864318
ACH-000260,-0.183184814886
ACH-000261,-0.144902969968
ACH-000262,-0.040731266969
ACH-000263,0.026410603073200003
ACH-000264,-0.0127482629351
ACH-000265,-0.0314898034028
ACH-000266,-0.19396653900199998
ACH-000272,-0.055575132695500004
ACH-000273,-0.247501268513
ACH-000274,-0.050485268939999994
ACH-000277,-0.249519271784
ACH-000278,-0.041101083022199995
ACH-000279,-0.22471712091600002
ACH-000280,0.139424218965
ACH-000281,-0.14434181407500002
ACH-000288,-0.0671400938038
ACH-000291,-0.179288019533
ACH-000293,-0.09403803760189999
ACH-000294,0.0212177451157
ACH-000295,-0.213932537337
ACH-000296,-0.146048074154
ACH-000302,0.0687561317205
ACH-000304,-0.275988404156
ACH-000307,-0.0158592658834
ACH-000308,-0.036006992805499995
ACH-000310,-0.155834570589
ACH-000311,-0.0220981912065
ACH-000312,0.0097653373062
ACH-000315,0.23844388319499998
