,MCF2L (23263)
ACH-000004,0.0585781310191
ACH-000007,0.261773158129
ACH-000009,0.26359878815000004
ACH-000011,0.183053696509
ACH-000012,0.234600519335
ACH-000013,0.09544408379380001
ACH-000014,0.10435813110400001
ACH-000015,0.09791946749870001
ACH-000017,0.104286191923
ACH-000018,0.09831566389589999
ACH-000019,0.380610349565
ACH-000021,0.218488048789
ACH-000022,-0.043950446980300005
ACH-000025,0.162601452138
ACH-000028,0.244043595976
ACH-000030,0.205431795471
ACH-000035,0.0563667582121
ACH-000036,0.0760612784628
ACH-000037,0.09606851551239999
ACH-000039,0.101100983527
ACH-000040,-0.012559290556299998
ACH-000041,0.0949515300426
ACH-000042,-0.0133649519368
ACH-000045,0.159291350642
ACH-000047,0.0031172972324899997
ACH-000052,0.471792583631
ACH-000053,0.101479959526
ACH-000054,0.00389078202175
ACH-000055,0.210008908229
ACH-000060,0.07277272561300001
ACH-000067,0.146415912034
ACH-000070,0.145677134577
ACH-000075,0.231914741327
ACH-000078,0.0368082789829
ACH-000082,0.0465103462089
ACH-000085,0.056121578288900006
ACH-000086,0.15276887896
ACH-000087,-0.0803446212895
ACH-000092,0.170933411068
ACH-000095,0.124364349783
ACH-000097,-0.0243667627144
ACH-000098,0.175868689919
ACH-000099,0.17686329350000002
ACH-000108,0.0781798488465
ACH-000113,0.0660018933163
ACH-000115,-0.023233202121900002
ACH-000116,0.08819985788589998
ACH-000118,0.0916077939924
ACH-000120,0.16663794625199999
ACH-000123,0.07642782776200001
ACH-000127,0.147150272976
ACH-000128,-0.0941013689876
ACH-000132,0.0577433001413
ACH-000133,0.0793668579708
ACH-000137,-0.029581239217500003
ACH-000138,0.232911371534
ACH-000142,0.0626296421197
ACH-000143,0.0516829722522
ACH-000146,0.162319482019
ACH-000148,-0.014300731318299998
ACH-000150,0.14298836905999998
ACH-000152,0.06422060350349999
ACH-000153,0.178995016543
ACH-000159,0.250804083425
ACH-000160,0.374291529204
ACH-000163,-0.0117947504221
ACH-000167,0.273454127911
ACH-000168,0.148802396424
ACH-000169,0.367153772371
ACH-000178,0.07663651523239999
ACH-000182,0.0407601856125
ACH-000183,0.119545469539
ACH-000188,0.173916859445
ACH-000189,-0.061951422857099994
ACH-000190,0.306543091362
ACH-000198,0.0621959996484
ACH-000204,0.390434807245
ACH-000206,0.114072466663
ACH-000207,0.0471667927663
ACH-000211,0.16534408906
ACH-000215,0.192919607012
ACH-000221,0.179197156665
ACH-000222,0.0567549933507
ACH-000223,0.21966449072799998
ACH-000226,0.36217477405599996
ACH-000227,0.146862406227
ACH-000228,-0.0810637045498
ACH-000231,0.196979556224
ACH-000232,0.129813470125
ACH-000233,0.13718909898
ACH-000234,0.06380989833680001
ACH-000235,0.0752476025922
ACH-000237,0.19187145529199998
ACH-000238,0.170617361304
ACH-000243,0.160123919673
ACH-000244,0.550407454464
ACH-000246,0.00856350969392
ACH-000248,0.41873539223300005
ACH-000250,0.100754947703
ACH-000251,0.165763688798
ACH-000253,0.163113008609
ACH-000255,0.29237772819
ACH-000256,-0.0749466930129
ACH-000257,0.0237555740288
ACH-000258,0.322716879782
ACH-000259,0.0861353740515
ACH-000260,0.031575794002700004
ACH-000261,0.126567152786
ACH-000262,0.117132807971
ACH-000263,0.04805495710390001
ACH-000264,0.0492255213911
ACH-000265,-0.0231208635545
ACH-000266,0.0799838840971
ACH-000272,0.182881335033
ACH-000273,0.122036397387
ACH-000274,0.0959051696022
ACH-000277,0.103156779816
ACH-000278,0.16917646412700002
ACH-000279,0.0851002830502
ACH-000280,0.04408466691790001
ACH-000281,0.0806390488703
ACH-000288,-0.021765774322200004
ACH-000291,0.0738275246973
ACH-000293,0.09498330282610001
ACH-000294,0.0526056039969
ACH-000295,0.09277508093760001
ACH-000296,0.0842991192706
ACH-000302,0.0234278030764
ACH-000304,0.244150800039
ACH-000307,0.0798867375816
ACH-000308,0.26130219455
ACH-000310,0.0299343018053
ACH-000311,0.0374826790228
ACH-000312,0.155835982582
ACH-000315,0.318724710397
ACH-000316,-0.00542807151422
ACH-000317,0.09242998566369999
ACH-000318,0.221660238162
ACH-000319,0.08699841927539999
ACH-000320,0.15814296201199998
ACH-000322,0.18491484789299997
ACH-000323,0.181840518268
ACH-000324,0.10283413549
ACH-000329,0.189081443103
ACH-000330,0.0315436086745
ACH-000331,0.040884987185699995
ACH-000332,0.172140265515
ACH-000334,0.225487452422
ACH-000335,0.330921658774
ACH-000336,-0.011593445376600002
ACH-000337,0.23417883108399998
ACH-000339,0.220963773925
ACH-000341,0.0216554399257
ACH-000348,0.10825716658199999
ACH-000350,0.137548992925
ACH-000352,0.0334065556568
ACH-000356,0.163229544034
ACH-000361,0.12201913609300001
ACH-000362,0.22603920961100002
ACH-000363,0.114863030365
ACH-000364,0.19362410372400002
ACH-000365,-0.120653572915
ACH-000366,0.18199972994000002
ACH-000368,0.031424096022600004
ACH-000374,0.22869886427900002
ACH-000375,0.06205556942419999
ACH-000376,0.150748669288
ACH-000381,0.159600675369
ACH-000383,0.0579367773153
ACH-000387,0.265740543759
ACH-000389,0.0764500499357
ACH-000390,0.255224858796
ACH-000393,0.0791303221201
ACH-000395,0.00427342629329
ACH-000397,0.0392880024239
ACH-000401,0.038367600029099995
ACH-000402,0.20243166736600002
ACH-000403,-0.028365132023099995
ACH-000404,0.3897116628
ACH-000406,0.131119411153
ACH-000407,0.12924303884899999
ACH-000408,0.344776065925
ACH-000410,0.303790442117
ACH-000411,0.059906624092300007
ACH-000414,0.13624931342
ACH-000415,0.135819710297
ACH-000416,0.0987975964792
ACH-000420,0.0852371884632
ACH-000421,0.234017810942
ACH-000424,0.0742855304912
ACH-000425,0.239040200793
ACH-000426,0.114963049882
