,POGLUT1 (56983)
ACH-000316,-0.041083556670499996
ACH-000317,-0.264442082428
ACH-000318,-0.48042566750699994
ACH-000319,-0.265780585541
ACH-000320,-0.219519139227
ACH-000322,-0.14378574304800001
ACH-000323,-0.46364216583000006
ACH-000324,-0.196508136384
ACH-000329,-0.36012478114299995
ACH-000330,-0.282294220796
ACH-000331,-0.927509315228
ACH-000332,-0.350093754626
ACH-000334,-0.2758146487
ACH-000335,-0.5609803186010001
ACH-000336,-0.239011278722
ACH-000337,-0.608227410748
ACH-000339,-0.374963934387
ACH-000341,-0.27563345115800003
ACH-000348,-0.168879025503
ACH-000350,-0.364087648606
ACH-000352,-0.372360737961
ACH-000356,-0.08275417039319999
ACH-000361,-0.160653670398
ACH-000362,-0.184608650361
ACH-000363,-0.214843516179
ACH-000364,-0.31676594972800004
ACH-000365,-0.194927479446
ACH-000366,-0.271493942176
ACH-000368,-0.171742334296
ACH-000374,-0.36522241897
ACH-000375,-0.38181937941699995
ACH-000376,-0.259320754969
ACH-000381,-0.555904649191
ACH-000383,-0.201619646985
ACH-000387,-0.281899874285
ACH-000389,-0.37936851723399995
ACH-000390,-0.582094054257
ACH-000393,-0.38681923311399996
ACH-000395,-0.241545607127
ACH-000397,-0.320073652824
ACH-000401,-0.0769481621247
ACH-000402,-0.23898363265
ACH-000403,-0.360494446379
ACH-000404,-0.8160696479549999
ACH-000406,-0.228100450205
ACH-000407,-0.3704230918
ACH-000408,-0.202848444954
ACH-000410,-0.326809342392
ACH-000411,-0.296176534645
ACH-000414,-0.297266889646
ACH-000415,-0.29457542075
ACH-000416,-0.166988106001
ACH-000420,-0.00777102987756
ACH-000421,-0.238650872475
ACH-000424,-0.34519969223200003
ACH-000425,-0.347225431576
ACH-000426,-0.489686473076
ACH-000427,-0.460551237233
ACH-000433,-0.253881797247
ACH-000436,-0.251459671142
ACH-000444,-0.0883617119005
ACH-000445,-0.217304570145
ACH-000448,-0.292927719189
ACH-000450,-0.33138068408599997
ACH-000452,-0.330634736055
ACH-000454,-0.345354706522
ACH-000458,-0.198981045449
ACH-000459,-0.104641176975
ACH-000460,-0.334639813743
ACH-000461,-0.443390157223
ACH-000463,-0.185146617985
ACH-000464,-0.292530697635
ACH-000466,-0.219132967073
ACH-000467,-0.208279254562
ACH-000468,-0.150783611718
ACH-000469,-0.223803625429
ACH-000470,-0.347631983408
ACH-000471,-0.242021565814
ACH-000472,-0.24767327934
ACH-000473,-0.598452813747
ACH-000475,-0.24831738788899999
ACH-000476,-0.265642762271
ACH-000477,-0.304500557119
ACH-000480,-0.0907304178633
ACH-000481,-0.24525466818799999
ACH-000483,-0.275167761828
ACH-000484,-0.0502514040704
ACH-000485,-0.20039037281199998
ACH-000486,-0.355136015215
ACH-000487,-0.130490339834
ACH-000488,-0.327227271298
ACH-000490,-0.244334248155
ACH-000491,-0.140551589969
ACH-000495,-0.372613664747
ACH-000496,-0.312048544185
ACH-000499,-0.32467318965799996
ACH-000500,-0.0311675351902
ACH-000502,-0.186267169694
ACH-000503,-0.370187338611
ACH-000505,-0.390683332274
ACH-000507,-0.477970052363
ACH-000510,-0.20460987772599998
ACH-000511,-0.222192039774
ACH-000512,-0.36907665818
ACH-000516,-0.29594531389400003
ACH-000517,-0.24641122182599998
ACH-000518,-0.403941297975
ACH-000520,-0.17434742602400002
ACH-000521,-0.397265516599
ACH-000522,-0.18708028471500002
ACH-000524,-0.24497650876200003
ACH-000527,-0.256715167317
ACH-000528,-0.372101397923
ACH-000537,-0.366859747641
ACH-000541,-0.0757392982588
ACH-000542,-0.220065268473
ACH-000544,-0.45591904260099997
ACH-000545,-0.22781321246300001
ACH-000547,-0.45006108446500004
ACH-000548,-0.28207007475
ACH-000549,-0.407593742208
ACH-000550,-0.17593245714699998
ACH-000552,-0.20215542018100002
ACH-000556,-0.22543601859999998
ACH-000557,-0.08354792648510001
ACH-000570,-0.21881425437399998
ACH-000571,-0.320838374955
ACH-000573,-0.379893893607
ACH-000576,-0.32030212922400003
ACH-000580,-0.350360999031
ACH-000584,-0.185043667434
ACH-000585,-0.0619745494075
ACH-000588,-0.249521907233
ACH-000589,-0.248711678426
ACH-000591,-0.29330818780699996
ACH-000593,-0.422084326155
ACH-000600,-0.132204254833
ACH-000601,-0.215493577166
ACH-000604,-0.265856397181
ACH-000605,-0.44362998030199996
ACH-000606,-0.401376831188
ACH-000608,-0.201626622649
ACH-000614,-0.253499379874
ACH-000616,-0.24167468949499998
ACH-000618,-0.258543910008
ACH-000619,-0.238746665318
ACH-000620,-0.26966892046
ACH-000621,-0.355699591408
ACH-000622,-0.0383915456751
ACH-000623,-0.186174231576
ACH-000624,-0.296661240037
ACH-000627,-0.367076023569
ACH-000630,-0.262701009399
ACH-000632,-0.23023637353100002
ACH-000633,-0.194215719667
ACH-000637,-0.381234029682
ACH-000638,-0.236278023957
ACH-000646,-0.173922650612
ACH-000647,-0.200343510868
ACH-000648,-0.420658516942
ACH-000649,-0.381372087403
ACH-000651,-0.224989617335
ACH-000652,-0.21650014682399998
ACH-000653,-0.24231841134100002
ACH-000657,-0.27215391202100003
ACH-000658,-0.3118274364
ACH-000661,-0.18964550760499999
ACH-000662,-0.375928190745
ACH-000663,-0.0708947711434
ACH-000665,-0.203930256809
ACH-000671,-0.149319023819
ACH-000673,-0.35677295973000006
ACH-000676,-0.351379453038
ACH-000677,-0.223780548019
ACH-000681,-0.125172386151
ACH-000682,-0.648401097804
ACH-000683,-0.35786238270000004
ACH-000684,-0.374406585357
ACH-000688,-0.248315065842
ACH-000693,-0.340771944593
ACH-000694,-0.563454890027
ACH-000695,-0.142381894526
ACH-000696,-0.446550158634
ACH-000697,-0.19423263478500002
ACH-000699,-0.250442061579
ACH-000701,-0.22703560815200002
ACH-000706,-0.25129791093000003
ACH-000711,-0.257172479372
ACH-000713,-0.440826870025
ACH-000714,-0.31998836056999996
ACH-000718,-0.47403441232199994
ACH-000720,-0.27275054354
ACH-000721,-0.318595860201
ACH-000724,-0.27656209139800003
ACH-000725,-0.248989426295
ACH-000732,-0.177416271733
ACH-000734,-0.246902323243
ACH-000735,-0.40051751094000004
ACH-000736,-0.275604980586
ACH-000738,-0.137123647716
ACH-000746,-0.452033429742
ACH-000747,-0.32821707321800003
ACH-000748,-0.38294570229900005
ACH-000753,-0.16123531369400002
ACH-000756,-0.180226074276
ACH-000757,-0.5091309345189999
ACH-000758,-0.300208688049
ACH-000760,-0.357643943233
ACH-000763,-0.206245508465
ACH-000764,-0.563071851199
ACH-000765,-0.265251856347
ACH-000766,-0.203660779258
ACH-000767,-0.27486164169599997
ACH-000768,-0.310529671444
ACH-000769,-0.349173488409
ACH-000770,-0.17820513545699998
ACH-000771,-0.259445152459
ACH-000773,-0.31435121485399997
ACH-000776,0.0395820653268
ACH-000777,-0.231972026315
ACH-000778,-0.30191889527800003
ACH-000781,-0.17649373247000003
ACH-000782,-0.23245196786699998
ACH-000783,-0.181921859787
ACH-000784,-0.313430506962
ACH-000785,-0.325663485734
ACH-000787,-0.208307144866
ACH-000788,-0.290921945142
ACH-000791,-0.509080530344
ACH-000792,-0.405393668585
ACH-000794,-0.0786051263863
ACH-000796,-0.298601401647
ACH-000799,-0.37987775686999997
ACH-000800,-0.219936181871
ACH-000802,-0.274447828983
ACH-000804,-0.261973289434
ACH-000805,-0.265042739618
ACH-000809,-0.30655285127799997
ACH-000810,-0.111532169741
ACH-000811,-0.253856430361
ACH-000817,-0.0461939346457
ACH-000819,-0.134632825465
ACH-000820,-0.445828104564
ACH-000821,0.116378656441
ACH-000822,-0.309495021113
ACH-000823,-0.38933495951700003
ACH-000824,-0.0474087603469
ACH-000827,-0.26441180442699996
ACH-000829,-0.435756901853
ACH-000831,-0.381128830957
ACH-000832,-0.422589426178
ACH-000833,-0.316551766566
ACH-000834,-0.13830748941999998
ACH-000835,-0.300060384213
ACH-000836,-0.301481566428
ACH-000837,-0.321910134422
ACH-000838,-0.197818170041
ACH-000839,-0.14802930239
ACH-000840,-0.35228126283600003
ACH-000841,-0.213028409642
ACH-000843,-0.420691464605
ACH-000846,-0.279810433664
ACH-000847,-0.43976365638400006
ACH-000848,-0.231894663962
ACH-000849,-0.512816690299
ACH-000851,-0.252317833397
ACH-000855,-0.273385058559
ACH-000856,-0.385413682236
ACH-000858,-0.450914587483
ACH-000859,0.0802206589161
ACH-000861,-0.339726162071
ACH-000862,-0.312490501132
ACH-000865,-0.34696049698700004
ACH-000866,-0.217735110898
ACH-000867,-0.277451350799
ACH-000869,-0.116087127358
ACH-000872,-0.15904088689200002
ACH-000873,-0.24280109780499998
ACH-000876,-0.229306713473
ACH-000878,-0.109374084912
ACH-000880,-0.18692690306499998
ACH-000881,-0.256459892996
ACH-000882,-0.195783053103
ACH-000884,-0.396575270137
ACH-000885,-0.129955813646
ACH-000887,-0.26177587174
ACH-000888,-0.0658880145326
ACH-000889,-0.24578238616999998
ACH-000890,-0.285672791837
ACH-000896,-0.29243125328
ACH-000898,-0.21726660061
ACH-000900,-0.309146335177
ACH-000901,-0.243937853032
ACH-000905,-0.494910696434
ACH-000906,-0.289303629849
ACH-000907,-0.35323469436399996
ACH-000910,-0.131857325021
ACH-000911,-0.22886377546199999
ACH-000912,-0.28064399638099996
ACH-000913,-0.205957549346
ACH-000915,-0.255158969375
ACH-000916,-0.462529964543
ACH-000917,-0.341028768243
ACH-000921,-0.251542035392
ACH-000924,-0.245942882439
ACH-000926,-0.37737652540100003
ACH-000928,-0.0807617259052
ACH-000929,-0.192570772951
ACH-000932,-0.33772771031900006
ACH-000935,-0.290080108703
ACH-000936,-0.257413776661
ACH-000937,-0.546732003423
ACH-000938,-0.17392194208099998
ACH-000939,-0.19623985221
ACH-000941,-0.37416168218400003
ACH-000943,-0.256525597319
ACH-000946,-0.31219395151900003
ACH-000947,-0.235040912355
ACH-000948,-0.29822441157900004
ACH-000950,-0.18094246158
ACH-000953,-0.20593527309700002
ACH-000957,-0.342585191192
ACH-000958,-0.196457817614
ACH-000960,-0.31975597375500003
ACH-000963,-0.703231316337
ACH-000968,-0.345201784972
ACH-000969,-0.34109269703
ACH-000973,-0.30535458927
ACH-000974,-0.26049016967599997
ACH-000975,-0.232575741102
ACH-000976,-0.411816542412
ACH-000978,-0.09247195095339998
ACH-000980,-0.230707234331
ACH-000984,-0.48514009335600006
ACH-000986,-0.291942677433
ACH-000988,-0.277767781452
ACH-000993,-0.308472427117
ACH-000994,-0.38727757381899997
ACH-000996,-0.236996365609
ACH-001001,-0.254343025737
ACH-001020,-0.356458422752
ACH-001028,-0.290815215284
ACH-001031,-0.13058608368
ACH-001038,-0.38198448427000004
ACH-001048,-0.317516960117
ACH-001050,-0.37130765655299997
ACH-001053,-0.387783468486
ACH-001054,-0.286358337351
ACH-001061,-0.297707390722
ACH-001067,-0.19212383851599998
ACH-001075,-0.55752215776
ACH-001096,-0.0163627988142
ACH-001128,-0.393179282901
ACH-001134,-0.108707983364
ACH-001151,-0.246093599395
ACH-001163,-0.14318672576
ACH-001164,-0.135368021798
ACH-001173,-0.283615814831
ACH-001183,-0.452292149062
ACH-001184,0.23278044921799998
ACH-001190,-0.360971838534
ACH-001192,-0.217075579116
ACH-001193,-0.21126741920000003
ACH-001196,-0.42615355494400003
ACH-001197,-0.380509889397
ACH-001205,-0.39974207780000004
ACH-001211,-0.337490803867
ACH-001212,-0.13884375732100002
ACH-001228,-0.279977370796
ACH-001232,-0.254522942895
ACH-001239,-0.284427696549
ACH-001274,-0.32809688485800004
ACH-001275,-0.204400362527
ACH-001277,-0.407155955822
ACH-001278,-0.5618144235600001
ACH-001280,-0.151544636624
ACH-001283,-0.164208333532
ACH-001289,-0.19990910538400003
ACH-001295,-0.199502222227
ACH-001300,-0.09386403472589999
ACH-001301,-0.23427896164099998
ACH-001302,-0.278505323131
ACH-001303,-0.541531944079
ACH-001306,-0.305864507322
ACH-001318,-0.17452311979000001
ACH-001322,-0.430310189045
ACH-001328,-0.271764244965
ACH-001332,-0.22043585169100002
ACH-001333,-0.20712409718699998
ACH-001336,-0.361677085743
ACH-001340,-0.326801427258
ACH-001346,-0.35548488189599997
ACH-001353,-0.23184152655200002
ACH-001354,-0.0819132976273
ACH-001367,-0.41941576941500003
ACH-001368,-0.16663329165
ACH-001374,-0.45779907916100004
ACH-001375,-0.15084770343
ACH-001377,-0.350509102123
ACH-001380,-0.351008285041
ACH-001391,-0.164185292525
ACH-001407,-0.272789149026
ACH-001408,-0.125921635126
ACH-001413,-0.39590732258199995
ACH-001430,-0.327564583413
ACH-001431,-0.24991398356300001
ACH-001450,-0.258041382342
ACH-001496,-0.389470373741
ACH-001500,-0.217182256696
ACH-001521,-0.14685251745300001
ACH-001523,-0.172471169126
ACH-001532,-0.23806398013900001
ACH-001536,-0.424540790762
ACH-001550,-0.5133768437389999
ACH-001552,-0.19449885307300002
ACH-001554,-0.393827539697
ACH-001645,-0.384546547122
ACH-001654,-0.289280923796
ACH-001715,-0.27367172121800004
ACH-001735,-0.191870586295
ACH-001736,-0.171496844161
ACH-001737,0.311833619731
ACH-001740,-0.006416346963020001
ACH-001745,-0.0820711765519
ACH-001750,-0.36209771049999995
ACH-001765,-0.0487382940328
ACH-001956,-0.23065083168699999
ACH-001957,-0.254528896914
