,CSPG5 (10675)
ACH-000004,-0.210606385156
ACH-000007,-0.267091860861
ACH-000009,-0.20206737762000002
ACH-000011,-0.0920243688349
ACH-000012,-0.08667494796489998
ACH-000013,-0.0959135084178
ACH-000014,-0.018232976898499998
ACH-000015,-0.290737785609
ACH-000017,-0.18596910866500002
ACH-000018,-0.0814869597264
ACH-000019,-0.0054090512620499995
ACH-000021,-0.176989402122
ACH-000022,-0.159745454846
ACH-000025,-0.0636369235461
ACH-000028,-0.166049207784
ACH-000030,-0.110514756502
ACH-000035,-0.26046349033300004
ACH-000036,-0.34448228842600004
ACH-000037,-0.1329385565
ACH-000039,-0.201924965905
ACH-000040,-0.296874136394
ACH-000041,-0.380033750533
ACH-000042,-0.373039382672
ACH-000045,-0.11476907691199999
ACH-000047,-0.038123183107400004
ACH-000052,-0.0797143548806
ACH-000053,-0.127723682669
ACH-000054,-0.272635800654
ACH-000055,0.0031236349698600006
ACH-000060,-0.21521101964899997
ACH-000067,-0.16146214250399998
ACH-000070,-0.17423125485399998
ACH-000075,-0.21267635588599998
ACH-000078,-0.218628569598
ACH-000082,-0.125939935414
ACH-000085,-0.19745035003
ACH-000086,-0.332095640879
ACH-000087,0.17200537039299998
ACH-000092,-0.131500605662
ACH-000095,-0.15062292743699998
ACH-000097,-0.16300383163100002
ACH-000098,-0.08954279640460001
ACH-000099,0.136871404376
ACH-000108,-0.21984997454500002
ACH-000113,-0.155296267475
ACH-000115,0.11627473078600001
ACH-000116,-0.311418839161
ACH-000118,-0.354225178891
ACH-000120,-0.00592616524801
ACH-000123,-0.025163653621799998
ACH-000127,-0.265345384919
ACH-000128,0.039564765896699994
ACH-000132,-0.244011693983
ACH-000133,-0.152115251945
ACH-000137,-0.416601723015
ACH-000138,-0.102055357433
ACH-000142,-0.178067199087
ACH-000143,-0.149268596042
ACH-000146,-0.26150405734
ACH-000148,0.05989617584430001
ACH-000150,-0.393298221366
ACH-000152,-0.192846794203
ACH-000153,0.136654056455
ACH-000159,-0.098295550683
ACH-000160,0.014210283734600001
ACH-000163,-0.129733920235
ACH-000167,-0.044918737381999994
ACH-000168,-0.150706066975
ACH-000169,-0.035878491112000005
ACH-000178,-0.120083898561
ACH-000182,-0.0971332983361
ACH-000183,-0.203911156785
ACH-000188,-0.260534830757
ACH-000189,-0.159753325158
ACH-000190,0.18670956813499998
ACH-000198,-0.12492173480699999
ACH-000204,0.00813579468833
ACH-000206,-0.247182244586
ACH-000207,-0.0884111030252
ACH-000211,-0.21990616160999998
ACH-000215,-0.251059963358
ACH-000221,-0.226431243944
ACH-000222,-0.136089546326
ACH-000223,-0.17371913124299998
ACH-000226,-0.19988839365400002
ACH-000227,-0.349585052922
ACH-000228,-0.22271885438900002
ACH-000231,-0.149040647951
ACH-000232,-0.0741349450572
ACH-000233,-0.0746165827923
ACH-000234,-0.119035386152
ACH-000235,-0.19997999627500002
ACH-000237,-0.188845531184
ACH-000238,-0.408829862125
ACH-000243,-0.142134033636
ACH-000244,-0.541651151219
ACH-000246,-0.253694804987
ACH-000248,-0.18542861152100001
ACH-000250,-0.20385845398699998
ACH-000251,-0.323257132552
ACH-000253,-0.212367036917
ACH-000255,-0.132421744292
ACH-000256,-0.276482380887
ACH-000257,-0.512429849775
ACH-000258,-0.168953538158
ACH-000259,-0.14941863217499998
ACH-000260,-0.232592925413
ACH-000261,-0.19602197957800002
ACH-000262,-0.0510636670901
ACH-000263,-0.35267399711400005
ACH-000264,-0.233792531213
ACH-000265,-0.261175299341
ACH-000266,-0.238861012852
ACH-000272,0.0646682906073
ACH-000273,-0.286582246895
ACH-000274,-0.23392790270999997
ACH-000277,-0.0518684428965
ACH-000278,-0.104138765584
ACH-000279,-0.224807206843
ACH-000280,-0.195717412188
ACH-000281,-0.310063998504
ACH-000288,-0.06617729700740001
ACH-000291,-0.131770298405
ACH-000293,-0.397184794867
ACH-000294,-0.20595562702999998
ACH-000295,-0.447867701786
ACH-000296,-0.25672403071899996
ACH-000302,-0.14427831916099998
ACH-000304,-0.0981108633339
ACH-000307,-0.19448304893100002
ACH-000308,-0.026266229808400002
ACH-000310,-0.0651535648788
ACH-000311,0.09760821839389998
ACH-000312,-0.0592210640162
ACH-000315,-0.176905779927
ACH-000316,-0.08696328109330001
ACH-000317,-0.275948814044
ACH-000318,-0.0390382006184
ACH-000319,-0.21263054557500002
ACH-000320,-0.235187853119
ACH-000322,-0.00243892377714
ACH-000323,-0.09160736437889999
ACH-000324,0.0668754947222
ACH-000329,-0.175614055948
ACH-000330,-0.245005265556
ACH-000331,0.062705553429
ACH-000332,-0.249197158866
ACH-000334,-0.146976836574
ACH-000335,-0.282888616148
ACH-000336,-0.35385235645199997
ACH-000337,-0.161303299801
ACH-000339,-0.136172841504
ACH-000341,-0.0457011951233
ACH-000348,-0.118041201473
ACH-000350,-0.248364867577
ACH-000352,-0.0892393997494
ACH-000356,-0.278770951072
ACH-000361,-0.20497679872000002
ACH-000362,-0.16511652405
ACH-000363,0.0274054465032
ACH-000364,-0.24918315820599998
ACH-000365,-0.161145308816
ACH-000366,-0.149517629867
ACH-000368,-0.146322459444
ACH-000374,-0.181050717477
ACH-000375,-0.194866008622
ACH-000376,-0.00702640855389
ACH-000381,-0.13387083393899998
ACH-000383,-0.39957528505400003
ACH-000387,-0.226991545993
ACH-000389,-0.349471727124
ACH-000390,-0.16123375958699998
ACH-000393,-0.216851911687
ACH-000395,-0.165449355244
ACH-000397,-0.149553991641
ACH-000401,-0.168871152979
ACH-000402,-0.19286808481400003
ACH-000403,-0.132449884003
ACH-000404,-0.18707914414700003
ACH-000406,-0.185354174468
ACH-000407,-0.30414906987199997
ACH-000408,0.00606231805333
ACH-000410,-0.267154792694
ACH-000411,-0.209088626067
ACH-000414,-0.0238921802727
ACH-000415,-0.286277737533
ACH-000416,-0.156429125378
ACH-000420,-0.0418744539131
ACH-000421,-0.17594965848000002
ACH-000424,-0.30227424689300003
ACH-000425,-0.10835794377699999
ACH-000426,-0.374732731464
ACH-000427,0.00605065412297
ACH-000433,0.047490795166300004
ACH-000436,-0.179951362724
ACH-000444,-0.172284337781
ACH-000445,-0.322826861892
ACH-000448,-0.273235127574
ACH-000450,0.0161911770936
ACH-000452,-0.146618017721
ACH-000454,-0.386331622949
ACH-000458,-0.254405015258
ACH-000459,0.0775363085092
ACH-000460,-0.164318052996
ACH-000461,-0.120542796276
ACH-000463,0.011077565981000001
ACH-000464,-0.344122177056
ACH-000466,-0.256868104372
ACH-000467,-0.007179324209949999
ACH-000468,-0.093158595202
ACH-000469,-0.274434728653
ACH-000470,-0.0366834939352
ACH-000471,-0.0932413834898
ACH-000472,-0.244484029274
ACH-000473,-0.047985972757800005
ACH-000475,-0.143477644245
ACH-000476,-0.24147017890900002
ACH-000477,-0.131170505765
ACH-000480,-0.288457662939
ACH-000481,-0.128072707024
ACH-000483,0.0659169112795
ACH-000484,-0.198674996906
ACH-000485,-0.0671318567506
ACH-000486,-0.33099905719
ACH-000487,-0.046838231426
ACH-000488,-0.162145231148
ACH-000490,-0.21707911582699999
ACH-000491,-0.143569348303
ACH-000495,0.146939962732
ACH-000496,-0.110336273478
ACH-000499,0.0554536109117
ACH-000500,-0.157929556312
ACH-000502,-0.156928381694
ACH-000503,-0.299788109712
ACH-000505,-0.199683141915
ACH-000507,-0.28334474619100003
ACH-000510,-0.133372167139
ACH-000511,-0.217906281985
ACH-000512,0.010148202551399999
ACH-000516,-0.23619526908799998
ACH-000517,-0.23051172983100002
ACH-000518,-0.0232748737945
ACH-000520,-0.0998335017671
ACH-000521,0.134272100029
ACH-000522,-0.196786577545
ACH-000524,-0.116717192899
ACH-000527,-0.12659656604800001
ACH-000528,-0.133748173447
ACH-000537,-0.11252796810999999
ACH-000541,-0.23469790374699998
ACH-000542,0.0127456889373
ACH-000544,-0.237416639498
ACH-000545,-0.068052312644
ACH-000547,-0.38380673261
ACH-000548,-0.0021961776958
ACH-000549,-0.035171723401699995
ACH-000550,-0.115542537084
ACH-000552,-0.029971973635700002
ACH-000556,-0.190924580112
ACH-000557,0.0025654923791199997
ACH-000570,-0.012497476884299998
ACH-000571,-0.17596363373100002
ACH-000573,-0.0212541692754
ACH-000576,-0.200383101191
ACH-000580,-0.139352963233
ACH-000584,-0.20691904922899998
ACH-000585,-0.151110110554
ACH-000588,-0.0495890135744
ACH-000589,-0.131922304808
ACH-000591,0.00425455062434
ACH-000593,-0.256524977891
ACH-000600,-0.143151890378
ACH-000601,0.0370326878734
ACH-000604,-0.335184672802
ACH-000605,-0.0363963946576
ACH-000606,-0.17886546987
ACH-000608,-0.251749903715
ACH-000614,-0.256049963777
ACH-000616,-0.07301820969589999
ACH-000618,-0.247656990719
ACH-000619,-0.143695922714
ACH-000620,-0.23891910115200002
ACH-000621,-0.0377826013093
ACH-000622,-0.324120268818
ACH-000623,0.06955877241910001
ACH-000624,-0.160569278052
ACH-000627,-0.223873779717
ACH-000630,-0.20253269872699997
ACH-000632,-0.19551451930999997
ACH-000633,-0.141933104685
ACH-000637,-0.0180463313633
ACH-000638,-0.235637121201
ACH-000646,-0.271927984806
ACH-000647,-0.105352734429
ACH-000648,-0.168622663114
ACH-000649,-0.138061727176
ACH-000651,-0.266118709569
ACH-000652,-0.127712456964
ACH-000653,-0.129686339895
ACH-000657,-0.258139390905
ACH-000658,-0.0969413004325
ACH-000661,-0.19292980426
ACH-000662,0.0483355531197
ACH-000663,-0.0832622814295
ACH-000665,-0.23070304362500002
ACH-000671,-0.11828518988299999
ACH-000673,-0.19425007303199998
ACH-000676,-0.0379915968252
ACH-000677,-0.0494733664642
ACH-000681,-0.219150502665
ACH-000682,-0.13948316348200002
ACH-000683,-0.211214662161
ACH-000684,-0.06421463529
ACH-000688,-0.195114528029
ACH-000693,-0.212891834069
ACH-000694,-0.126484098014
ACH-000695,-0.125158080195
ACH-000696,-0.09894518512700001
ACH-000697,-0.08837977788660001
ACH-000699,-0.0810668490318
ACH-000701,-0.273191441047
ACH-000706,-0.132373052168
ACH-000711,-0.232182641736
ACH-000713,-0.215944789324
ACH-000714,-0.118652849436
ACH-000718,-0.416118005641
ACH-000720,-0.18070320583799998
ACH-000721,-0.0425674978087
ACH-000724,-0.134701081163
ACH-000725,-0.263834508955
ACH-000732,-0.167150028791
ACH-000734,-0.295538765315
ACH-000735,-0.199717032331
ACH-000736,0.011370718544999998
ACH-000738,-0.394632878059
ACH-000746,-0.06796934720869999
ACH-000747,-0.20666941214200002
ACH-000748,-0.114768274706
ACH-000753,-0.225224460922
ACH-000756,-0.116549570532
ACH-000757,-0.480201877028
ACH-000758,-0.325506394892
ACH-000760,-0.265276812815
ACH-000763,-0.0230343000273
ACH-000764,0.111323836648
ACH-000765,-0.148584218178
ACH-000766,-0.142079072041
ACH-000767,0.036354966773800006
ACH-000768,-0.16859385562100002
ACH-000769,-0.212750117259
ACH-000770,-0.20767318168499999
ACH-000771,-0.22750572819899997
ACH-000773,-0.25341235391600003
ACH-000776,-0.32029587286999994
ACH-000777,-0.189274238455
ACH-000778,-0.373661465081
ACH-000781,-0.156579685209
ACH-000782,-0.273572908253
ACH-000783,-0.06565010966450001
ACH-000784,-0.258258607731
ACH-000785,-0.133233239704
ACH-000787,-0.192126372865
ACH-000788,-0.203919956299
ACH-000791,-0.0106866598952
ACH-000792,-0.244317220542
ACH-000794,-0.40820569712800003
ACH-000796,-0.258057799175
ACH-000799,-0.276523258692
ACH-000800,-0.156943645936
ACH-000802,-0.0850854862874
ACH-000804,-0.17272929056400002
ACH-000805,-0.219989150601
ACH-000809,-0.23921046974800003
ACH-000810,-0.44869639726000005
ACH-000811,-0.228148658064
ACH-000817,-0.5522974573430001
ACH-000819,-0.138994782005
ACH-000820,0.0444360839217
ACH-000821,-0.25099785058
ACH-000822,-0.265531294456
ACH-000823,-0.331349063486
ACH-000824,-0.0978477396302
ACH-000827,-0.190565551345
ACH-000829,0.0527855761424
ACH-000831,-0.167486947523
ACH-000832,-0.187667027305
ACH-000833,-0.266408240649
ACH-000834,-0.0660857502992
ACH-000835,-0.0620742516511
ACH-000836,-0.240049334015
ACH-000837,-0.146663363154
ACH-000838,-0.0816326348684
ACH-000839,-0.143618024903
ACH-000840,-0.385353160224
ACH-000841,-0.31077889235
ACH-000843,-0.000638942677064
ACH-000846,-0.167865115037
ACH-000847,0.046528321259699995
ACH-000848,-0.19527495792
ACH-000849,-0.27543940674
ACH-000851,-0.162957265273
ACH-000855,0.18270159241300002
ACH-000856,-0.0691055920974
ACH-000858,-0.0400376338246
ACH-000859,0.097201239309
ACH-000861,0.0508944041197
ACH-000862,-0.26532378810199997
ACH-000865,-0.249232204098
ACH-000866,-0.0393941085325
ACH-000867,-0.19175472761100001
ACH-000869,-0.227994889619
ACH-000872,-0.304624695169
ACH-000873,0.00887075334145
ACH-000876,-0.20049088370700002
ACH-000878,-0.104100169149
ACH-000880,-0.0110211696618
