,MYEOV (26579)
ACH-000222,-0.167242774509
ACH-000223,-0.00410504384225
ACH-000226,-0.07408646928139999
ACH-000227,-0.263859339164
ACH-000228,-0.268349362608
ACH-000231,-0.0924979315881
ACH-000232,-0.090053584713
ACH-000233,-0.040012109338699996
ACH-000234,-0.0799681084364
ACH-000235,-0.0976855091714
ACH-000237,-0.224667234287
ACH-000238,-0.058688900469500004
ACH-000243,-0.0899007057853
ACH-000244,-0.48069663619099995
ACH-000246,-0.20894704691500002
ACH-000248,-0.09998115749719999
ACH-000250,-0.06702485859059999
ACH-000251,-0.296897737771
ACH-000253,-0.0238498397689
ACH-000255,-0.276605885617
ACH-000256,-0.217490803151
ACH-000257,0.0330010326265
ACH-000258,0.139861780219
ACH-000259,-0.174158170544
ACH-000260,-0.0736435508777
ACH-000261,-0.188397728701
ACH-000262,-0.150507135862
ACH-000263,0.16360719999
ACH-000264,-0.103217385578
ACH-000265,-0.138912262382
ACH-000266,-0.15482064587000002
ACH-000272,-0.088861694101
ACH-000273,-0.0623835048822
ACH-000274,-0.305343363192
ACH-000277,-0.230321650264
ACH-000278,-0.190199066206
ACH-000279,-0.046325050665499995
ACH-000280,0.031903506546
ACH-000281,-0.15399136035299998
ACH-000288,-0.0810094616992
ACH-000291,0.0579693409832
ACH-000293,0.11905748301300001
ACH-000294,0.0179284151345
ACH-000295,-0.408758193618
ACH-000296,-0.0379207297951
ACH-000302,-0.100846990093
ACH-000304,-0.13431019794000001
ACH-000307,0.04390004643019999
ACH-000308,-0.196327143247
ACH-000310,-0.0687836441287
ACH-000311,-0.141255245635
ACH-000312,-0.310857081012
ACH-000315,0.06603003439170001
ACH-000316,-0.819850695249
ACH-000317,-0.151307751127
ACH-000318,-0.882360954216
ACH-000319,-0.0925300929008
ACH-000320,-0.142015047522
ACH-000322,0.048470063956
ACH-000323,-0.0218293026942
ACH-000324,-0.21402374404599997
ACH-000329,0.170573859602
ACH-000330,0.015799490626299997
ACH-000331,-0.05695279384819999
ACH-000332,-0.172577620896
ACH-000334,-0.12758240364600001
ACH-000335,-0.197163979179
ACH-000336,-0.10533211582999999
ACH-000337,-0.814964981398
ACH-000339,-0.08242902652489999
ACH-000341,-0.58424335072
ACH-000348,-0.00118568748995
ACH-000350,-0.10063937527200001
ACH-000352,-0.16982929721099999
ACH-000356,-0.21012594373399998
ACH-000361,-0.171460000979
ACH-000362,-0.06705644369199999
ACH-000363,-0.00415122952432
ACH-000364,-0.23600958510000003
ACH-000365,0.037587765708
ACH-000366,-0.380188583522
ACH-000368,0.0967261854201
ACH-000374,-0.0821999014591
ACH-000375,-0.00382139444481
ACH-000376,0.0300383310821
ACH-000381,0.0786952516573
ACH-000383,-0.161147962603
ACH-000387,-0.040337672992199994
ACH-000389,-0.112369532434
ACH-000390,-0.0569001000397
ACH-000393,-0.131117972911
ACH-000395,0.0684717955918
ACH-000397,-0.155950704693
ACH-000401,0.0190687281221
ACH-000402,-0.631360227917
ACH-000403,-0.152209903836
ACH-000404,-0.103375553669
ACH-000406,-0.0767422040279
ACH-000407,-0.18922583897
ACH-000408,-0.0018036822222500001
ACH-000410,-0.0364495570502
ACH-000411,-0.008368897317989999
ACH-000414,-0.050776766619499994
ACH-000415,0.067294968707
ACH-000416,0.0581081397566
ACH-000420,0.035748253028099995
ACH-000421,-0.027895711540700002
ACH-000424,-0.209691662071
ACH-000425,-0.163041667269
ACH-000426,0.268712661555
ACH-000427,-0.043037274578
ACH-000433,0.0818686637088
ACH-000436,-0.30589515395
ACH-000444,-0.164155045354
ACH-000445,-0.0728284475887
ACH-000448,-0.174770560537
ACH-000450,-0.431405134283
ACH-000452,-0.483854705714
ACH-000454,0.07939976565660001
ACH-000458,-0.0941526997198
ACH-000459,0.537718535507
ACH-000460,-0.0172728227923
ACH-000461,-0.18156744745499998
ACH-000463,0.0314475054384
ACH-000464,-0.192007660835
ACH-000466,-0.230402130752
ACH-000467,0.103716869462
ACH-000468,-0.0817428872949
ACH-000469,-0.0646820846667
ACH-000470,-0.12907476939200002
ACH-000471,-0.006457838299
ACH-000472,-0.13131963000299998
ACH-000473,-0.245738131202
ACH-000475,-0.0396778348946
ACH-000476,-0.0853528508594
ACH-000477,0.015336248332200002
ACH-000480,-0.296485630053
ACH-000481,-0.0874571767732
ACH-000483,-0.0781330195746
ACH-000484,-0.130860760592
ACH-000485,-0.0562684550366
ACH-000486,-0.421327941639
ACH-000487,-0.0647215331972
ACH-000488,-0.22225316801
ACH-000490,-0.0263224639207
ACH-000491,-0.00441641835348
ACH-000495,-0.106936382306
ACH-000496,-0.12565286871200002
ACH-000499,-0.022893047711099995
ACH-000500,0.136347358606
ACH-000502,0.027616569839599998
ACH-000503,-0.0636294213873
ACH-000505,-0.20466239581300003
ACH-000507,-0.0810375807798
ACH-000510,0.0221492805897
ACH-000511,-0.124841688396
ACH-000512,0.170035137106
ACH-000516,0.00902450005949
ACH-000517,-0.167027762921
ACH-000518,-0.12407464181399999
ACH-000520,0.048845572731
ACH-000521,-0.171443916677
ACH-000522,-0.224113634205
ACH-000524,-0.023749006597599997
ACH-000527,-0.115402860345
ACH-000528,-0.0641493506604
ACH-000537,-0.220168446391
ACH-000541,-0.247117251972
ACH-000542,-0.07970744317980001
ACH-000544,-0.155027632119
ACH-000545,-0.293165525404
ACH-000547,-0.0258644670495
ACH-000548,-0.0838438169629
ACH-000549,-0.178044799481
ACH-000550,0.0424134318388
ACH-000552,0.0013317447178800002
ACH-000556,0.0228381045193
ACH-000557,-0.164606227091
ACH-000570,-0.12024849779
ACH-000571,-0.128526390327
ACH-000573,-0.076052018688
ACH-000576,-0.152881407653
ACH-000580,0.0495610418902
ACH-000584,-0.08556356629270001
ACH-000585,-0.101155603716
ACH-000588,-0.110407719825
ACH-000589,0.0118273211879
ACH-000591,0.12261088234300001
ACH-000593,-0.06845772976060001
ACH-000600,-0.124169750098
ACH-000601,-0.053411861688599994
ACH-000604,0.030890800477
ACH-000605,-0.401162010403
ACH-000606,-0.236387461452
ACH-000608,-0.194434509611
ACH-000614,-0.0390531365283
ACH-000616,-0.0473472993949
ACH-000618,-0.144191208681
ACH-000619,-0.5326222956059999
ACH-000620,0.007214166307419999
ACH-000621,-0.0303680403613
ACH-000622,-0.0905860625575
ACH-000623,-0.0105030600029
ACH-000624,-0.12021739589000001
ACH-000627,0.10177109037000001
ACH-000630,-0.502155513913
ACH-000632,-0.140088164003
ACH-000633,-0.24620299990299999
ACH-000637,-0.301378111316
ACH-000638,-0.20683804045600002
ACH-000646,0.0463807945727
ACH-000647,-0.139547431248
ACH-000648,0.149815706494
ACH-000649,0.0141892096603
ACH-000651,-0.191863525942
ACH-000652,-0.235767104105
ACH-000653,-0.0649090670186
ACH-000657,-0.136588784007
ACH-000658,-0.147411321699
ACH-000661,-0.520080219226
ACH-000662,-0.17998747427099998
ACH-000663,-0.0712014647619
ACH-000665,-0.269497737118
ACH-000671,-0.136910503914
ACH-000673,-0.021038279780599998
ACH-000676,-0.12398271637599999
ACH-000677,-0.180290761446
ACH-000681,-0.08228355940280001
ACH-000682,-0.033470060904599995
ACH-000683,-0.198733620811
ACH-000684,-0.0735332117367
ACH-000688,0.0779009749105
ACH-000693,-0.296291993787
ACH-000694,-0.43264600566600003
ACH-000695,0.0187101438145
ACH-000696,-0.0868684337124
ACH-000697,0.212431207861
ACH-000699,0.0802766537405
ACH-000701,-0.023648576901700004
ACH-000706,-0.20171394958099997
ACH-000711,-0.0520484082821
ACH-000713,-0.203783361575
ACH-000714,-0.0253351232988
ACH-000718,-0.034887946827
ACH-000720,-0.039981900891199997
ACH-000721,0.00809226916103
ACH-000724,0.0651005175071
ACH-000725,-0.133109753147
ACH-000732,-0.215291454244
ACH-000734,-0.107764465306
ACH-000735,-0.12917466658399998
ACH-000736,0.0274895767529
ACH-000738,-0.32744152624
ACH-000746,-0.09235787723889999
ACH-000747,-0.06508405166430001
ACH-000748,-0.452253803352
ACH-000753,0.0328333866298
ACH-000756,-0.0659492966515
ACH-000757,-0.0101318761225
ACH-000758,-0.191867270229
ACH-000760,-0.455214804511
ACH-000763,0.220245819135
ACH-000764,-0.172954271766
ACH-000765,-0.246671180907
ACH-000766,-0.0883154981491
ACH-000767,-0.117496645877
ACH-000768,-0.0595015531221
ACH-000769,-0.17525264722300002
ACH-000770,-0.10542605353599999
ACH-000771,-0.0625588577418
ACH-000773,-0.058534654252500005
ACH-000776,-0.332114892777
ACH-000777,0.059842050887599994
ACH-000778,-0.867165882839
ACH-000781,-0.102341306632
ACH-000782,0.014927066146
ACH-000783,-0.38107961715800004
ACH-000784,-0.0500522510755
ACH-000785,-0.125941310449
ACH-000787,-0.0248279033863
ACH-000788,-0.07002146118250001
ACH-000791,-0.23212908088599998
ACH-000792,-0.0569322754363
ACH-000794,-0.15341683068499998
ACH-000796,-0.110046887666
ACH-000799,0.20367327075199998
ACH-000800,0.150181796753
ACH-000802,-0.36048925283
ACH-000804,-0.16448361471
ACH-000805,-0.20983873790899998
ACH-000809,-0.136104841803
ACH-000810,-0.273640188535
ACH-000811,0.0304300098998
ACH-000817,-0.0681609810573
ACH-000819,0.0157254076584
ACH-000820,0.226284104905
ACH-000821,0.30109618566199997
ACH-000822,-0.204466174838
ACH-000823,-0.151586258255
ACH-000824,-0.513705858196
ACH-000827,-0.137663320916
ACH-000829,-0.126688985546
ACH-000831,-0.116316075036
ACH-000832,-0.23212098826699998
ACH-000833,-0.178981275742
ACH-000834,-0.0577605503866
ACH-000835,-0.0460699271871
ACH-000836,-0.18064738578499998
ACH-000837,-0.131878023004
ACH-000838,-0.326962565559
ACH-000839,-0.235586476578
ACH-000840,-0.3537036429
ACH-000841,-0.0304502496764
ACH-000843,-0.40375181176799996
ACH-000846,-0.42118379611100004
ACH-000847,-0.09156426130249999
ACH-000848,-0.60884675913
ACH-000849,0.0348466866829
ACH-000851,0.0297274603229
ACH-000855,0.114731089911
ACH-000856,-0.025446665071
ACH-000858,-0.0056292614543400005
ACH-000859,-0.44329644316399996
ACH-000861,0.0217144396404
ACH-000862,0.118165978751
ACH-000865,-0.200964374076
ACH-000866,-0.11748822853499999
ACH-000867,-0.080348055611
ACH-000869,-0.0608676062457
ACH-000872,-0.41194889160400006
ACH-000873,0.0908174516086
ACH-000876,0.0792147121536
ACH-000878,-0.0071842819617100005
ACH-000880,-0.0009490984345910001
ACH-000881,-0.18990349202
ACH-000882,-0.10926928730699999
ACH-000884,-0.15065028751499998
ACH-000885,-0.0391224381806
ACH-000887,-0.1626195414
ACH-000888,-0.144255179247
ACH-000889,0.0484263168033
ACH-000890,-0.24314258777399997
ACH-000896,-0.10555576401599999
ACH-000898,0.175145239046
ACH-000900,-0.38365993383599994
ACH-000901,-0.182824191145
ACH-000905,-0.0342189551524
ACH-000906,-0.400583277592
ACH-000907,0.276714891177
ACH-000910,-0.397911898777
ACH-000911,-0.113641090993
ACH-000912,0.0024122161991500003
ACH-000913,-0.0196903660541
ACH-000915,-0.12394934777899999
ACH-000916,-0.653449363381
ACH-000917,-0.19362422862300002
ACH-000921,-0.189226502724
ACH-000924,-0.0795958814169
ACH-000926,-0.022787744840599998
ACH-000928,-0.0916822841987
ACH-000929,-0.310379847479
ACH-000932,-0.146192939423
ACH-000935,-0.334461262235
ACH-000936,-0.13346476372000002
ACH-000937,-0.08648362120200001
ACH-000938,-0.211129724545
ACH-000939,-0.06971193174580001
ACH-000941,-0.23341669432599998
ACH-000943,-0.038769092275
ACH-000946,0.0559361650375
ACH-000947,-0.08031082558489999
ACH-000948,0.0588788647779
ACH-000950,-0.22574008695099998
ACH-000953,-0.08166671451810001
ACH-000957,-0.0644169368459
ACH-000958,-0.364406238643
ACH-000960,-0.140028595265
ACH-000963,-0.0912761914851
ACH-000968,-0.0925823960225
ACH-000969,-0.250156671655
ACH-000973,-0.148946395279
ACH-000974,-0.0711441642863
ACH-000975,-0.0827172437176
ACH-000976,0.044273266539199996
ACH-000978,0.202866868486
ACH-000980,-0.038141544286699997
ACH-000984,-0.28287511934099996
ACH-000986,-0.0077764219695100004
ACH-000988,0.117659019805
ACH-000993,0.0197644230486
ACH-000994,-0.148017683413
ACH-000996,0.025654316080900002
ACH-001001,-0.101687563882
ACH-001020,-0.26639679026
ACH-001028,-0.138705934058
ACH-001031,-0.0663280533522
ACH-001038,-0.14606622223500002
ACH-001048,-0.020633291475500002
ACH-001050,-0.205548764463
ACH-001053,-0.07549745748110001
ACH-001054,0.11769566801100001
ACH-001061,-0.0598872834076
ACH-001067,-0.135494852598
ACH-001075,0.114351445194
ACH-001096,-0.07732378426860001
ACH-001128,-0.205390328984
ACH-001134,-0.1978235321
ACH-001151,-0.11627697302100001
ACH-001163,-0.0704243524593
ACH-001164,0.035320425973300006
ACH-001173,-0.07122171853289999
ACH-001183,0.0231061981818
ACH-001184,0.0729275828599
ACH-001190,-0.14546957355
ACH-001192,-0.18301473947299998
ACH-001193,0.19923118070999998
ACH-001196,0.0529733784916
ACH-001197,-0.12115771283099999
ACH-001205,0.0318104489504
ACH-001211,0.0371618371776
ACH-001212,-0.0699614988066
ACH-001228,-0.11750761509299999
ACH-001232,-0.116339752145
ACH-001239,-0.020995006808
ACH-001274,0.105593680761
ACH-001275,-0.102085612491
ACH-001277,-0.0905573389483
ACH-001278,0.11741468451300001
ACH-001280,0.16319212820999998
ACH-001283,-0.0634649784827
ACH-001289,0.0476820435981
ACH-001295,-0.06684879729019999
ACH-001300,-0.276330201484
ACH-001301,-0.39257181325999996
ACH-001302,-0.264638293468
ACH-001303,-0.18531145517499997
ACH-001306,-0.10273529477499999
ACH-001318,-0.125134368246
ACH-001322,-0.268040368335
ACH-001328,-0.120036145425
ACH-001332,-0.09108387971889999
ACH-001333,-0.248652190946
ACH-001336,-0.16493650533399998
ACH-001340,-0.137589350139
ACH-001346,-0.119394594181
ACH-001353,-0.167803596192
ACH-001354,-0.00876723206752
ACH-001367,-0.397124806832
ACH-001368,-0.12326321249399999
ACH-001374,-0.226237766207
ACH-001375,-0.176742004855
ACH-001377,0.00705732278085
ACH-001380,-0.11477006724500001
ACH-001391,-0.12258272689099999
ACH-001407,-0.105261984834
ACH-001408,-0.18053865463799998
ACH-001413,0.0383337674836
ACH-001430,-0.483220219959
ACH-001431,-0.09045234583069998
ACH-001450,-0.12239987459799999
ACH-001496,-0.15994413548699998
ACH-001500,-0.10455956507099999
ACH-001521,-0.113682629768
ACH-001523,-0.039263554273000004
ACH-001532,-0.12267477649700001
ACH-001536,-0.0659831104483
ACH-001550,-1.01911688409
ACH-001552,0.0616235844149
ACH-001554,-0.058434212414699996
ACH-001645,-0.10260008608999999
ACH-001654,-0.271786070065
ACH-001715,0.05183600709319999
ACH-001735,-0.09261105849479999
ACH-001736,-0.0547524426953
ACH-001737,-0.353758309435
ACH-001740,-0.0183636661986
ACH-001745,0.0986301991437
ACH-001750,0.013102126888600001
ACH-001765,-0.126523198735
ACH-001956,-0.06341403745509999
ACH-001957,-0.26249250441
