,FOSL1 (8061)
ACH-000004,-0.153341290015
ACH-000007,-0.116646014703
ACH-000009,0.00519561938472
ACH-000011,-0.016851121075500002
ACH-000012,-0.762939055532
ACH-000013,-0.07985249129439999
ACH-000014,-0.21317345964899997
ACH-000015,-0.22073127117400002
ACH-000017,-0.1664157445
ACH-000018,-0.644867419969
ACH-000019,-0.370900146714
ACH-000021,-0.043005822158
ACH-000022,0.12409459519999999
ACH-000025,-0.9409542218089999
ACH-000028,-0.268528255265
ACH-000030,-0.219668457841
ACH-000035,-0.205501916812
ACH-000036,-1.0331497134799998
ACH-000037,-0.571071618584
ACH-000039,-0.479823093793
ACH-000040,-0.996749025832
ACH-000041,-0.203831851358
ACH-000042,-1.04656758881
ACH-000045,-0.27279601310199997
ACH-000047,0.181649327694
ACH-000052,-0.250500168371
ACH-000053,-0.0741983673702
ACH-000054,-0.566313835409
ACH-000055,-0.191892286952
ACH-000060,-0.854242516613
ACH-000067,-0.6118926789410001
ACH-000070,-0.380386567211
ACH-000075,-0.51816494605
ACH-000078,-0.261991592185
ACH-000082,-1.2103600171
ACH-000085,-0.510624938288
ACH-000086,-0.630965610456
ACH-000087,-0.155288905447
ACH-000092,0.073089968113
ACH-000095,-0.119883840214
ACH-000097,-0.132215094394
ACH-000098,-0.447928331663
ACH-000099,-0.16527085284
ACH-000108,-0.727643062128
ACH-000113,-0.35251435711499995
ACH-000115,-0.369747582786
ACH-000116,-0.31136476528499996
ACH-000118,-0.955031939463
ACH-000120,-0.509840785236
ACH-000123,-0.264719512324
ACH-000127,-0.0877756954134
ACH-000128,-0.0432800658613
ACH-000132,-0.769463781523
ACH-000133,-0.341742460904
ACH-000137,-0.281872804642
ACH-000138,-0.923047996863
ACH-000142,-0.367859687241
ACH-000143,-0.137883269822
ACH-000146,0.013204164635999998
ACH-000148,-0.586547161333
ACH-000150,-0.681322949459
ACH-000152,-0.31652207880600003
ACH-000153,-0.505996130051
ACH-000159,0.044950074338100006
ACH-000160,-0.18734109695300002
ACH-000163,-1.4041710012600002
ACH-000167,-0.318011591192
ACH-000168,-0.30376681306
ACH-000169,-0.426078357652
ACH-000178,-1.09883344345
ACH-000182,-0.243426632912
ACH-000183,-0.277466955352
ACH-000188,-0.701690471907
ACH-000189,-0.08863605879860001
ACH-000190,-0.11272502921199999
ACH-000198,-0.136960331583
ACH-000204,-0.43154697194799996
ACH-000206,-0.0434005052385
ACH-000207,-0.545834694243
ACH-000211,-0.639410342309
ACH-000215,-0.559941376134
ACH-000221,-0.182427694932
ACH-000222,-0.380212464332
ACH-000223,-0.274260583486
ACH-000226,-0.0501460304942
ACH-000227,-0.578951213679
ACH-000228,-1.04104224111
ACH-000231,0.00772517300723
ACH-000232,-0.09723608889
ACH-000233,-0.130369203948
ACH-000234,-0.146373544848
ACH-000235,-0.675353101327
ACH-000237,-0.21696531959000004
ACH-000238,-0.627276300406
ACH-000243,-0.135826648754
ACH-000244,-0.6633189688059999
ACH-000246,0.333390331579
ACH-000248,-0.08551367905349999
ACH-000250,-0.172012133141
ACH-000251,-0.519877406898
ACH-000253,0.172308318691
ACH-000255,-0.625712292857
ACH-000256,-0.049968175137800004
ACH-000257,-0.20018756433899998
ACH-000258,-0.0056447538379
ACH-000259,-0.13156605842
ACH-000260,0.058765560726
ACH-000261,-0.7511199853560001
ACH-000262,-0.348801422743
ACH-000263,-0.5600496431800001
ACH-000264,-0.00880960626707
ACH-000265,-0.783823621036
ACH-000266,-0.451090309476
ACH-000272,0.23062661599800002
ACH-000273,-0.09127173470899999
ACH-000274,-0.154481836571
ACH-000277,-0.321757143411
ACH-000278,-0.327699606545
ACH-000279,-0.0459284201657
ACH-000280,-0.784928413149
ACH-000281,-0.631214359498
ACH-000288,-0.540409513063
ACH-000291,-0.00597158679867
ACH-000293,-0.243127385319
ACH-000294,-0.486813621574
ACH-000295,-0.467920010936
ACH-000296,0.0725204364728
ACH-000302,-0.242274441653
ACH-000304,-0.652168800471
ACH-000307,-0.349875025478
ACH-000308,0.030058986234200002
ACH-000310,-0.340531347657
ACH-000311,-0.500287110515
ACH-000312,-0.423454710172
ACH-000315,-0.425226023085
ACH-000316,-0.766479307862
ACH-000317,-0.538894207989
ACH-000318,-0.555664993617
ACH-000319,-0.608099043931
ACH-000320,-0.741340454603
ACH-000322,-0.492625282933
ACH-000323,-0.903269686025
ACH-000324,-0.231025554204
ACH-000329,-0.329418006638
ACH-000330,-0.322926675357
ACH-000331,-0.140615170524
ACH-000332,0.0315505486642
ACH-000334,-0.19792961566199999
ACH-000335,-1.07913352297
ACH-000336,-0.196964323992
ACH-000337,-0.405620265012
ACH-000339,-0.6993596291580001
ACH-000341,-0.354337445712
ACH-000348,0.135537086624
ACH-000350,-0.226833261888
ACH-000352,-0.156911392426
ACH-000356,-0.485705168442
ACH-000361,-0.646206589874
ACH-000362,-0.100572835529
ACH-000363,0.0736431217821
ACH-000364,-0.660956662821
ACH-000365,-0.24835131431999996
ACH-000366,-0.34227330677900003
ACH-000368,-0.842269878342
ACH-000374,-0.854490488962
ACH-000375,0.254777141428
ACH-000376,-0.486816776833
ACH-000381,-0.185045401365
ACH-000383,-1.17784182904
ACH-000387,-0.00591346252165
ACH-000389,-0.31794975049400004
ACH-000390,-0.18605652509799997
ACH-000393,-0.156204367015
ACH-000395,-0.8742722198280001
ACH-000397,-0.143402308492
ACH-000401,-0.152730019843
ACH-000402,-0.685049976181
ACH-000403,-0.9877534553980001
ACH-000404,0.475718355978
ACH-000406,-0.0650705276493
ACH-000407,-0.354034549514
ACH-000408,-0.641718796959
ACH-000410,-0.08369851048280001
ACH-000411,-0.37988578588699995
ACH-000414,-0.170786181792
ACH-000415,-1.0438734620999999
ACH-000416,-0.00503020900613
ACH-000420,-0.163625539144
ACH-000421,-0.34639422547700005
ACH-000424,-0.267898696307
ACH-000425,0.171586164436
ACH-000426,-0.18314727103599998
