,COL9A3 (1299)
ACH-000004,-0.095552708425
ACH-000007,0.0120753924429
ACH-000009,-0.153603903867
ACH-000011,-0.576530980111
ACH-000012,-0.0453250881257
ACH-000013,-0.284265951708
ACH-000014,-0.153166370845
ACH-000015,-0.165535642756
ACH-000017,-0.286682079082
ACH-000018,-0.286251830035
ACH-000019,-0.292197990355
ACH-000021,-0.31021112332199996
ACH-000022,-0.391500725836
ACH-000025,-0.195081587079
ACH-000028,-0.278277395537
ACH-000030,-0.10701786067800001
ACH-000035,-0.155168140868
ACH-000036,-0.437136191849
ACH-000037,0.1210463398
ACH-000039,-0.0869986216623
ACH-000040,-0.41287686513899996
ACH-000041,-0.316554544298
ACH-000042,-0.267291451783
ACH-000045,-0.20850383290999996
ACH-000047,-0.45395445544699997
ACH-000052,-0.031891454489099996
ACH-000053,-0.14810213249600002
ACH-000054,-0.268516129948
ACH-000055,-0.139201843316
ACH-000060,-0.39053597841300003
ACH-000067,-0.204799656802
ACH-000070,-0.305639442074
ACH-000075,-0.507164995862
ACH-000078,-0.109225352224
ACH-000082,-0.348006256986
ACH-000085,-0.44197295962399996
ACH-000086,-0.30610639223700004
ACH-000087,-0.38271852180699995
ACH-000092,-0.27838010591699996
ACH-000095,-0.20706194598000002
ACH-000097,-0.32744790693799997
ACH-000098,-0.14948042568199998
ACH-000099,-0.26061955471000003
ACH-000108,-0.227965345682
ACH-000113,-0.22652888425
ACH-000115,-0.238880525309
ACH-000116,-0.136426654738
ACH-000118,-0.124636689648
ACH-000120,-0.08608822825110002
ACH-000123,-0.154064874892
ACH-000127,-0.42182780169699996
ACH-000128,-0.31776053328299997
ACH-000132,-0.134339842003
ACH-000133,-0.269429568015
ACH-000137,-0.0592202314725
ACH-000138,-0.15315731421700002
ACH-000142,-0.237137257811
ACH-000143,-0.320467466159
ACH-000146,-0.0801717773823
ACH-000148,-0.210899152566
ACH-000150,-0.447975362958
ACH-000152,-0.404149657931
ACH-000153,-0.18987197537099998
ACH-000159,-0.214686572776
ACH-000160,-0.189006135865
ACH-000163,-0.11094223323499999
ACH-000167,-0.16984636714200002
ACH-000168,-0.18494585905699998
ACH-000169,-0.261869440497
ACH-000178,-0.35258064859899996
ACH-000182,-0.23295522522700002
ACH-000183,-0.073100333754
ACH-000188,-0.0819076074182
ACH-000189,-0.314209554369
ACH-000190,-0.403910669429
ACH-000198,-0.0930461851655
ACH-000204,-0.135544975293
ACH-000206,-0.222156820219
ACH-000207,-0.306392442347
ACH-000211,-0.215038168974
ACH-000215,-0.10762759968800001
ACH-000221,-0.244988846222
ACH-000222,-0.176421909727
ACH-000223,-0.100464040617
ACH-000226,-0.27419118706900003
ACH-000227,-0.548011547016
ACH-000228,-0.338426772295
ACH-000231,-0.197255484996
ACH-000232,-0.265288346648
ACH-000233,-0.197119675449
ACH-000234,-0.665142703225
ACH-000235,-0.358201436736
ACH-000237,-0.205913629729
ACH-000238,-0.257189567318
ACH-000243,-0.09441403382239999
ACH-000244,-0.416672516691
ACH-000246,-0.415459641982
