,COG1 (9382)
ACH-000004,-0.543596693181
ACH-000007,-0.349034639364
ACH-000009,-0.5974862531440001
ACH-000011,-0.547711157089
ACH-000012,-0.698193745687
ACH-000013,-0.436082148037
ACH-000014,-0.660224897235
ACH-000015,-0.503084294402
ACH-000017,-0.657364248415
ACH-000018,-0.584085380059
ACH-000019,-0.606806625149
ACH-000021,-0.992087438432
ACH-000022,-0.5142271591040001
ACH-000025,-0.564332039671
ACH-000028,-0.625950678757
ACH-000030,-0.5918105902390001
ACH-000035,-0.674460039017
ACH-000036,-0.6096518525169999
ACH-000037,-0.543248857944
ACH-000039,-0.848228991418
ACH-000040,-0.779419398379
ACH-000041,-0.6161322028899999
ACH-000042,-0.49507571766099995
ACH-000045,-0.54985634422
ACH-000047,-0.278651311874
ACH-000052,-0.650914990692
ACH-000053,-0.4625284612899999
ACH-000054,-0.552394341293
ACH-000055,-0.581503697734
ACH-000060,-0.512150953392
ACH-000067,-0.315177055056
ACH-000070,-0.5853568883429999
ACH-000075,-0.32654941837900003
ACH-000078,-0.44274538935400004
ACH-000082,-0.49546400460100004
ACH-000085,-0.628636540668
ACH-000086,-0.862571777539
ACH-000087,-0.614054000335
ACH-000092,-0.94814308794
ACH-000095,-0.564566575465
ACH-000097,-0.430916171419
ACH-000098,-0.609883867675
ACH-000099,-0.575917430625
ACH-000108,-0.7542391357289999
ACH-000113,-0.743032115894
ACH-000115,-0.585692497319
ACH-000116,-0.617751057019
ACH-000118,-0.509648007042
ACH-000120,-0.581725985476
ACH-000123,-0.612088576333
ACH-000127,-0.45078884163099997
ACH-000128,-0.56243433644
ACH-000132,-0.581855061996
ACH-000133,-0.544843541407
ACH-000137,-0.329509298722
ACH-000138,-0.601423775486
ACH-000142,-0.730069957226
ACH-000143,-0.7144245401189999
ACH-000146,-0.328671359368
ACH-000148,-0.8312181130769999
ACH-000150,-0.553244030872
ACH-000152,-0.738423838179
ACH-000153,-0.919648174235
ACH-000159,-0.8329184650220001
ACH-000160,-0.522171146965
ACH-000163,-0.478851981026
ACH-000167,-0.538756044948
ACH-000168,-1.0201820664
ACH-000169,-0.715923326912
ACH-000178,-0.880967485229
ACH-000182,-0.29499789000599996
ACH-000183,-0.786473509598
ACH-000188,-0.747103601647
ACH-000189,-1.06732373744
ACH-000190,-0.475280331576
ACH-000198,-0.493331046178
ACH-000204,-0.847532520902
ACH-000206,-0.616770284569
ACH-000207,-0.253749219524
ACH-000211,-0.39084267618699997
ACH-000215,-0.29012989331
ACH-000221,-0.217987540346
ACH-000222,-0.419401567197
ACH-000223,-0.649646225812
ACH-000226,-0.57051452768
ACH-000227,-0.247948441148
ACH-000228,-0.458665085982
ACH-000231,-0.852707843548
ACH-000232,-0.593805000427
ACH-000233,-0.83730502118
ACH-000234,-0.547398266334
ACH-000235,-0.495102148116
ACH-000237,-0.588165111281
ACH-000238,-0.809808071994
ACH-000243,-0.583359026914
ACH-000244,-0.74774255468
ACH-000246,-0.915889435747
ACH-000248,-0.6854833831530001
ACH-000250,-0.8412029065000001
ACH-000251,-0.855988380036
ACH-000253,-0.6908230519699999
ACH-000255,-0.676309927338
ACH-000256,-0.48386162241999997
ACH-000257,-0.617096241052
ACH-000258,-0.314319309172
ACH-000259,-0.7481176760609999
ACH-000260,-0.247084352057
ACH-000261,-0.457943377739
ACH-000262,-0.482803844581
ACH-000263,-0.511239722424
ACH-000264,-0.712120456818
ACH-000265,-0.30403089966999997
ACH-000266,-0.43929359746799995
ACH-000272,-0.8660249021520001
ACH-000273,-0.531532812942
ACH-000274,-0.690610221224
ACH-000277,-0.547637842083
ACH-000278,-0.9437351025030001
ACH-000279,-0.40535760880800004
ACH-000280,-0.513802333943
ACH-000281,-0.285816013621
ACH-000288,-0.694247022281
ACH-000291,-0.584642679752
ACH-000293,-0.633403757052
ACH-000294,0.0622733730437
ACH-000295,-0.555549036044
ACH-000296,-0.561647725862
ACH-000302,-0.689744398063
ACH-000304,-0.45753478759300004
ACH-000307,-0.615095570118
ACH-000308,-0.36197136047899997
ACH-000310,-0.9269059206620001
ACH-000311,-0.7673617628910001
