,PCMTD2 (55251)
ACH-000696,-0.203874503726
ACH-000697,-0.14097592980100002
ACH-000699,-0.456964657745
ACH-000701,-0.41338543571099995
ACH-000706,-0.0943817754481
ACH-000711,-0.157087551458
ACH-000713,-0.0716380572617
ACH-000714,-0.235028437379
ACH-000718,-0.285238844111
ACH-000720,-0.14802442567399998
ACH-000721,-0.279070459391
ACH-000724,-0.155401799931
ACH-000725,-0.181266298103
ACH-000732,-0.15491145570999998
ACH-000734,-0.18682664121599998
ACH-000735,-0.18512946598000002
ACH-000736,-0.167012932811
ACH-000738,-0.236638750384
ACH-000746,-0.296791694857
ACH-000747,-0.110589796423
ACH-000748,-0.258376148587
ACH-000753,-0.150347715222
ACH-000756,-0.272592759328
ACH-000757,-0.14950180864499998
ACH-000758,-0.191093305662
ACH-000760,-0.258559102208
ACH-000763,0.00104631818791
ACH-000764,-0.114252951488
ACH-000765,-0.249134418026
ACH-000766,-0.18324829344500002
ACH-000767,-0.139499486239
ACH-000768,-0.137298133458
ACH-000769,-0.071817826076
ACH-000770,-0.156147350384
ACH-000771,-0.285717827984
ACH-000773,-0.543202052841
ACH-000776,-0.50790520904
ACH-000777,-0.249058528424
ACH-000778,-0.148612361075
ACH-000781,-0.233930290852
ACH-000782,0.0891193353115
ACH-000783,-0.47803192962499996
ACH-000784,-0.20920691992899998
ACH-000785,-0.35256360538500003
ACH-000787,-0.325857975275
ACH-000788,-0.249672149772
ACH-000791,-0.25718153464000004
ACH-000792,0.0379057080485
ACH-000794,-0.232535660741
ACH-000796,-0.332101952882
ACH-000799,-0.24837313608000003
ACH-000800,-0.558542223786
ACH-000802,-0.237145232683
ACH-000804,-0.152045533454
ACH-000805,-0.264296377262
ACH-000809,-0.307091166283
ACH-000810,-0.41353183232
ACH-000811,-0.303145446624
ACH-000817,-0.17653163
ACH-000819,-0.0997434486437
ACH-000820,-0.024136209094099997
ACH-000821,-0.505033974039
ACH-000822,-0.27289303831399997
ACH-000823,-0.206774609764
ACH-000824,-0.452755381782
ACH-000827,-0.232995333517
ACH-000829,-0.135305160233
ACH-000831,-0.0780893394031
ACH-000832,-0.18754714507
ACH-000833,-0.19897691931400002
ACH-000834,-0.152428898748
ACH-000835,-0.0654922596428
ACH-000836,-0.214999910564
ACH-000837,-0.161892849475
ACH-000838,-0.27445850443799996
ACH-000839,-0.330387159601
ACH-000840,-0.347725858966
ACH-000841,-0.42006058972599997
ACH-000843,-0.15177206124700002
ACH-000846,-0.229654197782
ACH-000847,-0.16566470896
ACH-000848,-0.222391618439
ACH-000849,-0.266053012843
ACH-000851,-0.358047481976
ACH-000855,-0.204413751993
ACH-000856,-0.22749645185800002
ACH-000858,-0.123266825953
ACH-000859,-0.288964268566
ACH-000861,-0.07186935857730001
ACH-000862,-0.369573537584
ACH-000865,-0.224270507997
ACH-000866,-0.280681760941
ACH-000867,-0.31771476366900003
ACH-000869,-0.205787287522
ACH-000872,-0.178658138089
ACH-000873,-0.42112838045100004
ACH-000876,-0.15630050942600002
ACH-000878,-0.133034967733
ACH-000880,-0.285831021657
ACH-000881,-0.242727148107
ACH-000882,-0.204942405856
ACH-000884,-0.154690985129
ACH-000885,-0.288552576472
ACH-000887,-0.239476165233
ACH-000888,-0.701464121859
ACH-000889,-0.273402454932
ACH-000890,-0.134075888784
ACH-000896,-0.135339784198
ACH-000898,-0.558287252186
ACH-000900,-0.24951240676
ACH-000901,-0.201979621283
ACH-000905,-0.239366746876
ACH-000906,-0.22812874815200002
ACH-000907,-0.511062646095
ACH-000910,-0.27304732295699996
ACH-000911,-0.23066959385400002
ACH-000912,-0.378091899475
ACH-000913,-0.208597173782
ACH-000915,-0.15010004165100002
ACH-000916,-0.10720154066299999
ACH-000917,-0.188285168775
ACH-000921,-0.393099121441
ACH-000924,-0.309658366641
ACH-000926,-0.23013905911899998
ACH-000928,-0.422765111509
ACH-000929,-0.032238639391900005
ACH-000932,-0.220318944421
ACH-000935,-0.379204137316
ACH-000936,-0.306688881574
ACH-000937,-0.230225997991
ACH-000938,-0.319622223833
ACH-000939,-0.202207554089
ACH-000941,-0.19740080194499998
ACH-000943,-0.288302233487
ACH-000946,-0.204950541398
ACH-000947,-0.244415444453
ACH-000948,-0.56510472922
ACH-000950,-0.373543352779
ACH-000953,-0.21927990545
ACH-000957,-0.275147190473
ACH-000958,-0.441757941968
ACH-000960,-0.343181328201
ACH-000963,-0.209427774261
ACH-000968,-0.10825107330299999
ACH-000969,-0.16866626895300002
ACH-000973,-0.234712077544
ACH-000974,-0.27656553751699997
ACH-000975,-0.19181931347800002
ACH-000976,-0.295599912524
ACH-000978,-0.188943442987
ACH-000980,-0.227880097387
ACH-000984,-0.178014202115
ACH-000986,-0.23408555049199997
ACH-000988,-0.118839505759
ACH-000993,-0.376897419215
ACH-000994,-0.305367858221
ACH-000996,-0.27668238688700003
ACH-001001,-0.31007693411
ACH-001020,-0.542111377064
ACH-001028,-0.294100020081
ACH-001031,-0.21235810503
ACH-001038,-0.32709375656
ACH-001048,-0.263942100023
ACH-001050,-0.209122890964
ACH-001053,-0.197215981703
ACH-001054,-0.149027489559
ACH-001061,-0.0585716256128
ACH-001067,-0.271603135065
ACH-001075,-0.471438178587
ACH-001096,-0.26666460568399997
ACH-001128,-0.0152195068248
ACH-001134,-0.24870638372499998
ACH-001151,-0.16728891669600002
ACH-001163,-0.250259130713
ACH-001164,-0.46708789261100003
ACH-001173,-0.290885452228
ACH-001183,-0.632063303315
ACH-001184,-0.673712621734
ACH-001190,-0.328575699249
ACH-001192,-0.28797218614799996
ACH-001193,-0.0404733327494
ACH-001196,-0.538227770119
ACH-001197,-0.45611502500699996
ACH-001205,-0.158848098453
ACH-001211,0.0397570031536
ACH-001212,-0.181476198094
ACH-001228,-0.705704562447
ACH-001232,-0.187360286891
ACH-001239,-0.189148946771
ACH-001274,-0.285264730082
ACH-001275,-0.264374705725
ACH-001277,-0.036733524355
ACH-001278,-0.28985473208
ACH-001280,-0.307240690805
ACH-001283,-0.28630915139199997
ACH-001289,-0.0482842927755
ACH-001295,-0.213192243913
ACH-001300,-0.235523608356
ACH-001301,-0.381086101497
ACH-001302,-0.0716457726842
ACH-001303,-0.493061102505
ACH-001306,-0.171833049965
ACH-001318,-0.108526324932
ACH-001322,-0.154293229355
ACH-001328,-0.292827115322
ACH-001332,-0.152536047675
ACH-001333,-0.40351318305399997
ACH-001336,-0.10693699532199999
ACH-001340,-0.357121929352
ACH-001346,-0.32420980197
ACH-001353,-0.379678170795
ACH-001354,-0.5954902186100001
ACH-001367,-0.217264811298
ACH-001368,-0.28859753246
ACH-001374,-0.401756714133
ACH-001375,-0.311429032961
ACH-001377,-0.22744822138700002
ACH-001380,-0.31692339902100003
ACH-001391,-0.120293791746
ACH-001407,-0.208968908879
ACH-001408,-0.171193178438
ACH-001413,-0.257718288076
ACH-001430,-0.269793164076
ACH-001431,-0.40583965446099995
ACH-001450,-0.184776738932
ACH-001496,-0.35549201152500004
ACH-001500,-0.14853648758
ACH-001521,-0.5188731006
ACH-001523,-0.171292909203
ACH-001532,-0.22681244667199998
ACH-001536,-0.415830668832
ACH-001550,-0.248345717095
ACH-001552,-0.209878213418
ACH-001554,-0.23371591844999998
ACH-001645,-0.11881723872700001
ACH-001654,-0.195405601101
ACH-001715,-0.21327288204300002
ACH-001735,-0.29430956490800003
ACH-001736,-0.401282347359
ACH-001737,-0.30650070838300003
ACH-001740,-0.237362935315
ACH-001745,-0.204953346538
ACH-001750,-0.257449888676
ACH-001765,-0.191806242143
ACH-001956,-0.219767255291
ACH-001957,-0.407904874856
