,MOB2 (81532)
ACH-000004,-0.296599335347
ACH-000007,-0.0844411998508
ACH-000009,-0.0037516489023899998
ACH-000011,0.11200523984
ACH-000012,-0.130360281036
ACH-000013,-0.185738385704
ACH-000014,-0.0320958667048
ACH-000015,0.009385096440799998
ACH-000017,-0.142933341163
ACH-000018,-0.1298793433
ACH-000019,-0.16953369880600003
ACH-000021,-0.192210993249
ACH-000022,-0.314138348415
ACH-000025,-0.0726580608368
ACH-000028,-0.277962623581
ACH-000030,0.0388275839415
ACH-000035,-0.0526541069645
ACH-000036,0.0891139905476
ACH-000037,-0.303752433092
ACH-000039,0.175969997182
ACH-000040,0.262843605488
ACH-000041,-0.28390721421500004
ACH-000042,-0.227270584344
ACH-000045,-0.120212407698
ACH-000047,-0.266129901507
ACH-000052,0.0031312113694
ACH-000053,-0.19474799239799997
ACH-000054,-0.16319757255
ACH-000055,-0.18925876843199999
ACH-000060,-0.185590026336
ACH-000067,0.042655486077300006
ACH-000070,-0.10778703759700001
ACH-000075,-0.165308762771
ACH-000078,-0.0798736213147
ACH-000082,-0.183655715693
ACH-000085,-0.494249544841
ACH-000086,-0.154426804976
ACH-000087,-0.505459475566
ACH-000092,0.00020550017989700003
ACH-000095,0.00294898109818
ACH-000097,-0.144791579003
ACH-000098,0.105198250186
ACH-000099,-0.170068183407
ACH-000108,-0.29470827388500004
ACH-000113,-0.0162177412286
ACH-000115,-0.271863841599
ACH-000116,-0.139945848089
ACH-000118,0.08345769456239999
ACH-000120,0.00737348496216
ACH-000123,-0.0872884066299
ACH-000127,-0.18248957235
ACH-000128,0.0824052909357
ACH-000132,0.20270967583799998
ACH-000133,-0.228696329384
ACH-000137,-0.38576630198600004
ACH-000138,-0.209257138937
ACH-000142,-0.225241009423
ACH-000143,0.0457251282467
ACH-000146,-0.08187689559389999
ACH-000148,-0.0522169022963
ACH-000150,-0.09927645440739999
ACH-000152,-0.156201451485
ACH-000153,0.073282241448
ACH-000159,-0.0975384084255
ACH-000160,-0.22584788928599997
ACH-000163,0.133686632946
ACH-000167,0.04868297698
ACH-000168,-0.118374100228
ACH-000169,0.0866888816619
ACH-000178,0.152081123937
ACH-000182,-0.284627972892
ACH-000183,0.024581348561
ACH-000188,-0.161199311486
ACH-000189,-0.396561955114
ACH-000190,-0.199000495645
ACH-000198,-0.0378207006511
ACH-000204,-0.17350557549000004
ACH-000206,-0.0843085787355
ACH-000207,0.0381316090441
ACH-000211,-0.08092331836639999
ACH-000215,-0.105909498625
ACH-000221,-0.11356563099000001
ACH-000222,-0.13044085899
ACH-000223,-0.0828534590136
ACH-000226,0.007423405249569999
ACH-000227,-0.2615059322
ACH-000228,0.084118532962
ACH-000231,-0.207090456976
ACH-000232,0.0183501602103
ACH-000233,-0.178670313252
ACH-000234,-0.346113157132
ACH-000235,-0.17242297633200002
ACH-000237,-0.27781398369800003
ACH-000238,-0.17532048215399998
ACH-000243,-0.14639135985500001
ACH-000244,0.20025301668900003
ACH-000246,-0.268692463312
ACH-000248,-0.0703920947942
ACH-000250,-0.16595401309
ACH-000251,0.21738636174000003
ACH-000253,-0.291857158475
ACH-000255,0.013014911020200002
ACH-000256,-0.40945547418000006
ACH-000257,-0.542455193767
ACH-000258,0.228950930645
ACH-000259,-0.0457449375496
ACH-000260,-0.298442455915
ACH-000261,-0.218496863292
ACH-000262,0.0407385810946
ACH-000263,-0.32270304731800004
ACH-000264,-0.0800857903839
ACH-000265,0.025261628554700002
ACH-000266,-0.0776630922734
ACH-000272,-0.204655191186
ACH-000273,-0.20432153362599997
ACH-000274,-0.149052235187
ACH-000277,-0.265527487731
ACH-000278,-0.090704220255
ACH-000279,-0.136238691072
ACH-000280,0.142611930319
ACH-000281,-0.203524060185
ACH-000288,0.0991257226113
ACH-000291,-0.22550847634500001
ACH-000293,-0.264327621845
ACH-000294,0.159977529508
ACH-000295,-0.015076456278500001
ACH-000296,-0.13397878124
ACH-000302,-0.35862213526000003
ACH-000304,-0.0106385257835
ACH-000307,-0.305885356915
ACH-000308,-0.1803562177
ACH-000310,-0.10102353728800001
ACH-000311,-0.208440715393
ACH-000312,-0.155797885285
ACH-000315,-0.040368683983199996
ACH-000316,0.135218279086
ACH-000317,-0.029312927423299998
ACH-000318,-0.08324630205019999
ACH-000319,-0.251901277106
ACH-000320,-0.118851031524
ACH-000322,-0.19906260279399998
ACH-000323,-0.103109240327
ACH-000324,-0.233270019514
ACH-000329,-0.231652659611
ACH-000330,-0.0124699488834
ACH-000331,-0.0034494544615
ACH-000332,-0.166378744151
ACH-000334,-0.315463542262
ACH-000335,-0.0602039328077
ACH-000336,-0.486338515122
ACH-000337,-0.10846817871400001
ACH-000339,-0.113083313173
ACH-000341,-0.0016237361857699998
ACH-000348,-0.2673927358
ACH-000350,-0.101356603581
ACH-000352,-0.24939816008699997
ACH-000356,-0.192883045013
ACH-000361,-0.47369017765
ACH-000362,-0.0295701989413
ACH-000363,-0.338784373682
ACH-000364,0.0683173027082
ACH-000365,-0.147065250327
ACH-000366,-0.170950337272
ACH-000368,0.0376421436711
ACH-000374,-0.259146441335
ACH-000375,-0.32101462675299997
ACH-000376,-0.10740432578600001
ACH-000381,-0.206097609385
ACH-000383,-0.35047757757700004
ACH-000387,-0.144694806157
ACH-000389,0.0996757585664
ACH-000390,0.0010989146896199999
ACH-000393,-0.227458793147
ACH-000395,-0.10442275596
ACH-000397,-0.196072218249
ACH-000401,0.17685242416400002
ACH-000402,-0.14090704594200001
ACH-000403,-0.160848961157
ACH-000404,-0.565239670049
ACH-000406,-0.08650923973269999
ACH-000407,-0.126079190368
ACH-000408,0.04919585394180001
ACH-000410,-0.19968824963100001
ACH-000411,0.131664553342
ACH-000414,0.000718327759191
ACH-000415,-0.221856512051
ACH-000416,-0.371302898733
ACH-000420,-0.153844485057
ACH-000421,-0.216978673844
ACH-000424,0.168993347377
ACH-000425,-0.0643280114727
ACH-000426,-0.153548873123
ACH-000427,-0.507729742426
ACH-000433,-0.161795045894
ACH-000436,-0.0985544727229
ACH-000444,-0.05955492317980001
ACH-000445,0.103405447488
ACH-000448,-0.231435787959
ACH-000450,-0.548577388711
ACH-000452,-0.19423137623
ACH-000454,-0.13867545809
ACH-000458,-0.072096004287
ACH-000459,-0.201954261877
