,TCF19 (6941)
ACH-000004,-0.200706616633
ACH-000007,-0.206135828638
ACH-000009,-0.125319339724
ACH-000011,-0.232068899377
ACH-000012,-0.158526518378
ACH-000013,-0.21950550919599998
ACH-000014,-0.117176118379
ACH-000015,-0.219141435662
ACH-000017,-0.208599236005
ACH-000018,-0.450762976359
ACH-000019,-0.246510888096
ACH-000021,-0.11072782540500001
ACH-000022,-0.18593834027
ACH-000025,-0.277397437066
ACH-000028,-0.14925241455
ACH-000030,-0.100172234493
ACH-000035,-0.09212102576589999
ACH-000036,-0.280456792168
ACH-000037,-0.053885191242500005
ACH-000039,-0.165217979648
ACH-000040,-0.215327355974
ACH-000041,-0.07103451644169999
ACH-000042,-0.0659009373788
ACH-000045,0.036316306155
ACH-000047,-0.0729241655029
ACH-000052,-0.24085137250799998
ACH-000053,-0.0733687478366
ACH-000054,-0.315396919464
ACH-000055,-0.401647003122
ACH-000060,-0.157126997287
ACH-000067,-0.149654732733
ACH-000070,-0.168516625185
ACH-000075,-0.158102347222
ACH-000078,-0.283526956683
ACH-000082,-0.217678533155
ACH-000085,-0.257838071295
ACH-000086,-0.035636196171199994
ACH-000087,-0.11885953123199999
ACH-000092,-0.138621150293
ACH-000095,-0.165943306984
ACH-000097,-0.0442033733477
ACH-000098,-0.00294474449966
ACH-000099,-0.0782972323309
ACH-000108,-0.25094247047400003
ACH-000113,-0.0746830769127
ACH-000115,-0.19574917044799997
ACH-000116,0.0568762616355
ACH-000118,-0.0551163408983
ACH-000120,-0.119218595612
ACH-000123,-0.325390596069
ACH-000127,-0.127696966922
ACH-000128,-0.497898591166
ACH-000132,-0.208680885956
ACH-000133,-0.272010101104
ACH-000137,-0.276649063456
ACH-000138,-0.199388416653
ACH-000142,-0.207470920678
ACH-000143,-0.11476477586799999
ACH-000146,0.013439894630000003
ACH-000148,0.0657550837182
ACH-000150,-0.133281241444
ACH-000152,-0.265176068209
ACH-000153,-0.299278675578
ACH-000159,-0.38881221259099996
ACH-000160,-0.168786266904
ACH-000163,-0.09916516396189999
ACH-000167,-0.0489125996949
ACH-000168,-0.07961511290539999
ACH-000169,-0.10651109408199999
ACH-000178,-0.08524686830099999
ACH-000182,-0.202197402068
ACH-000183,0.0499339341049
ACH-000188,-0.0921143487792
ACH-000189,-0.25101486513300003
ACH-000190,-0.686151975791
ACH-000198,-0.242085902937
ACH-000204,-0.283330337571
ACH-000206,-0.138823930009
ACH-000207,-0.288015213056
ACH-000211,-0.17150925399099998
ACH-000215,-0.15942306999000003
ACH-000221,-0.0883428306761
ACH-000222,-0.20382096237199998
ACH-000223,-0.18434365489
