,OR5K1 (26339)
ACH-000004,0.08418335763210001
ACH-000007,-0.0717195542373
ACH-000009,-0.195437649804
ACH-000011,-0.04276592147699999
ACH-000012,-0.0541207322738
ACH-000013,-0.0129649689222
ACH-000014,-0.30864256065699996
ACH-000015,-0.08844583885299999
ACH-000017,-0.132547002109
ACH-000018,-0.177832725043
ACH-000019,-0.12794715000600002
ACH-000021,-0.21357513915999998
ACH-000022,-0.012945713909999998
ACH-000025,-0.189117340943
ACH-000028,-0.306352831691
ACH-000030,-0.101848622443
ACH-000035,-0.159185321304
ACH-000036,-0.391735475236
ACH-000037,0.0128227832447
ACH-000039,-0.38764391747
ACH-000040,-0.163832761735
ACH-000041,0.05468829753980001
ACH-000042,0.010167313628799999
ACH-000045,-0.336382588623
ACH-000047,-0.0655054137238
ACH-000052,-0.16839259167999998
ACH-000053,-0.221280281113
ACH-000054,-0.195720123944
ACH-000055,-0.028608721310400004
ACH-000060,-0.19530496318799997
ACH-000067,-0.289199747404
ACH-000070,-0.0134664807244
ACH-000075,-0.229341256882
ACH-000078,-0.6449780848860001
ACH-000082,-0.27696707349800004
ACH-000085,-0.322057984239
ACH-000086,-0.15327561605
ACH-000087,-0.265963882511
ACH-000092,-0.155968219633
ACH-000095,-0.346566712873
ACH-000097,-0.37445991088200004
ACH-000098,-0.0813625005205
ACH-000099,-0.0479964912851
ACH-000108,-0.319686774534
ACH-000113,-0.25174966421
ACH-000115,-0.143728078751
ACH-000116,-0.128934917262
ACH-000118,-0.278299368784
ACH-000120,-0.0737286692649
ACH-000123,-0.146684034619
ACH-000127,-0.0357490445172
ACH-000128,-0.168931178327
ACH-000132,-0.24743027028200001
ACH-000133,-0.212261080284
ACH-000137,-0.169707763705
ACH-000138,-0.143473887044
ACH-000142,-0.0637745547243
ACH-000143,-0.297155308685
ACH-000146,-0.07362303509689999
ACH-000148,0.022363770827
ACH-000150,-0.010866636991700002
ACH-000152,-0.0396073062181
ACH-000153,-0.375213143243
ACH-000159,-0.0517431304612
ACH-000160,0.00146850542219
ACH-000163,-0.22753783143800002
ACH-000167,-0.342829795173
ACH-000168,-0.0377342084821
ACH-000169,0.0197190902833
ACH-000178,-0.22734805911999997
ACH-000182,-0.128315696185
ACH-000183,0.111631181019
ACH-000188,-0.114518737452
ACH-000189,-0.203764215454
ACH-000190,0.0801132136903
ACH-000198,-0.114658765425
ACH-000204,0.143763170256
ACH-000206,-0.177699660431
ACH-000207,-0.19293435825999997
ACH-000211,-0.18182250342099998
ACH-000215,-0.09516902441530001
ACH-000221,-0.181608702468
ACH-000222,-0.352069394689
ACH-000223,-0.21332674265
ACH-000226,-0.182306153308
ACH-000227,-0.264313660742
ACH-000228,-0.097971184968
ACH-000231,-0.157169614225
ACH-000232,-0.192488571463
ACH-000233,-0.113598364361
ACH-000234,-0.260255978003
ACH-000235,-0.22176476227800002
ACH-000237,-0.107405092557
ACH-000238,-0.05720637259959999
ACH-000243,-0.19245971407200002
ACH-000244,-0.272279278673
ACH-000246,-0.195452380264
ACH-000248,-0.20769731863899998
ACH-000250,-0.18436197468899998
ACH-000251,-0.0663418877751
ACH-000253,-0.00953607456429
ACH-000255,0.0351483116387
ACH-000256,-0.0458065033739
ACH-000257,0.267724299059
ACH-000258,-0.30115739926699997
ACH-000259,-0.0034756502031200003
ACH-000260,-0.11433986900800001
ACH-000261,-0.252737689705
ACH-000262,-0.405821623877
ACH-000263,0.08470203169150001
ACH-000264,-0.107847160698
ACH-000265,-0.0735412845601
ACH-000266,-0.068308392302
ACH-000272,-0.307900054271
ACH-000273,-0.221228058572
ACH-000274,-0.295625182627
ACH-000277,0.0160776419139
ACH-000278,-0.160562766783
ACH-000279,-0.0776183010432
ACH-000280,-0.139364766974
ACH-000281,-0.000253912869914
ACH-000288,-0.109573112873
ACH-000291,-0.0314214962835
ACH-000293,-0.18462732580400001
ACH-000294,-0.07561130829580001
ACH-000295,-0.175439034837
ACH-000296,-0.49742250705700003
ACH-000302,-0.232665567612
ACH-000304,-0.211473412395
ACH-000307,-0.178339040212
ACH-000308,-0.07748497192710001
ACH-000310,-0.302570013066
ACH-000311,-0.28595456271200004
ACH-000312,-0.020416609581099997
ACH-000315,0.0867023799403
ACH-000316,-0.006943717619439999
ACH-000317,-0.417489845533
ACH-000318,-0.39488423082199997
ACH-000319,-0.158184359746
ACH-000320,-0.16461423396299998
ACH-000322,-0.464542952457
ACH-000323,-0.36572843669
ACH-000324,-0.201388417862
ACH-000329,-0.107103429282
ACH-000330,-0.254542673209
ACH-000331,-0.214294724003
ACH-000332,-0.15730045444000001
ACH-000334,-0.24457637666999998
ACH-000335,-0.150187194672
ACH-000336,-0.0986021831326
ACH-000337,-0.204915115737
ACH-000339,-0.342853524393
ACH-000341,-0.14896765018400002
ACH-000348,-0.0685170288417
ACH-000350,-0.310700147545
ACH-000352,-0.295012823495
ACH-000356,0.116026479726
ACH-000361,-0.319226989573
ACH-000362,-0.18039479779599998
ACH-000363,-0.197093910508
ACH-000364,-0.412586749484
ACH-000365,8.60225628023e-05
ACH-000366,-0.156972202191
ACH-000368,-0.297994421763
ACH-000374,-0.22508194517900001
ACH-000375,0.0585595073001
ACH-000376,-0.211189057713
ACH-000381,-0.142812166095
ACH-000383,-0.0742302226725
ACH-000387,-0.107748797235
ACH-000389,0.0120888941032
ACH-000390,-0.283752888106
ACH-000393,-0.237535310464
ACH-000395,-0.24749148012
ACH-000397,-0.232895515174
ACH-000401,0.132196545685
ACH-000402,-0.050188909844699994
ACH-000403,-0.24122784478300002
ACH-000404,-0.132331708303
ACH-000406,-0.192442128198
ACH-000407,0.028678113420599997
ACH-000408,0.10289461116800001
ACH-000410,-0.199466562278
ACH-000411,-0.404660603507
ACH-000414,-0.157768456473
ACH-000415,-0.012823575686999999
ACH-000416,-0.0907959663037
ACH-000420,-0.0814589497464
ACH-000421,-0.101632639135
ACH-000424,-0.005243740016859999
ACH-000425,-0.019071201779700002
ACH-000426,-0.283004279441
ACH-000427,-0.04515116242409999
ACH-000433,-0.118632815179
ACH-000436,0.010082212880600001
ACH-000444,-0.0140669269595
ACH-000445,-0.12082165472999999
ACH-000448,-0.237239921121
ACH-000450,-0.23054319449400001
ACH-000452,-0.173030032845
ACH-000454,-0.17193153446400003
ACH-000458,-0.0302081941922
ACH-000459,0.185120663532
ACH-000460,-0.22565722170699998
ACH-000461,-0.0866438374948
ACH-000463,-0.27613254715
ACH-000464,-0.178731265447
ACH-000466,0.09739317778689999
ACH-000467,-0.12014771035999998
ACH-000468,-0.0718685755695
ACH-000469,-0.0562481271374
ACH-000470,-0.261109924655
ACH-000471,-0.21502601824099998
ACH-000472,-0.17737362140500001
ACH-000473,-0.12315340353
ACH-000475,-0.163496906194
ACH-000476,-0.07730457764569999
ACH-000477,-0.25847530502099997
ACH-000480,-0.062309225153099994
ACH-000481,-0.15999264076199998
ACH-000483,-0.107919173334
ACH-000484,-0.144726234139
ACH-000485,-0.026197852026299998
ACH-000486,-0.229350956069
ACH-000487,0.0239757991928
ACH-000488,-0.0290439269759
ACH-000490,-0.035135450798800004
ACH-000491,-0.104202646897
ACH-000495,-0.31725718888099996
ACH-000496,-0.19959681894200001
ACH-000499,-0.136364006403
ACH-000500,0.030099906411
ACH-000502,-0.154477839407
ACH-000503,0.021785552939
ACH-000505,-0.242880567926
ACH-000507,-0.259982597701
ACH-000510,0.011170273993799999
ACH-000511,-0.230377588865
ACH-000512,-0.158821878259
ACH-000516,-0.08513258937780001
ACH-000517,-0.18964267798
ACH-000518,-0.09128293552740001
ACH-000520,-0.21022969431
ACH-000521,-0.220126854373
ACH-000522,-0.0642543951332
ACH-000524,-0.133506129725
ACH-000527,-0.0699253622
ACH-000528,-0.24942609632399998
ACH-000537,-0.0277191495716
ACH-000541,-0.193556497286
ACH-000542,-0.20352069833900002
ACH-000544,-0.20147898471
ACH-000545,-0.11606942484300001
ACH-000547,-0.0210111308637
ACH-000548,-0.10392990970799999
ACH-000549,-0.0202816165127
ACH-000550,-0.25112024137899996
ACH-000552,-0.184515903747
ACH-000556,-0.207324442133
ACH-000557,-0.146996856588
ACH-000570,-0.0385015542868
ACH-000571,-0.263938365167
ACH-000573,-0.245290047922
ACH-000576,-0.104762432718
ACH-000580,-0.304596935298
ACH-000584,-0.103573282393
ACH-000585,-0.08316471593389999
ACH-000588,-0.10443260865399999
ACH-000589,0.046680614885099996
ACH-000591,-0.12996748654
ACH-000593,-0.218742734636
ACH-000600,-0.147920948085
ACH-000601,-0.09519360206160002
ACH-000604,0.052395340653
ACH-000605,-0.128774853067
ACH-000606,0.07886954743499999
ACH-000608,-0.131083539846
ACH-000614,-0.14410411890799998
ACH-000616,0.0221052100435
ACH-000618,-0.062446934752400006
ACH-000619,-0.203148655181
ACH-000620,-0.174202774872
ACH-000621,-0.0924852093183
ACH-000622,-0.0386922504911
ACH-000623,-0.07600033584539999
ACH-000624,-0.10238266461000001
ACH-000627,-0.120611063193
ACH-000630,-0.213673521771
ACH-000632,-0.140014870398
ACH-000633,-0.0852483946531
ACH-000637,-0.199464344199
ACH-000638,-0.223454240937
ACH-000646,0.0492728185904
ACH-000647,-0.269766866967
ACH-000648,-0.008801916939149999
ACH-000649,-0.19753377941599998
ACH-000651,-0.0202795584082
ACH-000652,-0.27244464460900003
ACH-000653,-0.077911520752
ACH-000657,-0.185475300408
ACH-000658,-0.110659900572
