,SMARCA5 (8467)
ACH-000004,-0.471561175954
ACH-000007,-0.7231876112800001
ACH-000009,-0.564189853543
ACH-000011,-0.292680148884
ACH-000012,-0.166003095644
ACH-000013,-0.0729678553306
ACH-000014,-0.20015717835299998
ACH-000015,-0.501631848443
ACH-000017,-1.13110951505
ACH-000018,-0.467223710055
ACH-000019,-0.8967593990639999
ACH-000021,-0.257556757591
ACH-000022,-0.327312480503
ACH-000025,-0.34509910737599997
ACH-000028,-0.659021991484
ACH-000030,-0.235810194182
ACH-000035,-0.637226377011
ACH-000036,-0.24454192929000002
ACH-000037,-0.483611097394
ACH-000039,-0.18813818395799997
ACH-000040,-0.6863654727699999
ACH-000041,-0.7669185825579999
ACH-000042,-0.540333150739
ACH-000045,-0.433418613364
ACH-000047,0.0504603889866
ACH-000052,-0.354274060126
ACH-000053,-0.582103053528
ACH-000054,-0.224853939014
ACH-000055,-0.223746091449
ACH-000060,-0.970619304704
ACH-000067,-0.525521990195
ACH-000070,-0.52440330843
ACH-000075,-0.472134146464
ACH-000078,-0.32774096515
ACH-000082,-0.354522291167
ACH-000085,-0.026219645771300003
ACH-000086,-0.598063582285
ACH-000087,-0.638194798448
ACH-000092,-0.648739265191
ACH-000095,-0.647127767819
ACH-000097,-0.62727869352
ACH-000098,-0.9335787087890001
ACH-000099,-0.482458897782
ACH-000108,-0.5027710099
ACH-000113,-0.517580226671
ACH-000115,-0.335093289181
ACH-000116,-0.45452086818000004
ACH-000118,-0.462816121096
ACH-000120,-0.544118982118
ACH-000123,-0.621325321603
ACH-000127,-0.278162320643
ACH-000128,-0.319442255183
ACH-000132,-0.526508347343
ACH-000133,-0.33372365311
ACH-000137,-0.016229719565299998
ACH-000138,-0.178362837112
ACH-000142,-0.511812116074
ACH-000143,-0.618176490771
ACH-000146,-0.71048208978
ACH-000148,-0.347557976909
ACH-000150,-0.9657429608299999
ACH-000152,-0.044960961737
ACH-000153,-0.00412667934545
ACH-000159,-0.20374881685899998
ACH-000160,0.047250834597500006
ACH-000163,-0.790384252149
ACH-000167,-0.0057957348346099995
ACH-000168,-0.8010064721789999
ACH-000169,-0.38800079797
ACH-000178,-0.563877570233
ACH-000182,-0.43618533766500006
ACH-000183,-0.6424336901659999
ACH-000188,-0.734559934695
ACH-000189,-0.297638109943
ACH-000190,0.11601061023600001
ACH-000198,-0.764699820538
ACH-000204,-0.400025507469
ACH-000206,-0.535990790173
ACH-000207,-0.465875773085
ACH-000211,-0.34444241751000004
ACH-000215,-0.37309822420100003
ACH-000221,-0.46690339287199994
ACH-000222,-0.544962277688
ACH-000223,-0.350789942884
ACH-000226,-0.29495475084600004
ACH-000227,-0.413067379169
ACH-000228,-0.615096862927
ACH-000231,-0.323402315797
ACH-000232,-0.5277991313329999
ACH-000233,-0.545381284861
ACH-000234,-0.618680495109
ACH-000235,-0.635274608873
ACH-000237,-0.917930418956
ACH-000238,-0.85572013296
ACH-000243,-0.181876539079
ACH-000244,0.527450005397
ACH-000246,0.0409853096742
ACH-000248,-0.546721185718
ACH-000250,-0.38806803391500005
ACH-000251,-0.594187957207
ACH-000253,-0.388481617258
ACH-000255,-0.594960591398
ACH-000256,-0.589313713024
ACH-000257,-0.603667873426
ACH-000258,-0.35814236486100004
ACH-000259,-0.39978641221999994
ACH-000260,-0.183187023091
ACH-000261,-0.201073618791
ACH-000262,-0.6907880622370001
ACH-000263,-0.536091116538
ACH-000264,-0.23499568863499998
ACH-000265,-0.549831404531
ACH-000266,-0.25776879766
ACH-000272,-0.452267233549
ACH-000273,-0.48739250673900003
ACH-000274,-0.0825322290795
ACH-000277,-0.281805327502
ACH-000278,-0.281416234292
ACH-000279,-0.308470576931
ACH-000280,-0.109803445497
ACH-000281,-0.719802852377
ACH-000288,0.048586439722
ACH-000291,-0.22856804475200002
ACH-000293,-0.527336640128
ACH-000294,-0.5723240066390001
ACH-000295,-0.877485844947
ACH-000296,-0.0644353709233
ACH-000302,-0.647297114174
ACH-000304,-0.604039800044
ACH-000307,-0.431107529048
ACH-000308,-0.48829662871299995
ACH-000310,-0.36984576580300005
ACH-000311,-0.344447228196
ACH-000312,-0.24070077561099998
ACH-000315,-0.721096563052
ACH-000316,-0.7475677257250001
ACH-000317,-0.306535947499
ACH-000318,-0.454297736398
ACH-000319,-0.278774716129
ACH-000320,-0.7492074335109999
ACH-000322,-0.562853499994
ACH-000323,-0.562280378539
ACH-000324,-0.598785178661
ACH-000329,-0.315450605136
ACH-000330,-0.468037498713
ACH-000331,-0.669934574963
ACH-000332,-0.448165462789
ACH-000334,-0.599316447716
ACH-000335,-0.287395424502
ACH-000336,-0.9963901607819999
ACH-000337,-0.517026217135
ACH-000339,-0.258287862575
ACH-000341,0.042480063217699995
ACH-000348,-0.37543996723300005
ACH-000350,-0.476915885672
ACH-000352,-0.43647197065800003
ACH-000356,-0.484558073622
ACH-000361,-0.231101035078
ACH-000362,-0.661121668838
ACH-000363,-0.573386017352
ACH-000364,-0.718619046261
ACH-000365,-0.615183515452
ACH-000366,-0.565214777549
ACH-000368,-0.264733105347
ACH-000374,-0.8498847772139999
ACH-000375,-0.121946027563
ACH-000376,-0.27737500284600003
ACH-000381,-0.624977706909
ACH-000383,-0.684657066394
ACH-000387,-0.263119605608
ACH-000389,-0.45690921041199994
ACH-000390,-0.686265901816
ACH-000393,-0.302894436012
ACH-000395,-0.417595124318
ACH-000397,-0.474528057892
ACH-000401,-0.546520307192
ACH-000402,-0.9046940652240001
ACH-000403,-0.645962730979
ACH-000404,-0.921986093576
ACH-000406,-0.633402153522
ACH-000407,-0.340504978464
ACH-000408,-0.552730206832
ACH-000410,-0.54398352559
ACH-000411,-0.454733312196
ACH-000414,-0.41512233034100005
ACH-000415,-0.345765801512
ACH-000416,-0.304402807937
ACH-000420,-0.7162269029970001
ACH-000421,-0.522397735947
ACH-000424,-0.8341948226070001
ACH-000425,-0.899811468727
ACH-000426,-0.66737848056
ACH-000427,-0.36050742606200004
ACH-000433,-0.146654656436
ACH-000436,-0.6483832022739999
ACH-000444,-0.7613812137620001
ACH-000445,-0.496122104121
ACH-000448,-0.183060856852
ACH-000450,-0.42196725818400005
ACH-000452,-0.542268861752
ACH-000454,-0.6274416903100001
ACH-000458,-0.247131007213
ACH-000459,-0.407283602387
ACH-000460,-0.582803248688
ACH-000461,-0.06918956421189999
ACH-000463,-0.269913468507
ACH-000464,0.034814454005
ACH-000466,-0.668975400548
ACH-000467,-0.627766444541
ACH-000468,-0.895438206526
ACH-000469,-0.632019894763
ACH-000470,-0.420694182376
ACH-000471,-0.867909645696
ACH-000472,-0.258770311632
ACH-000473,-0.206038076863
ACH-000475,-0.18064141637699999
ACH-000476,-0.189881307419
ACH-000477,-0.40415057593000003
ACH-000480,-0.128641294731
ACH-000481,-0.249271959621
ACH-000483,-0.6147674415550001
ACH-000484,-0.293694773037
ACH-000485,-0.845627931774
ACH-000486,-0.8377641011049999
ACH-000487,-0.556780481416
ACH-000488,-0.459209798603
ACH-000490,-0.388018489181
ACH-000491,-0.11501813630999999
ACH-000495,-0.501765106228
ACH-000496,-0.475458189121
ACH-000499,-0.296442636745
ACH-000500,-0.252264433573
ACH-000502,-0.6839319844949999
ACH-000503,-0.435173545345
ACH-000505,-0.41356035430200005
ACH-000507,-0.488897523359
ACH-000510,-0.2606875623
ACH-000511,-0.808688204755
ACH-000512,-0.710272606281
ACH-000516,-0.8740951945000001
ACH-000517,-0.518854494631
ACH-000518,-0.49752461649999996
ACH-000520,-0.14921264540999998
ACH-000521,-0.564579447641
ACH-000522,-0.322644893449
ACH-000524,-0.6858885900239999
ACH-000527,-0.388591226444
ACH-000528,-0.320331631296
ACH-000537,-0.6876872688519999
ACH-000541,-0.469160319534
ACH-000542,-0.675825703978
ACH-000544,-0.735531615185
ACH-000545,-0.506859745657
ACH-000547,-0.10162884991900001
ACH-000548,-0.09092671640349999
ACH-000549,-0.547417277246
ACH-000550,-0.43307240806999997
ACH-000552,-0.755488226769
ACH-000556,-0.39512941566299997
ACH-000557,-1.05971228599
ACH-000570,-0.364752022856
ACH-000571,-0.184599249339
ACH-000573,-0.624667239344
ACH-000576,-0.655690892201
ACH-000580,-0.800284227183
ACH-000584,-0.471166215326
ACH-000585,-0.888344225085
ACH-000588,-0.329627992055
ACH-000589,-0.290207349334
ACH-000591,-0.315590138846
ACH-000593,-0.542823507202
ACH-000600,-0.43550903611599995
ACH-000601,-0.425484411108
ACH-000604,-0.0632650346631
ACH-000605,-0.26011597130999997
ACH-000606,-0.7674541238320001
ACH-000608,-0.613193743191
ACH-000614,-0.47317792059299996
ACH-000616,-0.56244858129
ACH-000618,-0.540403612742
ACH-000619,-0.626818488319
ACH-000620,-0.760159293665
ACH-000621,-0.506184500295
ACH-000622,-0.26943873903
ACH-000623,-0.333686283575
ACH-000624,-0.346628140023
ACH-000627,-0.285982739582
ACH-000630,-0.569552317411
ACH-000632,-0.483282562214
ACH-000633,-0.33939824271799995
ACH-000637,-0.37675506398599995
ACH-000638,-0.417942540367
ACH-000646,0.111051206726
ACH-000647,-0.210919328126
ACH-000648,-0.768919259821
ACH-000649,-0.6519058171100001
ACH-000651,-0.40271308096
ACH-000652,-0.647822243571
ACH-000653,-0.520016579143
ACH-000657,-0.343618719562
ACH-000658,-0.811202236691
ACH-000661,-0.578922042236
ACH-000662,-0.55710916696
ACH-000663,-0.7184027304100001
ACH-000665,-0.115521723432
ACH-000671,-0.374139282008
ACH-000673,-0.636197964125
ACH-000676,-0.27143668021899997
ACH-000677,-0.674168929507
ACH-000681,-0.49346425219400003
ACH-000682,-0.406813161592
ACH-000683,-0.385083034668
ACH-000684,-0.576982129655
ACH-000688,-0.833396546545
