,EIF2B3 (8891)
ACH-000339,-1.1011463289899999
ACH-000341,-1.4415121865600002
ACH-000348,-1.1674889597700002
ACH-000350,-1.16999783916
ACH-000352,-1.5114028020200003
ACH-000356,-1.4438222794799997
ACH-000361,-1.00458933521
ACH-000362,-1.0995613246
ACH-000363,-1.6589470422200001
ACH-000364,-1.07243602893
ACH-000365,-1.04567128216
ACH-000366,-1.11317834152
ACH-000368,-1.0152450690100001
ACH-000374,-1.06301105235
ACH-000375,-1.21313847392
ACH-000376,-1.26369020024
ACH-000381,-1.64599244438
ACH-000383,-1.9022521341499998
ACH-000387,-0.8196498944410001
ACH-000389,-1.27922300891
ACH-000390,-1.91963664198
ACH-000393,-1.04729487623
ACH-000395,-1.0654266472799998
ACH-000397,-1.4584747975
ACH-000401,-1.5983433696399998
ACH-000402,-1.06992349282
ACH-000403,-1.8525501805200002
ACH-000404,-1.91526594491
ACH-000406,-1.43747267231
ACH-000407,-1.42388596555
ACH-000408,-1.62166727924
ACH-000410,-1.5185882703
ACH-000411,-1.30066395162
ACH-000414,-1.32141142998
ACH-000415,-1.34453326569
ACH-000416,-1.3983541052500001
ACH-000420,-0.97872185425
ACH-000421,-0.984846906182
ACH-000424,-1.11533730499
ACH-000425,-1.3233845742700001
ACH-000426,-0.98621530956
ACH-000427,-1.58616292806
ACH-000433,-1.24221689873
ACH-000436,-1.10790947716
ACH-000444,-1.5360190034399999
ACH-000445,-1.58594182872
ACH-000448,-0.9883129198880001
ACH-000450,-0.8868623598600001
ACH-000452,-1.7043532556
ACH-000454,-1.46125921412
ACH-000458,-0.964375016924
ACH-000459,-1.32372404949
ACH-000460,-1.3255210845899998
ACH-000461,-1.8664169557199999
ACH-000463,-0.9931649942949999
ACH-000464,-1.74081154368
ACH-000466,-1.40651552435
ACH-000467,-1.4262746646200002
ACH-000468,-1.65352175104
ACH-000469,-1.37008103939
ACH-000470,-1.57711295507
ACH-000471,-1.49587901414
ACH-000472,-1.3252917148299999
ACH-000473,-1.3432730054100002
ACH-000475,-1.44014645775
ACH-000476,-1.5332562442500002
ACH-000477,-1.45543919355
ACH-000480,-1.3385266010799999
ACH-000481,-1.8610413726800001
ACH-000483,-1.5493146162
ACH-000484,-1.7005426091100002
ACH-000485,-1.80679157303
ACH-000486,-1.0103478522799998
ACH-000487,-1.34568120282
ACH-000488,-1.2884393115000001
ACH-000490,-1.38810762183
ACH-000491,-1.8165743537
ACH-000495,-1.12401118908
ACH-000496,-1.47040609433
ACH-000499,-1.0713980804899998
ACH-000500,-1.33630534395
ACH-000502,-1.06038199184
ACH-000503,-0.9970443668340001
ACH-000505,-1.13989726426
ACH-000507,-1.33841884161
ACH-000510,-1.16729153132
ACH-000511,-1.3383427936799999
ACH-000512,-1.17899443818
ACH-000516,-1.43449610668
ACH-000517,-1.6514213041999999
ACH-000518,-1.28962577871
ACH-000520,-1.26327521459
ACH-000521,-1.69771039818
ACH-000522,-1.33942917855
ACH-000524,-1.13643628772
ACH-000527,-1.22865265482
ACH-000528,-0.9755611232279999
ACH-000537,-1.5197839594799998
ACH-000541,-1.5105307975400002
ACH-000542,-1.0284152358399998
ACH-000544,-1.09701563235
ACH-000545,-1.44582011157
ACH-000547,-1.35425336489
ACH-000548,-0.917262121975
ACH-000549,-0.927977361438
ACH-000550,-1.3613249097799998
ACH-000552,-1.12625829806
ACH-000556,-1.35902177847
ACH-000557,-1.06333231036
ACH-000570,-1.4613021286399999
ACH-000571,-0.919555482978
ACH-000573,-1.12291636312
ACH-000576,-1.21697259825
ACH-000580,-1.6541542959200002
ACH-000584,-1.1578176261
ACH-000585,-1.5154609745200003
ACH-000588,-1.1902662186
ACH-000589,-1.3929292845299999
ACH-000591,-1.25303570794
ACH-000593,-1.6743565264700002
ACH-000600,-1.08975450684
ACH-000601,-1.32324977727
ACH-000604,-1.3459669766
ACH-000605,-1.01470273857
ACH-000606,-1.33273905444
ACH-000608,-1.45189278162
ACH-000614,-1.67485092871
ACH-000616,-1.07890720768
ACH-000618,-1.3272687951100002
ACH-000619,-1.5642305765600002
ACH-000620,-1.45926121365
ACH-000621,-1.4029250497999999
ACH-000622,-1.5822097834600002
ACH-000623,-1.0518022607100002
ACH-000624,-1.38427052417
ACH-000627,-1.2427754276799998
ACH-000630,-1.43648971287
ACH-000632,-1.00865546877
ACH-000633,-1.2122727343200002
ACH-000637,-1.0242588323200001
ACH-000638,-1.2438596467899998
ACH-000646,-1.9223716869299998
ACH-000647,-1.6986157677399998
ACH-000648,-1.7773508753799998
ACH-000649,-1.56618452835
ACH-000651,-1.43570938562
ACH-000652,-1.14425627138
ACH-000653,-1.13503008891
ACH-000657,-1.41076417397
ACH-000658,-1.16240841406
ACH-000661,-1.46522324904
ACH-000662,-1.6136847606
ACH-000663,-1.35862165795
ACH-000665,-1.41856939706
ACH-000671,-1.5687705344999998
ACH-000673,-1.4554633003400002
ACH-000676,-1.38015146796
ACH-000677,-1.31674635574
ACH-000681,-1.6923557695500002
ACH-000682,-1.60891518118
ACH-000683,-2.1479864755099998
ACH-000684,-1.23499859387
ACH-000688,-1.34735386501
ACH-000693,-1.58075500912
ACH-000694,-1.14619880358
ACH-000695,-1.76959927817
ACH-000696,-1.17146778566
ACH-000697,-1.3474367169600001
ACH-000699,-1.11695420189
ACH-000701,-0.8530548502230001
ACH-000706,-1.0714454526600001
ACH-000711,-1.41578724331
ACH-000713,-0.930460161348
ACH-000714,-1.6567976195899998
ACH-000718,-1.6645019650100001
ACH-000720,-1.5252735949899998
ACH-000721,-1.29151420584
ACH-000724,-1.21673058455
ACH-000725,-1.7305804841499999
ACH-000732,-1.3719670518399998
ACH-000734,-1.34187272876
ACH-000735,-1.50169117741
ACH-000736,-1.3514928924399998
ACH-000738,-0.993162062999
ACH-000746,-1.56866392643
ACH-000747,-1.3789504853
ACH-000748,-1.45815944329
ACH-000753,-1.2416936600700001
ACH-000756,-1.17088939342
ACH-000757,-1.5061015306099999
ACH-000758,-1.45917482474
ACH-000760,-1.05898683547
ACH-000763,-0.940008233155
ACH-000764,-1.69175788002
ACH-000765,-1.48424354473
ACH-000766,-1.23189354582
ACH-000767,-1.65212361226
ACH-000768,-1.2353091919499999
ACH-000769,-1.7517962028099998
ACH-000770,-1.3987734383700001
ACH-000771,-1.1885240007
ACH-000773,-1.24075990734
ACH-000776,-1.22503139543
ACH-000777,-1.25754983693
ACH-000778,-1.1496429107100001
ACH-000781,-1.4267392188799999
ACH-000782,-1.3653523013
ACH-000783,-1.812017505
ACH-000784,-1.65591600579
ACH-000785,-1.10783744533
ACH-000787,-1.69843922378
ACH-000788,-1.2468683831999998
ACH-000791,-1.3933312581600001
ACH-000792,-1.18805139245
ACH-000794,-1.44938428178
ACH-000796,-0.9910783309469999
ACH-000799,-1.2527292149200002
ACH-000800,-1.0307933399
ACH-000802,-1.21670697795
ACH-000804,-1.0642722220799998
ACH-000805,-1.1869729903200001
ACH-000809,-1.35849964928
ACH-000810,-1.14981298691
ACH-000811,-1.18987183538
ACH-000817,-1.0162711792299999
ACH-000819,-1.23361482231
ACH-000820,-1.2143918524700001
ACH-000821,-0.9277892923630001
ACH-000822,-1.83536489412
ACH-000823,-1.52754939791
ACH-000824,-1.22018312675
ACH-000827,-1.3637069313799999
ACH-000829,-1.5477689722
ACH-000831,-1.05022981306
ACH-000832,-1.01046738736
ACH-000833,-1.59479732706
ACH-000834,-1.33003770688
ACH-000835,-1.07921009971
ACH-000836,-1.4970591715900001
ACH-000837,-1.52820353762
ACH-000838,-1.04555840636
ACH-000839,-1.53627121007
ACH-000840,-1.3957821935199999
ACH-000841,-1.44216097496
ACH-000843,-1.6337070717200002
ACH-000846,-1.262447514
ACH-000847,-1.6888759022600002
ACH-000848,-1.5226250049599999
ACH-000849,-1.71774853182
ACH-000851,-1.5388966774200001
ACH-000855,-1.3456315111100001
ACH-000856,-1.52969757304
ACH-000858,-1.33032341892
ACH-000859,-1.20727671809
ACH-000861,-1.2064718878
ACH-000862,-1.3938236977
ACH-000865,-1.0953597528299999
ACH-000866,-1.17737966534
ACH-000867,-1.40604030425
ACH-000869,-1.93057254925
ACH-000872,-1.24940064302
ACH-000873,-1.54086052044
ACH-000876,-1.67655269256
ACH-000878,-0.8753439012119999
ACH-000880,-1.45344564711
ACH-000881,-1.41153533363
ACH-000882,-1.1177083728100001
ACH-000884,-1.18260864749
ACH-000885,-1.4163368217899999
ACH-000887,-1.10229841432
ACH-000888,-1.53905904707
ACH-000889,-1.56767152463
ACH-000890,-1.65059302914
ACH-000896,-1.68546440757
ACH-000898,-1.19037831764
ACH-000900,-1.09148173863
ACH-000901,-1.1949505970899998
ACH-000905,-1.53084400006
ACH-000906,-1.22562445877
ACH-000907,-1.35650776834
ACH-000910,-1.37081913551
ACH-000911,-1.34356740631
ACH-000912,-1.31158244305
ACH-000913,-1.26557263546
ACH-000915,-1.6276832747499999
ACH-000916,-1.72225458555
ACH-000917,-1.2250022270999998
ACH-000921,-1.5220319255099999
ACH-000924,-1.52414191032
ACH-000926,-1.32982408331
ACH-000928,-1.33275361598
ACH-000929,-1.3468551888999998
ACH-000932,-1.19408575545
ACH-000935,-1.5163538868200002
ACH-000936,-1.35355890641
ACH-000937,-1.49194775777
ACH-000938,-1.63051057782
ACH-000939,-1.5034469216600002
ACH-000941,-1.7210149589800001
ACH-000943,-1.29852730621
ACH-000946,-1.3964366103299999
ACH-000947,-1.64771606581
ACH-000948,-1.5791335989200002
ACH-000950,-1.34838571523
ACH-000953,-1.0511376733700002
ACH-000957,-1.4534198470100002
ACH-000958,-1.40359844717
ACH-000960,-1.38518295561
ACH-000963,-1.39806756113
ACH-000968,-1.61044679652
ACH-000969,-1.24781121557
ACH-000973,-1.11078833423
ACH-000974,-1.67647770234
ACH-000975,-1.26800754981
ACH-000976,-1.15167042858
ACH-000978,-0.694163216067
ACH-000980,-1.37019890386
ACH-000984,-1.6243587588100001
ACH-000986,-1.38033283554
ACH-000988,-1.3110000129500001
ACH-000993,-0.953446895566
ACH-000994,-1.33576749489
ACH-000996,-1.28660232427
ACH-001001,-1.1076899456
ACH-001020,-1.32708392734
ACH-001028,-1.60820606759
ACH-001031,-1.07616538451
ACH-001038,-1.58821003092
ACH-001048,-1.10611012691
ACH-001050,-1.30494434562
ACH-001053,-1.22846637109
ACH-001054,-1.1427494462899999
ACH-001061,-1.3653886068799999
ACH-001067,-1.2650424381999998
ACH-001075,-1.28047873929
ACH-001096,-1.6247358201100002
ACH-001128,-1.6469296104100002
ACH-001134,-1.42393983609
ACH-001151,-1.13084506403
ACH-001163,-1.0438124283499999
ACH-001164,-1.3930557273
ACH-001173,-1.32259713977
ACH-001183,-1.2897955465000002
ACH-001184,-1.33137438313
ACH-001190,-1.4076898494999999
ACH-001192,-1.64976800472
ACH-001193,-0.770691132669
ACH-001196,-1.2515266458399998
ACH-001197,-1.25594652948
ACH-001205,-1.54953984725
ACH-001211,-1.4375429069499999
ACH-001212,-1.5683204097999999
ACH-001228,-1.26895339207
ACH-001232,-1.15593700736
ACH-001239,-1.82484099713
ACH-001274,-1.57241667046
ACH-001275,-1.4477174032
ACH-001277,-1.29838169494
ACH-001278,-1.46845194959
ACH-001280,-1.13886624964
ACH-001283,-1.40688901803
ACH-001289,-1.3594826175799999
ACH-001295,-1.36651848752
ACH-001300,-1.4226289837700001
ACH-001301,-1.3205910581
ACH-001302,-1.5323397225400002
ACH-001303,-1.15680053884
ACH-001306,-1.3874005069400002
ACH-001318,-1.46342539546
ACH-001322,-1.44180209632
ACH-001328,-1.56559745415
ACH-001332,-1.64280797241
ACH-001333,-1.57874636377
ACH-001336,-1.40925310143
ACH-001340,-0.9992078647149999
ACH-001346,-1.26228400036
ACH-001353,-1.1935559819
ACH-001354,-1.03497450591
ACH-001367,-1.2439908501299999
ACH-001368,-1.57063985007
ACH-001374,-1.54917935177
ACH-001375,-1.0864681899600002
ACH-001377,-1.74558775378
ACH-001380,-1.2504184798
ACH-001391,-1.7336342367299997
ACH-001407,-1.1546483511499999
ACH-001408,-1.33816373315
ACH-001413,-1.2641041767399999
ACH-001430,-1.5109119125400001
ACH-001431,-1.4217812431999999
ACH-001450,-1.39872350922
ACH-001496,-1.13351907407
ACH-001500,-1.7316908323
ACH-001521,-1.2312075267
ACH-001523,-0.922850592675
ACH-001532,-1.30706121017
ACH-001536,-1.30643949192
ACH-001550,-1.10491850779
ACH-001552,-1.37995538836
ACH-001554,-1.39928441646
ACH-001645,-1.5029055954700001
ACH-001654,-1.56420363478
ACH-001715,-1.30038901808
ACH-001735,-1.49190277442
ACH-001736,-1.50753677093
ACH-001737,-1.4199233863999998
ACH-001740,-1.5424958247100002
ACH-001745,-1.51472112857
ACH-001750,-1.53856873178
ACH-001765,-1.64519230997
ACH-001956,-1.2480116108200001
ACH-001957,-1.5870543016999998
