,FOXI2 (399823)
ACH-000004,0.0750692836551
ACH-000007,0.146037346792
ACH-000009,-0.178920166081
ACH-000011,-0.110266688511
ACH-000012,-0.0931246946604
ACH-000013,-0.022725964369399998
ACH-000014,0.0967725636728
ACH-000015,-0.06806137205
ACH-000017,0.0090685120475
ACH-000018,-0.118630634008
ACH-000019,-0.222227771328
ACH-000021,0.0045529563448500005
ACH-000022,-0.0338086621374
ACH-000025,-0.0649552569272
ACH-000028,0.188309480361
ACH-000030,-0.0486719327594
ACH-000035,-0.13913518503699998
ACH-000036,-0.109724975667
ACH-000037,-0.210675431471
ACH-000039,-0.185546819309
ACH-000040,0.0277853413135
ACH-000041,-0.170616092272
ACH-000042,-0.11376025876399999
ACH-000045,-0.0834742913895
ACH-000047,0.0427434159327
ACH-000052,0.11970504729699999
ACH-000053,-0.0553592266036
ACH-000054,0.0328232897972
ACH-000055,0.0928714834074
ACH-000060,-0.177651797372
ACH-000067,0.00652211644548
ACH-000070,-0.00233635854265
ACH-000075,-0.193211803444
ACH-000078,-0.200787734717
ACH-000082,0.0670993961457
ACH-000085,-0.13973103862199998
ACH-000086,0.0808025522912
ACH-000087,-0.0693913398334
ACH-000092,0.10263202271400002
ACH-000095,-0.222573302872
ACH-000097,-0.050897218003599996
ACH-000098,-0.139205180575
ACH-000099,-0.0591840361328
ACH-000108,-0.278711780229
ACH-000113,-0.04464122077430001
ACH-000115,0.0857067850763
ACH-000116,-0.096903905499
ACH-000118,-0.10769506307
ACH-000120,-0.09316884743119999
ACH-000123,0.146651572165
ACH-000127,0.026018513106400003
ACH-000128,0.0327288602128
ACH-000132,-0.164197146169
ACH-000133,-0.0796839796418
ACH-000137,0.0662142244168
ACH-000138,0.107631967995
ACH-000142,-0.148818314098
ACH-000143,0.197778906404
ACH-000146,-0.0418543894137
ACH-000148,-0.155398274417
ACH-000150,-0.0958234504324
ACH-000152,-0.12436920300200001
ACH-000153,0.39483603933300004
ACH-000159,-0.0234797576606
ACH-000160,-0.00769868761649
ACH-000163,-0.037413079646800004
ACH-000167,-0.0255746285866
ACH-000168,0.149600394649
ACH-000169,-0.0951758399893
ACH-000178,-0.0191653503661
ACH-000182,-0.108857627148
ACH-000183,-0.049309631322599995
ACH-000188,-0.0162324648895
ACH-000189,0.200771936489
ACH-000190,0.0258346889743
ACH-000198,0.10933812353
ACH-000204,0.0362062342686
ACH-000206,-0.16501030522600002
ACH-000207,0.093484711829
ACH-000211,0.0352329442414
ACH-000215,-0.10470651006300001
ACH-000221,-0.05731966562390001
ACH-000222,-0.139291276214
ACH-000223,-0.136395743024
