,PKN2 (5586)
ACH-000004,-0.253152503161
ACH-000007,-0.028719091497999998
ACH-000009,-0.174354289875
ACH-000011,-1.01930397204
ACH-000012,0.116815611283
ACH-000013,-0.319754253285
ACH-000014,-0.173227836408
ACH-000015,-0.401562877588
ACH-000017,-0.37014154777900005
ACH-000018,-0.8203654149240001
ACH-000019,-0.206300928041
ACH-000021,-0.0510282978153
ACH-000022,0.272680400117
ACH-000025,-0.5937902292589999
ACH-000028,-0.33927041742700004
ACH-000030,-0.669829772516
ACH-000035,-0.634222291983
ACH-000036,-0.553414609676
ACH-000037,0.128516834369
ACH-000039,-0.0165574434229
ACH-000040,-0.148615319943
ACH-000041,-0.023999646449700002
ACH-000042,-0.313334475042
ACH-000045,-0.0533985458638
ACH-000047,-0.528618272336
ACH-000052,-0.014836369060700001
ACH-000053,-0.0640766806764
ACH-000054,-0.387062290652
ACH-000055,0.251787667397
ACH-000060,-0.620794332622
ACH-000067,-0.604366436797
ACH-000070,-0.115051107796
ACH-000075,-0.175720439624
ACH-000078,-0.22466020188000002
ACH-000082,-0.496501448988
ACH-000085,-0.291781724718
ACH-000086,-0.19995604961
ACH-000087,-0.114135254813
ACH-000092,-0.413850834612
ACH-000095,-0.288082203356
ACH-000097,-0.132307451854
ACH-000098,-0.589696585008
ACH-000099,-0.08245541470130001
ACH-000108,-0.431656599671
ACH-000113,-0.109041382422
ACH-000115,-0.0166347177344
ACH-000116,-0.402910061501
ACH-000118,-0.396677427702
ACH-000120,0.05291982900719999
ACH-000123,-0.17121202759
ACH-000127,-0.19555843932
ACH-000128,-0.217106381085
ACH-000132,-0.48945244622699996
ACH-000133,-0.292864475202
ACH-000137,-0.258188209479
ACH-000138,-0.576478330296
ACH-000142,-0.567471250086
ACH-000143,0.0236533875898
ACH-000146,0.15343975282
ACH-000148,-0.191205669587
ACH-000150,-0.51721003502
ACH-000152,-0.364113139797
ACH-000153,0.18299206016800001
ACH-000159,-0.334836644499
ACH-000160,-0.079186593464
ACH-000163,-0.206120696008
ACH-000167,-0.229142804214
ACH-000168,-0.0974375990314
