,CACNA1E (777)
ACH-000004,0.15627789276100001
ACH-000007,0.18834409308299999
ACH-000009,-0.0622940805117
ACH-000011,-0.12145606818
ACH-000012,-0.148535486421
ACH-000013,0.0193974096215
ACH-000014,0.07015057589689999
ACH-000015,0.0359629725723
ACH-000017,0.10282330338
ACH-000018,0.000300650547401
ACH-000019,-0.0901889018397
ACH-000021,0.112165407547
ACH-000022,-0.00233380428317
ACH-000025,0.030284670811099996
ACH-000028,0.0034518739801300004
ACH-000030,0.0841399481695
ACH-000035,-0.0119393196282
ACH-000036,-0.00562805814572
ACH-000037,0.14396358675899998
ACH-000039,-0.0821077594937
ACH-000040,-0.121172500243
ACH-000041,0.13865963363
ACH-000042,0.033221008877
ACH-000045,0.137836004794
ACH-000047,0.027319994881799998
ACH-000052,-0.0214724499746
ACH-000053,0.15924540613
ACH-000054,-0.0834242765309
ACH-000055,-0.39155088516099995
ACH-000060,-0.058816050700400004
ACH-000067,0.014037020029799998
ACH-000070,0.11850480533399999
ACH-000075,0.011909891106200002
ACH-000078,0.21610502713000004
ACH-000082,0.0422505926228
ACH-000085,-0.17548719428100001
ACH-000086,-0.0280466574204
ACH-000087,-0.08997340960349999
ACH-000092,-0.040559109495599995
ACH-000095,-0.0686298099252
ACH-000097,0.0265420020722
ACH-000098,0.013963065412899999
ACH-000099,0.11076487150999999
ACH-000108,0.162998347328
ACH-000113,0.15239239252999998
ACH-000115,0.142979573259
ACH-000116,-0.103148431251
ACH-000118,0.0469859389068
ACH-000120,0.00775922843705
ACH-000123,0.00056310867136
ACH-000127,-0.0032314986655299998
ACH-000128,0.00632389295393
ACH-000132,-0.106356095343
ACH-000133,-0.20267143371500002
ACH-000137,0.0469938574947
ACH-000138,0.131044191077
ACH-000142,-0.00395147645081
ACH-000143,-0.0129313224049
ACH-000146,0.0769592049422
ACH-000148,-0.14898204251299998
ACH-000150,0.06504512467830001
ACH-000152,0.06423466859299999
ACH-000153,0.054072816348299996
ACH-000159,0.0780967882375
ACH-000160,0.0816833362821
ACH-000163,-0.153709054344
ACH-000167,-0.0391456044672
