,FNDC1 (84624)
ACH-000004,-0.12466125010199999
ACH-000007,-0.100292634346
ACH-000009,-0.154480310028
ACH-000011,-0.128002045309
ACH-000012,-0.203155069791
ACH-000013,-0.0061095688081300005
ACH-000014,-0.08034558161580001
ACH-000015,-0.030423923031099996
ACH-000017,-0.119613681118
ACH-000018,-0.33712450190800003
ACH-000019,0.0786382763776
ACH-000021,-0.38916809200999997
ACH-000022,0.018640964738
ACH-000025,-0.08451543299360001
ACH-000028,0.0162865296487
ACH-000030,-0.088926138813
ACH-000035,-0.031070119380799996
ACH-000036,-0.156383954451
ACH-000037,-0.223032212447
ACH-000039,-0.253454588127
ACH-000040,-0.143762514969
ACH-000041,-0.35729474156700003
ACH-000042,-0.116979291199
ACH-000045,-0.307660921122
ACH-000047,-0.0479521246428
ACH-000052,-0.117965241206
ACH-000053,-0.048058195389599996
ACH-000054,-0.302609436325
ACH-000055,-0.065070469345
ACH-000060,0.0503073431618
ACH-000067,-0.15651132852299998
ACH-000070,-0.07911874736810001
ACH-000075,-0.11282384082000001
ACH-000078,-0.15573639345
ACH-000082,0.006791318075529999
ACH-000085,-0.09492684554139999
ACH-000086,-0.0783027826435
ACH-000087,-0.172791366603
ACH-000092,-0.231216050038
ACH-000095,-0.0883523417289
ACH-000097,-0.103196824891
ACH-000098,-0.109213427625
ACH-000099,-0.0887505716563
ACH-000108,-0.208937003334
ACH-000113,-0.139879196487
ACH-000115,0.0486515479835
ACH-000116,0.0165103215512
ACH-000118,-0.13112300681199998
ACH-000120,0.129469162572
ACH-000123,-0.151831638237
ACH-000127,-0.232951408007
ACH-000128,-0.022474169559499997
ACH-000132,-0.191593491686
ACH-000133,-0.125642769078
ACH-000137,-0.238376352531
ACH-000138,-0.187444232022
ACH-000142,0.0091532848209
ACH-000143,-0.219368975792
ACH-000146,-0.29209071345800003
ACH-000148,-0.173220464782
ACH-000150,-0.263960814115
ACH-000152,0.120985596905
ACH-000153,0.170393247721
ACH-000159,0.06547614190930001
ACH-000160,0.067047509691
ACH-000163,0.037169094321
ACH-000167,-0.11682407747700001
ACH-000168,-0.200065039928
ACH-000169,0.00198006813651
ACH-000178,-0.16244543264900002
ACH-000182,-0.115129156787
ACH-000183,-0.12785997345699998
ACH-000188,-0.0670131330644
ACH-000189,-0.0179010005345
ACH-000190,-0.133374357514
ACH-000198,-0.271090740035
ACH-000204,-0.077947407067
ACH-000206,-0.17676729485800002
ACH-000207,-0.30291454039
ACH-000211,-0.283802737902
ACH-000215,-0.0819208722523
ACH-000221,-0.0799532688772
ACH-000222,-0.219857555618
ACH-000223,-0.041264018659099996
ACH-000226,-0.0692144132577
ACH-000227,-0.107262989769
ACH-000228,-0.177487161146
ACH-000231,0.08009710771980001
ACH-000232,-0.07273067155110001
ACH-000233,-0.125535183444
ACH-000234,-0.295940344333
ACH-000235,-0.17419572596299998
ACH-000237,-0.116027374074
ACH-000238,0.0193718720534
ACH-000243,-0.049140537670099994
ACH-000244,-0.111241343102
ACH-000246,-0.07310067863030001
ACH-000248,-0.023562201392599996
ACH-000250,-0.237319211823
ACH-000251,-0.0721050699924
ACH-000253,0.0309624823912
ACH-000255,-0.07559545932289999
ACH-000256,0.0178099397743
ACH-000257,-0.149514400297
ACH-000258,-0.13328545896400001
ACH-000259,-0.09937857162739999
ACH-000260,-0.130288046378
ACH-000261,-0.148138016256
ACH-000262,-0.193868668956
ACH-000263,-0.020766340743900002
ACH-000264,-0.056350816266400004
ACH-000265,-0.0280594141012
ACH-000266,-0.132135400938
ACH-000272,-0.17325605122
ACH-000273,-0.194934001451
ACH-000274,-0.139250592238
ACH-000277,-0.23983422620099998
ACH-000278,-0.20790193977899998
ACH-000279,-0.08065491492719999
ACH-000280,-0.15270781724500002
ACH-000281,-0.23978558890700002
ACH-000288,-0.11767785306600001
ACH-000291,-0.0008055698094530001
ACH-000293,0.083643408773
ACH-000294,-0.20405314063000002
ACH-000295,-0.322441529008
ACH-000296,-0.34761566069899996
ACH-000302,-0.0675160009259
ACH-000304,-0.262847976125
ACH-000307,-0.030427256081599997
ACH-000308,0.000877720228048
ACH-000310,-0.214910946706
ACH-000311,-0.0151489708453
ACH-000312,-0.134138277915
ACH-000315,-0.09177019043189999
ACH-000316,-0.299506685808
ACH-000317,-0.163420805552
ACH-000318,0.09520737129349999
ACH-000319,-0.20352053643800003
ACH-000320,-0.309163004864
ACH-000322,-0.206108825311
ACH-000323,0.101342779519
ACH-000324,-0.0653612902314
ACH-000329,-0.288074665475
ACH-000330,-0.14962542976
ACH-000331,-0.131831350146
ACH-000332,-0.130993778203
ACH-000334,-0.078029024908
ACH-000335,0.101088030124
ACH-000336,-0.208647467806
ACH-000337,-0.168189370551
ACH-000339,-0.160800609194
ACH-000341,-0.223363013869
ACH-000348,-0.152910218822
ACH-000350,-0.142357215036
ACH-000352,-0.0953855524397
ACH-000356,-0.24716206007199998
ACH-000361,-0.27620427519699997
ACH-000362,-0.14203454415300001
ACH-000363,-0.20621970900199998
ACH-000364,-0.22567586391199998
ACH-000365,-0.0557821954192
ACH-000366,-0.125704799813
ACH-000368,0.00115925118741
ACH-000374,0.0578520976867
ACH-000375,-0.169926549294
ACH-000376,-0.139236595206
ACH-000381,-0.311502823809
ACH-000383,-0.04350981943440001
ACH-000387,-0.273711576302
ACH-000389,-0.325121718738
ACH-000390,-0.10800199612299999
ACH-000393,-0.160450715965
ACH-000395,0.0115773909366
ACH-000397,-0.029488122491700002
ACH-000401,-0.251414982193
ACH-000402,0.0586740263139
ACH-000403,-0.268380026274
ACH-000404,-0.0845579636658
ACH-000406,-0.15869498139000002
ACH-000407,-0.0951939902598
ACH-000408,-0.010677964495299999
ACH-000410,-0.183261258137
ACH-000411,-0.0275718620528
ACH-000414,-0.022057421036799998
ACH-000415,-0.24297439468899998
ACH-000416,-0.14211651429199998
ACH-000420,-0.109279845068
ACH-000421,0.050355992011599994
ACH-000424,-0.273010498521
ACH-000425,-0.0801768549395
ACH-000426,-0.30498133338000005
ACH-000427,-0.00086059714586
ACH-000433,-0.39825465419600004
ACH-000436,-0.145981770179
ACH-000444,-0.269389021525
ACH-000445,0.09772249820319999
ACH-000448,-0.136262972816
ACH-000450,0.172049292134
ACH-000452,-0.0491682914033
ACH-000454,-0.156694250512
