,TTI2 (80185)
ACH-000004,-0.688368892174
ACH-000007,-1.18543969479
ACH-000009,-0.750321035943
ACH-000011,-1.4808522096399999
ACH-000012,-0.9838961280060001
ACH-000013,-1.13201668342
ACH-000014,-0.9076015431129999
ACH-000015,-1.25634057454
ACH-000017,-1.00695575422
ACH-000018,-1.04262519547
ACH-000019,-1.0010581273999999
ACH-000021,-0.907329902517
ACH-000022,-1.08640299688
ACH-000025,-1.27622130586
ACH-000028,-1.16739287183
ACH-000030,-0.977436280509
ACH-000035,-1.2715875763
ACH-000036,-1.07545271293
ACH-000037,-0.526477740189
ACH-000039,-0.671987653728
ACH-000040,-0.8777230234200001
ACH-000041,-0.995850607175
ACH-000042,-1.2936522016
ACH-000045,-0.791785381802
ACH-000047,-1.12000585955
ACH-000052,-0.906468023582
ACH-000053,-1.12331539369
ACH-000054,-0.83954181775
ACH-000055,-0.781224223214
ACH-000060,-1.45801869736
ACH-000067,-0.9269119828929999
ACH-000070,-1.05043277787
ACH-000075,-0.969751603548
ACH-000078,-0.9637241820319999
ACH-000082,-0.7374428383730001
ACH-000085,-1.1232487172499999
ACH-000086,-0.9579487411750001
ACH-000087,-1.25173164705
ACH-000092,-0.548029259241
ACH-000095,-1.10285696541
ACH-000097,-1.06709408491
ACH-000098,-0.8281693536399999
ACH-000099,-0.779913470696
ACH-000108,-1.2164511134799998
ACH-000113,-0.663230428144
ACH-000115,-1.07573890707
ACH-000116,-1.17302699656
ACH-000118,-1.14829020058
ACH-000120,-1.1729216628299999
ACH-000123,-1.0774561022600002
ACH-000127,-0.927402234235
ACH-000128,-0.9549512873549999
ACH-000132,-1.0971441857700002
ACH-000133,-0.8615798931219999
ACH-000137,-1.2868221750700002
ACH-000138,-1.1895027929100002
ACH-000142,-1.00953491281
ACH-000143,-1.1583337631100001
ACH-000146,-0.59373885581
ACH-000148,-1.13147642528
ACH-000150,-1.01983689792
ACH-000152,-0.7281071102560001
ACH-000153,-1.6537215156099998
ACH-000159,-0.87563757611
ACH-000160,-1.21442599242
ACH-000163,-1.16943373112
ACH-000167,-1.1220851706100001
ACH-000168,-0.763335796848
ACH-000169,-0.92858992873
ACH-000178,-0.838103004565
ACH-000182,-0.669461306129
ACH-000183,-1.0230743908700002
ACH-000188,-1.25822029747
ACH-000189,-0.9313880523810001
ACH-000190,-1.07537893663
ACH-000198,-0.820456859025
ACH-000204,-0.7787657574660001
ACH-000206,-0.856351914305
ACH-000207,-0.6220239644569999
ACH-000211,-0.938962304699
ACH-000215,-0.805806521478
ACH-000221,-1.15047123504
ACH-000222,-0.901692662319
ACH-000223,-1.27495550682
ACH-000226,-0.989420059189
ACH-000227,-0.43172472986599997
ACH-000228,-1.45090333651
ACH-000231,-0.6381440559699999
ACH-000232,-0.8749316691069999
ACH-000233,-0.9643834789329999
ACH-000234,-0.9021158470559999
ACH-000235,-1.01553275445
ACH-000237,-0.881709111188
ACH-000238,-0.8010676330419999
ACH-000243,-1.52301214937
ACH-000244,-1.11233539642
ACH-000246,-0.900166114806
ACH-000248,-0.910201255405
ACH-000250,-0.694380055273
ACH-000251,-1.46388441431
ACH-000253,-1.10060028069
ACH-000255,-1.29832808171
ACH-000256,-0.9975846074060001
ACH-000257,-0.8237454637489999
ACH-000258,-0.633116786409
ACH-000259,-0.902531489187
ACH-000260,-1.09463405374
ACH-000261,-1.1686581816500001
ACH-000262,-1.19090252166
ACH-000263,-0.691361129112
ACH-000264,-0.920021858748
ACH-000265,-1.2323948090999999
ACH-000266,-0.754704201449
ACH-000272,-0.761420196295
ACH-000273,-0.684875658453
ACH-000274,-0.859755008785
ACH-000277,-1.14196508891
ACH-000278,-1.33273869802
ACH-000279,-0.751560972131
ACH-000280,-1.58224122009
ACH-000281,-0.657649009945
ACH-000288,-0.585942792011
ACH-000291,-1.19150725576
ACH-000293,-0.880525548241
ACH-000294,-1.0447102671100001
ACH-000295,-0.8531235834190001
ACH-000296,-0.956417634156
ACH-000302,-0.6892616139569999
ACH-000304,-0.868343486039
ACH-000307,-1.14893621873
ACH-000308,-0.7422552806749999
ACH-000310,-0.574527871723
ACH-000311,-0.9644159527609999
ACH-000312,-1.02332819374
ACH-000315,-0.983447769261
ACH-000316,-1.0193848633
ACH-000317,-1.10736373073
ACH-000318,-1.34010592913
ACH-000319,-1.2007217540000001
ACH-000320,-1.12596057254
ACH-000322,-1.04331589075
ACH-000323,-1.21046364282
ACH-000324,-0.988699486945
ACH-000329,-0.629698820225
ACH-000330,-1.71780847234
ACH-000331,-1.3202661814399999
ACH-000332,-1.07406727037
ACH-000334,-0.726411837268
ACH-000335,-1.07172254454
ACH-000336,-0.7939665732960001
ACH-000337,-1.1661699119700002
ACH-000339,-1.0403105701100002
ACH-000341,-0.7880168771330001
ACH-000348,-1.17062963451
ACH-000350,-0.984071418054
ACH-000352,-1.7442863375599997
ACH-000356,-1.2816586085700001
ACH-000361,-1.00215218279
ACH-000362,-0.6115522282329999
ACH-000363,-1.42768293525
ACH-000364,-1.1614525796700002
ACH-000365,-0.7633778879340001
ACH-000366,-1.0963339843000002
ACH-000368,-1.09278985911
ACH-000374,-1.28440246068
ACH-000375,-1.0438478841
ACH-000376,-1.02754519762
ACH-000381,-1.04161584065
ACH-000383,-0.827349032772
ACH-000387,-1.00143851057
ACH-000389,-0.9660303716399999
ACH-000390,-1.15303679404
ACH-000393,-0.86100911302
ACH-000395,-0.905487957634
ACH-000397,-0.860836157461
ACH-000401,-0.880479159815
ACH-000402,-0.656009395386
ACH-000403,-0.818230734964
ACH-000404,-1.13649010669
ACH-000406,-0.883239848473
ACH-000407,-1.06779966697
ACH-000408,-1.33336942332
ACH-000410,-1.40936700813
ACH-000411,-0.783903003382
ACH-000414,-1.31130184826
ACH-000415,-1.0584896063
ACH-000416,-1.04518185002
ACH-000420,-1.1720450514
ACH-000421,-1.15504950751
ACH-000424,-1.11895662913
ACH-000425,-0.8805723608050001
ACH-000426,-1.1094047594
ACH-000427,-1.12926038808
ACH-000433,-0.964918413648
ACH-000436,-0.547344774235
ACH-000444,-1.36196584852
ACH-000445,-1.36698675676
ACH-000448,-1.27264969324
ACH-000450,-1.0270104686200001
ACH-000452,-1.04675226476
ACH-000454,-0.794371620288
ACH-000458,-0.830897343734
ACH-000459,-1.3976990716799997
ACH-000460,-0.89910638514
ACH-000461,-0.7249604351119999
ACH-000463,-1.4374065669799998
ACH-000464,-0.9985324770720001
ACH-000466,-1.69532773137
ACH-000467,-1.2697265792
ACH-000468,-0.8926683006049999
ACH-000469,-0.8234527685709999
ACH-000470,-1.2172938768200001
ACH-000471,-1.1285644344299999
ACH-000472,-1.2053396365200002
ACH-000473,-1.52772917789
ACH-000475,-1.34162580942
ACH-000476,-0.578409221758
ACH-000477,-0.931829112183
ACH-000480,-1.27636108733
ACH-000481,-1.0202380232200001
ACH-000483,-1.61284355597
ACH-000484,-1.28488325763
ACH-000485,-0.732576645492
ACH-000486,-1.2314306252399998
ACH-000487,-0.839677261344
ACH-000488,-0.961264416305
ACH-000490,-1.02162318397
ACH-000491,-0.9075776540520001
ACH-000495,-0.8747877256380001
ACH-000496,-0.913963351377
ACH-000499,-1.0969787748200002
ACH-000500,-0.667753395069
ACH-000502,-0.712974281686
ACH-000503,-1.11088966683
ACH-000505,-1.01529001156
ACH-000507,-0.983273848268
ACH-000510,-1.10388285925
ACH-000511,-1.19889602741
ACH-000512,-0.41474283368500003
ACH-000516,-1.0369706886599999
ACH-000517,-0.994825564538
ACH-000518,-1.53345486903
ACH-000520,-0.9768029230769999
ACH-000521,-1.04797927256
ACH-000522,-0.969890541056
ACH-000524,-1.19292289942
ACH-000527,-1.3436075822799998
ACH-000528,-1.12143940599
ACH-000537,-1.42973438971
ACH-000541,-1.36861752363
ACH-000542,-1.01552084317
ACH-000544,-1.10574864216
ACH-000545,-1.09068527566
ACH-000547,-1.01894572965
ACH-000548,-0.9938034909379999
ACH-000549,-0.817948115072
ACH-000550,-0.7766142009460001
ACH-000552,-1.45181487719
ACH-000556,-0.8456329530140001
ACH-000557,-0.626444665957
ACH-000570,-0.784437858049
ACH-000571,-0.7270222526369999
ACH-000573,-1.24893670472
ACH-000576,-1.0012249198
ACH-000580,-1.39089574995
ACH-000584,-1.03166832222
ACH-000585,-1.07781847361
ACH-000588,-1.14467842872
ACH-000589,-1.25140184936
ACH-000591,-1.0149984821
ACH-000593,-0.898416300529
ACH-000600,-0.9826443531739999
ACH-000601,-0.813205039451
ACH-000604,-0.7067688642759999
ACH-000605,-1.2852878302
ACH-000606,-1.4513125538299998
ACH-000608,-0.6052231348920001
ACH-000614,-0.581304396003
ACH-000616,-1.1941151807
ACH-000618,-0.9868857439059999
ACH-000619,-0.7983049041779999
ACH-000620,-0.8915207025540001
ACH-000621,-0.615673547649
ACH-000622,-1.3738053510100001
ACH-000623,-0.7694453383600001
ACH-000624,-0.910520810043
ACH-000627,-1.0837054188
ACH-000630,-1.39336648251
ACH-000632,-0.917004588968
ACH-000633,-0.547294892533
ACH-000637,-1.2235236651999999
ACH-000638,-1.19017801477
ACH-000646,-1.17324944582
ACH-000647,-0.848368923026
ACH-000648,-0.935234854057
ACH-000649,-1.41633261567
ACH-000651,-0.9304579992190001
ACH-000652,-0.8788751232750001
ACH-000653,-0.923439043691
ACH-000657,-1.0166066415200001
ACH-000658,-0.9890731924230001
ACH-000661,-0.8904487411399999
ACH-000662,-0.562053835517
ACH-000663,-1.12927441673
ACH-000665,-1.07186086136
ACH-000671,-1.20180324713
ACH-000673,-0.845500219261
ACH-000676,-1.18637800803
ACH-000677,-0.804852579943
ACH-000681,-1.23787451119
ACH-000682,-1.30722669213
ACH-000683,-0.9134352053679999
ACH-000684,-1.06705409868
ACH-000688,-0.627148873716
ACH-000693,-1.0255059237200002
ACH-000694,-0.937125362548
ACH-000695,-0.5274887595000001
ACH-000696,-0.766333757906
ACH-000697,-0.9970111238539999
ACH-000699,-1.17887125265
ACH-000701,-0.6876567979289999
ACH-000706,-1.05515834548
ACH-000711,-0.777365152558
ACH-000713,-1.29363913131
ACH-000714,-0.7250540176620001
ACH-000718,-1.2237757623799999
ACH-000720,-1.04663630746
ACH-000721,-0.74611161147
ACH-000724,-1.06282438623
ACH-000725,-1.28989748347
ACH-000732,-1.2064861630700001
ACH-000734,-1.14256805449
ACH-000735,-1.1496371589399998
ACH-000736,-1.2684362658
ACH-000738,-0.9840476346420001
ACH-000746,-0.96662493106
ACH-000747,-1.23400731922
ACH-000748,-1.01923557377
ACH-000753,-1.23428969155
ACH-000756,-0.461686147281
ACH-000757,-0.889068712349
ACH-000758,-1.31084613725
ACH-000760,-1.15529662024
ACH-000763,-0.96131541251
ACH-000764,-1.26108588424
ACH-000765,-0.605042606549
ACH-000766,-0.818444686852
ACH-000767,-1.15442761727
ACH-000768,-1.1334220288899999
ACH-000769,-1.0566313111399999
ACH-000770,-0.8536578382529999
ACH-000771,-1.3963782606600001
ACH-000773,-0.46054973482699996
ACH-000776,-0.940665916647
ACH-000777,-1.07030055547
ACH-000778,-1.1444861752
ACH-000781,-1.20203056771
ACH-000782,-1.2788305390299999
ACH-000783,-0.8449907348919999
ACH-000784,-1.0227363196200001
ACH-000785,-0.8247662675130001
ACH-000787,-1.0679918780700002
ACH-000788,-1.06023818622
