,NSL1 (25936)
ACH-000753,-0.788283930585
ACH-000756,-0.5785465756279999
ACH-000757,-0.907164797347
ACH-000758,-0.555686741245
ACH-000760,-0.8014713071289999
ACH-000763,-0.5677457086600001
ACH-000764,-0.513541904861
ACH-000765,-0.484456375275
ACH-000766,-0.499565227498
ACH-000767,-1.09039633657
ACH-000768,-0.544074728707
ACH-000769,-0.37510072698700003
ACH-000770,-0.8234518492039999
ACH-000771,-0.594015947478
ACH-000773,-0.41793858383
ACH-000776,-0.622034722322
ACH-000777,-0.5521573154230001
ACH-000778,-0.623399302188
ACH-000781,-0.584150526301
ACH-000782,-0.672295192849
ACH-000783,-0.8978388038799999
ACH-000784,-0.652225225147
ACH-000785,-0.6639378432540001
ACH-000787,-0.558750448849
ACH-000788,-0.663736367378
ACH-000791,-0.7528954246089999
ACH-000792,-0.722172661277
ACH-000794,-0.532148893493
ACH-000796,-0.5072611596509999
ACH-000799,-0.39925769812
ACH-000800,-0.932650672977
ACH-000802,-0.8987435146330001
ACH-000804,-0.547230076561
ACH-000805,-0.510987415801
ACH-000809,-0.550863464802
ACH-000810,-0.547018301535
ACH-000811,-0.685038319163
ACH-000817,-0.858454355403
ACH-000819,-1.0178712752799999
ACH-000820,-0.367806367006
ACH-000821,-1.15400244565
ACH-000822,-0.789813250351
ACH-000823,-0.840148454167
ACH-000824,-0.49173616035400003
ACH-000827,-0.370954018173
ACH-000829,-0.794990476233
ACH-000831,-0.499617897726
ACH-000832,-0.525086392419
ACH-000833,-0.318344390363
ACH-000834,-0.554568807231
ACH-000835,-0.570400280967
ACH-000836,-0.369543563346
ACH-000837,-0.34930601226400004
ACH-000838,-1.12511042034
ACH-000839,-0.550262015231
ACH-000840,-0.372272431337
ACH-000841,-0.565233598734
ACH-000843,-0.41938162463699996
ACH-000846,-0.761303035881
ACH-000847,-0.379154217733
ACH-000848,-0.561736962742
ACH-000849,-0.38497661345899997
ACH-000851,-0.342168102048
ACH-000855,-0.360082214001
ACH-000856,-0.685332362774
ACH-000858,-0.45611148651199995
ACH-000859,-0.654404342238
ACH-000861,-0.48049639599
ACH-000862,-0.511087776672
ACH-000865,-0.69110166159
ACH-000866,-0.551771893736
ACH-000867,-0.881352778769
ACH-000869,-0.582298309498
ACH-000872,-0.28298914179400003
ACH-000873,-0.7869323494670001
ACH-000876,-0.6219546854469999
ACH-000878,-0.843085291471
ACH-000880,-0.385859934119
ACH-000881,-0.7631112611380001
ACH-000882,-0.470485963648
ACH-000884,-0.78510622337
ACH-000885,-0.42458723696999995
ACH-000887,-0.37168032426500003
ACH-000888,-0.6977583594239999
ACH-000889,-0.760747032876
ACH-000890,-0.7624376916269999
ACH-000896,-0.7639618824959999
ACH-000898,-0.832788763018
ACH-000900,-0.7513091504180001
ACH-000901,-0.45487513026
ACH-000905,-0.641236041275
ACH-000906,-0.389293882263
ACH-000907,-0.0699976020286
ACH-000910,-0.488202993061
ACH-000911,-0.46160529626
ACH-000912,-0.700268502182
ACH-000913,-0.735813383353
ACH-000915,-0.754543428182
ACH-000916,-1.04312124472
ACH-000917,-0.41072160165
ACH-000921,-0.613384580102
ACH-000924,-0.520060843627
ACH-000926,-0.655892461938
ACH-000928,-0.447272170087
ACH-000929,-0.47457548346
ACH-000932,-0.710298062397
ACH-000935,-0.381167549163
ACH-000936,-0.436883553834
ACH-000937,-0.877918072352
ACH-000938,-0.667759735208
ACH-000939,-0.420937445339
ACH-000941,-0.754323582643
ACH-000943,-0.790186688462
ACH-000946,-0.578822006749
ACH-000947,-0.633209235448
ACH-000948,-0.5697828181050001
ACH-000950,-0.24628710660300002
ACH-000953,-0.8746910789
ACH-000957,-0.529346649776
ACH-000958,-0.501759717071
ACH-000960,-0.6665483065119999
ACH-000963,-0.42699339741899994
ACH-000968,-0.622519246139
ACH-000969,-0.6907645359469999
ACH-000973,-0.724284699504
ACH-000974,-0.580008997351
ACH-000975,-0.380886268238
ACH-000976,-0.529367989856
ACH-000978,-0.48394514913099995
ACH-000980,-0.8043237702249999
ACH-000984,-0.707725337852
ACH-000986,-0.680776564313
ACH-000988,-0.6559691764150001
ACH-000993,-0.509296089084
ACH-000994,-0.891676849906
ACH-000996,-0.463999472439
ACH-001001,-0.829640258872
ACH-001020,-0.20816072936000002
ACH-001028,-0.529121793675
ACH-001031,-0.551293530913
ACH-001038,-0.238570412006
ACH-001048,-0.6387948537979999
ACH-001050,-0.513103662269
ACH-001053,-0.621883208426
ACH-001054,-0.488120228047
ACH-001061,-0.520665231323
ACH-001067,-0.64138933002
ACH-001075,-0.569256882188
ACH-001096,-0.636469136785
ACH-001128,0.409269619543
ACH-001134,-0.7655315787739999
ACH-001151,-0.737937162043
ACH-001163,-0.467520057575
ACH-001164,-0.427415198768
ACH-001173,-0.629499578681
ACH-001183,-0.640772955237
ACH-001184,-0.7142418033650001
ACH-001190,-0.7165709096259999
ACH-001192,-0.491204991463
ACH-001193,-0.671458759993
ACH-001196,-0.7272249037440001
ACH-001197,-0.5308041160320001
ACH-001205,-0.538634587035
ACH-001211,-0.283900688881
ACH-001212,-0.476609208704
ACH-001228,-0.519113942494
ACH-001232,-0.49097286106000004
ACH-001239,-0.5039961798
ACH-001274,-0.26501820123799996
ACH-001275,-0.696845899349
ACH-001277,-0.612389884825
ACH-001278,-0.583733032318
ACH-001280,-0.335969841827
ACH-001283,-0.8814574019
ACH-001289,-0.633600597153
ACH-001295,-0.762077717869
ACH-001300,-0.923378199401
ACH-001301,-0.636059917338
ACH-001302,-0.8069163771369999
ACH-001303,-0.478506742009
ACH-001306,-0.662690839459
ACH-001318,-0.5652023163350001
ACH-001322,-0.7366780647460001
ACH-001328,-0.39820687572499996
ACH-001332,-0.589826797728
ACH-001333,-0.577053266795
ACH-001336,-0.678348505322
ACH-001340,-0.535291333447
ACH-001346,-0.592331392642
ACH-001353,-0.593149084928
ACH-001354,-0.322065129553
ACH-001367,-0.46260021657
ACH-001368,-0.7419188969239999
ACH-001374,-0.314479455124
ACH-001375,-0.539072582838
ACH-001377,-0.348327156736
ACH-001380,-0.421947440851
ACH-001391,-0.918103168919
ACH-001407,-0.717275997745
ACH-001408,-0.864576540394
ACH-001413,-0.6245215314989999
ACH-001430,-0.38284577933700004
ACH-001431,-0.6934735305959999
ACH-001450,-0.553067656193
ACH-001496,-0.210840536104
ACH-001500,-0.440390144316
ACH-001521,-0.577726555408
ACH-001523,-0.5632617848520001
ACH-001532,-0.51043775039
ACH-001536,-0.6774277078450001
ACH-001550,-0.333283133965
ACH-001552,-0.498800289205
ACH-001554,-0.7414937687909999
ACH-001645,-0.559281055537
ACH-001654,-0.5421025184139999
ACH-001715,-0.7354995508959999
ACH-001735,-1.00501323648
ACH-001736,-0.8773499188959999
ACH-001737,-1.11613106953
ACH-001740,-0.437174581502
ACH-001745,-0.7355100069920001
ACH-001750,-0.79924094407
ACH-001765,-0.73584065207
ACH-001956,-0.53620609145
ACH-001957,-0.745655310044
