,MALT1 (10892)
ACH-000004,0.0917831125775
ACH-000007,0.168765526435
ACH-000009,0.244382047242
ACH-000011,0.104937263636
ACH-000012,0.26545335033100004
ACH-000013,0.06930280401380001
ACH-000014,0.131067698219
ACH-000015,0.24744589962900002
ACH-000017,0.167703954515
ACH-000018,0.394662081704
ACH-000019,0.35825166345200005
ACH-000021,0.277694070881
ACH-000022,0.210309029783
ACH-000025,0.164962898612
ACH-000028,0.132318250427
ACH-000030,0.140383922671
ACH-000035,0.183662319063
ACH-000036,0.43381766076000006
ACH-000037,0.322827523798
ACH-000039,0.0677421879566
ACH-000040,0.0402578950295
ACH-000041,0.18426962035500002
ACH-000042,0.0537009732925
ACH-000045,0.224868664113
ACH-000047,0.30685121803599996
ACH-000052,0.0179426276493
ACH-000053,0.0950573502444
ACH-000054,0.120654200693
ACH-000055,0.398714979434
ACH-000060,-0.033162380205599994
ACH-000067,0.240728841847
ACH-000070,0.242509602137
ACH-000075,0.346239351598
ACH-000078,0.247567451558
ACH-000082,0.0753195600853
ACH-000085,0.18560308189199998
ACH-000086,0.287096314146
ACH-000087,-0.08316677175810001
ACH-000092,0.22164453315699997
ACH-000095,0.135998686969
ACH-000097,0.315885691754
ACH-000098,0.22607423774399998
ACH-000099,0.20185227772199998
ACH-000108,0.243276595504
ACH-000113,0.238654064773
ACH-000115,0.16903582733800002
ACH-000116,0.22660089099800002
ACH-000118,0.144816232883
ACH-000120,0.237611278369
ACH-000123,0.150541694363
ACH-000127,0.133739892519
ACH-000128,0.09743250613700001
ACH-000132,0.22344690761
ACH-000133,0.249849875962
ACH-000137,0.214745537631
ACH-000138,0.14923774688400002
ACH-000142,0.322411846529
ACH-000143,0.206413734601
ACH-000146,0.00603316133102
ACH-000148,0.330837960084
ACH-000150,0.149673560895
ACH-000152,0.328057153598
ACH-000153,-0.0220009984675
ACH-000159,0.0168112330498
ACH-000160,0.243753946909
ACH-000163,0.377597732075
ACH-000167,0.157321558305
ACH-000168,0.0794170240334
ACH-000169,0.20063432574499998
ACH-000178,0.219125858143
ACH-000182,0.20317057946800002
ACH-000183,0.27203861619
ACH-000188,0.219488065383
ACH-000189,-0.17975415088500002
ACH-000190,0.00689314897867
ACH-000198,0.20361191764199998
ACH-000204,0.48505210745300004
ACH-000206,0.177587139452
ACH-000207,0.154320053096
ACH-000211,0.225543268164
ACH-000215,0.169523736823
ACH-000221,0.16464179889699998
ACH-000222,-0.281752294784
ACH-000223,0.0929637361557
ACH-000226,0.20158309417800002
ACH-000227,-0.0154216048153
ACH-000228,-0.030981408672899998
ACH-000231,0.205778789903
ACH-000232,0.0325333710821
ACH-000233,0.37071230026600005
ACH-000234,-0.11446638634000002
ACH-000235,0.14084359823200002
ACH-000237,0.21661420781399998
ACH-000238,0.09555785597480002
ACH-000243,0.12956726681
ACH-000244,0.368553762099
ACH-000246,-0.0983947213316
ACH-000248,0.3503886318
ACH-000250,-0.0541787172932
ACH-000251,0.115482230285
ACH-000253,0.172565055559
ACH-000255,0.370408196922
