,BUB1 (699)
ACH-000261,-0.8591684188070001
ACH-000262,-0.8933852405859999
ACH-000263,-0.8774713741410001
ACH-000264,-0.812488713522
ACH-000265,-0.7630178640749999
ACH-000266,-0.7680897846100001
ACH-000272,-0.64174565939
ACH-000273,-0.622971800118
ACH-000274,-0.396124774502
ACH-000277,-0.820036419753
ACH-000278,-0.769640777625
ACH-000279,-0.544529374167
ACH-000280,-0.8102964201549999
ACH-000281,-0.774888300051
ACH-000288,-0.700787021082
ACH-000291,-0.8304921432119999
ACH-000293,-0.5325161748889999
ACH-000294,-0.393041837402
ACH-000295,-0.8171164030689999
ACH-000296,-0.973425031516
ACH-000302,-0.7654219388019999
ACH-000304,-0.6793944156180001
ACH-000307,-0.57061013052
ACH-000308,-0.767347330687
ACH-000310,-0.951961846378
ACH-000311,-0.7948487697419999
ACH-000312,-0.78149947019
ACH-000315,-0.277130065368
ACH-000316,-0.45017625052199994
ACH-000317,-0.714465912099
ACH-000318,-0.846634531706
ACH-000319,-0.80772966973
ACH-000320,-0.8857439977159999
ACH-000322,-0.895827424
ACH-000323,-0.352901211285
ACH-000324,-0.59031361363
ACH-000329,-0.759166955651
ACH-000330,-0.792663681556
ACH-000331,-0.861697323605
ACH-000332,-0.8131891301629999
ACH-000334,-0.506878288133
ACH-000335,-0.529560835901
ACH-000336,-0.760343462467
ACH-000337,-0.507380117935
ACH-000339,-0.7090557526610001
ACH-000341,-1.2237074801999999
ACH-000348,-0.477774111783
ACH-000350,-1.02475622552
ACH-000352,-0.669603019889
ACH-000356,-0.650030928248
ACH-000361,-0.716112751304
ACH-000362,-0.755087663029
ACH-000363,-0.711938598385
ACH-000364,-0.880424345627
ACH-000365,-0.537337312862
ACH-000366,-0.6171660213229999
ACH-000368,-0.6717162722040001
ACH-000374,-0.591719285051
ACH-000375,-0.5049258667600001
ACH-000376,-0.6785783803650001
ACH-000381,-0.665694483236
ACH-000383,-0.398025569977
ACH-000387,-0.725364243941
ACH-000389,-0.632850613595
ACH-000390,-0.549076015233
ACH-000393,-0.933306749276
ACH-000395,-0.45293170058999993
ACH-000397,-0.728079377557
ACH-000401,-0.474318391944
ACH-000402,-0.826493117042
ACH-000403,-0.777272914056
ACH-000404,-0.845820301549
ACH-000406,-0.656186092157
ACH-000407,-0.845123642729
ACH-000408,-0.55289419083
ACH-000410,-0.980958000123
ACH-000411,-0.952927569013
ACH-000414,-0.9323136117990001
ACH-000415,-0.70023752197
ACH-000416,-0.634617293835
ACH-000420,-0.689958563807
ACH-000421,-0.833427621287
ACH-000424,-0.590050416686
ACH-000425,-0.710751039473
ACH-000426,-0.792451787236
ACH-000427,-0.561997995212
ACH-000433,-0.606828885176
ACH-000436,-0.6812199582330001
ACH-000444,-0.927546373569
ACH-000445,-0.529965738804
ACH-000448,-0.765499497986
ACH-000450,-0.841968868963
ACH-000452,-0.8302178313590001
ACH-000454,-0.809784469875
ACH-000458,-0.705650163324
ACH-000459,-0.519518575585
ACH-000460,-0.617727423358
ACH-000461,-0.47555577800300003
ACH-000463,-0.7552996865520001
ACH-000464,-0.739677973477
ACH-000466,-0.7590299262289999
ACH-000467,-0.673187427904
ACH-000468,-0.839031972175
ACH-000469,-0.734316515431
ACH-000470,-0.5663898399589999
ACH-000471,-0.709942758459
ACH-000472,-0.9799151578190001
ACH-000473,-0.8890037634260001
ACH-000475,-0.654504953655
ACH-000476,-0.605606250691
ACH-000477,-0.821855664782
ACH-000480,-0.7308943745759999
ACH-000481,-0.8231806673950001
ACH-000483,-1.02488901658
ACH-000484,-0.777085824089
ACH-000485,-0.660409956305
ACH-000486,-0.742253570548
ACH-000487,-0.6840018660780001
ACH-000488,-0.711781828327
ACH-000490,-0.715379770035
ACH-000491,-0.580259719873
ACH-000495,-1.23808604474
ACH-000496,-0.609356179657
ACH-000499,-0.59704647884
ACH-000500,-0.927525050258
ACH-000502,-0.753568635785
ACH-000503,-0.736439213136
ACH-000505,-0.417487624341
ACH-000507,-0.7169949774959999
ACH-000510,-0.803991259682
ACH-000511,-0.7352290966930001
ACH-000512,-0.606851755101
ACH-000516,-0.7109085598630001
ACH-000517,-0.7056582419159999
ACH-000518,-0.9403474099920001
ACH-000520,-0.626024855439
ACH-000521,-0.700575934184
ACH-000522,-0.677253311451
ACH-000524,-0.9687740830149999
ACH-000527,-0.769935098997
ACH-000528,-0.85509649596
ACH-000537,-0.676105775986
ACH-000541,-0.603291167079
ACH-000542,-0.7291120692309999
ACH-000544,-0.675511759333
ACH-000545,-0.944093164468
ACH-000547,-0.9564504427399999
ACH-000548,-0.821333210395
ACH-000549,-0.995551311527
ACH-000550,-0.926723110509
ACH-000552,-0.7478396032979999
ACH-000556,-0.7754145773610001
ACH-000557,-0.814290068654
ACH-000570,-0.748302615046
ACH-000571,-0.724286777026
ACH-000573,-0.776355790016
ACH-000576,-0.779319086478
ACH-000580,-0.649842675253
ACH-000584,-0.706701646509
ACH-000585,-1.09373939699
ACH-000588,-1.12146453181
ACH-000589,-0.863241655673
ACH-000591,-0.648583167819
ACH-000593,-1.00067590755
ACH-000600,-0.7484395255040001
ACH-000601,-0.79014277969
ACH-000604,-0.3834178904
ACH-000605,-0.785021783338
ACH-000606,-0.770301274402
ACH-000608,-0.737505367582
ACH-000614,-0.742703299331
ACH-000616,-0.936890315228
ACH-000618,-0.815051056187
ACH-000619,-0.6961480759
ACH-000620,-0.7039904234309999
ACH-000621,-0.654146206991
ACH-000622,-0.621309073627
ACH-000623,-0.6234566854429999
ACH-000624,-0.921469847103
ACH-000627,-0.677884080899
ACH-000630,-0.645940035016
ACH-000632,-0.548109233602
ACH-000633,-0.678196613353
ACH-000637,-0.981968156179
ACH-000638,-0.93192217364
ACH-000646,-0.8432722790899999
ACH-000647,-0.7780821316590001
ACH-000648,-0.895445727537
ACH-000649,-0.610929612596
ACH-000651,-0.88719256319
ACH-000652,-0.755192659701
ACH-000653,-0.815521062933
ACH-000657,-0.7665209838439999
ACH-000658,-0.521458722684
ACH-000661,-0.9014037146989999
ACH-000662,-1.04489102963
ACH-000663,-0.9338943673829999
ACH-000665,-0.970397955724
ACH-000671,-0.39198076060599996
ACH-000673,-0.8846270496799999
ACH-000676,-0.494987265727
ACH-000677,-0.69986437397
ACH-000681,-0.668106881836
ACH-000682,-0.721396806963
ACH-000683,-0.619903480646
ACH-000684,-0.9435900146639999
ACH-000688,-0.213940312318
ACH-000693,-0.789919965158
ACH-000694,-0.585026277367
ACH-000695,-0.6212572620210001
ACH-000696,-0.689892779711
ACH-000697,-0.742803539474
ACH-000699,-0.880467084102
ACH-000701,-0.867666796443
ACH-000706,-0.9020355475749999
ACH-000711,-0.7584905854880001
ACH-000713,-0.6748742868150001
ACH-000714,-0.7103098192020001
ACH-000718,-0.611666228679
ACH-000720,-0.815561117236
ACH-000721,-0.9565404568160001
ACH-000724,-0.389991323836
ACH-000725,-0.535902655637
ACH-000732,-0.808269953184
ACH-000734,-0.6548509226529999
ACH-000735,-0.728276914269
ACH-000736,-0.6653161173969999
ACH-000738,-0.7083448646799999
ACH-000746,-0.595389474176
ACH-000747,-0.8631037878290001
ACH-000748,-0.602047417006
ACH-000753,-0.5710272379519999
ACH-000756,-0.669161936021
ACH-000757,-0.9961258798739999
ACH-000758,-0.7852105143960001
ACH-000760,-0.680392889467
ACH-000763,-0.544453610508
ACH-000764,-0.67170884132
ACH-000765,-0.6707416781800001
ACH-000766,-0.814492033796
ACH-000767,-0.910215345447
ACH-000768,-0.8154679791230001
ACH-000769,-0.687135040133
ACH-000770,-0.6689737108389999
ACH-000771,-0.675978497774
ACH-000773,-0.6535797356040001
ACH-000776,-0.66802507953
ACH-000777,-0.776155738779
ACH-000778,-0.906523238331
ACH-000781,-0.7010221282260001
ACH-000782,-0.8196930207199999
ACH-000783,-0.660430008934
ACH-000784,-1.02413005905
ACH-000785,-0.925594574667
ACH-000787,-0.706610233461
ACH-000788,-0.8148427113150001
ACH-000791,-0.7344071606910001
ACH-000792,-0.634676214578
ACH-000794,-0.471974868323
ACH-000796,-0.7203983752420001
ACH-000799,-1.26920840432
ACH-000800,-0.865628709719
ACH-000802,-0.746726056218
ACH-000804,-0.669513507611
ACH-000805,-0.762241175587
ACH-000809,-0.649613279952
ACH-000810,-1.0083938011700002
ACH-000811,-0.733747588961
ACH-000817,-0.688825144059
ACH-000819,-0.914568852121
ACH-000820,-0.50169348592
ACH-000821,-0.8611988360070001
ACH-000822,-0.501868523318
ACH-000823,-0.79138816256
ACH-000824,-0.5276898509619999
ACH-000827,-0.789852077218
ACH-000829,-0.502309987201
ACH-000831,-0.788060263682
ACH-000832,-0.665711035832
ACH-000833,-0.675750989219
ACH-000834,-0.744678920598
ACH-000835,-0.698835917195
ACH-000836,-0.37630371382600003
ACH-000837,-0.696887911593
ACH-000838,-0.7748752434939999
ACH-000839,-0.43262655594300004
ACH-000840,-0.6300928636850001
ACH-000841,-0.7825008437919999
ACH-000843,-0.5996757877059999
ACH-000846,-0.7941378905580001
ACH-000847,-0.561654582907
ACH-000848,-0.606772132606
ACH-000849,-0.624180049969
ACH-000851,-0.8784581118320001
ACH-000855,-0.79679345229
ACH-000856,-0.721316150704
ACH-000858,-0.672648985468
ACH-000859,-0.580323526251
ACH-000861,-0.756497681568
ACH-000862,-0.9792545283030001
ACH-000865,-0.576204946011
ACH-000866,-0.604976444812
ACH-000867,-0.889556987302
ACH-000869,-0.35294012498099997
ACH-000872,-0.584962051153
ACH-000873,-0.8646962700399999
ACH-000876,-0.946490963714
ACH-000878,-0.625403736339
ACH-000880,-0.9839494595280001
ACH-000881,-0.719730157797
ACH-000882,-0.594223625096
ACH-000884,-0.740738262739
ACH-000885,-0.812238644849
ACH-000887,-0.760293619933
ACH-000888,-0.66145738561
ACH-000889,-0.35604985428999997
ACH-000890,-0.550676130413
ACH-000896,-0.879032101933
ACH-000898,-0.831670026429
ACH-000900,-0.831692798152
ACH-000901,-0.56893013552
ACH-000905,-0.7654150125660001
ACH-000906,-0.62346248365
ACH-000907,-0.44971415594499997
ACH-000910,-0.676629928775
ACH-000911,-0.6940532924070001
ACH-000912,-0.885957224788
ACH-000913,-0.476346241121
ACH-000915,-0.673971727595
ACH-000916,-0.570926965671
ACH-000917,-0.5465003391100001
ACH-000921,-0.927507161745
ACH-000924,-0.9274376894799999
ACH-000926,-0.5850220914600001
ACH-000928,-0.824747466878
ACH-000929,-0.8433142570379999
ACH-000932,-0.742215715077
ACH-000935,-0.795014518362
ACH-000936,-0.636558157969
ACH-000937,-0.59168081067
ACH-000938,-0.763803519266
ACH-000939,-0.6780202082790001
ACH-000941,-1.3146353634799999
ACH-000943,-0.7330537389659999
ACH-000946,-0.864678654474
ACH-000947,-0.802341245011
ACH-000948,-0.6819937468880001
ACH-000950,-0.484639980065
ACH-000953,-0.37435868343199996
ACH-000957,-1.0063763154799998
ACH-000958,-0.837568736162
ACH-000960,-0.7434100488590001
ACH-000963,-1.24097965626
ACH-000968,-0.677847297924
ACH-000969,-0.640926967298
ACH-000973,-0.678798556891
ACH-000974,-0.751485299789
ACH-000975,-0.670431231535
ACH-000976,-0.758885818106
ACH-000978,-0.911717367128
ACH-000980,-0.7047748522939999
ACH-000984,-0.790003243429
ACH-000986,-0.8328307738249999
ACH-000988,-0.600390194678
ACH-000993,-0.9506580404180001
ACH-000994,-0.7972238019069999
ACH-000996,-1.04826286626
ACH-001001,-0.748197005043
ACH-001020,-0.737529137401
ACH-001028,-0.7172345139990001
ACH-001031,-0.7154879368160001
ACH-001038,-0.6869772127060001
ACH-001048,-0.8089232102330001
ACH-001050,-0.849471880469
ACH-001053,-0.592216687694
ACH-001054,-0.782860111771
ACH-001061,-0.7616884504770001
ACH-001067,-0.996964061918
ACH-001075,-0.992116317246
ACH-001096,-0.666229211326
ACH-001128,-0.131684295816
ACH-001134,-0.812723781905
ACH-001151,-0.590759442366
ACH-001163,-0.552067678015
ACH-001164,-0.8342219586149999
ACH-001173,-0.7956851368469999
ACH-001183,-0.759766352484
ACH-001184,-0.7932939779899999
ACH-001190,-0.782035445498
ACH-001192,-0.736953558018
ACH-001193,-0.544965471686
ACH-001196,-0.937426172665
ACH-001197,-0.819438133087
ACH-001205,-0.984707077161
ACH-001211,-1.00685730472
ACH-001212,-1.27334177549
ACH-001228,-0.751498678785
ACH-001232,-0.9481228450749999
ACH-001239,-0.8027451858920001
ACH-001274,-0.6857404793899999
ACH-001275,-0.779288579537
ACH-001277,-0.876829211004
ACH-001278,-1.13744644918
ACH-001280,-0.520192655157
ACH-001283,-0.699212522998
ACH-001289,-0.859788344748
ACH-001295,-1.00006154606
ACH-001300,-0.700562848539
ACH-001301,-0.965077189403
ACH-001302,-0.7824389446150001
ACH-001303,-0.7860094341509999
ACH-001306,-0.6499999079609999
ACH-001318,-0.720184532126
ACH-001322,-0.911022402353
ACH-001328,-0.846459719319
ACH-001332,-0.918991494126
ACH-001333,-0.724120124105
ACH-001336,-0.8192200424680001
ACH-001340,-0.848404614021
ACH-001346,-0.993013513773
ACH-001353,-0.715848699431
ACH-001354,-0.441906858199
ACH-001367,-0.650355859112
ACH-001368,-0.69228282115
ACH-001374,-0.793182906141
ACH-001375,-0.543427229009
ACH-001377,-0.6341909302000001
ACH-001380,-0.5775634418810001
ACH-001391,-0.708033241828
ACH-001407,-0.580246309841
ACH-001408,-0.657548267923
ACH-001413,-0.635509387561
ACH-001430,-0.7751673176459999
ACH-001431,-0.7171626034980001
ACH-001450,-0.668288559836
ACH-001496,-0.426335772362
ACH-001500,-0.7961824339219999
ACH-001521,-0.9422893178020001
ACH-001523,-0.8308956414409999
ACH-001532,-0.9104461934260001
ACH-001536,-0.641186675073
ACH-001550,-0.48680042064900003
ACH-001552,-0.503072251867
ACH-001554,-0.751984073709
ACH-001645,-0.788802784268
ACH-001654,-0.7296556263930001
ACH-001715,-0.832943241785
ACH-001735,-0.6542856551389999
ACH-001736,-0.554708048857
ACH-001737,-0.149397795067
ACH-001740,-0.52892147413
ACH-001745,-0.681492751648
ACH-001750,-0.763536610056
ACH-001765,-0.452767962297
ACH-001956,-0.403335204969
ACH-001957,-0.74321317001
