,CCDC74A (90557)
ACH-000004,0.161521094554
ACH-000007,-0.036024106278400005
ACH-000009,0.0907935238367
ACH-000011,0.0727131848668
ACH-000012,0.06472049786930001
ACH-000013,0.0638149613634
ACH-000014,0.0628532740752
ACH-000015,0.129978370568
ACH-000017,-0.023177809777700002
ACH-000018,-0.421349347095
ACH-000019,0.407374008146
ACH-000021,-0.0127591340438
ACH-000022,0.127204839997
ACH-000025,0.0342603223899
ACH-000028,0.033009710681599996
ACH-000030,0.219072629534
ACH-000035,0.199835810425
ACH-000036,-0.058840709732800006
ACH-000037,0.127796570799
ACH-000039,0.196085785589
ACH-000040,0.147185284236
ACH-000041,0.12814259660900001
ACH-000042,0.00288975455335
ACH-000045,0.237660162214
ACH-000047,0.16763854468800002
ACH-000052,-0.200467591598
ACH-000053,0.169427660139
ACH-000054,0.17377571124299998
ACH-000055,0.0426976352933
ACH-000060,-0.0748759953387
ACH-000067,0.00133670118553
ACH-000070,0.0752969959391
ACH-000075,-0.10361312165200001
ACH-000078,0.173632955565
ACH-000082,0.321250316188
ACH-000085,0.0317215468433
ACH-000086,0.163925607939
ACH-000087,-0.023877430452799997
ACH-000092,-0.0754362787526
ACH-000095,0.0714448153579
ACH-000097,-0.10102163070800001
ACH-000098,-0.0332621307224
ACH-000099,-0.13169297284499998
ACH-000108,0.243572741965
ACH-000113,0.0625231457884
ACH-000115,0.17193634932799998
ACH-000116,0.0185700161741
ACH-000118,0.08707612198110001
ACH-000120,-0.154627463049
ACH-000123,-0.061687545351999995
ACH-000127,0.00642746292859
ACH-000128,-0.0223386620295
ACH-000132,0.125816256646
ACH-000133,0.0836819163282
ACH-000137,-0.124828189206
ACH-000138,0.047713649860800005
ACH-000142,0.213710213041
ACH-000143,0.193930965086
ACH-000146,0.196565984263
ACH-000148,0.209857984116
ACH-000150,0.234447142808
ACH-000152,0.05509137091019999
ACH-000153,0.054987943415400004
ACH-000159,0.0178587906357
ACH-000160,0.071269851797
ACH-000163,-0.0346419911944
ACH-000167,0.197072829686
ACH-000168,0.215500515902
ACH-000169,0.242327415412
ACH-000178,0.0225635543505
ACH-000182,0.18186171113699998
ACH-000183,0.0740100040472
ACH-000188,0.0414395371329
ACH-000189,0.290319946982
ACH-000190,0.113912015031
ACH-000198,0.21311215588799998
ACH-000204,0.09141015937449999
ACH-000206,-0.050188740680599996
ACH-000207,-0.06580664181200001
ACH-000211,0.08667228978460001
ACH-000215,0.0426476083036
ACH-000221,0.25052234802900003
ACH-000222,-0.0055938785468
ACH-000223,-0.0757604131177
ACH-000226,0.17394647192899998
ACH-000227,0.45480544858099997
ACH-000228,-0.309487884607
ACH-000231,0.14189313502999998
ACH-000232,-0.0962806942119
ACH-000233,-0.0472672992882
ACH-000234,-0.170501585896
ACH-000235,-0.0200841173673
ACH-000237,0.219806693787
ACH-000238,0.11710102756799999
ACH-000243,0.0207011499876
ACH-000244,0.11151972409800001
ACH-000246,0.0253673396905
ACH-000248,-0.0356620374031
ACH-000250,0.23262053995700002
ACH-000251,0.0423284739408
ACH-000253,0.124001353687
ACH-000255,0.0504466151294
ACH-000256,-0.101533015291
ACH-000257,0.10978043912900001
ACH-000258,-0.103878773004
ACH-000259,0.0564506996937
ACH-000260,0.015253947683099999
ACH-000261,-0.0100734983786
ACH-000262,-0.25879369083299997
ACH-000263,0.340823981827
ACH-000264,0.135529619617
ACH-000265,0.13883121642000001
ACH-000266,0.24620077521400002
ACH-000272,0.161582818569
ACH-000273,0.212322355038
ACH-000274,0.173026442773
ACH-000277,0.255393580255
ACH-000278,0.0688920264816
ACH-000279,-0.0360738881931
ACH-000280,0.201324458808
ACH-000281,0.361549766821
ACH-000288,0.0042051252240999995
ACH-000291,-0.0813484966452
ACH-000293,0.231611424254
ACH-000294,0.23123585246800002
ACH-000295,-0.15505145905200002
ACH-000296,0.0927541331697
ACH-000302,-0.0126803072318
ACH-000304,-0.0785055792308
ACH-000307,0.265479289731
ACH-000308,-0.00155194192785
ACH-000310,0.132738143039
ACH-000311,0.332071480695
ACH-000312,0.148848253845
ACH-000315,0.17512639995999998
ACH-000316,0.432899778102
ACH-000317,0.0626281350445
ACH-000318,-0.020618472381400004
ACH-000319,0.0793359212665
ACH-000320,0.268892756212
ACH-000322,0.0599367959963
ACH-000323,0.337065151908
ACH-000324,0.36380513894100003
ACH-000329,0.0603331367624
ACH-000330,0.094209206724
ACH-000331,0.051135029214000004
ACH-000332,0.23280840763500002
ACH-000334,0.10905491898900001
ACH-000335,-0.6642527665119999
ACH-000336,-0.21617305211500001
ACH-000337,-0.00254069035774
ACH-000339,0.121612618913
ACH-000341,-0.020319313649299998
ACH-000348,-0.057628150469199994
ACH-000350,0.18774308696
ACH-000352,0.058419494565300004
ACH-000356,0.193898758985
ACH-000361,-0.136772468383
ACH-000362,0.204277857556
ACH-000363,0.05228453540419999
ACH-000364,0.04506991244440001
ACH-000365,-0.042656002398699995
ACH-000366,-0.0411089326579
ACH-000368,0.27685844715
ACH-000374,-0.030249328549200004
ACH-000375,-0.17051779798
ACH-000376,0.0414302120091
ACH-000381,-0.0422909979044
ACH-000383,0.133754807901
ACH-000387,0.155539335359
ACH-000389,0.014775407730299998
ACH-000390,-0.142678179224
ACH-000393,-0.0829523817517
ACH-000395,0.18842566761500001
ACH-000397,0.230857549296
ACH-000401,-0.010797104486700002
ACH-000402,-0.124739365719
ACH-000403,0.15404920873199998
ACH-000404,-0.0393826229125
ACH-000406,-0.0433782129651
ACH-000407,0.389189721489
ACH-000408,0.275959771054
ACH-000410,0.0169674976266
ACH-000411,-0.00685265655789
ACH-000414,0.106553864612
ACH-000415,0.0318243543982
ACH-000416,0.198971494848
ACH-000420,0.04775492442
ACH-000421,-0.0435456884774
ACH-000424,-0.0113569459447
ACH-000425,-0.257492789056
ACH-000426,0.222630890702
ACH-000427,0.18052088746199998
ACH-000433,0.33120064521
ACH-000436,0.245861987788
ACH-000444,0.22332533267700003
ACH-000445,0.16927193686
ACH-000448,0.11179406979
ACH-000450,0.24074149561299998
ACH-000452,0.22382373197099997
ACH-000454,-0.08103405894489998
ACH-000458,0.051162384108999995
ACH-000459,0.411546385691
ACH-000460,0.13387160507
ACH-000461,-0.0381913874263
ACH-000463,-0.10022554375399999
ACH-000464,-0.044384204862199995
ACH-000466,0.250584784688
ACH-000467,0.034768937099599995
ACH-000468,0.149043453992
ACH-000469,0.138085343352
ACH-000470,0.11360695112
ACH-000471,0.0222631867546
ACH-000472,0.117313369715
ACH-000473,0.106743927367
ACH-000475,0.188435624769
ACH-000476,0.12756355497400002
ACH-000477,-0.0669504594723
ACH-000480,0.36317216154700005
ACH-000481,-0.042871519982099995
ACH-000483,-0.05453856322719999
ACH-000484,-0.0118609650762
ACH-000485,0.441732166277
ACH-000486,-0.144073251699
ACH-000487,0.10868598522
ACH-000488,-0.0151034342197
ACH-000490,0.10343308790200001
ACH-000491,-0.0193923493392
ACH-000495,-0.030409880529299996
ACH-000496,0.194784369719
ACH-000499,-0.0370079355103
ACH-000500,-1.0934795374200001
ACH-000502,0.134162858892
ACH-000503,0.0227439203982
ACH-000505,0.04400796558680001
ACH-000507,0.16787763105300002
ACH-000510,-0.121346984466
ACH-000511,-0.051117331744
ACH-000512,0.314074656017
ACH-000516,-0.0308101906545
ACH-000517,0.0999981132432
