,LACTB (114294)
ACH-000004,-0.137894834425
ACH-000007,-0.318156108453
ACH-000009,-0.070602859802
ACH-000011,-0.268528656043
ACH-000012,-0.250224739665
ACH-000013,-0.186013913008
ACH-000014,-0.267792188757
ACH-000015,-0.17195709464
ACH-000017,-0.15963227487
ACH-000018,-0.211777740388
ACH-000019,-0.352780563248
ACH-000021,-0.11662784899800001
ACH-000022,-0.186465913026
ACH-000025,-0.118587293279
ACH-000028,-0.12336376933700001
ACH-000030,-0.0863066739242
ACH-000035,-0.165596256221
ACH-000036,-0.011870733647100002
ACH-000037,0.0550970825543
ACH-000039,-0.10794458814999999
ACH-000040,-0.07687668385060001
ACH-000041,-0.14796044181600002
ACH-000042,-0.0903587717481
ACH-000045,-0.040290419523699994
ACH-000047,-0.143053212521
ACH-000052,-0.34127064206200003
ACH-000053,0.0337542025132
ACH-000054,-0.328697438826
ACH-000055,-0.17877535506499997
ACH-000060,-0.17181051757500002
ACH-000067,-0.165525412456
ACH-000070,-0.43900633271300005
ACH-000075,-0.251599160065
ACH-000078,-0.0924977776014
ACH-000082,-0.20037743208500003
ACH-000085,-0.0472802000359
ACH-000086,-0.169321162911
ACH-000087,-0.23190038578699998
ACH-000092,-0.0525124498955
ACH-000095,-0.256602982932
ACH-000097,-0.18912205579799998
ACH-000098,-0.28594713152
ACH-000099,-0.12830637465
ACH-000108,-0.116035884645
ACH-000113,-0.20989701472
ACH-000115,-0.26756388698000005
ACH-000116,-0.348617935893
ACH-000118,0.0064363613312
ACH-000120,-0.246761868476
ACH-000123,-0.21637026390500003
ACH-000127,-0.19889852799000002
ACH-000128,-0.153794449125
ACH-000132,-0.319406909514
ACH-000133,-0.0729105506784
ACH-000137,-0.332521237377
ACH-000138,0.0563553136704
ACH-000142,-0.1479819284
ACH-000143,-0.414753118714
ACH-000146,-0.10663976226500001
ACH-000148,-0.181897403521
ACH-000150,0.0203514968979
ACH-000152,-0.259032755532
ACH-000153,-0.292589438984
ACH-000159,-0.258491337496
ACH-000160,-0.285751129692
ACH-000163,-0.011633045793099999
ACH-000167,-0.238198401659
ACH-000168,-0.190715908654
ACH-000169,-0.232236012128
ACH-000178,-0.145333762225
ACH-000182,-0.23306546776999998
ACH-000183,-0.141468735308
ACH-000188,-0.19868914372299998
ACH-000189,0.090644995962
ACH-000190,0.036299704723300005
ACH-000198,-0.0797103614538
ACH-000204,0.00030805289329400003
ACH-000206,0.0112653233256
ACH-000207,-0.0986660498196
ACH-000211,-0.21525065795200002
ACH-000215,-0.239136729789
ACH-000221,-0.207800275979
ACH-000222,-0.10946257073799999
ACH-000223,-0.250701967347
ACH-000226,-0.0782837283525
ACH-000227,-0.100547244221
ACH-000228,-0.36070152356299995
ACH-000231,-0.243805132726
ACH-000232,-0.166469589156
ACH-000233,-0.075297226161
ACH-000234,-0.322404860291
ACH-000235,-0.166883749498
ACH-000237,-0.132669454694
ACH-000238,0.027145622608
ACH-000243,-0.0564332870272
ACH-000244,-0.150652325279
ACH-000246,-0.161312214986
ACH-000248,-0.397815086736
ACH-000250,-0.385885994454
ACH-000251,0.13247406784600002
ACH-000253,-0.218103333508
ACH-000255,-0.164927892193
ACH-000256,-0.298652695077
ACH-000257,-0.266260974371
ACH-000258,-0.105455184727
ACH-000259,-0.14998572182800002
ACH-000260,-0.182183368271
ACH-000261,-0.221220604516
ACH-000262,-0.09230568452369999
ACH-000263,-0.318566983131
ACH-000264,-0.251614278613
ACH-000265,-0.330129444515
ACH-000266,-0.181908427212
ACH-000272,-0.275554944104
ACH-000273,0.0812576459092
ACH-000274,-0.318341875926
ACH-000277,-0.270858455666
ACH-000278,-0.047645814934
ACH-000279,-0.0747094599379
ACH-000280,-0.0708531609148
ACH-000281,0.13087768882099998
ACH-000288,-0.15308082318
ACH-000291,-0.21617517204199999
ACH-000293,-0.27054028902399996
ACH-000294,-0.055624511947
ACH-000295,-0.0817559857167
ACH-000296,-0.30227208169799996
ACH-000302,-0.156004057513
ACH-000304,-0.257240053804
ACH-000307,-0.23131454584000002
ACH-000308,-0.215327048399
ACH-000310,-0.292425355083
ACH-000311,-0.132912700179
ACH-000312,-0.009006116452120001
ACH-000315,-0.155565520826
ACH-000316,-0.023189214002
ACH-000317,0.0859409056522
ACH-000318,-0.17126922903
ACH-000319,-0.153097591159
ACH-000320,-0.0381870077831
ACH-000322,-0.0297964795688
ACH-000323,-0.00148764319451
ACH-000324,-0.240854319469
ACH-000329,-0.211441817249
ACH-000330,-0.0417510310171
ACH-000331,-0.273891762412
ACH-000332,-0.09562677057499999
ACH-000334,0.125545414201
ACH-000335,-0.13741399691700001
ACH-000336,0.106270166064
ACH-000337,0.0035296597476999997
ACH-000339,-0.023970560464400003
ACH-000341,-0.224258421835
ACH-000348,-0.06632679470530001
ACH-000350,-0.121651139364
ACH-000352,-0.170840978988
ACH-000356,-0.19669403771400001
ACH-000361,-0.0117313664536
ACH-000362,0.0276237760047
ACH-000363,-0.109830785239
ACH-000364,-0.211993577967
ACH-000365,-0.061536113535
ACH-000366,-0.024754500663900003
ACH-000368,-0.0608271565951
ACH-000374,-0.09373002222139999
ACH-000375,-0.287487839993
ACH-000376,-0.055052225545899995
ACH-000381,0.0333176969308
ACH-000383,-0.148259877897
ACH-000387,-0.06789131116359999
ACH-000389,-0.29837123783799996
ACH-000390,-0.104095296369
ACH-000393,-0.178056521296
ACH-000395,0.042296198930199994
ACH-000397,-0.10401140088199999
ACH-000401,-0.110186831123
ACH-000402,0.0128247265552
ACH-000403,-0.07861962719110001
ACH-000404,-0.573450867596
ACH-000406,-0.0144049304405
ACH-000407,-0.263117106834
ACH-000408,-0.029158486065700002
ACH-000410,-0.272303849104
ACH-000411,-0.375093462963
ACH-000414,-0.22135191563200002
ACH-000415,-0.16128885330999998
ACH-000416,-0.19116689140700002
ACH-000420,-0.244791641012
ACH-000421,-0.174797095751
ACH-000424,-0.182061761912
ACH-000425,-0.23139880986699998
ACH-000426,0.012620902303200001
ACH-000427,-0.274607968719
ACH-000433,-0.08735692031379999
ACH-000436,-0.18490800824700002
ACH-000444,0.10427756395
ACH-000445,-0.166490790844
ACH-000448,-0.192633793714
ACH-000450,0.00895551341869
ACH-000452,-0.143933115544
ACH-000454,-0.013850188460299999
ACH-000458,-0.15666199371300002
ACH-000459,-0.0623360682976
ACH-000460,0.0413426112388
ACH-000461,-0.178111628588
ACH-000463,-0.209670779846
ACH-000464,-0.446055133345
ACH-000466,-0.12118071931800001
ACH-000467,0.057692479157300004
ACH-000468,-0.282253472921
ACH-000469,-0.16661353014799998
ACH-000470,-0.37393591030100004
ACH-000471,-0.027955206281499997
ACH-000472,-0.09326305472100001
ACH-000473,-0.276925115653
ACH-000475,-0.230662109454
ACH-000476,-0.280581125093
ACH-000477,-0.0569773116918
ACH-000480,0.0655718472825
ACH-000481,-0.26684245457899997
ACH-000483,-0.355447883685
ACH-000484,-0.149927686343
ACH-000485,-0.218033308981
ACH-000486,-0.265815974302
ACH-000487,-0.216402940455
ACH-000488,-0.19188443789999998
ACH-000490,-0.226085650043
ACH-000491,-0.27744104305399997
ACH-000495,-0.21128453381200002
ACH-000496,-0.09078853321589998
ACH-000499,-0.152144916816
ACH-000500,-0.12106347145400001
ACH-000502,-0.0679509474
ACH-000503,0.012207271104700003
ACH-000505,-0.159000774945
ACH-000507,0.0791329995368
ACH-000510,-0.249750746145
ACH-000511,-0.0769196449092
ACH-000512,0.136891365454
ACH-000516,-0.159506272118
ACH-000517,-0.132271390794
ACH-000518,-0.0455803112749
ACH-000520,-0.12329772359
ACH-000521,-0.011639687166899998
ACH-000522,-0.23365909063700002
ACH-000524,-0.36958667636500003
ACH-000527,-0.192885739169
ACH-000528,-0.0694384463363
ACH-000537,-0.356243387203
ACH-000541,0.238015171467
ACH-000542,-0.14696393457
ACH-000544,0.010814711223899999
ACH-000545,-0.306819240232
ACH-000547,-0.119902764648
ACH-000548,-0.240396392075
ACH-000549,-0.244177259012
ACH-000550,-0.00672983181616
ACH-000552,0.106065880243
ACH-000556,-0.106111661536
ACH-000557,-0.24081934005800001
ACH-000570,-0.12254505056600001
ACH-000571,-0.183165559082
ACH-000573,-0.156024704134
ACH-000576,-0.134953400422
ACH-000580,-0.078012374161
ACH-000584,-0.152448992864
ACH-000585,-0.164356271125
ACH-000588,-0.137799206237
ACH-000589,-0.10355651078500001
ACH-000591,-0.0502656752701
ACH-000593,-0.219553489593
ACH-000600,-0.33997835527599995
ACH-000601,-0.136157903108
ACH-000604,-0.147545119511
ACH-000605,-0.248707209416
ACH-000606,-0.159778739261
ACH-000608,-0.058593222863099995
ACH-000614,-0.130561884253
ACH-000616,-0.00276262391891
ACH-000618,0.012570202213099999
ACH-000619,-0.011897631179100001
ACH-000620,-0.17389295559999998
ACH-000621,-0.0889875183112
ACH-000622,-0.040450840506
ACH-000623,-0.18152648215199998
ACH-000624,-0.255600255806
ACH-000627,-0.0545733472384
ACH-000630,-0.137519958177
ACH-000632,-0.262261965626
ACH-000633,-0.125372811414
ACH-000637,-0.136454286201
ACH-000638,-0.219742404482
ACH-000646,0.0659127950034
ACH-000647,-0.10524245477
ACH-000648,0.00225056129772
ACH-000649,-0.12425561264799999
ACH-000651,-0.132069787965
ACH-000652,-0.246547834227
ACH-000653,-0.129650896518
ACH-000657,-0.139707268321
ACH-000658,-0.170128354314
ACH-000661,-0.0852165400144
ACH-000662,-0.577640256943
ACH-000663,-0.119861467197
ACH-000665,-0.18856646379099998
ACH-000671,0.036709596551099996
ACH-000673,-0.10258071571499999
ACH-000676,-0.10151807820599999
ACH-000677,-0.153583832357
ACH-000681,-0.215355550242
ACH-000682,-0.00038289041692400003
ACH-000683,-0.22515563124200003
ACH-000684,-0.411200606975
ACH-000688,-0.257981945271
ACH-000693,-0.223492569699
ACH-000694,-0.160640697809
ACH-000695,0.047956311653199996
ACH-000696,-0.218042689531
ACH-000697,-0.10337805727800001
ACH-000699,-0.103069233553
ACH-000701,-0.0006747890679010001
ACH-000706,-0.182662298261
ACH-000711,-0.11118115206800001
ACH-000713,0.0155635750733
ACH-000714,-0.283286570536
ACH-000718,-0.0780308178483
ACH-000720,-0.319724250009
ACH-000721,-0.334583030456
ACH-000724,-0.129980291656
ACH-000725,-0.294791224435
ACH-000732,-0.18173408397799998
ACH-000734,-0.132238206637
ACH-000735,-0.131494612395
ACH-000736,-0.23854975946499998
ACH-000738,-0.21340860910599999
ACH-000746,-0.162007306671
ACH-000747,-0.29065662036400003
ACH-000748,-0.0871115209187
ACH-000753,-0.149785482736
ACH-000756,-0.23194489375100003
ACH-000757,-0.40015020942699997
ACH-000758,-0.135171956791
ACH-000760,-0.118175749518
ACH-000763,-0.05311259243980001
ACH-000764,-0.446676295256
ACH-000765,-0.0777969066247
ACH-000766,-0.24058786775600002
ACH-000767,-0.212389026791
ACH-000768,-0.236273137112
ACH-000769,-0.21255008838
ACH-000770,-0.0352124170581
ACH-000771,-0.214764562135
ACH-000773,-0.0937474585951
ACH-000776,-0.08866413132819999
ACH-000777,-0.259377618538
ACH-000778,-0.054444886781699994
ACH-000781,-0.179074628253
ACH-000782,-0.305602941913
ACH-000783,-0.148391273744
ACH-000784,-0.18285728621
ACH-000785,-0.19769173995099998
ACH-000787,-0.13512984689000002
ACH-000788,-0.215691772029
ACH-000791,-0.0146097324003
ACH-000792,-0.18422296322299997
ACH-000794,-0.285844963123
ACH-000796,0.00652420165549
ACH-000799,-0.11835736636800001
ACH-000800,-0.31953032653
ACH-000802,-0.256145309143
ACH-000804,0.06349236283340001
ACH-000805,-0.283733087597
ACH-000809,-0.133072418181
ACH-000810,-0.0272559801834
ACH-000811,-0.131704005519
ACH-000817,0.0163013363954
