,SPACA4 (171169)
ACH-000004,-0.142014967272
ACH-000007,0.0795623455294
ACH-000009,-0.23716791486900002
ACH-000011,-0.135756461887
ACH-000012,-0.127413866383
ACH-000013,-0.18782014404800002
ACH-000014,-0.429927866572
ACH-000015,-0.364373854301
ACH-000017,-0.030935480400200003
ACH-000018,-0.0800599637841
ACH-000019,0.006316366337419999
ACH-000021,-0.141841379445
ACH-000022,-0.213735722198
ACH-000025,0.092060261667
ACH-000028,-0.175649748141
ACH-000030,-0.259354845884
ACH-000035,-0.0840837244204
ACH-000036,-0.248593397104
ACH-000037,-0.184434969619
ACH-000039,-0.306235871721
ACH-000040,0.014989512683700001
ACH-000041,-0.183860345925
ACH-000042,-0.140468659676
ACH-000045,-0.10269023410700001
ACH-000047,-0.141967952805
ACH-000052,-0.0418491770877
ACH-000053,-0.164244388477
ACH-000054,-0.09494520059
ACH-000055,-0.071171610804
ACH-000060,0.16815790818300003
ACH-000067,-0.016785115807
ACH-000070,-0.29541534410799997
ACH-000075,-0.20591018984499998
ACH-000078,-0.16068051255000002
ACH-000082,-4.32942222696e-05
ACH-000085,-0.20439269928800002
ACH-000086,-0.217605598815
ACH-000087,-0.17147219271400002
ACH-000092,-0.12266154405600001
ACH-000095,-0.11733586580199999
ACH-000097,0.010044492342
ACH-000098,-0.140791206626
ACH-000099,-0.0342006501991
ACH-000108,-0.310369528165
ACH-000113,0.0103840494005
ACH-000115,-0.232203497723
ACH-000116,0.0791714468433
ACH-000118,-0.16877328364900002
ACH-000120,-0.288678970781
ACH-000123,-0.207487869034
ACH-000127,-0.117960605922
ACH-000128,-0.0647814031056
ACH-000132,-0.0482714332739
ACH-000133,-0.0610385778821
ACH-000137,-0.40635719452
ACH-000138,-0.27574423552099997
ACH-000142,-0.38437114946
ACH-000143,-0.177465652252
ACH-000146,-0.295911667432
ACH-000148,-0.038669811389900006
ACH-000150,-0.0404972996654
ACH-000152,-0.0488298721873
ACH-000153,-0.20612760298399999
ACH-000159,-0.198545238314
ACH-000160,-0.06146778125730001
ACH-000163,-0.047732288564
ACH-000167,0.27356157487599997
ACH-000168,-0.310036973185
ACH-000169,-0.058322556321900004
ACH-000178,0.048643594119300006
ACH-000182,-0.245396712938
ACH-000183,-0.109407214429
ACH-000188,-0.127260088798
ACH-000189,-0.266192107851
ACH-000190,-0.20690966666299998
ACH-000198,-0.239903489053
ACH-000204,-0.136345332818
ACH-000206,-0.21308477221
ACH-000207,-0.213679875145
ACH-000211,-0.131903418627
ACH-000215,-0.0749299561378
ACH-000221,-0.27665938899799997
ACH-000222,-0.182842105101
ACH-000223,-0.07158538190239999
ACH-000226,-0.13510735150800002
ACH-000227,0.09744995304310002
ACH-000228,-0.172163982377
ACH-000231,-0.10677406786299999
ACH-000232,-0.114892919884
ACH-000233,0.0593446940024
ACH-000234,-0.081301130532
ACH-000235,-0.235733720831
ACH-000237,-0.0989355200907
ACH-000238,0.0190690284499
ACH-000243,-0.0384573760064
ACH-000244,0.104748104444
ACH-000246,-0.124139424312
ACH-000248,-0.10229486903400001
ACH-000250,-0.112165568084
ACH-000251,0.014893351154100001
ACH-000253,-0.149167265428
ACH-000255,-0.0718033949249
ACH-000256,-0.009041150672040001
ACH-000257,-0.33126923448600004
ACH-000258,-0.26602092665800003
ACH-000259,-0.0178016197453
ACH-000260,-0.151729409401
ACH-000261,-0.0697496273325
ACH-000262,-0.323187610669
ACH-000263,-0.11961588486
ACH-000264,-0.00601868390923
ACH-000265,-0.258890728375
ACH-000266,-0.132753892644
ACH-000272,-0.059745850219
ACH-000273,-0.0953554060578
ACH-000274,-0.122470336842
ACH-000277,0.0352691024879
ACH-000278,0.046498724199199995
ACH-000279,-0.047263658707
ACH-000280,-0.356117948194
ACH-000281,0.0362493383573
ACH-000288,-0.0442450807207
ACH-000291,-0.237259570582
ACH-000293,0.151796047365
ACH-000294,-0.966016592704
ACH-000295,-0.295745709437
ACH-000296,-0.22442646941599997
ACH-000302,-0.239820173973
ACH-000304,0.0616235114367
ACH-000307,-0.027290052700299997
ACH-000308,-0.20002677055100002
ACH-000310,-0.050091138494899996
ACH-000311,-0.137693251423
ACH-000312,-0.14685027866699998
ACH-000315,-0.12397030878599999
ACH-000316,0.0668468505254
ACH-000317,0.0199286748704
ACH-000318,-0.27509703921399997
ACH-000319,-0.35332136720299995
ACH-000320,0.171250887676
ACH-000322,0.050373362355899995
ACH-000323,0.05703030720919999
ACH-000324,-0.189284878467
ACH-000329,-0.0751280944498
ACH-000330,-0.080758764232
ACH-000331,-0.0101321503461
ACH-000332,-0.0913689858635
ACH-000334,-0.276549959189
ACH-000335,-0.073549817451
ACH-000336,-0.21588893801800002
ACH-000337,-0.160042442399
ACH-000339,-0.199350232265
ACH-000341,-0.39538660934000003
ACH-000348,-0.203818860806
ACH-000350,-0.0225875086301
ACH-000352,-0.145426359297
ACH-000356,-0.163374350228
ACH-000361,-0.28790050126
ACH-000362,-0.282830379123
ACH-000363,-0.0316760653424
ACH-000364,-0.126799248411
ACH-000365,-0.0275969478376
ACH-000366,-0.230267993629
ACH-000368,0.11827335273299999
ACH-000374,0.052786304025300004
ACH-000375,-0.16006540612
ACH-000376,-0.08859640606349999
ACH-000381,-0.25122641501
ACH-000383,-0.259960409659
ACH-000387,-0.124684137224
ACH-000389,0.035956495116
ACH-000390,-0.232593242343
ACH-000393,-0.036155633787099996
ACH-000395,-0.243042746368
ACH-000397,-0.04084633498469999
ACH-000401,-0.27977247799000005
ACH-000402,-0.199735211446
ACH-000403,-0.0598597268427
ACH-000404,-0.1851968395
ACH-000406,-0.131401378661
ACH-000407,-0.253989906484
ACH-000408,-0.35915554177500003
ACH-000410,-0.135715516885
ACH-000411,-0.00181141244194
ACH-000414,-0.057876708571300006
ACH-000415,-0.138875555227
ACH-000416,-0.178616544663
ACH-000420,-0.0836759068736
ACH-000421,-0.00283926834569
ACH-000424,-0.0829918271562
ACH-000425,-0.110689094738
ACH-000426,-0.0730948237186
ACH-000427,0.0837754010859
ACH-000433,-0.131928479165
ACH-000436,0.0543265963686
ACH-000444,-0.17302822399999998
ACH-000445,-0.12518451491
ACH-000448,-0.22428293532
ACH-000450,0.053358118902699994
ACH-000452,-0.0208113577879
ACH-000454,-0.0251703879612
ACH-000458,-0.292226816912
ACH-000459,0.0205480357724
ACH-000460,-0.183896929494
ACH-000461,0.0552731202434
ACH-000463,-0.17441786145100002
ACH-000464,-0.018832234190499998
ACH-000466,-0.042667023714199996
ACH-000467,-0.06344485223969999
ACH-000468,-0.417095140172
ACH-000469,-0.09714544961639998
ACH-000470,-0.181984843752
ACH-000471,-0.228660603337
ACH-000472,-0.22590339671300003
ACH-000473,-0.07720298937850001
ACH-000475,-0.077810984484
ACH-000476,-0.182669393477
ACH-000477,-0.410399470444
ACH-000480,-0.189086176221
ACH-000481,0.014247010830800001
ACH-000483,0.16795937023899998
ACH-000484,-0.142293127015
ACH-000485,-0.0826494640426
ACH-000486,-0.103940005116
ACH-000487,-0.203266096693
ACH-000488,-0.11238423030099999
ACH-000490,-0.13185696905
ACH-000491,-0.111146518224
ACH-000495,0.137030727531
ACH-000496,-0.15270448193800001
ACH-000499,-0.188581611092
ACH-000500,-0.19175951276099998
ACH-000502,-0.129667785142
ACH-000503,-0.0394334926692
ACH-000505,-0.245512109008
ACH-000507,-0.129210347501
ACH-000510,-0.275598879887
ACH-000511,-0.188921656345
ACH-000512,-0.27321321008
ACH-000516,-0.137499011879
ACH-000517,-0.140536387019
ACH-000518,-0.17221761820999998
ACH-000520,-0.0690434262682
ACH-000521,-0.269593175836
ACH-000522,0.0394490073433
ACH-000524,-0.278811490707
ACH-000527,-0.0964634066933
ACH-000528,-0.111691089836
ACH-000537,-0.0565382079094
ACH-000541,-0.10443318645199999
ACH-000542,-0.126847787792
ACH-000544,-0.05973021945669999
ACH-000545,-0.0957089906786
ACH-000547,-0.00346303337315
ACH-000548,-0.122599006972
ACH-000549,-0.311494273601
ACH-000550,-0.0296922976076
ACH-000552,-0.08152107094160001
ACH-000556,-0.29883660090999997
ACH-000557,-0.133441873209
ACH-000570,-0.12894917272700002
ACH-000571,-0.154072910855
ACH-000573,-0.114851409049
ACH-000576,-0.21304341279300001
ACH-000580,-0.0806222389684
ACH-000584,-0.187710528957
ACH-000585,-0.296373388984
ACH-000588,-0.0275725485826
ACH-000589,-0.164800965078
ACH-000591,-0.0119360349173
ACH-000593,-0.154218334311
ACH-000600,-0.0911198461501
ACH-000601,-0.09271395774810001
ACH-000604,-0.39870509331799997
ACH-000605,-0.00575205341579
ACH-000606,-0.147831915132
ACH-000608,-0.15844971779
ACH-000614,-0.051285928924199996
ACH-000616,-0.281154073901
ACH-000618,-0.0659879592282
ACH-000619,0.110200522474
ACH-000620,-0.16902040064100002
ACH-000621,-0.18263822211
ACH-000622,-0.147471585596
ACH-000623,-0.161874245838
ACH-000624,-0.18746832874699998
ACH-000627,-0.287010774599
ACH-000630,-0.0664764915812
ACH-000632,-0.09839157528069999
