,DHX9 (1660)
ACH-000004,-0.7565584316230001
ACH-000007,-0.545793949433
ACH-000009,-1.12983175627
ACH-000011,-0.477374635941
ACH-000012,-0.815729267714
ACH-000013,-0.875774796842
ACH-000014,-0.813584704374
ACH-000015,-0.615511200224
ACH-000017,-0.712241831023
ACH-000018,-0.780895926936
ACH-000019,-0.629820793643
ACH-000021,-0.5293141155569999
ACH-000022,-0.7364837757930001
ACH-000025,-0.987004058235
ACH-000028,-0.872331034311
ACH-000030,-0.7236990149570001
ACH-000035,-0.721974976197
ACH-000036,-0.76257694436
ACH-000037,-0.536002473799
ACH-000039,-1.14052046689
ACH-000040,-0.873653486733
ACH-000041,-0.751718283911
ACH-000042,-0.5903210212960001
ACH-000045,-0.548731657477
ACH-000047,-0.8128065648370001
ACH-000052,-0.7665630874539999
ACH-000053,-0.869865324436
ACH-000054,-0.589879372277
ACH-000055,-1.05198511358
ACH-000060,-0.732888658424
ACH-000067,-0.636881055842
ACH-000070,-0.946604185898
ACH-000075,-0.6029149455430001
ACH-000078,-0.641164490715
ACH-000082,-1.06435301839
ACH-000085,-0.7047941417910001
ACH-000086,-0.7130948514769999
ACH-000087,-1.1470953135600002
ACH-000092,-0.6302199462820001
ACH-000095,-0.819130344823
ACH-000097,-0.60717298787
ACH-000098,-0.7219405997730001
ACH-000099,-0.7849994502840001
ACH-000108,-0.437563534908
ACH-000113,-0.6738185938160001
ACH-000115,-1.11926766763
ACH-000116,-0.895164775227
ACH-000118,-0.745765908049
ACH-000120,-0.674802790166
ACH-000123,-0.649631940794
ACH-000127,-0.672886214718
ACH-000128,-0.595026781383
ACH-000132,-0.713987036048
ACH-000133,-1.01650880652
ACH-000137,-1.0160208585200001
ACH-000138,-0.48808548042800004
ACH-000142,-0.95498002927
ACH-000143,-0.668821057795
ACH-000146,0.0017224821757599999
ACH-000148,-1.0669315208
ACH-000150,-0.553794662358
ACH-000152,-0.544017007123
ACH-000153,-0.481770720801
ACH-000159,-0.656504032646
ACH-000160,-0.44066735354900005
ACH-000163,-0.76090600837
ACH-000167,-1.0127797327299999
ACH-000168,-0.408056329381
ACH-000169,-0.7944741691320001
ACH-000178,-0.678268566373
ACH-000182,-0.580976038318
ACH-000183,-0.538630514452
ACH-000188,-0.989005885258
ACH-000189,-0.37971465814000005
ACH-000190,-0.610945658568
ACH-000198,-0.832832380132
ACH-000204,-0.646194424295
ACH-000206,-0.629820333377
ACH-000207,-0.75439127468
ACH-000211,-0.991204799169
ACH-000215,-0.9792879990440001
ACH-000221,-0.48851675454300003
ACH-000222,-0.82136386956
ACH-000223,-0.6906390704269999
ACH-000226,-0.931840037646
ACH-000227,-0.976755431723
ACH-000228,-0.618091139566
ACH-000231,-0.70276497133
ACH-000232,-0.8935728083069999
ACH-000233,-0.8337532287999999
ACH-000234,-0.437495721606
ACH-000235,-0.464767434484
ACH-000237,-0.995784407934
ACH-000238,-1.02467493543
ACH-000243,-0.942520716806
ACH-000244,-0.9941642535040001
ACH-000246,-0.690953376064
ACH-000248,-0.5973382187240001
ACH-000250,-0.797182506701
ACH-000251,-0.842553949654
ACH-000253,-0.809112670117
ACH-000255,-0.604593142941
ACH-000256,-0.626100411634
ACH-000257,-0.829829325268
ACH-000258,-0.330943750231
ACH-000259,-0.568445834374
ACH-000260,-0.8414529220870001
ACH-000261,-1.1070354685
ACH-000262,-0.7889171918100001
ACH-000263,-0.43958009108900004
ACH-000264,-1.52568385073
ACH-000265,-0.762007269005
ACH-000266,-0.0186244881801
ACH-000272,-0.620357626334
ACH-000273,-0.8024048403399999
ACH-000274,-0.35172677213500003
ACH-000277,-0.539024090811
ACH-000278,-0.8351130596690001
ACH-000279,-0.770783417541
ACH-000280,-0.7586405600139999
ACH-000281,-0.459120672755
ACH-000288,-0.7192164169349999
ACH-000291,-1.21209357763
ACH-000293,-0.57403491221
ACH-000294,-0.778121619663
ACH-000295,-0.9362018677480001
ACH-000296,-1.0326093388600002
ACH-000302,-0.734429403373
ACH-000304,-0.633316911355
ACH-000307,-0.517739559412
ACH-000308,-0.405537516933
ACH-000310,-0.777332891411
ACH-000311,-0.5573599491800001
ACH-000312,-0.816008066681
ACH-000315,-0.541214215729
ACH-000316,-0.6182205917600001
ACH-000317,-0.45826506646000004
ACH-000318,-0.836806451792
ACH-000319,-0.9045905860850001
ACH-000320,-0.915380016578
ACH-000322,-0.870818394026
ACH-000323,-1.01622272162
ACH-000324,-0.640706306421
ACH-000329,-1.0401446936399998
ACH-000330,-0.856085520644
ACH-000331,-0.853513035603
ACH-000332,-0.33822380899099996
ACH-000334,-0.9248299208130001
ACH-000335,-0.655416762983
ACH-000336,-0.416929941521
ACH-000337,-0.710810419911
ACH-000339,-0.68288643117
ACH-000341,-0.912780299015
ACH-000348,-0.9087634849439999
ACH-000350,-0.28700980522
ACH-000352,-0.862326129024
ACH-000356,-0.892410051107
ACH-000361,-0.86380245281
ACH-000362,-0.6278864342180001
ACH-000363,-0.838846357973
ACH-000364,-0.713176528611
ACH-000365,-0.43456784982600005
ACH-000366,-0.7199591416869999
ACH-000368,-0.752275609079
ACH-000374,-0.9751750112809999
ACH-000375,-0.40915786879199995
ACH-000376,-0.973547322541
ACH-000381,-0.734662228296
ACH-000383,-0.6931455651430001
ACH-000387,-0.851315121249
ACH-000389,-0.734009955969
ACH-000390,-1.00261836044
ACH-000393,-1.1874425737999998
ACH-000395,-0.7855883823440001
ACH-000397,-0.906456359983
ACH-000401,-0.7235071545749999
ACH-000402,-0.88606353846
ACH-000403,-0.44766423414800005
ACH-000404,-1.07272060231
ACH-000406,-0.577719252253
ACH-000407,-0.6466183598349999
ACH-000408,-0.570971273531
ACH-000410,-0.556233226209
ACH-000411,-0.550329336544
ACH-000414,-0.9625610701
ACH-000415,-0.968046890134
ACH-000416,-0.297520090299
ACH-000420,-0.6830388137829999
ACH-000421,-0.7532519392839999
ACH-000424,-0.8527621724050001
ACH-000425,-0.753560182377
ACH-000426,-1.0820818010700002
ACH-000427,-0.7456829770290001
ACH-000433,-0.949522350175
ACH-000436,-0.97148439076
ACH-000444,-0.608660407726
ACH-000445,-0.5203449153809999
ACH-000448,-0.48083909207099995
ACH-000450,-0.49431873901900003
ACH-000452,-0.953603750211
