,LASP1 (3927)
ACH-000265,-0.203976913284
ACH-000266,-0.080397997027
ACH-000272,0.04852180027
ACH-000273,-0.26191636037599997
ACH-000274,-0.234995912471
ACH-000277,-0.0918807203602
ACH-000278,-0.054539138513000004
ACH-000279,-0.0882174709746
ACH-000280,-0.223280717623
ACH-000281,-0.38000757638599997
ACH-000288,-0.24303028641999996
ACH-000291,-0.209166386649
ACH-000293,-0.17474023245499998
ACH-000294,0.00950064322483
ACH-000295,0.102476228704
ACH-000296,-0.17589004479200002
ACH-000302,-0.20224549225400001
ACH-000304,-0.200747992608
ACH-000307,-0.141897897162
ACH-000308,-0.030839091833
ACH-000310,-0.252846422843
ACH-000311,-0.08604855650639999
ACH-000312,-0.166494902563
ACH-000315,0.0675038632752
ACH-000316,-0.0980408305945
ACH-000317,0.00857001578739
ACH-000318,0.0612196454766
ACH-000319,-0.106768599839
ACH-000320,-0.171899316717
ACH-000322,-0.265547419047
ACH-000323,-0.363955734706
ACH-000324,-0.304677077305
ACH-000329,-0.19132159627300002
ACH-000330,-0.506909899208
ACH-000331,-0.12421743574899999
ACH-000332,-0.165616625837
ACH-000334,0.110972360274
ACH-000335,-0.337796388784
ACH-000336,-0.0331598412066
ACH-000337,-0.019484499754900002
ACH-000339,-0.211494772343
ACH-000341,-0.009966494364309998
ACH-000348,-0.0733764686092
ACH-000350,-0.277768803035
ACH-000352,-0.0231961488502
ACH-000356,-0.09738481018829999
ACH-000361,0.07074560397210002
ACH-000362,-0.10058089613900001
ACH-000363,-0.0886823791815
ACH-000364,-0.317708165441
ACH-000365,0.0257011907094
ACH-000366,-0.0438404948855
ACH-000368,0.0380454316013
ACH-000374,-0.39940678707099997
ACH-000375,-0.0902450049787
ACH-000376,-0.10505953328600001
ACH-000381,-0.207487110081
ACH-000383,-0.521096678619
ACH-000387,-0.08229305108580001
ACH-000389,-0.0680641222344
ACH-000390,-0.160407156706
ACH-000393,-0.185998758871
ACH-000395,-0.09125333820539999
ACH-000397,-0.47913481225000004
ACH-000401,-0.32217009190699997
ACH-000402,-0.39198954994499996
ACH-000403,-0.19581427185
ACH-000404,-0.263647576477
ACH-000406,-0.020622272847799997
ACH-000407,-0.179434792861
ACH-000408,-0.198827114932
ACH-000410,-0.07188533672399999
ACH-000411,-0.25370179596000003
ACH-000414,-0.0220416381928
ACH-000415,-0.211818827665
ACH-000416,-0.20865103449
ACH-000420,-0.24230815858000002
ACH-000421,-0.141187250836
ACH-000424,-0.28446796952799996
ACH-000425,-0.120406315736
ACH-000426,0.16793732589899998
ACH-000427,-0.564226071196
ACH-000433,-0.11343009025499999
ACH-000436,-0.130305342897
ACH-000444,-0.166850178201
ACH-000445,-0.22761263197700002
ACH-000448,-0.042705018284599994
ACH-000450,-0.00651268151342
ACH-000452,-0.146017651087
ACH-000454,0.031094735831
ACH-000458,-0.083174378136
ACH-000459,-0.000947324787622
ACH-000460,-0.294367938023
ACH-000461,-0.08747163603389999
ACH-000463,-0.232827534379
ACH-000464,-0.00991180501063
ACH-000466,-0.593425868574
ACH-000467,-0.201893247343
ACH-000468,-0.113982387115
ACH-000469,-0.263682818193
ACH-000470,0.070734565661
ACH-000471,-0.263009425726
ACH-000472,-0.11946666340600001
ACH-000473,-0.114020582855
ACH-000475,-0.0857696293289
ACH-000476,-0.113285673148
ACH-000477,-0.18414738893
ACH-000480,-0.141233425551
ACH-000481,0.00702939415242
ACH-000483,-0.200959170695
ACH-000484,0.116366044782
ACH-000485,0.00698036205291
ACH-000486,-0.028478776063399998
ACH-000487,-0.0515037731994
ACH-000488,-0.0679576096356
ACH-000490,0.000551617717127
ACH-000491,-0.09991638010399999
ACH-000495,0.0113547925838
ACH-000496,-0.20347822123
ACH-000499,-0.185569436815
ACH-000500,-0.253661481156
ACH-000502,-0.212779065106
ACH-000503,-0.363855969756
ACH-000505,-0.045993193557900006
ACH-000507,-0.0218277393145
ACH-000510,-0.0600800714718
ACH-000511,-0.17724122651799998
ACH-000512,0.065268976808
ACH-000516,-0.0665679797734
ACH-000517,-0.30907115344999997
ACH-000518,-0.0559903066322
ACH-000520,-0.202953836785
ACH-000521,-0.620405809425
ACH-000522,-0.0486860206868
ACH-000524,-0.270956352848
ACH-000527,-0.14480905209
ACH-000528,-0.133042730325
ACH-000537,-0.050321738572699996
ACH-000541,0.17390928735
ACH-000542,-0.150581312009
ACH-000544,-0.351864077457
ACH-000545,-0.0556760510291
ACH-000547,-0.115884346164
ACH-000548,0.0554666357424
ACH-000549,-0.16307994612600002
ACH-000550,-0.5294261585360001
ACH-000552,-0.23727442265
ACH-000556,-0.023244486715199998
ACH-000557,0.109282340417
ACH-000570,-0.279250072016
ACH-000571,-0.274842729585
ACH-000573,-0.0331218946939
ACH-000576,0.00227734336245
ACH-000580,-0.0111199017753
ACH-000584,-0.13656279793
ACH-000585,-0.00173931447569
ACH-000588,-0.158048348331
ACH-000589,-0.164925015976
ACH-000591,-0.308177367105
ACH-000593,-0.343418985368
ACH-000600,-0.359489211792
ACH-000601,-0.11899586166
ACH-000604,0.0867405037111
ACH-000605,-0.160097333499
ACH-000606,-0.253450833765
ACH-000608,0.00838282600968
ACH-000614,-0.07969537472180001
ACH-000616,-0.0567835673516
ACH-000618,-0.23671220414799998
ACH-000619,0.00700224239582
ACH-000620,-0.0997806879249
ACH-000621,-0.128489662036
ACH-000622,0.0355528726805
ACH-000623,-0.297826694385
ACH-000624,-0.09278137906810001
ACH-000627,-0.175738504415
ACH-000630,-0.079029996745
ACH-000632,-0.267828503574
ACH-000633,-0.0784884770371
ACH-000637,-0.08430532145780001
ACH-000638,-0.0662848513191
ACH-000646,-0.216616424045
ACH-000647,-0.250524373093
ACH-000648,-0.27686630307300003
ACH-000649,-0.0625331859447
ACH-000651,-0.16578403367300001
ACH-000652,-0.106008022621
ACH-000653,-0.0617024913966
ACH-000657,-0.157951331651
ACH-000658,0.052935253943
ACH-000661,0.028261100871200002
ACH-000662,-0.153081735499
ACH-000663,-0.418546205162
ACH-000665,-0.0721386748451
ACH-000671,-0.125433817941
ACH-000673,-0.222016385121
ACH-000676,-0.14898237055
ACH-000677,-0.208902117243
ACH-000681,-0.20464344355
ACH-000682,-0.08474431229160001
ACH-000683,0.021258282455500002
ACH-000684,-0.275688240301
ACH-000688,-0.31756524705
ACH-000693,-0.074452039683
ACH-000694,-0.282866457324
ACH-000695,-0.16927735699299998
ACH-000696,-0.08017432144679999
ACH-000697,-0.05535362541680001
ACH-000699,0.0333064613501
ACH-000701,-0.0228169196208
ACH-000706,-0.213822015924
ACH-000711,-0.083476738409
ACH-000713,-0.26411112335299997
ACH-000714,-0.197305921005
ACH-000718,-0.0292293689013
ACH-000720,-0.23982927163400003
ACH-000721,-0.07336006117089999
ACH-000724,0.00314591797198
ACH-000725,-0.372818973643
ACH-000732,-0.196134541642
ACH-000734,0.0403457586874
ACH-000735,-0.25293821028700003
ACH-000736,-0.0365842959211
ACH-000738,-0.163041456594
ACH-000746,-0.08953293640789999
ACH-000747,-0.362144437052
ACH-000748,-0.06789700975330001
ACH-000753,-0.156797419326
ACH-000756,-0.028999571418499997
ACH-000757,-0.0944527654895
ACH-000758,-0.07207891105889999
ACH-000760,-0.107174918202
ACH-000763,-0.101743013613
ACH-000764,-0.0443772717389
ACH-000765,0.0498449752967
ACH-000766,-0.280895027325
ACH-000767,-0.0113931941754
ACH-000768,-0.305980466798
ACH-000769,-0.0169906404433
ACH-000770,-0.232320215294
ACH-000771,-0.21293193627300003
ACH-000773,-0.104050812103
ACH-000776,-0.24489219808899998
ACH-000777,-0.118220889204
ACH-000778,-0.13772078015699998
ACH-000781,-0.18775219535100002
ACH-000782,-0.263779068556
ACH-000783,-0.00124999593872
ACH-000784,-0.11258241898499999
ACH-000785,-0.144433652997
ACH-000787,-0.254163372584
ACH-000788,-0.155944648279
ACH-000791,-0.225486546246
ACH-000792,-0.225725244589
ACH-000794,-0.106146449059
ACH-000796,-0.0708678375297
ACH-000799,-0.243607195508
ACH-000800,-0.0233596369546
ACH-000802,-0.167623666413
ACH-000804,-0.158909450369
ACH-000805,-0.11350294012
ACH-000809,0.0326611407748
ACH-000810,0.00657136503277
ACH-000811,-0.37096748351899994
ACH-000817,-0.129606514986
ACH-000819,0.0375938610216
ACH-000820,0.00329063415316
ACH-000821,-0.326042239616
ACH-000822,-0.232818410005
ACH-000823,-0.0221438820193
ACH-000824,-0.0028593358786799996
ACH-000827,-0.13282647148600002
ACH-000829,-0.135714384463
ACH-000831,-0.117200918364
ACH-000832,-0.127923244631
ACH-000833,0.11275192171800001
ACH-000834,0.138608081268
ACH-000835,-0.217055057856
ACH-000836,-0.114945064839
ACH-000837,-0.0668337879703
ACH-000838,0.0371462280252
ACH-000839,-0.305876646565
ACH-000840,-0.42063391568400005
ACH-000841,-0.300832096553
ACH-000843,-0.225690587807
ACH-000846,-0.168559173455
ACH-000847,-0.113268145913
ACH-000848,-0.20089755930999997
ACH-000849,-0.154700551832
ACH-000851,-0.338745988039
ACH-000855,0.14396969767200002
ACH-000856,-0.205551544888
ACH-000858,-0.037059627232699996
ACH-000859,-0.0721131881955
ACH-000861,-0.161606242799
ACH-000862,-0.17984922490400002
ACH-000865,-0.00276788735577
ACH-000866,0.0060765462928
ACH-000867,-0.10248132356699999
ACH-000869,-0.158905313552
ACH-000872,-0.214816536459
ACH-000873,-0.162412646981
ACH-000876,-0.107017181215
ACH-000878,-0.028986096869700002
ACH-000880,-0.21800801651299997
ACH-000881,-0.129685424252
ACH-000882,-0.0115972176055
ACH-000884,-0.148340234254
ACH-000885,-0.361244435191
ACH-000887,-0.246294417456
ACH-000888,-0.054715787016
ACH-000889,-0.06691405273680001
ACH-000890,-0.277787748155
ACH-000896,-0.051979840580699994
ACH-000898,-0.12278953075999999
ACH-000900,-0.33235150231800004
ACH-000901,-0.037467642200000005
ACH-000905,-0.055439992914899996
ACH-000906,-0.07982752414939999
ACH-000907,-0.32690427755199997
ACH-000910,-0.059349858975599995
ACH-000911,-0.11538882267000002
ACH-000912,-0.223147420694
ACH-000913,-0.283095070219
ACH-000915,-0.0790863705439
ACH-000916,0.30350197151299996
ACH-000917,-0.0788561570405
ACH-000921,-0.32654439174100003
ACH-000924,-0.18146685831700002
ACH-000926,0.010895244447399999
ACH-000928,-0.051017387862
ACH-000929,-0.00029813777564099996
ACH-000932,-0.283324198498
ACH-000935,-0.188144642637
ACH-000936,-0.132554461569
ACH-000937,-0.11083139701400001
ACH-000938,-0.00621065114347
ACH-000939,-0.186357904971
ACH-000941,-0.104191573681
ACH-000943,-0.042322848927100004
ACH-000946,-0.200551683118
ACH-000947,0.014251639086
ACH-000948,-0.137921018321
ACH-000950,0.0318947935696
ACH-000953,-0.0328071391892
ACH-000957,-0.265366006881
ACH-000958,-0.146474430667
ACH-000960,-0.0846543668915
ACH-000963,-0.403555820379
ACH-000968,-0.035741645005199996
ACH-000969,-0.123733506157
ACH-000973,-0.0498222693975
ACH-000974,-0.0355286202852
ACH-000975,0.00498967928237
ACH-000976,-0.0927995339666
ACH-000978,-0.196559090764
ACH-000980,-0.121435625973
ACH-000984,-0.178647929588
ACH-000986,-0.183187389123
ACH-000988,-0.0256533100044
ACH-000993,-0.18660618859
ACH-000994,-0.0669841958192
ACH-000996,-0.208789376825
ACH-001001,-0.134433032249
ACH-001020,-0.0372003515294
ACH-001028,-0.008423026853939999
ACH-001031,-0.159932759913
ACH-001038,-0.196360456074
ACH-001048,-0.280018423985
ACH-001050,-0.469870883535
ACH-001053,-0.09700992954849999
ACH-001054,-0.17097197921500001
ACH-001061,-0.14857059538200001
ACH-001067,-0.320790600267
ACH-001075,-0.11815315419299999
ACH-001096,-0.08858031812789999
ACH-001128,-0.404859936469
ACH-001134,-0.0709321074814
ACH-001151,-0.07051477879319999
ACH-001163,-0.224199286413
ACH-001164,-0.100257918371
ACH-001173,-0.120123662608
ACH-001183,0.0522432904916
ACH-001184,0.029755525555599998
ACH-001190,0.10608878837
ACH-001192,-0.0623718556899
ACH-001193,-0.191440506269
ACH-001196,-0.16819463502
ACH-001197,-0.47954369726999996
ACH-001205,-0.34596564242100003
ACH-001211,-0.059500400919500006
ACH-001212,-0.044424607666300006
ACH-001228,-0.09059269349169999
ACH-001232,-0.14910247049
ACH-001239,-0.23872025876800002
ACH-001274,-0.136413916379
ACH-001275,0.0218816251897
ACH-001277,0.09269383306849999
ACH-001278,-0.18608379123
ACH-001280,-0.25101724764600003
ACH-001283,-0.0122304384835
ACH-001289,-0.31694910796799997
ACH-001295,-0.139557160514
ACH-001300,-0.062799964221
ACH-001301,-0.0786613390683
ACH-001302,-0.11238965941500001
ACH-001303,-0.029608908235499998
ACH-001306,-0.291825928895
ACH-001318,-0.0037083700693400002
ACH-001322,0.0275077562134
ACH-001328,-0.239351764809
ACH-001332,-0.0805536054053
ACH-001333,-0.46569353796400004
ACH-001336,-0.0707431100515
ACH-001340,-0.159937522698
ACH-001346,-0.148923693656
ACH-001353,-0.056050422254599996
ACH-001354,-0.0901110446455
ACH-001367,0.18098185031199998
ACH-001368,-0.114491438651
ACH-001374,-0.143874653229
ACH-001375,-0.128047804879
ACH-001377,-0.0422286659905
ACH-001380,-0.18651538961300002
ACH-001391,-0.219931056998
ACH-001407,-0.0161269450928
ACH-001408,-0.00641364963221
ACH-001413,-0.371451290628
ACH-001430,-0.21453023559599999
ACH-001431,-0.132314975254
ACH-001450,0.031742633949599995
ACH-001496,-0.5167502070750001
ACH-001500,-0.226041095437
ACH-001521,0.0543725777422
ACH-001523,-0.206571583899
ACH-001532,-0.07600070814019999
ACH-001536,-0.32743873042800004
ACH-001550,-0.284599063963
ACH-001552,-0.203741560735
ACH-001554,-0.064570608763
ACH-001645,-0.07778593561460001
ACH-001654,-0.0363089199269
ACH-001715,-0.0262146992252
ACH-001735,-0.0691959281514
ACH-001736,-0.0029355513685900003
ACH-001737,-0.668757194586
ACH-001740,0.071116421651
ACH-001745,0.057053458446199995
ACH-001750,-0.139731519494
ACH-001765,-0.08477885691310001
ACH-001956,-0.162519680219
ACH-001957,-0.120814216301
