,AP4S1 (11154)
ACH-000004,-0.316729504516
ACH-000007,-0.208301224696
ACH-000009,-0.294185315454
ACH-000011,-0.153773768665
ACH-000012,-0.201884378282
ACH-000013,-0.17861256302
ACH-000014,-0.327129141435
ACH-000015,-0.08184302444010001
ACH-000017,-0.306667944874
ACH-000018,-0.29651823366999996
ACH-000019,-0.301367380002
ACH-000021,-0.29585254529599997
ACH-000022,-0.166858590872
ACH-000025,-0.518521002215
ACH-000028,-0.230027868632
ACH-000030,-0.379184869692
ACH-000035,-0.612627746503
ACH-000036,-0.207467037373
ACH-000037,-0.0307517835631
ACH-000039,-0.40809208953500004
ACH-000040,-0.381398276275
ACH-000041,-0.22292985625999998
ACH-000042,-0.34647314175099997
ACH-000045,-0.38302705895000005
ACH-000047,-0.207144439875
ACH-000052,-0.435356415893
ACH-000053,-0.20110235106
ACH-000054,-0.0871683906818
ACH-000055,-0.324020661083
ACH-000060,-0.20701370820700002
ACH-000067,-0.43604770444799995
ACH-000070,-0.17489343499200002
ACH-000075,-0.458132181092
ACH-000078,-0.32870390316799997
ACH-000082,-0.325856539509
ACH-000085,-0.45477180416699997
ACH-000086,-0.359414389656
ACH-000087,-0.174799498603
ACH-000092,-0.298409365645
ACH-000095,-0.262189993607
ACH-000097,-0.154149143059
ACH-000098,-0.167928010941
ACH-000099,-0.229368627402
ACH-000108,-0.22213670832899998
ACH-000113,-0.30115724086199996
ACH-000115,0.00528399606279
ACH-000116,-0.163096241281
ACH-000118,-0.344196314556
ACH-000120,-0.200682171889
ACH-000123,-0.38055618481200004
ACH-000127,-0.39314114664899996
ACH-000128,-0.27464763186200003
ACH-000132,-0.17502487368900002
ACH-000133,-0.42084888607
ACH-000137,-0.17098303150400002
ACH-000138,-0.34389641311700003
ACH-000142,-0.17436795674000002
ACH-000143,-0.356517325873
ACH-000146,-0.173267713077
ACH-000148,-0.16534873660399999
ACH-000150,-0.0991886460644
ACH-000152,-0.288036779743
ACH-000153,-0.161510668183
ACH-000159,-0.20723934590799997
ACH-000160,-0.45412901813199996
ACH-000163,-0.359914607451
ACH-000167,-0.558475150374
ACH-000168,-0.502880192486
ACH-000169,-0.43998034103999994
ACH-000178,-0.216633427458
ACH-000182,-0.182656090377
ACH-000183,-0.317868560392
ACH-000188,-0.15114436526799999
ACH-000189,0.0554317641579
ACH-000190,-0.668651800402
ACH-000198,-0.237478868934
ACH-000204,-0.24847453146499998
ACH-000206,-0.45592565964599996
ACH-000207,-0.362040275554
ACH-000211,-0.281794497358
ACH-000215,-0.236090850059
ACH-000221,-0.33053380455200004
ACH-000222,-0.33155401080200003
ACH-000223,-0.379269078403
ACH-000226,-0.579012993086
ACH-000227,-0.410606278071
ACH-000228,-0.401224929049
ACH-000231,-0.264846927066
ACH-000232,-0.34409075247000004
ACH-000233,-0.238882014841
ACH-000234,-0.0989687785177
ACH-000235,-0.25282440242
ACH-000237,-0.20968875547600002
ACH-000238,-0.20050335926500001
ACH-000243,-0.379662843845
ACH-000244,-0.13715917645700001
ACH-000246,-0.24425325910100001
ACH-000248,-0.257327927505
ACH-000250,-0.321342722797
ACH-000251,-0.0019101790511600002
ACH-000253,-0.22885307073800001
ACH-000255,-0.276500064183
ACH-000256,-0.33285281487199997
ACH-000257,-0.207528883083
ACH-000258,-0.188344507923
ACH-000259,-0.274311939462
ACH-000260,-0.29375683434300004
ACH-000261,-0.318138364314
ACH-000262,-0.162416593603
ACH-000263,-0.216932864144
ACH-000264,-0.39149258085199995
ACH-000265,-0.21328050424400002
ACH-000266,-0.231835669775
ACH-000272,-0.38482310590499996
ACH-000273,-0.18922338993
ACH-000274,-0.332387813507
ACH-000277,-0.010266480612
ACH-000278,-0.418565001346
ACH-000279,-0.292655219468
ACH-000280,-0.202122599674
ACH-000281,-0.23288751838799998
ACH-000288,-0.192542752916
ACH-000291,-0.334460876457
ACH-000293,-0.397960353071
ACH-000294,-0.188564218808
ACH-000295,-0.260611547312
ACH-000296,-0.276633720536
ACH-000302,-0.152816639014
ACH-000304,-0.0295945673869
ACH-000307,-0.225284717007
ACH-000308,-0.30676349036600004
ACH-000310,-0.17708138207899998
ACH-000311,-0.34685471361000003
ACH-000312,-0.365462196595
ACH-000315,-0.264563490553
ACH-000316,-0.547362353887
ACH-000317,-0.38019411190499997
ACH-000318,-0.345567756034
ACH-000319,-0.308694000729
ACH-000320,-0.251674215134
ACH-000322,-0.271429288888
ACH-000323,-0.38693569899499997
ACH-000324,-0.339784578402
ACH-000329,-0.157944660986
ACH-000330,-0.339297578235
ACH-000331,-0.166695091171
ACH-000332,-0.180347756803
ACH-000334,-0.46830671787600003
ACH-000335,-0.203953383462
ACH-000336,-0.447199171011
ACH-000337,-0.217864859527
ACH-000339,-0.265902176248
ACH-000341,-0.603272055893
ACH-000348,-0.36480521882
ACH-000350,-0.18346561899099997
ACH-000352,-0.12306851740999998
ACH-000356,-0.298457269655
ACH-000361,0.064896807687
ACH-000362,-0.306713828383
ACH-000363,-0.313854782773
ACH-000364,-0.257081831743
ACH-000365,-0.30586940743700003
ACH-000366,-0.259434065827
ACH-000368,-0.19429539227
ACH-000374,-0.251407941026
ACH-000375,-0.28724555334
ACH-000376,-0.303616486915
ACH-000381,-0.45236242443499997
ACH-000383,-0.328578715177
ACH-000387,0.0144037139264
ACH-000389,-0.20522137130100002
ACH-000390,-0.08149877353900001
ACH-000393,-0.35760794576899996
ACH-000395,-0.196748406196
ACH-000397,-0.175059634696
ACH-000401,-0.328031459104
ACH-000402,-0.287276488452
ACH-000403,-0.275454856864
ACH-000404,0.11081826521600001
ACH-000406,-0.302194755661
ACH-000407,-0.256825111609
ACH-000408,-0.29317737966400004
ACH-000410,-0.188930957285
ACH-000411,-0.05737787260030001
ACH-000414,-0.36228951661
ACH-000415,-0.196088280025
ACH-000416,-0.24969462293400002
ACH-000420,-0.257100477703
ACH-000421,-0.190766401187
ACH-000424,-0.37904961911300006
ACH-000425,-0.194938654521
ACH-000426,-0.0488696622801
ACH-000427,-0.174323853752
ACH-000433,-0.339929082415
ACH-000436,-0.289998795445
ACH-000444,-0.20187718480099998
ACH-000445,-0.47052741902199996
ACH-000448,-0.0823229625903
ACH-000450,-0.17452307991399998
ACH-000452,-0.22938237821999996
ACH-000454,-0.479656865215
ACH-000458,-0.136022790963
ACH-000459,0.0026227516181100002
ACH-000460,-0.22392435842500003
ACH-000461,-0.252583142382
ACH-000463,-0.242689010368
ACH-000464,-0.39534851336800003
ACH-000466,-0.167103125837
ACH-000467,-0.206069893154
ACH-000468,-0.367560749468
ACH-000469,-0.29995684931999994
ACH-000470,-0.00937060007498
ACH-000471,-0.256837442257
ACH-000472,-0.122290184124
ACH-000473,-0.06466294139209999
ACH-000475,-0.23801552423
ACH-000476,-0.155802768393
ACH-000477,-0.299634836726
ACH-000480,-0.37674179235699995
ACH-000481,-0.450413229903
ACH-000483,-0.00972068174641
ACH-000484,-0.25140183679
ACH-000485,-0.47647612890600005
ACH-000486,-0.219722998521
ACH-000487,-0.159365231252
ACH-000488,-0.17233404873599997
ACH-000490,-0.228368006346
ACH-000491,-0.39786961288199996
ACH-000495,-0.334320951419
ACH-000496,-0.301367265258
ACH-000499,-0.201203760735
ACH-000500,-0.383930216512
ACH-000502,-0.242680658459
ACH-000503,-0.259578451928
ACH-000505,-0.264190177654
ACH-000507,-0.234688411866
ACH-000510,-0.019183163529400003
ACH-000511,-0.32622927576
ACH-000512,-0.589294145496
ACH-000516,-0.409866230241
ACH-000517,-0.24221201873599998
ACH-000518,-0.145612563466
ACH-000520,-0.324105361179
ACH-000521,-0.154266960867
ACH-000522,-0.273039458831
ACH-000524,-0.270720471231
ACH-000527,-0.180509544812
ACH-000528,-0.13765399092800001
ACH-000537,-0.07012721223139999
ACH-000541,-0.355381142095
ACH-000542,-0.224891240324
ACH-000544,-0.488946888465
ACH-000545,-0.16595049224199998
ACH-000547,-0.169292401653
ACH-000548,-0.22187231482900002
ACH-000549,-0.0676418121495
ACH-000550,-0.358535323213
ACH-000552,-0.380679368138
ACH-000556,-0.32014298839600003
ACH-000557,-0.43950797544
ACH-000570,-0.389021924728
ACH-000571,-0.431939665127
ACH-000573,-0.153932747502
ACH-000576,-0.21810489836
ACH-000580,-0.49031133560199996
ACH-000584,-0.316038228126
ACH-000585,-0.18058626608199999
ACH-000588,-0.36375449043799996
ACH-000589,-0.33731380804399996
ACH-000591,-0.27771918597899997
ACH-000593,-0.198489480504
ACH-000600,-0.0048864391247
ACH-000601,-0.309062373025
ACH-000604,-0.126752990163
ACH-000605,-0.16931100774399999
ACH-000606,-0.170607569406
ACH-000608,-0.35222116281300003
ACH-000614,-0.274538872926
ACH-000616,-0.21462585891199998
ACH-000618,-0.19514849176
ACH-000619,-0.34306591188100005
ACH-000620,-0.251848977619
ACH-000621,-0.37736208931500004
ACH-000622,-0.49406961824699996
ACH-000623,-0.28503231210700003
ACH-000624,-0.328161427161
ACH-000627,-0.39563544741499995
ACH-000630,-0.09928608646839998
ACH-000632,-0.290444360402
ACH-000633,-0.16780922672
ACH-000637,-0.213228265776
ACH-000638,-0.36382454180600005
ACH-000646,-0.331956709048
ACH-000647,-0.27159095118099996
ACH-000648,-0.21024177618599998
ACH-000649,-0.287920050422
ACH-000651,-0.195647051501
ACH-000652,-0.189708322515
ACH-000653,-0.284470257763
ACH-000657,-0.256580393149
ACH-000658,-0.135164589592
ACH-000661,-0.231184815766
ACH-000662,-0.568483834544
ACH-000663,-0.295510821719
ACH-000665,-0.250324671485
ACH-000671,-0.07229963379919999
ACH-000673,-0.216310706892
ACH-000676,-0.266337501998
ACH-000677,-0.13595996407299998
ACH-000681,-0.205588096239
ACH-000682,-0.23371545033799998
ACH-000683,-0.261923862375
ACH-000684,-0.15533188978499998
ACH-000688,-0.286499304096
ACH-000693,-0.222060442494
ACH-000694,-0.32520335291200003
ACH-000695,-0.0779799905715
ACH-000696,-0.297301566493
ACH-000697,-0.245557071054
ACH-000699,-0.30421980043
ACH-000701,-0.122894406437
ACH-000706,-0.150692345362
ACH-000711,-0.311644847242
ACH-000713,-0.263644361955
ACH-000714,-0.237716937029
ACH-000718,-0.520477169826
ACH-000720,-0.263377189287
ACH-000721,-0.45145493713
ACH-000724,-0.102575327598
ACH-000725,-0.317803249174
ACH-000732,-0.482320971592
ACH-000734,-0.275227107097
ACH-000735,-0.220966294719
ACH-000736,-0.207120777638
ACH-000738,-0.36159702184
ACH-000746,-0.12690856908
ACH-000747,-0.358403318784
ACH-000748,-0.229043382755
ACH-000753,-0.22135946137600002
ACH-000756,-0.14328703394099998
ACH-000757,-0.300750461382
ACH-000758,-0.154042159309
ACH-000760,-0.23155008717199999
ACH-000763,-0.371092350961
ACH-000764,-0.17521372437199997
ACH-000765,-0.397441386655
ACH-000766,-0.473649427791
ACH-000767,-0.09093413935110001
ACH-000768,-0.28862548980999997
ACH-000769,-0.46110698017499996
ACH-000770,-0.26325113278900003
ACH-000771,-0.174800125068
ACH-000773,-0.290060767332
ACH-000776,-0.16899671674400002
ACH-000777,-0.21482992703
ACH-000778,-0.24744765002900002
ACH-000781,-0.307345650259
ACH-000782,-0.18742973510000002
ACH-000783,-0.283758165997
ACH-000784,-0.209710183642
ACH-000785,-0.209193885433
ACH-000787,-0.281538443446
ACH-000788,-0.235289266488
ACH-000791,-0.351501720206
ACH-000792,-0.318050746911
