,EP400 (57634)
ACH-000277,-1.12640432156
ACH-000278,-1.1603414372299998
ACH-000279,-1.11627104656
ACH-000280,-1.0557106163799999
ACH-000281,-1.01083797291
ACH-000288,-1.2360742172399999
ACH-000291,-1.1414543830600001
ACH-000293,-1.17386876849
ACH-000294,-1.1547523591700002
ACH-000295,-1.1514946906899999
ACH-000296,-1.16979374625
ACH-000302,-1.2785746204700001
ACH-000304,-0.510933661921
ACH-000307,-1.2415242688500001
ACH-000308,-1.15404448346
ACH-000310,-1.31352975172
ACH-000311,-1.05602119912
ACH-000312,-1.14155236758
ACH-000315,-1.0996570261399998
ACH-000316,-1.1811309961799998
ACH-000317,-0.597496478531
ACH-000318,-1.1454585432200002
ACH-000319,-0.958461961671
ACH-000320,-1.2886580924200002
ACH-000322,-1.1962719830600002
ACH-000323,-1.14291129566
ACH-000324,-1.17556401443
ACH-000329,-1.1620313821200001
ACH-000330,-0.996239344536
ACH-000331,-1.0076127401600001
ACH-000332,-0.954436020378
ACH-000334,-1.38031783305
ACH-000335,-0.934246772447
ACH-000336,-0.969390955704
ACH-000337,-0.7782308820630001
ACH-000339,-1.19489242743
ACH-000341,-1.25842091104
ACH-000348,-1.32371700373
ACH-000350,-1.12144450656
ACH-000352,-0.9448155232269999
ACH-000356,-1.30233333433
ACH-000361,-1.19296748521
ACH-000362,-1.25774629205
ACH-000363,-1.23998643957
ACH-000364,-1.02124916087
ACH-000365,-1.1846871791700002
ACH-000366,-1.1810208429200002
ACH-000368,-1.19012853323
ACH-000374,-0.85194288496
ACH-000375,-1.23693992021
ACH-000376,-1.05742885392
ACH-000381,-1.02247636592
ACH-000383,-0.792767992944
ACH-000387,-1.41322561137
ACH-000389,-1.28107156371
ACH-000390,-1.0293616932
ACH-000393,-1.22545924335
ACH-000395,-1.26303438438
ACH-000397,-1.02898074926
ACH-000401,-1.4218707101499999
ACH-000402,-1.21988762203
ACH-000403,-1.16093160762
ACH-000404,-0.717713903904
ACH-000406,-1.31554359417
ACH-000407,-0.981109992793
ACH-000408,-1.1028695289
ACH-000410,-0.853994611483
ACH-000411,-0.7779848991789999
ACH-000414,-1.08173342499
ACH-000415,-1.03495351224
ACH-000416,-1.22833162054
ACH-000420,-1.2516967699500001
ACH-000421,-1.0562863086499998
ACH-000424,-1.21103374904
ACH-000425,-1.2179716711
ACH-000426,-1.08427247341
ACH-000427,-0.909077955882
ACH-000433,-1.0968623158
ACH-000436,-0.8782413757790001
ACH-000444,-0.999626319428
ACH-000445,-1.55058124896
ACH-000448,-1.3800689312399999
ACH-000450,-0.541230458339
ACH-000452,-1.21548952295
ACH-000454,-1.08286909509
ACH-000458,-0.938026142624
ACH-000459,-1.22099253203
ACH-000460,-1.1128723391500002
ACH-000461,-1.02760859256
ACH-000463,-0.9938646110179999
ACH-000464,-1.2771975583
ACH-000466,-1.30758918003
ACH-000467,-1.11859062366
ACH-000468,-1.06331616625
ACH-000469,-1.23459052588
ACH-000470,-0.9767243402570001
ACH-000471,-0.916508031552
ACH-000472,-1.12393458037
ACH-000473,-1.01185506566
ACH-000475,-0.993868037709
ACH-000476,-0.9865158980140001
ACH-000477,-0.996513640158
ACH-000480,-1.06251177888
ACH-000481,-1.5802673581
ACH-000483,-1.24171880036
ACH-000484,-0.601489214241
ACH-000485,-0.9117520374860001
ACH-000486,-0.925421098831
ACH-000487,-1.0306901893
ACH-000488,-0.989052495327
ACH-000490,-1.23497749457
ACH-000491,-1.0890354576999999
ACH-000495,-0.882556973133
ACH-000496,-0.8455563736939999
ACH-000499,-1.14867024691
ACH-000500,-0.520933440473
ACH-000502,-1.10490542963
ACH-000503,-1.18176892969
ACH-000505,-1.12058915275
ACH-000507,-1.1465718876
ACH-000510,-0.8899252945139999
ACH-000511,-1.04281115623
ACH-000512,-0.789559776179
ACH-000516,-1.31075058
ACH-000517,-1.12833221781
ACH-000518,-0.9618520306209999
ACH-000520,-0.932522654248
ACH-000521,-1.11384850414
ACH-000522,-0.9747530560850001
ACH-000524,-1.25948223742
ACH-000527,-1.04722103397
ACH-000528,-1.30449896934
ACH-000537,-1.2365709149500002
ACH-000541,-1.06438790794
ACH-000542,-0.971572779655
ACH-000544,-0.5329474083110001
ACH-000545,-1.01528380446
ACH-000547,-1.15494874424
ACH-000548,-0.9623543468970001
ACH-000549,-0.998697797621
ACH-000550,-1.3062582944499999
ACH-000552,-1.20972978735
ACH-000556,-1.13733037447
ACH-000557,-1.49596031633
ACH-000570,-1.04633452969
ACH-000571,-1.41721349568
ACH-000573,-1.31638158653
ACH-000576,-1.31953264798
ACH-000580,-1.04700632981
ACH-000584,-1.0663015008399999
ACH-000585,-1.11701854124
ACH-000588,-0.8799933929960001
ACH-000589,-1.10124354546
ACH-000591,-1.02702956404
ACH-000593,-0.826847711733
ACH-000600,-0.989928512025
ACH-000601,-1.10511089961
ACH-000604,-1.5001815702399999
ACH-000605,-1.33626138552
ACH-000606,-1.04838243275
ACH-000608,-1.06935401281
ACH-000614,-1.2948063152200002
ACH-000616,-0.865539406893
ACH-000618,-1.42965832697
ACH-000619,-1.11609670287
ACH-000620,-1.2909795181100001
ACH-000621,-0.95358726237
ACH-000622,-1.07276966176
ACH-000623,-0.961912191072
ACH-000624,-1.05976494486
ACH-000627,-0.7946127503679999
ACH-000630,-1.1478765835
ACH-000632,-1.1661354194
ACH-000633,-1.22695971404
ACH-000637,-1.27018949688
ACH-000638,-1.20032256327
ACH-000646,-1.12679179545
ACH-000647,-0.8632212266689999
ACH-000648,-1.0035901922200001
ACH-000649,-1.00573923956
ACH-000651,-1.0302850727500001
ACH-000652,-1.0858393210500001
ACH-000653,-1.1598629276999999
ACH-000657,-1.11832401192
ACH-000658,-1.4131403183700002
ACH-000661,-1.0170116141299999
ACH-000662,-1.272560446
ACH-000663,-1.2137366815200001
ACH-000665,-1.05573027835
ACH-000671,-0.885300694849
ACH-000673,-0.8842170527509999
ACH-000676,-1.0114153797499998
ACH-000677,-1.4711861997100002
ACH-000681,-1.1433902043700002
ACH-000682,-1.06816701201
ACH-000683,-0.521473549752
ACH-000684,-0.914419269162
ACH-000688,-0.9789731575399999
ACH-000693,-1.27314631146
ACH-000694,-1.1331060074500001
ACH-000695,-1.00162499519
ACH-000696,-1.03193471224
ACH-000697,-1.0860359878799999
ACH-000699,-1.1505991898
ACH-000701,-1.2651982613700001
ACH-000706,-0.979777751741
ACH-000711,-0.9726524431319999
ACH-000713,-1.0602097725700002
ACH-000714,-1.1841364591299999
ACH-000718,-1.16136563499
ACH-000720,-0.784872491646
ACH-000721,-0.810321083977
ACH-000724,-1.74224104678
ACH-000725,-0.858537864883
ACH-000732,-0.825094797924
ACH-000734,-1.34408393794
ACH-000735,-0.863316767866
ACH-000736,-0.826997120845
ACH-000738,-1.1782524521200002
ACH-000746,-0.6886823145309999
ACH-000747,-1.1079494538899999
ACH-000748,-1.11258110689
ACH-000753,-1.14723896644
ACH-000756,-1.09090903155
ACH-000757,-1.4406810376499999
ACH-000758,-1.11998715096
ACH-000760,-1.29795902653
ACH-000763,-1.54302538475
ACH-000764,-0.803803773409
ACH-000765,-1.18015213859
ACH-000766,-0.975756730802
ACH-000767,-1.2894873897799999
ACH-000768,-1.21442825414
ACH-000769,-1.0446593017
ACH-000770,-1.2378508470899998
ACH-000771,-1.1806217271
ACH-000773,-0.881990610086
ACH-000776,-1.0405114309399999
ACH-000777,-1.2176224202500001
ACH-000778,-1.08389474581
ACH-000781,-1.12689889324
ACH-000782,-1.0754929290200002
ACH-000783,-1.44255005336
ACH-000784,-1.18438062768
ACH-000785,-1.44431608075
ACH-000787,-1.18260174912
ACH-000788,-1.1600744670299998
ACH-000791,-1.05302997137
ACH-000792,-1.33317504775
ACH-000794,-0.9386782078839999
ACH-000796,-1.27480731464
ACH-000799,-1.10023676504
ACH-000800,-1.29200228198
ACH-000802,-0.981812272277
ACH-000804,-0.901803900904
ACH-000805,-1.0072809517299999
ACH-000809,-1.1359160909100001
ACH-000810,-0.631891232394
ACH-000811,-0.629265719527
ACH-000817,-1.27232260441
ACH-000819,-0.9224890554940001
ACH-000820,-0.82480552737
ACH-000821,-1.2735677428799999
ACH-000822,-1.4956613255000002
ACH-000823,-1.3112185105399998
ACH-000824,-1.13790339155
ACH-000827,-1.18726849956
ACH-000829,-1.07126579209
ACH-000831,-0.953018140481
ACH-000832,-1.07630622584
ACH-000833,-1.44782445893
ACH-000834,-0.8602997674580001
ACH-000835,-0.9791194749259999
ACH-000836,-0.72247940156
ACH-000837,-0.96077732516
ACH-000838,-1.3985810525
ACH-000839,-0.506741936375
ACH-000840,-0.990726812712
ACH-000841,-0.962148875349
ACH-000843,-1.21690189622
ACH-000846,-0.890865526489
ACH-000847,-0.8522484604999999
ACH-000848,-1.1034546778899998
ACH-000849,-1.06397875026
ACH-000851,-1.0182317644399999
ACH-000855,-1.0309635636799999
ACH-000856,-0.8715420043340001
ACH-000858,-1.1159529067799998
ACH-000859,-1.0111532883
ACH-000861,-1.0954053097499998
ACH-000862,-1.2284351898399999
ACH-000865,-1.3049202576299999
ACH-000866,-1.1417442947399998
ACH-000867,-1.23278639634
ACH-000869,-1.1065413467799998
ACH-000872,-1.1650733777200002
ACH-000873,-1.0813387812100002
ACH-000876,-1.3491501585899999
ACH-000878,-1.37704212103
ACH-000880,-1.2390112257700001
ACH-000881,-1.1578471704100002
ACH-000882,-1.15818026119
ACH-000884,-1.3304270899
ACH-000885,-1.17737426008
ACH-000887,-1.1015462427
ACH-000888,-1.0844615015
ACH-000889,-1.19171332156
ACH-000890,-1.1545146182600001
ACH-000896,-0.868233020611
ACH-000898,-1.51261585215
ACH-000900,-1.0069593471
ACH-000901,-1.1987991469
ACH-000905,-0.8205959235320001
ACH-000906,-1.32427850167
ACH-000907,-1.10407432565
ACH-000910,-1.11237227336
ACH-000911,-1.20400754089
ACH-000912,-1.08881798268
ACH-000913,-1.06348263621
ACH-000915,-1.1531238457
ACH-000916,-1.0957240149299998
ACH-000917,-1.03552494879
ACH-000921,-1.17679498233
ACH-000924,-0.922723964032
ACH-000926,-0.934881862329
ACH-000928,-0.805868237785
ACH-000929,-0.788040896575
ACH-000932,-1.19856617687
ACH-000935,-0.878943186917
ACH-000936,-0.8446143376299999
ACH-000937,-1.05739374509
ACH-000938,-1.17288762837
ACH-000939,-0.5584555463090001
ACH-000941,-1.09169667449
ACH-000943,-1.21336386893
ACH-000946,-1.088101977
ACH-000947,-1.17629228574
ACH-000948,-1.3084423914299999
ACH-000950,-0.972105521991
ACH-000953,-1.2529690113299998
ACH-000957,-0.923874205108
ACH-000958,-0.5454644147600001
ACH-000960,-1.16327957518
ACH-000963,-1.58906829079
ACH-000968,-1.25751437074
ACH-000969,-1.07511574307
ACH-000973,-1.14482209729
ACH-000974,-1.0140936700399998
ACH-000975,-1.13010586826
ACH-000976,-1.0177985886499998
ACH-000978,-1.5831155394999998
ACH-000980,-1.15751348105
ACH-000984,-1.20477624941
ACH-000986,-0.971765733713
ACH-000988,-1.12406564401
ACH-000993,-1.07477903911
ACH-000994,-0.997580318829
ACH-000996,-0.9989332033120001
ACH-001001,-1.03107152375
ACH-001020,-0.5806329993
ACH-001028,-1.2405623502299998
ACH-001031,-1.23733967067
ACH-001038,-1.16487487011
ACH-001048,-1.01805897321
ACH-001050,-1.18708168641
ACH-001053,-1.39807039583
ACH-001054,-0.8496373873549999
ACH-001061,-1.02923879855
ACH-001067,-1.23534702731
ACH-001075,-0.893566754111
ACH-001096,-1.27937535116
ACH-001128,-0.142120875484
ACH-001134,-1.0617751159200002
ACH-001151,-1.05863597935
ACH-001163,-1.05553987233
ACH-001164,-1.04048963535
ACH-001173,-1.19235833108
ACH-001183,-0.967242388673
ACH-001184,-1.40460969167
ACH-001190,-1.0817227125700002
ACH-001192,-1.1435164278799999
ACH-001193,-0.735365102332
ACH-001196,-1.31033671095
ACH-001197,-1.45848525889
ACH-001205,-1.0013024999
ACH-001211,-1.1154241381799999
ACH-001212,-1.52083502553
ACH-001228,-1.1686679554500001
ACH-001232,-1.13802821287
ACH-001239,-0.9023000614569999
ACH-001274,-1.2256885653299998
ACH-001275,-1.01350673324
ACH-001277,-0.838825488821
ACH-001278,-0.952097409403
ACH-001280,-1.4557047827899998
ACH-001283,-1.0336948698700001
ACH-001289,-1.22044224875
ACH-001295,-1.25791009619
ACH-001300,-1.33312060502
ACH-001301,-1.16188033026
ACH-001302,-1.3612000154
ACH-001303,-1.39422438676
ACH-001306,-1.31385488648
ACH-001318,-1.0649595363700002
ACH-001322,-1.16313796839
ACH-001328,-1.0605251462899998
ACH-001332,-0.825799087578
ACH-001333,-1.5639520025799998
ACH-001336,-1.24416207158
ACH-001340,-1.08302107679
ACH-001346,-1.2262545779
ACH-001353,-1.1264811235799999
ACH-001354,-1.04435259968
ACH-001367,-0.8801721518369999
ACH-001368,-1.19790245595
ACH-001374,-1.20606008974
ACH-001375,-1.03995823332
ACH-001377,-0.998587100781
ACH-001380,-1.04257619051
ACH-001391,-0.95147452735
ACH-001407,-0.770626086794
ACH-001408,-0.9061058427140001
ACH-001413,-0.895104825774
ACH-001430,-1.15123856799
ACH-001431,-0.8552695143100001
ACH-001450,-1.19155881858
ACH-001496,-0.853313124818
ACH-001500,-0.7631971767460001
ACH-001521,-1.37833865194
ACH-001523,-1.0983101764799998
ACH-001532,-1.11670661479
ACH-001536,-1.2415836335200001
ACH-001550,-0.9427169984999999
ACH-001552,-1.40662628557
ACH-001554,-1.21238537418
ACH-001645,-1.14096636314
ACH-001654,-1.2546183161
ACH-001715,-0.988812621462
ACH-001735,-1.21887777615
ACH-001736,-1.1740120796100002
ACH-001737,-1.36151695393
ACH-001740,-1.33453965647
ACH-001745,-1.3882197720200002
ACH-001750,-1.1197870139100001
ACH-001765,-0.897146275144
ACH-001956,-1.06610290653
ACH-001957,-1.34322647777
