,LCP2 (3937)
ACH-000004,0.0752010034464
ACH-000007,0.212271125891
ACH-000009,-0.0399729581522
ACH-000011,0.13423160202
ACH-000012,0.050278080209300004
ACH-000013,0.10755006270199999
ACH-000014,0.16098333319299998
ACH-000015,-0.025897275376300002
ACH-000017,0.161098071998
ACH-000018,0.028833265123999998
ACH-000019,-0.027007638876999997
ACH-000021,0.0392681565489
ACH-000022,0.0303769399213
ACH-000025,-0.0767107405749
ACH-000028,0.013847037521799999
ACH-000030,0.029793012315500002
ACH-000035,0.072721770014
ACH-000036,0.0642687120108
ACH-000037,-0.140736708406
ACH-000039,-0.165984989353
ACH-000040,0.08852633813819999
ACH-000041,0.232806251629
ACH-000042,-0.021202374636499998
ACH-000045,-0.0962825537475
ACH-000047,-0.0617673144982
ACH-000052,-0.12088164773700001
ACH-000053,-0.00421860061126
ACH-000054,0.08092669737750001
ACH-000055,0.141872734209
ACH-000060,-0.091015022755
ACH-000067,0.036741905684
ACH-000070,0.0872895338521
ACH-000075,0.013636272057100001
ACH-000078,0.152719388153
ACH-000082,0.12033805341600001
ACH-000085,0.126179072416
ACH-000086,0.14817488877
ACH-000087,0.134563450541
ACH-000092,-0.0108642195233
ACH-000095,0.04822758474259999
ACH-000097,0.16365367999000002
ACH-000098,-0.0315158269883
ACH-000099,0.046281096749599994
ACH-000108,-0.0150859758302
ACH-000113,-0.0256375673954
ACH-000115,0.0292980029415
ACH-000116,0.131049055665
ACH-000118,0.115615847754
ACH-000120,0.0438207853819
ACH-000123,0.10994708355
ACH-000127,-0.0014694080061099998
ACH-000128,0.020858355045499998
ACH-000132,0.039169506017
ACH-000133,0.0453089658125
ACH-000137,0.104814534683
ACH-000138,0.027842377570500003
ACH-000142,0.027661341979
ACH-000143,0.016901187927899998
ACH-000146,-0.10056915432600001
ACH-000148,0.07736131987589999
ACH-000150,-0.080274925569
ACH-000152,0.06891195377760001
ACH-000153,0.334797508006
ACH-000159,0.041939681154400006
ACH-000160,0.0217342973767
ACH-000163,0.0849445551541
ACH-000167,-0.131912617004
ACH-000168,0.14342421547700002
ACH-000169,0.11422140681399999
ACH-000178,0.024026941928400002
ACH-000182,0.019687492307500002
ACH-000183,-0.019927343679200002
ACH-000188,0.018564068915
ACH-000189,0.123474071015
ACH-000190,-0.000413893597934
ACH-000198,0.111567038433
ACH-000204,0.154914280775
ACH-000206,0.037895412969
ACH-000207,-0.0532556732423
ACH-000211,0.11937853315300001
ACH-000215,0.07523018337949999
ACH-000221,0.137802126739
ACH-000222,0.201922137271
ACH-000223,-0.00806746659112
ACH-000226,0.010043426177700002
ACH-000227,-0.0244871124899
ACH-000228,0.09987160723760001
ACH-000231,0.07662329738969999
ACH-000232,-0.04689834286780001
ACH-000233,0.0747770560212
ACH-000234,0.09843518557730001
ACH-000235,0.0850605855253
ACH-000237,0.0616940985305
ACH-000238,0.014231835632799998
ACH-000243,0.149802461303
ACH-000244,0.197768982322
ACH-000246,0.0386545549948
ACH-000248,-0.0576923528068
ACH-000250,-0.00130491903452
ACH-000251,-0.0864508587455
ACH-000253,0.118315999142
ACH-000255,0.0632696380735
ACH-000256,-0.0552837875439
ACH-000257,0.16667480056700001
ACH-000258,0.107793066613
ACH-000259,0.095190334008
ACH-000260,0.019835917254400003
ACH-000261,0.11609607955600001
ACH-000262,0.0340521854445
ACH-000263,-0.227137557552
ACH-000264,-0.018460472443900002
ACH-000265,0.09530571235030001
ACH-000266,0.0168298174036
ACH-000272,0.011314489397100001
ACH-000273,0.0223948611276
ACH-000274,0.020467083986900003
ACH-000277,0.035984018980400004
ACH-000278,0.18725753166900003
ACH-000279,0.00988747985018
ACH-000280,-0.0226389035137
ACH-000281,0.07050874526610001
ACH-000288,-0.0168751124019
ACH-000291,-0.0006876560114660001
ACH-000293,0.011489004659
ACH-000294,0.0438083880836
ACH-000295,0.0804319664943
ACH-000296,0.165415704103
ACH-000302,0.0394830242901
ACH-000304,-0.20838319261100002
ACH-000307,0.00095172319398
ACH-000308,0.0168254577416
ACH-000310,-0.011936598534799997
ACH-000311,0.11568979673499999
ACH-000312,0.09745952243450001
ACH-000315,0.00948280452428
ACH-000316,0.125465789894
ACH-000317,0.181546846143
ACH-000318,0.13024873884000002
ACH-000319,-0.08278560036799999
ACH-000320,0.155760936036
ACH-000322,0.159516149698
ACH-000323,0.107187841305
ACH-000324,0.0378726427517
ACH-000329,0.115705977752
ACH-000330,0.060562539518999994
ACH-000331,0.047192940093400006
ACH-000332,0.0726984239193
ACH-000334,0.07953632504250001
ACH-000335,0.0028597529808500003
ACH-000336,-0.12239987840500001
