,TGFB1 (7040)
ACH-000004,-0.049173922909199995
ACH-000007,0.221146962577
ACH-000009,-0.23442362983000004
ACH-000011,-0.130022173166
ACH-000012,-0.141217860167
ACH-000013,-0.220662678978
ACH-000014,-0.156839218407
ACH-000015,-0.201896228322
ACH-000017,-0.141144960913
ACH-000018,-0.285652107168
ACH-000019,-0.0965194630207
ACH-000021,-0.114783785936
ACH-000022,-0.113334193497
ACH-000025,0.0198435700331
ACH-000028,-0.24537736163600002
ACH-000030,-0.189372398532
ACH-000035,0.0769989528848
ACH-000036,-0.0286958967838
ACH-000037,0.20485784743000002
ACH-000039,-0.11214164349099999
ACH-000040,-0.006825784194220001
ACH-000041,-0.11347285907600001
ACH-000042,-0.105354997383
ACH-000045,-0.103120464794
ACH-000047,-0.0770330539563
ACH-000052,-0.20255970495700001
ACH-000053,-0.155301495744
ACH-000054,-0.24742480446100001
ACH-000055,-0.320722218935
ACH-000060,0.00429870683588
ACH-000067,-0.19240587347100002
ACH-000070,0.0297852147102
ACH-000075,-0.537506186542
ACH-000078,-0.0472843467461
ACH-000082,-0.051343606475
ACH-000085,-0.07815279333269999
ACH-000086,-0.104917490009
ACH-000087,-0.160701576251
ACH-000092,-0.163516773301
ACH-000095,-0.04692656950540001
ACH-000097,-0.327143151565
ACH-000098,-0.163975566805
ACH-000099,-0.102957541656
ACH-000108,-0.166575511758
ACH-000113,-0.126371416648
ACH-000115,-0.32700241909
ACH-000116,-0.0648903304739
ACH-000118,-0.279646918323
ACH-000120,0.0177993761518
ACH-000123,-0.135591488712
ACH-000127,-0.26384206083
ACH-000128,-0.0667336305088
ACH-000132,-0.17166469783500002
ACH-000133,-0.272859485052
ACH-000137,-0.230292347734
ACH-000138,-0.09220015510770001
ACH-000142,-0.123976241943
ACH-000143,-0.018599351361599997
ACH-000146,-0.113441284074
ACH-000148,0.0168338492657
ACH-000150,-0.164635322851
ACH-000152,-0.0365168277465
ACH-000153,-0.189698392307
ACH-000159,-0.26023031145
ACH-000160,-0.198101000466
ACH-000163,-0.0695967753393
ACH-000167,-0.5003510220130001
ACH-000168,-0.16804227424899998
ACH-000169,-0.132385524186
ACH-000178,-0.14193652173000001
ACH-000182,-0.197293263516
ACH-000183,-0.389770372804
ACH-000188,-0.0974149247732
ACH-000189,-0.419634910503
ACH-000190,-0.327765386796
ACH-000198,-0.239079660536
ACH-000204,-0.411739809098
ACH-000206,-0.24296785978799998
ACH-000207,-0.42704599190700004
ACH-000211,-0.194508091352
ACH-000215,-0.0855390024625
ACH-000221,-0.343547150955
ACH-000222,-0.0863382327062
ACH-000223,-0.23958075858800001
ACH-000226,-0.117797484354
ACH-000227,0.13094473460699999
ACH-000228,-0.254823782085
ACH-000231,-0.0405765862877
ACH-000232,-0.32010977003
ACH-000233,-0.287140263737
ACH-000234,-0.313675676598
ACH-000235,-0.114099229206
ACH-000237,-0.155119098979
ACH-000238,0.113129715549
ACH-000243,-0.168196618205
ACH-000244,0.0169049436562
ACH-000246,-0.271625238271
ACH-000248,-0.21699171723299998
ACH-000250,-0.148250889086
ACH-000251,-0.206237506648
ACH-000253,-0.24319254587900002
ACH-000255,-0.200475964372
ACH-000256,-0.00817771824052
ACH-000257,-0.0476156046521
ACH-000258,-0.0363744567941
ACH-000259,-0.0674165062107
ACH-000260,-0.130614764008
ACH-000261,-0.228113478974
ACH-000262,-0.201451659457
ACH-000263,0.02759039615
ACH-000264,-0.113361479837
ACH-000265,-0.23073426510000003
ACH-000266,-0.240086103499
ACH-000272,-0.0226295088771
ACH-000273,-0.21741347101599998
ACH-000274,-0.164179224146
ACH-000277,-0.36840325728900003
ACH-000278,-0.07054732526480001
ACH-000279,-0.251896684837
ACH-000280,-0.14585596474
ACH-000281,-0.0508753276977
ACH-000288,-0.0790408018926
ACH-000291,-0.368359599002
ACH-000293,-0.298691451155
ACH-000294,0.0697541164333
ACH-000295,0.0018823272428199998
ACH-000296,0.05070442639930001
ACH-000302,-0.437311250813
ACH-000304,0.186064090862
ACH-000307,0.046670051504600005
ACH-000308,-0.306303754587
ACH-000310,-0.0373638965526
ACH-000311,-0.29565450980700003
ACH-000312,-0.0175966017285
ACH-000315,-0.182287544952
ACH-000316,0.043533143358899996
ACH-000317,-0.00461702207697
ACH-000318,-0.238387288639
ACH-000319,-0.330659023104
ACH-000320,-0.204705893621
ACH-000322,0.133120583038
ACH-000323,-0.15237308488
ACH-000324,-0.13120752146
ACH-000329,-0.11449323399599999
ACH-000330,-0.100161124366
ACH-000331,-0.151046583801
ACH-000332,-0.22510098963000003
ACH-000334,0.0361955591559
ACH-000335,-0.23433584149599998
ACH-000336,-0.275631018307
ACH-000337,-0.24268583491700002
ACH-000339,-0.22156521323199999
ACH-000341,0.0786741945678
ACH-000348,-0.133051081972
ACH-000350,-0.00830021768702
ACH-000352,-0.108635972362
ACH-000356,-0.08675586324010001
ACH-000361,-0.351605392375
ACH-000362,-0.250340853297
ACH-000363,0.00739631861709
ACH-000364,-0.180441616316
ACH-000365,-0.222911378775
ACH-000366,-0.346914899071
ACH-000368,0.0181959414353
ACH-000374,0.025538879417500004
ACH-000375,-0.239405136835
ACH-000376,-0.0023576615636199997
ACH-000381,0.0950826133942
ACH-000383,-0.20645429460499998
ACH-000387,-0.0570290569778
ACH-000389,-0.226656622401
ACH-000390,-0.12685489244200002
ACH-000393,-0.0663978341097
ACH-000395,-0.264067767031
ACH-000397,-0.159180257363
ACH-000401,-0.227134570559
ACH-000402,0.0156954299282
ACH-000403,-0.13720949071900002
ACH-000404,0.22541991964400002
ACH-000406,-0.0837828880224
ACH-000407,-0.13824370304000003
ACH-000408,-0.41065370515199995
ACH-000410,-0.23052182325399997
ACH-000411,-0.333069641945
ACH-000414,-0.27942345116
ACH-000415,-0.0880498213544
ACH-000416,-0.17508931893500002
ACH-000420,0.36119241445699996
ACH-000421,-0.236342086895
ACH-000424,-0.0192844926
ACH-000425,-0.07261910927639999
ACH-000426,-0.0809979083594
ACH-000427,-0.474648048687
ACH-000433,0.00911542133422
ACH-000436,-0.378524196085
ACH-000444,-0.21933269486499998
ACH-000445,-0.29468960197599997
ACH-000448,-0.203720444458
ACH-000450,-0.231220096118
ACH-000452,-0.0745826715262
ACH-000454,-0.0690612574674
