,EIF2A (83939)
ACH-000402,-0.0686472399099
ACH-000403,-0.10778718378100001
ACH-000404,-0.029945297633599998
ACH-000406,-0.18512187030699997
ACH-000407,-0.149513218069
ACH-000408,-0.026637881821
ACH-000410,-0.266457169051
ACH-000411,-0.240467133814
ACH-000414,0.0592757391077
ACH-000415,-0.313958690162
ACH-000416,-0.105183772426
ACH-000420,-0.394926627486
ACH-000421,-0.187235096626
ACH-000424,-0.273033676693
ACH-000425,0.135228754442
ACH-000426,0.09756215659180001
ACH-000427,-0.143325131456
ACH-000433,-0.211715827888
ACH-000436,-0.16833412150899998
ACH-000444,-0.04560300612630001
ACH-000445,-0.155426210886
ACH-000448,-0.134920143176
ACH-000450,-0.0369736388521
ACH-000452,-0.06441855984980001
ACH-000454,-0.043600897213000006
ACH-000458,-0.299938553138
ACH-000459,0.17309352910999998
ACH-000460,-0.10594826077500001
ACH-000461,0.0478734700851
ACH-000463,-0.19384291366300002
ACH-000464,-0.20294908632
ACH-000466,-0.0923337866347
ACH-000467,-0.0733865571476
ACH-000468,-0.162822254511
ACH-000469,-0.051819987562800006
ACH-000470,-0.179179337194
ACH-000471,-0.17635740819600002
ACH-000472,0.143541023762
ACH-000473,-0.13746189216
ACH-000475,-0.131259713456
ACH-000476,-0.0304239526053
ACH-000477,-0.133276927937
ACH-000480,-0.052657183064
ACH-000481,-0.11296275705499999
ACH-000483,-0.148646988696
ACH-000484,-0.0051434861968
ACH-000485,-0.151676398408
ACH-000486,-0.0891271852119
ACH-000487,0.15746538552300002
ACH-000488,-0.284116913413
ACH-000490,-0.052554999301199994
ACH-000491,0.08257426177249999
ACH-000495,-0.368552348575
ACH-000496,-0.376064727901
ACH-000499,-0.0119789443696
ACH-000500,0.021566514081599996
ACH-000502,-0.101863442375
ACH-000503,-0.490772916708
ACH-000505,-0.307369052668
ACH-000507,-0.05431165481769999
ACH-000510,-0.0904349018708
ACH-000511,-0.222219223867
ACH-000512,-0.150356462203
ACH-000516,-0.112581095534
ACH-000517,-0.09991668832469999
ACH-000518,-0.11494198361199999
ACH-000520,-0.266118023682
ACH-000521,-0.0920276481267
ACH-000522,-0.148516869509
ACH-000524,-0.00154686289999
ACH-000527,-0.07483260887080001
ACH-000528,-0.21559800076900001
ACH-000537,-0.00384921522274
ACH-000541,-0.148142165912
ACH-000542,-0.194651966697
ACH-000544,-0.31850454561299996
ACH-000545,-0.147239682896
ACH-000547,-0.438846293165
ACH-000548,-0.141465977649
ACH-000549,-0.280747205298
ACH-000550,-0.20846797002099998
ACH-000552,-0.13983153531300002
ACH-000556,-0.178676145618
ACH-000557,0.0147488041634
ACH-000570,-0.0409528964121
ACH-000571,0.09688911159119999
ACH-000573,-0.176245594186
ACH-000576,-0.06684303782430001
ACH-000580,-0.12239219965
ACH-000584,-0.0533541137064
ACH-000585,-0.19191832805
ACH-000588,-0.092250434012
ACH-000589,0.0226408337494
ACH-000591,-0.0728274566389
ACH-000593,-0.234138406695
ACH-000600,-0.0496938164372
ACH-000601,-0.07849780040910001
ACH-000604,-0.37539595479500004
ACH-000605,-0.150389812962
ACH-000606,-0.10634327010500001
ACH-000608,-0.0766135200964
ACH-000614,-0.074366503551
ACH-000616,-0.103644504826
ACH-000618,-0.102534120573
ACH-000619,-0.17001914101100002
ACH-000620,-0.0590397360691
ACH-000621,-0.06459294753940001
ACH-000622,-0.15656065821100001
ACH-000623,-0.011230370581
ACH-000624,-0.0829035663374
ACH-000627,-0.11376978934599999
ACH-000630,-0.248176373656
ACH-000632,-0.06911099784130001
ACH-000633,0.256336865001
ACH-000637,-0.0151048139006
ACH-000638,-0.09789603536779999
ACH-000646,-0.03869720687869999
ACH-000647,-0.096791133232
ACH-000648,-0.06319669007119999
ACH-000649,-0.0881672330844
ACH-000651,-0.00508126044353
ACH-000652,-0.0864094637932
ACH-000653,-0.0398419799398
ACH-000657,-0.183758585319
ACH-000658,-0.0610352601504
ACH-000661,-0.238018278712
ACH-000662,-0.17171086917
ACH-000663,-0.20320059292999998
ACH-000665,-0.12762536891100001
ACH-000671,-0.24593645620000001
ACH-000673,-0.15948582836300002
ACH-000676,-0.04845510935269999
ACH-000677,0.13280677989700002
ACH-000681,-0.11507797513399999
ACH-000682,-0.351159023549
ACH-000683,-0.0867518089972
ACH-000684,-0.269750076472
ACH-000688,-0.138013117647
ACH-000693,-0.148093070261
ACH-000694,-0.07550473098680001
ACH-000695,-0.097279667423
ACH-000696,-0.18460456928
ACH-000697,-0.374524180453
ACH-000699,-0.168055237983
ACH-000701,-0.241168225044
ACH-000706,-0.137170074045
ACH-000711,-0.0386676832309
ACH-000713,0.006352676622470001
ACH-000714,-0.0380379313167
ACH-000718,-0.18081977498399998
ACH-000720,-0.233426090251
ACH-000721,-0.13160742374099998
ACH-000724,-0.199036303275
ACH-000725,-0.08397687221820001
ACH-000732,-0.38510055366499996
ACH-000734,-0.138096788061
ACH-000735,-0.290403149123
ACH-000736,0.117161286525
ACH-000738,-0.228931416045
ACH-000746,0.006688097816069999
ACH-000747,-0.0291442931837
ACH-000748,-0.222049846919
ACH-000753,-0.0907651420772
ACH-000756,-0.0859085088178
ACH-000757,-0.36808464043000005
ACH-000758,-0.17782838608600002
ACH-000760,-0.0360086576944
ACH-000763,-0.0156677095481
ACH-000764,-0.0975636652997
ACH-000765,0.053852536035
ACH-000766,0.0086574290722
ACH-000767,-0.319941903447
ACH-000768,-0.12260707714400002
ACH-000769,-0.135998369007
ACH-000770,-0.374771999234
ACH-000771,-0.258998590431
ACH-000773,0.145463902279
ACH-000776,-0.000523813062569
ACH-000777,-0.152267496026
ACH-000778,0.0157936758301
ACH-000781,0.0555528914664
ACH-000782,-0.177067225513
ACH-000783,-0.0108197688316
ACH-000784,0.0575936517717
ACH-000785,-0.148658421344
ACH-000787,-0.0320156517953
ACH-000788,-0.0905539106223
ACH-000791,-0.277306537128
ACH-000792,0.11126629712500001
ACH-000794,-0.10521993714700001
ACH-000796,-0.13689636519099999
ACH-000799,-0.165125347103
ACH-000800,-0.0647497831703
ACH-000802,-0.0228686310139
ACH-000804,-0.0019153226608900002
ACH-000805,-0.100180149355
ACH-000809,-0.213562154686
ACH-000810,-0.259675636078
ACH-000811,-0.08665392673800001
ACH-000817,0.128295294645
ACH-000819,-0.09254022803470001
ACH-000820,0.00522695204575
ACH-000821,-0.0259018401479
ACH-000822,-0.0528828017723
ACH-000823,-0.09328622775319999
ACH-000824,-0.07709292009660001
ACH-000827,-0.00875928113983
ACH-000829,-0.100058061971
ACH-000831,-0.324875880282
ACH-000832,-0.16319183162
ACH-000833,-0.027117989962200002
ACH-000834,-0.10742918120400001
ACH-000835,-0.273513523814
ACH-000836,-0.352990374288
ACH-000837,-0.0941717382042
ACH-000838,0.0201076419587
ACH-000839,-0.2022457071
ACH-000840,-0.0767418150461
ACH-000841,-0.0315245084774
ACH-000843,-0.0895087275873
ACH-000846,-0.07449772707999999
ACH-000847,-0.298281156514
ACH-000848,-0.0681670219647
ACH-000849,-0.0394257605433
ACH-000851,-0.0388933288506
ACH-000855,0.0060650611225100005
ACH-000856,-0.042221450470400004
ACH-000858,0.046551827630300004
ACH-000859,-0.141164381183
ACH-000861,-0.0330579484289
ACH-000862,-0.156063836137
ACH-000865,-0.0031027504125999998
ACH-000866,-0.191909366507
ACH-000867,-0.0881595698479
ACH-000869,-0.09233028397160001
ACH-000872,-0.28836952255
ACH-000873,-0.289660796248
ACH-000876,0.0267579951254
ACH-000878,-0.228025711859
ACH-000880,0.0675767593001
ACH-000881,-0.22469096749
ACH-000882,-0.041558848209
ACH-000884,-0.120820721327
ACH-000885,-0.06905508890610002
ACH-000887,-0.153250000553
ACH-000888,-0.0642101201908
ACH-000889,-0.102768472412
ACH-000890,0.00661840474958
ACH-000896,-0.25388963459
ACH-000898,-0.128009595188
ACH-000900,-0.12109852534700001
ACH-000901,-0.191023858323
ACH-000905,-0.46027880260399995
ACH-000906,-0.183784881191
ACH-000907,-0.28295549727499997
ACH-000910,-0.0752334860378
ACH-000911,-0.249132654404
ACH-000912,-0.10699567659600001
ACH-000913,-0.303433709366
ACH-000915,-0.289011566875
ACH-000916,-0.381496886933
ACH-000917,-0.11782394865800001
ACH-000921,-0.123420604146
ACH-000924,0.0874297064951
ACH-000926,-0.171162254429
ACH-000928,-0.13268203646500001
ACH-000929,-0.171160173257
ACH-000932,0.024009324659599998
ACH-000935,-0.225287312298
ACH-000936,-0.32881280754299996
ACH-000937,-0.035483658823300006
ACH-000938,0.161578223716
ACH-000939,-0.0766762128801
ACH-000941,-0.060512796990099996
ACH-000943,-0.127168070755
ACH-000946,-0.20060299185199998
ACH-000947,-0.0986602208326
ACH-000948,-0.11067458179000002
ACH-000950,-0.18336924885699998
ACH-000953,0.186503830712
ACH-000957,-0.07557094972410001
ACH-000958,-0.0559469904456
ACH-000960,-0.013267119357200001
ACH-000963,-0.15125908292
ACH-000968,-0.172280818262
ACH-000969,-0.0628575481968
ACH-000973,-0.113069436741
ACH-000974,-0.369785165343
ACH-000975,-0.13630399646299998
ACH-000976,-0.139370982476
ACH-000978,0.22807319748799998
ACH-000980,-0.102778470166
ACH-000984,-0.173999310485
ACH-000986,-0.0303557034883
ACH-000988,0.114636617577
ACH-000993,-0.07902717286560001
ACH-000994,0.11620472057299999
ACH-000996,-0.10353809152
ACH-001001,-0.08506316879560001
ACH-001020,-0.08347237583719999
ACH-001028,-0.0857782071273
ACH-001031,-0.212225124408
ACH-001038,-0.0273985554919
ACH-001048,-0.0340839268705
ACH-001050,-0.00854835837593
ACH-001053,-0.213765029448
ACH-001054,-0.139260251854
ACH-001061,-0.378727938993
ACH-001067,-0.018392641871400002
ACH-001075,-0.265142732535
ACH-001096,-0.160303048356
ACH-001128,-0.059185589892800004
ACH-001134,-0.0786484459745
ACH-001151,-0.0008806465163370001
ACH-001163,-0.013816092193799999
ACH-001164,0.0208864672096
ACH-001173,-0.07901788590410001
ACH-001183,-0.182601055229
ACH-001184,-0.18667704314599998
ACH-001190,-0.183824282203
ACH-001192,-0.0840173059056
ACH-001193,-0.23545573081
ACH-001196,-0.140980450141
ACH-001197,-0.140613828418
ACH-001205,-0.147397535218
ACH-001211,-0.08585220212369998
ACH-001212,-0.116219415675
ACH-001228,-0.116461365395
ACH-001232,-0.0748439685841
ACH-001239,-0.0279188525483
ACH-001274,-0.23598561440000002
ACH-001275,0.0199303596316
ACH-001277,-0.09229434075110002
ACH-001278,-0.0400931117787
ACH-001280,0.10986477569
ACH-001283,-0.0113635113932
ACH-001289,-0.0414400385109
ACH-001295,-0.185820640757
ACH-001300,0.11192308949100001
ACH-001301,-0.0031816017587800003
ACH-001302,-0.150838517995
ACH-001303,-0.321382954214
ACH-001306,-0.178152655023
ACH-001318,-0.113861587008
ACH-001322,-0.0382834297607
ACH-001328,-0.10801276440199999
ACH-001332,-0.255681498914
ACH-001333,-0.135176636155
ACH-001336,-0.222558427252
ACH-001340,-0.08472795948830002
ACH-001346,-0.15568861493
ACH-001353,-0.423544631386
ACH-001354,0.0356549506818
ACH-001367,-0.15504477981599998
ACH-001368,-0.137593204719
ACH-001374,-0.120066484098
ACH-001375,-0.0423927500645
ACH-001377,-0.10582026533399999
ACH-001380,-0.12852096699100002
ACH-001391,-0.0911193318553
ACH-001407,-0.0678375240048
ACH-001408,-0.247390347841
ACH-001413,-0.166850615476
ACH-001430,-0.0466169871896
ACH-001431,0.131804746285
ACH-001450,-0.00411206716673
ACH-001496,-0.174062468533
ACH-001500,-0.38460034693499995
ACH-001521,-0.349583460212
ACH-001523,-0.310367517008
ACH-001532,0.0178364969577
ACH-001536,-0.19629236413800003
ACH-001550,-0.09578889129200001
ACH-001552,-0.221986623156
ACH-001554,-0.135329487087
ACH-001645,-0.153038307234
ACH-001654,0.00909406309235
ACH-001715,-0.15132872560799998
ACH-001735,-0.209448682757
ACH-001736,-0.0034306812920799996
ACH-001737,-0.23992065177400002
ACH-001740,0.04862500875609999
ACH-001745,-0.206571414556
ACH-001750,-0.203448909467
ACH-001765,-0.22747781647100002
ACH-001956,-0.0893604417879
ACH-001957,-0.288349098426
