,LGALS9B (284194)
ACH-000260,-0.142232234873
ACH-000261,-0.297394178216
ACH-000262,-0.341516298427
ACH-000263,-0.649654837421
ACH-000264,-0.316922910055
ACH-000265,-0.351595365383
ACH-000266,-0.228501682141
ACH-000272,-0.322658266031
ACH-000273,-0.314924125988
ACH-000274,-0.564229299678
ACH-000277,-0.20240290739
ACH-000278,-0.226074903205
ACH-000279,-0.165188605199
ACH-000280,-0.440998757532
ACH-000281,-0.182905948869
ACH-000288,-0.5067168768860001
ACH-000291,-0.182067805752
ACH-000293,-0.23224402234799998
ACH-000294,-0.210069473478
ACH-000295,-0.01454727372
ACH-000296,-0.428646748696
ACH-000302,-0.402425581122
ACH-000304,0.08621872355310001
ACH-000307,-0.121396344048
ACH-000308,-0.299226699576
ACH-000310,-0.16903365721000002
ACH-000311,-0.133718968772
ACH-000312,-0.203237465467
ACH-000315,-0.11929852178
ACH-000316,0.0028726419065
ACH-000317,-0.07002724780439999
ACH-000318,-0.5412724613459999
ACH-000319,-0.243525696152
ACH-000320,-0.261526163787
ACH-000322,-0.146631670288
ACH-000323,-0.467567813439
ACH-000324,-0.0601841262789
ACH-000329,-0.319311452002
ACH-000330,0.145855191796
ACH-000331,-0.295039918234
ACH-000332,-0.306471589072
ACH-000334,-0.4106061382
ACH-000335,-0.333009563439
ACH-000336,-0.6027669474180001
ACH-000337,-0.354343054639
ACH-000339,-0.463541110834
ACH-000341,-0.43305170158600004
ACH-000348,-0.234234366459
ACH-000350,-0.287969399798
ACH-000352,-0.28786872917
ACH-000356,-0.306130743453
ACH-000361,0.0427878143179
ACH-000362,-0.08582608052650001
ACH-000363,-0.408539253401
ACH-000364,-0.319322214222
ACH-000365,-0.271077123673
ACH-000366,-0.21263603765900002
ACH-000368,-0.135378201993
ACH-000374,-0.357549912125
ACH-000375,-0.231779278898
ACH-000376,-0.125319336273
ACH-000381,-0.0374547858973
ACH-000383,-0.326718182784
ACH-000387,-0.103527309415
ACH-000389,0.017056835330499998
ACH-000390,-0.45066837667599996
ACH-000393,-0.178749106522
ACH-000395,0.0617013855604
ACH-000397,-0.381423040735
ACH-000401,-0.261073109261
ACH-000402,-0.286770050376
ACH-000403,-0.36430837423100004
ACH-000404,-0.231771832098
ACH-000406,-0.17927776718400001
ACH-000407,-0.501296800773
ACH-000408,-0.0901883265216
ACH-000410,-0.334979547451
ACH-000411,-0.213949231681
ACH-000414,-0.147510901296
ACH-000415,-0.435280197441
ACH-000416,-0.205121964024
ACH-000420,-0.19920201646
ACH-000421,-0.39680724136100004
ACH-000424,-0.450490791724
ACH-000425,-0.236492440552
ACH-000426,-0.343832279435
ACH-000427,-0.419714019128
ACH-000433,-0.12549471265599998
ACH-000436,-0.44763444302199995
ACH-000444,-0.164072775502
ACH-000445,-0.633078368013
ACH-000448,-0.39530783640199996
ACH-000450,-0.4724128507
ACH-000452,-0.435975422754
ACH-000454,-0.08475868492689999
ACH-000458,-0.45951683293300005
ACH-000459,-0.159202244127
ACH-000460,-0.380744917852
ACH-000461,-0.19036006531
ACH-000463,-0.273658087706
ACH-000464,-0.356827146314
ACH-000466,-0.211554210563
ACH-000467,-0.387395281549
ACH-000468,-0.26678391690299996
ACH-000469,-0.332766144439
ACH-000470,-0.591824650706
ACH-000471,-0.21332928749699998
ACH-000472,-0.306879208942
ACH-000473,-0.43567043548100004
ACH-000475,-0.253295965774
ACH-000476,-0.445995363377
ACH-000477,0.111891198935
ACH-000480,-0.402086790339
ACH-000481,-0.31966380806
ACH-000483,0.0604788721789
ACH-000484,-0.141501813618
ACH-000485,-0.30626278618700004
ACH-000486,-0.375739747439
ACH-000487,-0.232899944509
ACH-000488,-0.29899527460299996
ACH-000490,-0.310735374777
ACH-000491,-0.47544385756700003
ACH-000495,-0.156316320398
ACH-000496,-0.179119689391
ACH-000499,-0.499178867165
ACH-000500,-0.7481516273250001
ACH-000502,-0.251262223025
ACH-000503,-0.19818618712299998
ACH-000505,-0.395609462272
ACH-000507,-0.389154803032
ACH-000510,-0.250991504656
ACH-000511,-0.31738902689
ACH-000512,-0.0461669922135
ACH-000516,-0.530685933655
ACH-000517,-0.428863869517
ACH-000518,-0.257736359303
ACH-000520,-0.43158333116
ACH-000521,-0.41239133525300004
ACH-000522,-0.150183643693
ACH-000524,-0.245650444649
ACH-000527,-0.328065988079
ACH-000528,-0.24081644064899999
ACH-000537,0.009160507916120001
ACH-000541,-0.0606492918095
ACH-000542,-0.33969475236900004
ACH-000544,-0.37388640145400004
ACH-000545,-0.304823842478
ACH-000547,-0.6143489346600001
ACH-000548,-0.472460022494
ACH-000549,-0.609937907985
ACH-000550,-0.307059980221
ACH-000552,-0.5713387034690001
ACH-000556,-0.531178456086
ACH-000557,-0.33856434204400004
ACH-000570,-0.42892925724200004
ACH-000571,-0.311090018555
ACH-000573,-0.331780646341
ACH-000576,-0.415175765667
ACH-000580,-0.0444019144718
ACH-000584,-0.118791103941
ACH-000585,-0.13018407668600002
ACH-000588,-0.41956783975999995
ACH-000589,-0.317170150065
ACH-000591,-0.51958593977
ACH-000593,-0.240016797932
ACH-000600,-0.409024034369
ACH-000601,-0.34180545643
ACH-000604,-0.49694893702299997
ACH-000605,-0.115175527727
ACH-000606,-0.421500385006
ACH-000608,-0.608406592612
ACH-000614,0.24523538925900001
ACH-000616,-0.23257315128800002
ACH-000618,-0.169943312595
ACH-000619,-0.206785434661
ACH-000620,-0.375425624958
ACH-000621,-0.44866969187399997
ACH-000622,-0.147224984295
ACH-000623,-0.36996284374300004
ACH-000624,-0.443240973882
ACH-000627,-0.184014287271
ACH-000630,-0.256488018632
ACH-000632,-0.423656368752
ACH-000633,-0.409581377834
ACH-000637,-0.277618518663
ACH-000638,-0.149881853369
ACH-000646,-0.0591050027102
ACH-000647,-0.315640961108
ACH-000648,0.015032677309099999
ACH-000649,-0.21627691459800003
ACH-000651,-0.1821142796
ACH-000652,-0.07472832723610001
ACH-000653,-0.445026187892
ACH-000657,-0.316355589858
ACH-000658,-0.28056556598099996
ACH-000661,-0.400790310169
ACH-000662,-0.321623894206
ACH-000663,-0.405859276655
ACH-000665,-0.388249356326
ACH-000671,-0.283737115925
ACH-000673,-0.462161777037
ACH-000676,-0.31329880006
ACH-000677,-0.139238609998
ACH-000681,-0.155773007388
ACH-000682,-0.289264600929
ACH-000683,-0.414649137962
ACH-000684,0.0154603696927
ACH-000688,-0.08889318729149999
ACH-000693,-0.330273119497
ACH-000694,-0.22339111974599998
ACH-000695,-0.327348840651
ACH-000696,-0.224700701564
ACH-000697,-0.48879824613899997
ACH-000699,-0.271834518374
ACH-000701,0.015191412465500001
ACH-000706,-0.483104535986
ACH-000711,-0.421499915107
ACH-000713,-0.342733573718
ACH-000714,-0.209894736902
ACH-000718,-0.414529654629
ACH-000720,-0.337142247584
ACH-000721,-0.285230990061
ACH-000724,-0.212092069356
ACH-000725,-0.319605040437
ACH-000732,-0.37900504209700003
ACH-000734,-0.258773131521
ACH-000735,-0.42131534988799996
ACH-000736,-0.7875146063130001
ACH-000738,-0.136477522021
ACH-000746,-0.5578290629739999
ACH-000747,-0.15463335465199998
ACH-000748,-0.116193640453
ACH-000753,-0.23324657927200002
ACH-000756,-0.250676639578
ACH-000757,-0.11445019087500001
ACH-000758,-0.526264461257
ACH-000760,-0.204446816214
ACH-000763,-0.198739122551
ACH-000764,0.0106162626605
ACH-000765,0.0128196679847
ACH-000766,-0.354946272848
ACH-000767,-0.399916397258
ACH-000768,-0.120405945244
ACH-000769,-0.243338706927
ACH-000770,-0.211040073439
ACH-000771,-0.36655349196000003
ACH-000773,-0.070698110116
ACH-000776,-0.47315815384599996
ACH-000777,-0.272318932851
ACH-000778,-0.493094935962
ACH-000781,-0.20521181585099998
ACH-000782,-0.263046178659
ACH-000783,-0.342526017249
ACH-000784,-0.202238450645
ACH-000785,-0.617309930893
ACH-000787,-0.199624586431
ACH-000788,-0.338481449444
ACH-000791,-0.413865066563
ACH-000792,-0.47704784837499997
ACH-000794,-0.230698673363
ACH-000796,-0.380395518191
ACH-000799,-0.08286843277910001
ACH-000800,-0.327613274269
ACH-000802,-0.435965426952
ACH-000804,-0.119586054264
ACH-000805,-0.395325119477
ACH-000809,-0.49071250103999997
ACH-000810,-0.599477369547
ACH-000811,-0.293814262973
ACH-000817,-0.230550277955
ACH-000819,-0.191518218895
ACH-000820,-0.36791708046
ACH-000821,-0.152545926947
ACH-000822,-0.655489956453
ACH-000823,-0.112614058151
ACH-000824,-0.333985906377
ACH-000827,-0.338388913091
ACH-000829,-0.367826919765
ACH-000831,-0.24371720933899998
ACH-000832,-0.227095375435
ACH-000833,-0.0664288680734
ACH-000834,-0.46793099975900004
ACH-000835,-0.15345028636900002
ACH-000836,-0.15679775660599998
ACH-000837,-0.300227396917
ACH-000838,-0.0467582487897
ACH-000839,-0.39958081269699997
ACH-000840,-0.20487026788600002
ACH-000841,-0.358100948155
ACH-000843,-0.150713817092
ACH-000846,-0.408269911503
ACH-000847,-0.40814129692199996
ACH-000848,-0.614855426342
ACH-000849,-0.11671250266699999
ACH-000851,-0.348972734932
ACH-000855,-0.5971779420459999
ACH-000856,0.00961613644477
ACH-000858,-0.424486531417
ACH-000859,-0.298985865394
ACH-000861,-0.060429131307499995
ACH-000862,-0.421879607269
ACH-000865,-0.142684428361
ACH-000866,-0.521121044744
ACH-000867,-0.488630492706
ACH-000869,-0.482890639154
ACH-000872,-0.214846338197
ACH-000873,-0.155735207707
ACH-000876,-0.357401614864
ACH-000878,-0.17521613974300002
ACH-000880,-0.290797035875
ACH-000881,-0.139812825344
ACH-000882,-0.29707730324799997
ACH-000884,-0.314307819348
ACH-000885,-0.332856880085
ACH-000887,-0.29089015156
ACH-000888,-0.42943923388000005
ACH-000889,-0.379645574724
ACH-000890,-0.552526744759
ACH-000896,-0.25705347019499997
ACH-000898,-0.6048206637219999
ACH-000900,-0.264007961706
ACH-000901,-0.414710276325
ACH-000905,-0.201187811657
ACH-000906,-0.08395355787630002
ACH-000907,-0.150421543423
ACH-000910,-0.20697490135299998
ACH-000911,-0.153779677583
ACH-000912,-0.249355353585
ACH-000913,-0.10372387896600001
ACH-000915,-0.123245593592
ACH-000916,-0.66043928058
ACH-000917,-0.39625795036600003
ACH-000921,-0.172113948642
ACH-000924,-0.24991524459399997
ACH-000926,-0.638802650394
ACH-000928,-0.08314940016610001
ACH-000929,-0.09010423530410001
ACH-000932,-0.296499297413
ACH-000935,-0.237816303134
ACH-000936,-0.09508052643869999
ACH-000937,-0.383140852807
ACH-000938,-0.191720340504
ACH-000939,-0.199312410128
ACH-000941,-0.07167167780280001
ACH-000943,-0.26644993495499997
ACH-000946,-0.37121161806100006
ACH-000947,-0.209886600644
ACH-000948,-0.376344724826
ACH-000950,-0.305629655768
ACH-000953,-0.328742851461
ACH-000957,-0.452980893341
ACH-000958,-0.44563024005900004
ACH-000960,-0.31688498877099996
ACH-000963,-0.876534779964
ACH-000968,-0.0776108939103
ACH-000969,-0.145801956144
ACH-000973,-0.406824525778
ACH-000974,-0.19100721213
ACH-000975,-0.303384285551
ACH-000976,-0.469612697611
ACH-000978,0.011328157521600001
ACH-000980,-0.250311500364
ACH-000984,-0.31877653342900003
ACH-000986,-0.461741733229
ACH-000988,-0.154162886564
ACH-000993,-0.310274379274
ACH-000994,-0.32104100047899997
ACH-000996,-0.486174145366
ACH-001001,-0.21222504675599999
ACH-001020,-0.24547322522300002
ACH-001028,-0.343220797726
ACH-001031,-0.182262133777
ACH-001038,-0.550173031241
ACH-001048,-0.283799851834
ACH-001050,-0.168878942086
ACH-001053,-0.293762460952
ACH-001054,-0.40146998795999994
ACH-001061,-0.178720004518
ACH-001067,-0.167160421916
ACH-001075,-0.24941978174899998
ACH-001096,-0.274021876283
ACH-001128,-0.530784495574
ACH-001134,-0.357062467683
ACH-001151,-0.229009940197
ACH-001163,-0.40213282226400004
ACH-001164,-0.5461641703819999
ACH-001173,-0.321665962312
ACH-001183,-0.356523577923
ACH-001184,-0.278950685573
ACH-001190,-0.286896926437
ACH-001192,-0.259587520863
ACH-001193,-0.508168219808
ACH-001196,-0.369287486749
ACH-001197,-0.649622283696
ACH-001205,0.00955448023808
ACH-001211,-0.39140604779700006
ACH-001212,-0.415105194908
ACH-001228,-0.158189298359
ACH-001232,-0.426134659882
ACH-001239,-0.24302256904800001
ACH-001274,-0.34562942916100003
ACH-001275,-0.11654174237199999
ACH-001277,-0.359070052496
ACH-001278,-0.521067656389
ACH-001280,-0.7153737895899999
ACH-001283,-0.290260943105
ACH-001289,-0.403667412723
ACH-001295,-0.367359725586
ACH-001300,-0.369340427054
ACH-001301,-0.33384185950399997
ACH-001302,-0.583064474019
ACH-001303,-0.374607150502
ACH-001306,-0.21003674633299999
ACH-001318,-0.079384317267
ACH-001322,-0.191143740482
ACH-001328,-0.269141864534
ACH-001332,-0.35001555074600005
ACH-001333,-0.270229381687
ACH-001336,-0.39360239370899996
ACH-001340,-0.317708613441
ACH-001346,-0.216889484925
ACH-001353,-0.504871272197
ACH-001354,-0.291455855291
ACH-001367,-0.13268332247300002
ACH-001368,-0.306863521332
ACH-001374,-0.034475913947199996
ACH-001375,-0.0469652739788
ACH-001377,-0.11451702597999999
ACH-001380,-0.29309771060600004
ACH-001391,-0.590306932364
ACH-001407,-0.117607554099
ACH-001408,-0.359577345698
ACH-001413,-0.151027098805
ACH-001430,-0.531353523159
ACH-001431,-0.378143953617
ACH-001450,-0.294724573654
ACH-001496,-0.164549712351
ACH-001500,-0.30479553193500003
ACH-001521,-0.382555313337
ACH-001523,-0.548749660313
ACH-001532,-0.141263139775
ACH-001536,-0.38614385211900004
ACH-001550,-0.393261568825
ACH-001552,-0.12602187126599998
ACH-001554,-0.332278624087
ACH-001645,-0.20978514963
ACH-001654,-0.420196845045
ACH-001715,-0.354644598368
ACH-001735,-0.159416230085
ACH-001736,-0.24814294235599998
ACH-001737,-0.929672979964
ACH-001740,-0.222296948224
ACH-001745,-0.17749679397799997
ACH-001750,-0.13614173690099998
ACH-001765,-0.25534114303399996
ACH-001956,-0.318425504987
ACH-001957,-0.17190946129999998
