,SREK1IP1 (285672)
ACH-000232,-0.117054668721
ACH-000233,-0.210269321818
ACH-000234,-0.231241533985
ACH-000235,-0.10245379348
ACH-000237,-0.247852214551
ACH-000238,-0.13178288708
ACH-000243,-0.07301583276819999
ACH-000244,-0.08973466230350001
ACH-000246,-0.147862745509
ACH-000248,-0.0869703234387
ACH-000250,-0.194284725051
ACH-000251,-0.25343987074499996
ACH-000253,-0.18315674583299998
ACH-000255,-0.217946571922
ACH-000256,-0.229076725279
ACH-000257,-0.036549774317900005
ACH-000258,0.215940922682
ACH-000259,-0.090992832
ACH-000260,-0.202840540257
ACH-000261,-0.281479257708
ACH-000262,-0.14410068535499998
ACH-000263,-0.287990227375
ACH-000264,-0.248266174894
ACH-000265,-0.101451922156
ACH-000266,-0.11013466306299999
ACH-000272,-0.20799969403299998
ACH-000273,-0.141736094402
ACH-000274,-0.20086130024
ACH-000277,-0.031232758571599996
ACH-000278,-0.155353203202
ACH-000279,-0.165110659751
ACH-000280,-0.101975636383
ACH-000281,-0.0751497350224
ACH-000288,-0.169408218259
ACH-000291,-0.226982220438
ACH-000293,-0.232202172356
ACH-000294,-0.0474984660678
ACH-000295,-0.203891288077
ACH-000296,-0.144627829781
ACH-000302,-0.297878889203
ACH-000304,-0.322025914716
ACH-000307,-0.148791785236
ACH-000308,-0.126316098936
ACH-000310,-0.319031600546
ACH-000311,-0.0409964295947
ACH-000312,-0.050858526288099996
ACH-000315,0.005218057321189999
ACH-000316,0.0369828288577
ACH-000317,-0.13394032977499998
ACH-000318,-0.17902234719500001
ACH-000319,-0.27672518917800004
ACH-000320,-0.102827561315
ACH-000322,-0.139038798459
ACH-000323,-0.173092400828
ACH-000324,-0.12834875468499998
ACH-000329,-0.293815158428
ACH-000330,-0.100854751292
ACH-000331,-0.11176044356699999
ACH-000332,-0.17978399797400002
ACH-000334,-0.168425236281
ACH-000335,-0.00397948020744
ACH-000336,-0.452620415249
ACH-000337,-0.165573129693
ACH-000339,-0.145497360057
ACH-000341,-0.32204213231400003
ACH-000348,-0.21780191745299998
ACH-000350,-0.23774943491
ACH-000352,-0.0976216508002
ACH-000356,-0.23411451316100002
ACH-000361,-0.0937785577777
ACH-000362,-0.15820209902899998
ACH-000363,-0.09088727478599999
ACH-000364,-0.232336767752
ACH-000365,-0.08450310760369999
ACH-000366,-0.07187686391369999
ACH-000368,-0.17841279138500002
ACH-000374,-0.229970345162
ACH-000375,-0.18572947292599998
ACH-000376,-0.0529623695103
ACH-000381,0.112225248949
ACH-000383,-0.14796533423900002
ACH-000387,-0.0375693075809
ACH-000389,-0.0933502086043
ACH-000390,-0.112967918804
ACH-000393,-0.202119458291
ACH-000395,-0.023886738546000003
ACH-000397,-0.196057885721
ACH-000401,-0.218317826609
ACH-000402,-0.16165276596
ACH-000403,-0.0893816803741
ACH-000404,0.0823347543386
ACH-000406,-0.128511912669
ACH-000407,-0.117355931155
ACH-000408,-0.35735968506099997
ACH-000410,-0.19841313138099997
ACH-000411,0.0342030783238
ACH-000414,-0.10102616686799999
ACH-000415,-0.191035059238
ACH-000416,-0.30698847031599996
ACH-000420,-0.262590573033
ACH-000421,-0.060990797261699994
ACH-000424,-0.143095429561
ACH-000425,-0.19313430064
ACH-000426,0.09126544267560001
ACH-000427,-0.053859757885
ACH-000433,-0.00989813953151
ACH-000436,-0.043070917156600004
ACH-000444,-0.11681000220599999
ACH-000445,-0.138979430244
ACH-000448,-0.20651389765500003
ACH-000450,0.0573762700595
ACH-000452,-0.215793802881
ACH-000454,-0.09614850690369998
ACH-000458,-0.198101550803
ACH-000459,0.147138755737
ACH-000460,0.0333752900836
ACH-000461,-0.226954635464
ACH-000463,-0.341939979918
ACH-000464,-0.10777138809699999
ACH-000466,-0.263014696557
ACH-000467,0.0014240828879500001
ACH-000468,-0.0261758117665
ACH-000469,-0.11992706079700001
ACH-000470,-0.0935297003936
ACH-000471,-0.14105113889
ACH-000472,-0.147150092762
ACH-000473,-0.0854584836489
ACH-000475,-0.21486117314199998
ACH-000476,-0.267954538548
ACH-000477,-0.21196325142499997
ACH-000480,-0.255788723334
ACH-000481,-0.105516919065
ACH-000483,0.00747473644403
ACH-000484,-0.166106957956
ACH-000485,0.0699246653621
ACH-000486,-0.17909070313
ACH-000487,-0.10864102275800001
ACH-000488,-0.165188483159
ACH-000490,-0.23566118765900002
ACH-000491,-0.06399026070859999
ACH-000495,0.0665705579237
ACH-000496,0.0133786766292
ACH-000499,0.160778875503
ACH-000500,-0.359670758385
ACH-000502,-0.187162810801
ACH-000503,-0.186347528283
ACH-000505,-0.217131269183
ACH-000507,-0.41357825140500004
ACH-000510,-0.144772115831
ACH-000511,-0.296954542062
ACH-000512,-0.25670421240200003
ACH-000516,-0.11902783897199999
ACH-000517,-0.18579261165
ACH-000518,-0.260965650889
ACH-000520,-0.250841626345
ACH-000521,-0.0703957701252
ACH-000522,-0.10666855764699999
ACH-000524,-0.0185177000007
ACH-000527,-0.11844643918600001
ACH-000528,-0.0763792868566
ACH-000537,-0.0243485558646
ACH-000541,0.038461329814900004
ACH-000542,-0.13810904077299999
ACH-000544,-0.274919632859
ACH-000545,-0.22128015378899998
ACH-000547,-0.213340132756
ACH-000548,-0.196246197483
ACH-000549,-0.182797834381
ACH-000550,-0.15096955931199998
ACH-000552,-0.0363890339337
ACH-000556,-0.0255947548647
ACH-000557,-0.09680168502839999
ACH-000570,-0.21077931241099998
ACH-000571,-0.049856483729099996
ACH-000573,-0.19307883931400002
ACH-000576,-0.258385132551
ACH-000580,-0.314325423361
ACH-000584,-0.0642909211075
ACH-000585,-0.136809132175
ACH-000588,-0.113712999451
ACH-000589,-0.109219975089
ACH-000591,-0.0930980714801
ACH-000593,-0.158871107659
ACH-000600,-0.176946026477
ACH-000601,-0.111274245884
ACH-000604,-0.24329057777
ACH-000605,-0.287147462074
ACH-000606,-0.169774578808
ACH-000608,-0.09785114661389999
ACH-000614,-0.283088373048
ACH-000616,-0.13212477278100002
ACH-000618,-0.243639826369
ACH-000619,-0.327644480452
ACH-000620,-0.23222807019400002
ACH-000621,-0.143907352194
ACH-000622,-0.33319093464899996
ACH-000623,-0.0352004097576
ACH-000624,-0.175329229582
ACH-000627,-0.17808192070700002
ACH-000630,-0.293587828304
ACH-000632,-0.170254424954
ACH-000633,-0.123715266556
ACH-000637,-0.286783430829
ACH-000638,-0.111212706903
ACH-000646,-0.17912562406100002
ACH-000647,-0.0963449712039
ACH-000648,-0.236303701922
ACH-000649,-0.191960446164
ACH-000651,-0.104868515858
ACH-000652,-0.206004763863
ACH-000653,-0.08112840451810001
ACH-000657,-0.143227919205
ACH-000658,-0.217131844438
ACH-000661,-0.0177822218665
ACH-000662,0.079420421886
ACH-000663,-0.0462020086309
ACH-000665,-0.276602292504
ACH-000671,-0.047623261354199996
ACH-000673,-0.264112962638
ACH-000676,-0.142882170483
ACH-000677,-0.0341151737921
ACH-000681,-0.0291746222541
ACH-000682,-0.185410838704
ACH-000683,-0.23703272522799998
ACH-000684,-0.09287896164729999
ACH-000688,-0.47244369728600005
ACH-000693,-0.251268962923
ACH-000694,-0.195048382847
ACH-000695,-0.449621238358
ACH-000696,-0.09393982746539999
ACH-000697,-0.01897230611
ACH-000699,-0.263921096593
ACH-000701,-0.053526490971800005
ACH-000706,-0.0914584603505
ACH-000711,-0.16793737173099998
ACH-000713,-0.217898138344
ACH-000714,-0.290219310299
ACH-000718,-0.294880020725
ACH-000720,-0.153241123302
ACH-000721,-0.12199152190500001
ACH-000724,-0.44238831157200004
ACH-000725,-0.18936973694899997
ACH-000732,-0.17050821339400002
ACH-000734,-0.05519726996280001
ACH-000735,-0.21823867488899998
ACH-000736,-0.290262491138
ACH-000738,-0.0870008693247
ACH-000746,-0.142342465588
ACH-000747,-0.15065941906
ACH-000748,-0.03192350837440001
ACH-000753,-0.060228056643
ACH-000756,-0.213234881549
ACH-000757,-0.191027820623
ACH-000758,-0.17670374985999998
ACH-000760,-0.201100250535
ACH-000763,-0.173561264629
ACH-000764,-0.389094116535
ACH-000765,-0.047303963795300004
ACH-000766,-0.152893944566
ACH-000767,-0.18862596323300002
ACH-000768,-0.40331355192100005
ACH-000769,-0.188781093947
ACH-000770,-0.15827959197799998
ACH-000771,-0.26765213302900004
ACH-000773,-0.215218517777
ACH-000776,-0.110333831232
ACH-000777,-0.11035308612400001
ACH-000778,-0.29069993563
ACH-000781,-0.21186215678599998
ACH-000782,-0.237999524747
ACH-000783,-0.191088932287
ACH-000784,-0.10765899847799999
ACH-000785,-0.126575285657
ACH-000787,-0.125799425804
ACH-000788,-0.251962422758
ACH-000791,-0.153987859549
ACH-000792,-0.16374884087400002
ACH-000794,-0.20413083327999998
ACH-000796,-0.15224580202
ACH-000799,-0.13450676404
ACH-000800,-0.171114712681
ACH-000802,-0.189687394851
ACH-000804,-0.200482120876
ACH-000805,-0.0825282277369
ACH-000809,-0.0866462316633
ACH-000810,-0.0176348304917
ACH-000811,-0.189374204172
ACH-000817,-0.18932005940000002
ACH-000819,-0.21289097005999996
ACH-000820,0.000160171847001
ACH-000821,-0.111372279082
ACH-000822,-0.191807912669
ACH-000823,-0.20298637970199998
ACH-000824,-0.0464249670372
ACH-000827,-0.229093839443
ACH-000829,-0.160106454649
ACH-000831,-0.187358039538
ACH-000832,-0.139412624721
ACH-000833,-0.303872746897
ACH-000834,-0.0470856699496
ACH-000835,-0.08556360632889999
ACH-000836,-0.14901379627699998
ACH-000837,-0.09135888016839999
ACH-000838,-0.197566613318
ACH-000839,-0.288583464382
ACH-000840,-0.262593460109
ACH-000841,-0.158323592904
ACH-000843,-0.110715731209
ACH-000846,-0.355868760165
ACH-000847,-0.0360483969806
ACH-000848,-0.197518486594
ACH-000849,-0.20336981414500002
ACH-000851,-0.297031302344
ACH-000855,-0.0841028226503
ACH-000856,-0.22558609419
ACH-000858,-0.27932839366
ACH-000859,-0.27722523958
ACH-000861,-0.269194231382
ACH-000862,-0.223524988761
ACH-000865,-0.194218584227
ACH-000866,-0.164014318673
ACH-000867,-0.24410165742400003
ACH-000869,-0.22773483222399998
ACH-000872,-0.146104022265
ACH-000873,-0.238485612317
ACH-000876,-0.0151471607749
ACH-000878,-0.133531679436
ACH-000880,0.0095521377719
ACH-000881,-0.106254168254
ACH-000882,-0.143316039046
ACH-000884,0.006628817629739999
ACH-000885,-0.12814508983200001
ACH-000887,-0.27443008940900004
ACH-000888,-0.0847116835355
ACH-000889,-0.122816887724
ACH-000890,-0.233439267156
ACH-000896,-0.182537043179
ACH-000898,-0.0361806516299
ACH-000900,-0.131598507458
ACH-000901,-0.22527806007399998
ACH-000905,-0.187664467129
ACH-000906,-0.126872603611
ACH-000907,-0.18548032396699998
ACH-000910,-0.156365549134
ACH-000911,-0.270344000516
ACH-000912,-0.11671597648399999
ACH-000913,-0.077433448183
ACH-000915,-0.06947352685589998
ACH-000916,-0.57043714153
ACH-000917,-0.227531930167
ACH-000921,-0.247809127409
ACH-000924,-0.045783334048100005
ACH-000926,0.0768319432743
ACH-000928,-0.16691496280999998
ACH-000929,-0.06574577961190001
ACH-000932,-0.130662373496
ACH-000935,-0.170863459662
ACH-000936,-0.110808283632
ACH-000937,-0.23321097224399998
ACH-000938,-0.11180037315199999
ACH-000939,-0.007232983112649999
ACH-000941,-0.340086063042
ACH-000943,-0.0917452056333
ACH-000946,-0.153750462225
ACH-000947,-0.07254039476350001
ACH-000948,-0.171257108821
ACH-000950,0.0521074918059
ACH-000953,-0.216118153033
ACH-000957,-0.332747577089
ACH-000958,-0.13722632378900002
ACH-000960,-0.23515812930100002
ACH-000963,-0.294481168333
ACH-000968,-0.09550569157160001
ACH-000969,-0.211835029447
ACH-000973,-0.190383458138
ACH-000974,-0.243736922661
ACH-000975,-0.10212146466399999
ACH-000976,-0.0168621936465
ACH-000978,-0.014997873434099999
ACH-000980,-0.158281797687
ACH-000984,-0.162079477684
ACH-000986,-0.209534466662
ACH-000988,-0.272420393942
ACH-000993,-0.108344560108
ACH-000994,-0.186564615673
ACH-000996,-0.155724446006
ACH-001001,-0.0837626626719
ACH-001020,-0.172054234789
ACH-001028,-0.174458007365
ACH-001031,-0.15244696659499998
ACH-001038,-0.23773259938400002
ACH-001048,-0.046991510233199994
ACH-001050,-0.120370410878
ACH-001053,-0.190797331398
ACH-001054,-0.220512445723
ACH-001061,-0.167598177136
ACH-001067,-0.30604943658000006
ACH-001075,-0.15478296600400002
ACH-001096,-0.284488243263
ACH-001128,-0.304873375074
ACH-001134,-0.17435828965
ACH-001151,-0.208085121071
ACH-001163,-0.055786238905499996
ACH-001164,0.0035407754524499997
ACH-001173,-0.190029928693
ACH-001183,-0.049046244749999995
ACH-001184,-0.133721758893
ACH-001190,-0.365320072425
ACH-001192,-0.193291537628
ACH-001193,0.010670979195700002
ACH-001196,-0.159199193786
ACH-001197,-0.101574080443
ACH-001205,-0.151928787452
ACH-001211,-0.332976852816
ACH-001212,-0.21924096734
ACH-001228,-0.35296914085600006
ACH-001232,-0.0791939168788
ACH-001239,-0.09921124391000001
ACH-001274,0.00506253930708
ACH-001275,-0.139850791266
ACH-001277,0.138574650044
ACH-001278,-0.203277144908
ACH-001280,-0.116383655886
ACH-001283,-0.0615217056324
ACH-001289,0.020602805320099997
ACH-001295,-0.144392860546
ACH-001300,-0.211149846539
ACH-001301,-0.223200401872
ACH-001302,-0.348112161999
ACH-001303,-0.13520375718699998
ACH-001306,-0.144574480693
ACH-001318,-0.12171335400200001
ACH-001322,-0.047394038503599994
ACH-001328,-0.319666668669
ACH-001332,-0.37167810007299995
ACH-001333,-0.0599770059219
ACH-001336,-0.144820735459
ACH-001340,-0.22728234928399998
ACH-001346,-0.394504726491
ACH-001353,-0.300025592692
ACH-001354,-0.259595373116
ACH-001367,0.12117876148399999
ACH-001368,-0.210133423716
ACH-001374,-0.280761448716
ACH-001375,-0.25780323065
ACH-001377,-0.11379006315700001
ACH-001380,-0.295644223334
ACH-001391,0.0826864222694
ACH-001407,-0.276328593092
ACH-001408,-0.257833725219
ACH-001413,-0.101699079826
ACH-001430,-0.0226620410617
ACH-001431,-0.0251080633372
ACH-001450,-0.128736941213
ACH-001496,-0.21711323269000002
ACH-001500,-0.10135492847899999
ACH-001521,-0.24989524493700002
ACH-001523,-0.331814471381
ACH-001532,-0.321764383341
ACH-001536,-0.00447446339308
ACH-001550,-0.22797993408599998
ACH-001552,-0.216031422302
ACH-001554,-0.21584791340999998
ACH-001645,-0.23973126665
ACH-001654,-0.347127488596
ACH-001715,-0.103069126857
ACH-001735,-0.186650180724
ACH-001736,-0.113985227229
ACH-001737,-0.036202538559800004
ACH-001740,-0.17302643519400002
ACH-001745,-0.234002823084
ACH-001750,-0.16223450914100002
ACH-001765,-0.124713932172
ACH-001956,-0.089446020849
ACH-001957,-0.22628580825599998
