,HTR1D (3352)
ACH-000004,0.191777021542
ACH-000007,0.20030960129099998
ACH-000009,0.04543986288369999
ACH-000011,0.133738862728
ACH-000012,0.0802017005386
ACH-000013,0.0684886495377
ACH-000014,-0.0249697311815
ACH-000015,0.145144231363
ACH-000017,0.105070325959
ACH-000018,0.14171380982999998
ACH-000019,0.12444541689500001
ACH-000021,0.16809244473999999
ACH-000022,0.19767724987
ACH-000025,0.103998002818
ACH-000028,0.219821581606
ACH-000030,0.114689438277
ACH-000035,-0.0735259308643
ACH-000036,0.246861029654
ACH-000037,0.114183624552
ACH-000039,-0.178435915275
ACH-000040,0.0570868769465
ACH-000041,0.19622404978900002
ACH-000042,0.190164427577
ACH-000045,0.0880112320694
ACH-000047,0.154083482195
ACH-000052,-0.0103737105141
ACH-000053,-0.0704850726684
ACH-000054,0.0229655700978
ACH-000055,-0.0517530753735
ACH-000060,0.21258886121800002
ACH-000067,0.216191520852
ACH-000070,0.162144856616
ACH-000075,0.124888540637
ACH-000078,0.12119579252
ACH-000082,0.124895071077
ACH-000085,0.074034583698
ACH-000086,0.0759993466458
ACH-000087,0.0856800966965
ACH-000092,-0.00375146944238
ACH-000095,0.0349831021894
ACH-000097,0.135117093904
ACH-000098,0.11200950440400001
ACH-000099,0.057073609965
ACH-000108,0.128767376702
ACH-000113,0.151281869496
ACH-000115,0.0358319179487
ACH-000116,0.0864574993751
ACH-000118,0.09507785575710001
ACH-000120,0.06763650848830001
ACH-000123,0.202019728397
ACH-000127,0.103285378633
ACH-000128,-0.0430434629394
ACH-000132,0.21538978984
ACH-000133,0.18174092362
ACH-000137,-0.000835558569408
ACH-000138,0.051788440562100004
ACH-000142,-0.0778618540938
ACH-000143,0.12239540666
ACH-000146,0.0629013957433
ACH-000148,0.025888431908999997
ACH-000150,-0.18343072189399998
ACH-000152,0.17698366042199998
ACH-000153,-0.0926046384737
ACH-000159,0.0967428940958
ACH-000160,-0.0966763408152
ACH-000163,0.0761390231064
ACH-000167,-0.164736735408
ACH-000168,0.052415456698000004
ACH-000169,0.0578031955102
ACH-000178,0.157433048773
ACH-000182,0.256877513558
ACH-000183,-0.143112914129
ACH-000188,0.25762662638399997
ACH-000189,0.285252265207
ACH-000190,0.0975507021142
ACH-000198,0.153390293992
ACH-000204,0.299688813946
ACH-000206,0.09622829666039999
ACH-000207,0.043414223861999994
ACH-000211,0.216388127196
ACH-000215,0.052270025955800006
ACH-000221,0.100956187204
ACH-000222,0.17125424305999998
ACH-000223,0.126348940064
ACH-000226,0.0041168366353000006
ACH-000227,-0.0630675161545
ACH-000228,0.214268276035
ACH-000231,0.11079859141699999
ACH-000232,0.10581931909600001
ACH-000233,0.20496532197999998
ACH-000234,0.12419209480900001
ACH-000235,0.15721108909700002
ACH-000237,0.196074730132
ACH-000238,0.0956138318353
ACH-000243,0.0456429127951
ACH-000244,-0.013664309187200002
ACH-000246,0.07727735306469999
ACH-000248,0.182887922605
ACH-000250,0.0854322312608
ACH-000251,0.110720082358
ACH-000253,0.120682005566
ACH-000255,0.0817270209953
ACH-000256,-0.173815840477
ACH-000257,0.152648785594
ACH-000258,0.17243098307100002
ACH-000259,0.06267052342860001
ACH-000260,0.024906274169200004
ACH-000261,0.086111982536
ACH-000262,0.189906122903
ACH-000263,0.07040725708239999
ACH-000264,0.042142119824400005
ACH-000265,0.207249550188
ACH-000266,0.110009402939
ACH-000272,0.09511255104319999
ACH-000273,0.10923708781199999
ACH-000274,0.117721244754
ACH-000277,0.192827652516
ACH-000278,0.17047150855700002
ACH-000279,0.0815528692602
ACH-000280,0.0634649559938
ACH-000281,-0.08054738480689999
ACH-000288,0.0163229722279
ACH-000291,0.18499863691399998
ACH-000293,0.09131217011210001
ACH-000294,0.07695873145939999
ACH-000295,0.045561681491400004
