,PPFIA4 (8497)
ACH-000004,-0.11791731946799999
ACH-000007,-0.22016581977
ACH-000009,-0.35130871640100003
ACH-000011,-0.20281919335999998
ACH-000012,-0.30423695475900003
ACH-000013,-0.250566069007
ACH-000014,-0.18698481932500002
ACH-000015,-0.35768044018
ACH-000017,-0.363315306513
ACH-000018,-0.49574158898599996
ACH-000019,-0.563643006146
ACH-000021,-0.275409278864
ACH-000022,-0.25316929765900004
ACH-000025,-0.356433422266
ACH-000028,-0.20969327242
ACH-000030,-0.232619423761
ACH-000035,-0.18270666224800003
ACH-000036,-0.178555224824
ACH-000037,-0.509833658426
ACH-000039,-0.018249420579099996
ACH-000040,0.051581853361400004
ACH-000041,-0.256439869937
ACH-000042,-0.336596374049
ACH-000045,0.013082395240799998
ACH-000047,-0.217570690046
ACH-000052,0.06971735377919999
ACH-000053,-0.133854159036
ACH-000054,-0.6293944591749999
ACH-000055,-0.229280424676
ACH-000060,-0.25629624594
ACH-000067,0.0906953731814
ACH-000070,-0.19070527686
ACH-000075,-0.155826619674
ACH-000078,-0.0828778989936
ACH-000082,-0.204253827363
ACH-000085,-0.258996091493
ACH-000086,-0.424389323911
ACH-000087,-0.45396079858000005
ACH-000092,-0.36358150954
ACH-000095,-0.333673237134
ACH-000097,-0.131192270496
ACH-000098,-0.297531931437
ACH-000099,-0.283095649361
ACH-000108,-0.384770607389
ACH-000113,-0.37845403064000005
ACH-000115,-0.211964827952
ACH-000116,-0.486955122265
ACH-000118,-0.173696942167
ACH-000120,-0.54573019922
ACH-000123,-0.153437348922
ACH-000127,-0.271544333861
ACH-000128,-0.37375951233599997
ACH-000132,-0.254655493889
ACH-000133,-0.11187330844
ACH-000137,-0.42391415948100003
ACH-000138,-0.19227882153099998
ACH-000142,-0.642735900873
ACH-000143,-0.208615820808
ACH-000146,-0.209135504162
ACH-000148,-0.308933416663
ACH-000150,-0.34156784926899997
ACH-000152,-0.18351710825
ACH-000153,-0.352194500485
ACH-000159,-0.509216139332
ACH-000160,0.00148359837512
ACH-000163,-0.502884019699
ACH-000167,-0.477586207187
ACH-000168,-0.07143755169480001
ACH-000169,-0.384802004541
ACH-000178,-0.466551673501
ACH-000182,-0.21160050449499998
ACH-000183,-0.39162611817299997
ACH-000188,-0.46372677949100005
ACH-000189,-0.311896500217
ACH-000190,-0.257056071831
ACH-000198,-0.41516287560099996
ACH-000204,-0.41689882068499995
ACH-000206,-0.173980049093
ACH-000207,-0.16036119123700002
ACH-000211,-0.18306996983600002
ACH-000215,-0.25597825595699997
ACH-000221,-0.32058692860599997
ACH-000222,-0.0828097850798
ACH-000223,-0.260930562017
ACH-000226,-0.363851028044
ACH-000227,-0.284686758209
ACH-000228,-0.102672979803
ACH-000231,-0.281123523192
ACH-000232,-0.227538508253
ACH-000233,-0.293297432221
ACH-000234,-0.043094673211
ACH-000235,-0.21918884165600003
ACH-000237,-0.37861576142
ACH-000238,-0.392415212863
ACH-000243,-0.202132458219
ACH-000244,-0.225147503853
ACH-000246,-0.34603685396899997
ACH-000248,-0.19880753500700002
ACH-000250,-0.107121293066
ACH-000251,-0.0305008411587
ACH-000253,-0.234773905831
ACH-000255,-0.23707771306999997
ACH-000256,-0.273113587905
ACH-000257,-0.341427796319
ACH-000258,-0.247063395449
ACH-000259,-0.244532957009
ACH-000260,-0.18723113870400002
ACH-000261,-0.21829497925900002
ACH-000262,-0.260371822298
ACH-000263,-0.155989381611
ACH-000264,-0.18636046172899998
ACH-000265,-0.29136366850400003
ACH-000266,-0.244236203017
ACH-000272,-0.42631697313600003
ACH-000273,-0.315584791964
ACH-000274,-0.21597074893399998
ACH-000277,-0.3103524647
ACH-000278,-0.317793143736
ACH-000279,-0.0923186259345
ACH-000280,-0.48952282611000003
ACH-000281,-0.564169448283
ACH-000288,-0.27229923438000003
ACH-000291,-0.0912504728163
ACH-000293,-0.170377201218
ACH-000294,-0.274618711788
ACH-000295,-0.285876245849
ACH-000296,-0.148633606667
ACH-000302,-0.336490734338
ACH-000304,-0.206760258703
ACH-000307,-0.348279390388
ACH-000308,-0.182309009038
ACH-000310,-0.152826367512
ACH-000311,-0.266045322863
ACH-000312,-0.23127007965799998
ACH-000315,-0.4457633732399999
ACH-000316,-0.258220531782
ACH-000317,-0.323948783755
ACH-000318,-0.296796129567
ACH-000319,-0.21374857581300002
ACH-000320,-0.37096803348000007
ACH-000322,-0.00325902868029
ACH-000323,-0.330528702973
ACH-000324,-0.108928239255
ACH-000329,-0.188038872412
ACH-000330,-0.275836626375
ACH-000331,-0.33135456707
ACH-000332,-0.264759811031
ACH-000334,-0.11755034981899999
ACH-000335,-0.21871818216400002
ACH-000336,-0.262532867773
ACH-000337,-0.427957560622
ACH-000339,-0.29809433210700004
ACH-000341,-0.30547760708599997
ACH-000348,-0.270901108186
ACH-000350,-0.21591546262800002
ACH-000352,-0.0606611001574
ACH-000356,-0.23170786492800002
ACH-000361,-0.33046951222
ACH-000362,-0.334041789494
ACH-000363,-0.265721751074
ACH-000364,-0.088979473242
ACH-000365,-0.222826598563
ACH-000366,-0.210602082429
ACH-000368,-0.23068040329199999
ACH-000374,-0.0810721084804
ACH-000375,-0.311679312542
ACH-000376,-0.209439594485
ACH-000381,-0.336196214631
ACH-000383,-0.24007022304099998
ACH-000387,-0.26906764277399997
ACH-000389,-0.274858976811
ACH-000390,-0.35820689283
ACH-000393,-0.22649364505300001
ACH-000395,-0.470666293353
ACH-000397,-0.168953269438
ACH-000401,-0.185909330307
ACH-000402,0.0357872805534
ACH-000403,-0.419626304653
ACH-000404,-0.342770407105
ACH-000406,-0.318543449054
ACH-000407,-0.252541537251
ACH-000408,-0.28643500870099997
ACH-000410,-0.481912685117
ACH-000411,-0.242615948182
ACH-000414,-0.131448865604
ACH-000415,-0.247800663118
ACH-000416,-0.343450403795
ACH-000420,-0.342505912189
ACH-000421,-0.31146683965300004
ACH-000424,-0.43088603816699994
ACH-000425,-0.253794911904
ACH-000426,0.034262377308
ACH-000427,-0.45961054597900003
ACH-000433,-0.541144916175
ACH-000436,-0.24432234265299999
ACH-000444,-0.44980508611299996
ACH-000445,-0.42629547169
ACH-000448,-0.302249582038
ACH-000450,-0.445979671981
ACH-000452,-0.264877035624
ACH-000454,-0.353084427994
ACH-000458,-0.29631790617
ACH-000459,-0.191084315898
ACH-000460,-0.19765874674800002
ACH-000461,0.18251385101300002
ACH-000463,-0.37545290552199995
ACH-000464,-0.34809931801700006
ACH-000466,-0.19747390775499998
ACH-000467,-0.007789647347829999
ACH-000468,-0.0344064569354
ACH-000469,-0.1122245226
ACH-000470,-0.24369165874600002
ACH-000471,-0.309444522946
ACH-000472,-0.348562482433
ACH-000473,-0.252339628692
ACH-000475,-0.35930836486
ACH-000476,-0.190657622083
ACH-000477,-0.265039121666
ACH-000480,-0.254999114077
ACH-000481,-0.10685654066
ACH-000483,-0.360441749111
ACH-000484,-0.179485211704
ACH-000485,-0.0852843177248
ACH-000486,-0.17346410722199998
ACH-000487,-0.24232911329999998
ACH-000488,-0.196082033908
ACH-000490,-0.190782586151
ACH-000491,-0.31541039866500004
ACH-000495,-0.264940029594
ACH-000496,-0.273278062418
ACH-000499,-0.362150160427
ACH-000500,-0.33168381401
ACH-000502,-0.230901570592
ACH-000503,-0.13224961876900002
ACH-000505,-0.24868045456
ACH-000507,-0.31652045803199996
ACH-000510,-0.339648329153
ACH-000511,-0.364569101065
ACH-000512,0.0740511602717
ACH-000516,-0.276028939681
ACH-000517,-0.272990783369
ACH-000518,-0.16815479628199997
ACH-000520,-0.451229236791
ACH-000521,-0.0960410906829
ACH-000522,-0.288888360084
ACH-000524,-0.27707673319000004
ACH-000527,-0.21716181579500002
ACH-000528,-0.225478593449
ACH-000537,-0.0979494100144
ACH-000541,-0.160247737045
ACH-000542,-0.101353578167
ACH-000544,-0.27714788007
ACH-000545,-0.23433672325
ACH-000547,-0.0146000743102
ACH-000548,-0.300808647767
ACH-000549,-0.299111764688
ACH-000550,-0.17174480926600003
ACH-000552,-0.0341484750331
ACH-000556,-0.334158826014
ACH-000557,-0.22809898983399998
ACH-000570,-0.186848010971
ACH-000571,-0.17415161855
ACH-000573,-0.33095137321400003
ACH-000576,-0.115228955066
ACH-000580,-0.37788637428800004
ACH-000584,-0.41652813948600004
ACH-000585,-0.397916054359
ACH-000588,-0.257202604296
ACH-000589,-0.25958430154
ACH-000591,-0.153102860977
ACH-000593,-0.271955245708
ACH-000600,-0.25890197849
ACH-000601,-0.207025588222
ACH-000604,-0.45462877386699996
ACH-000605,-0.10572434635399999
ACH-000606,-0.0860813676154
ACH-000608,-0.39695292114299996
ACH-000614,-0.490087405276
ACH-000616,-0.566378693882
ACH-000618,-0.247852860601
ACH-000619,-0.325845290487
ACH-000620,-0.0680792954354
ACH-000621,-0.121498887504
ACH-000622,-0.222242991528
ACH-000623,-0.255989710291
ACH-000624,-0.311732218329
ACH-000627,-0.237928897879
ACH-000630,-0.259142553579
ACH-000632,-0.24736852664200001
ACH-000633,-0.442907745511
ACH-000637,-0.133622647229
ACH-000638,-0.115437681086
ACH-000646,-0.16229029763
ACH-000647,-0.302889418041
ACH-000648,-0.152375515584
ACH-000649,-0.299975262544
ACH-000651,-0.30872105295499996
ACH-000652,0.024260224304200002
ACH-000653,-0.211815669802
ACH-000657,-0.256056655526
ACH-000658,-0.28608895826499997
ACH-000661,-0.254968271694
ACH-000662,-0.332836422865
ACH-000663,-0.668625235444
ACH-000665,-0.224278466329
ACH-000671,-0.0895352090312
ACH-000673,-0.315020048123
ACH-000676,-0.28580300619800003
ACH-000677,-0.11302723189300001
ACH-000681,-0.193003518796
ACH-000682,-0.27625910953899996
ACH-000683,-0.32245258099199997
ACH-000684,-0.3713502638699999
ACH-000688,0.0708951102419
ACH-000693,-0.312733567228
ACH-000694,-0.177620882174
ACH-000695,-0.187046092007
ACH-000696,-0.19668629843
ACH-000697,-0.44890122276600003
ACH-000699,-0.207356513506
ACH-000701,-0.19579030082499999
ACH-000706,-0.573471733245
ACH-000711,-0.242523881719
ACH-000713,-0.37625316129
ACH-000714,-0.315458128065
ACH-000718,-0.334305359975
ACH-000720,-0.332586228592
ACH-000721,-0.263542754738
ACH-000724,-0.20170485006799999
ACH-000725,-0.536139779323
ACH-000732,-0.571375645313
ACH-000734,-0.24634156879299998
ACH-000735,-0.19375314351700001
ACH-000736,-0.09630167342430002
ACH-000738,-0.173994467038
ACH-000746,-0.24024035480099998
ACH-000747,-0.333343427062
ACH-000748,-0.333500435438
ACH-000753,-0.356049162312
ACH-000756,-0.39122053851800004
ACH-000757,-0.4211479516800001
ACH-000758,-0.6255843838130001
ACH-000760,-0.287087475747
ACH-000763,-0.025632608395500002
ACH-000764,-0.0938054859616
ACH-000765,-0.514469810414
ACH-000766,-0.33260677511500003
ACH-000767,0.135354340145
ACH-000768,-0.181745548403
ACH-000769,-0.35344019646200003
ACH-000770,-0.225977374034
ACH-000771,-0.323213321254
ACH-000773,-0.281611444468
ACH-000776,-0.409992457609
ACH-000777,-0.347654578223
ACH-000778,-0.0252186569063
ACH-000781,-0.27060340474100003
ACH-000782,-0.295938902627
ACH-000783,-0.196599251376
ACH-000784,-0.146089705758
ACH-000785,-0.285616111414
ACH-000787,-0.30153815122600003
ACH-000788,-0.17876590559
ACH-000791,-0.45137965687200005
ACH-000792,-0.234994235607
ACH-000794,-0.19524780999400002
ACH-000796,-0.35110302421800005
ACH-000799,-0.209190135305
ACH-000800,-0.124372693437
ACH-000802,-0.27698050208
ACH-000804,-0.272232693602
ACH-000805,0.161461291132
ACH-000809,-0.292353005776
ACH-000810,-0.35542891920599995
ACH-000811,-0.221230394961
ACH-000817,-0.380372720973
ACH-000819,-0.201541486558
ACH-000820,-0.649737875909
ACH-000821,-0.588565220106
ACH-000822,-0.302593449626
ACH-000823,-0.368845636423
ACH-000824,-0.236516213081
ACH-000827,-0.10974706717
ACH-000829,-0.0031928258027699996
ACH-000831,0.0005063684744290001
ACH-000832,-0.282971958736
ACH-000833,-0.218188347328
ACH-000834,-0.230630464822
ACH-000835,-0.061319321579999995
ACH-000836,-0.399508638914
ACH-000837,-0.120393450644
ACH-000838,-0.588401355834
ACH-000839,-0.328162741516
ACH-000840,0.101636171645
ACH-000841,-0.230856014208
ACH-000843,-0.29557149816
ACH-000846,-0.32798330756
ACH-000847,-0.23671679996199999
ACH-000848,-0.36949287531400005
ACH-000849,-0.213659117326
ACH-000851,-0.386350022394
ACH-000855,-0.44668779659999996
ACH-000856,-0.412351773937
ACH-000858,-0.199833893607
ACH-000859,-0.18074312903700002
ACH-000861,-0.35648498793399996
ACH-000862,-0.242400518013
