,PPIL2 (23759)
ACH-000255,-0.719736479832
ACH-000256,-0.890151100952
ACH-000257,-0.390314698804
ACH-000258,-1.04249678551
ACH-000259,-0.555468199875
ACH-000260,-0.9265255775069999
ACH-000261,-0.9967487427200001
ACH-000262,-0.856664031707
ACH-000263,-0.606999233392
ACH-000264,-0.993264196303
ACH-000265,-0.682607135574
ACH-000266,-0.833270139563
ACH-000272,-1.14886448654
ACH-000273,-0.927352666988
ACH-000274,-0.782935507049
ACH-000277,-0.987801623196
ACH-000278,-1.03314626811
ACH-000279,-0.7334099744949999
ACH-000280,-0.985944069236
ACH-000281,-0.720003109815
ACH-000288,-0.733910449234
ACH-000291,-1.0306126152700001
ACH-000293,-1.1226773072399998
ACH-000294,-0.698523017534
ACH-000295,-0.897274732919
ACH-000296,-0.625985423165
ACH-000302,-0.8585588693790001
ACH-000304,-1.09532157972
ACH-000307,-0.718533611869
ACH-000308,-0.938672632213
ACH-000310,-0.8631185302680001
ACH-000311,-0.7736746297600001
ACH-000312,-0.690520621072
ACH-000315,-0.9825284539460001
ACH-000316,-0.861672646048
ACH-000317,-0.68494467139
ACH-000318,-0.821137255915
ACH-000319,-0.954626184353
ACH-000320,-0.766816124356
ACH-000322,-0.7546852238799999
ACH-000323,-0.704766792909
ACH-000324,-0.755248844579
ACH-000329,-0.803482735878
ACH-000330,-1.3150052945
ACH-000331,-0.838974340107
ACH-000332,-0.906497962891
ACH-000334,-0.25916028341999997
ACH-000335,-0.7473055158640001
ACH-000336,-0.62478117283
ACH-000337,-0.88924180294
ACH-000339,-0.687822749278
ACH-000341,-0.8349335952429999
ACH-000348,-0.878479454173
ACH-000350,-0.793796149786
ACH-000352,-0.8615079823280001
ACH-000356,-0.7589723658390001
ACH-000361,-0.691231664962
ACH-000362,-0.928666707255
ACH-000363,-1.2268840890700001
ACH-000364,-0.855125070354
ACH-000365,-0.656732512739
ACH-000366,-0.68366479696
ACH-000368,-0.841679220688
ACH-000374,-0.616713605765
ACH-000375,-0.994725849071
ACH-000376,-0.9791291206939999
ACH-000381,-0.6852308761929999
ACH-000383,-0.81246668285
ACH-000387,-0.616032842293
ACH-000389,-0.85731245248
ACH-000390,-1.10879095515
ACH-000393,-0.876442697878
ACH-000395,-0.466223162902
ACH-000397,-0.9951233757610001
ACH-000401,-0.8348850684550001
ACH-000402,-0.467425653625
ACH-000403,-1.08137655024
ACH-000404,-0.861035760615
ACH-000406,-0.807108047199
ACH-000407,-0.746736938775
ACH-000408,-1.02158810474
ACH-000410,-1.04342590116
ACH-000411,-0.7577242612809999
ACH-000414,-0.627683561761
ACH-000415,-0.65969862665
ACH-000416,-0.844704932305
ACH-000420,-0.790299737924
ACH-000421,-0.758062480344
ACH-000424,-0.713931783177
ACH-000425,-0.836152452462
ACH-000426,-1.02464083785
ACH-000427,-1.11580334261
ACH-000433,-1.1422551806899999
ACH-000436,-0.491084883979
ACH-000444,-0.730338474126
ACH-000445,-0.568429784396
ACH-000448,-1.07776733286
ACH-000450,-0.64881742137
ACH-000452,-0.733595130642
ACH-000454,-0.71399716859
ACH-000458,-0.8173986060580001
ACH-000459,-1.29946347112
ACH-000460,-0.7073815889020001
ACH-000461,-0.75951427984
ACH-000463,-0.838428178462
ACH-000464,-0.604299164866
ACH-000466,-0.810019759033
ACH-000467,-0.9049060727760001
ACH-000468,-0.9672399371960001
ACH-000469,-0.735245682328
ACH-000470,-1.08370323882
ACH-000471,-0.78429549817
ACH-000472,-0.7663664367890001
ACH-000473,-0.952749252395
ACH-000475,-0.643478704018
ACH-000476,-0.758552917877
ACH-000477,-0.932784788537
ACH-000480,-0.615346412621
ACH-000481,-0.8852215100319999
ACH-000483,-0.531924455929
ACH-000484,-0.45439950863399997
ACH-000485,-0.746560876641
ACH-000486,-0.819847101249
ACH-000487,-0.802386127128
ACH-000488,-0.7276159845739999
ACH-000490,-0.8139206628479999
ACH-000491,-0.958392617402
ACH-000495,-0.776648327508
ACH-000496,-0.718898307277
ACH-000499,-0.59791524493
ACH-000500,-0.127688197365
ACH-000502,-0.7086379132870001
ACH-000503,-0.972020728161
ACH-000505,-0.8695757373530001
ACH-000507,-0.9139346744589999
ACH-000510,-0.812688438241
ACH-000511,-0.9392160582610001
ACH-000512,-0.543004028393
ACH-000516,-0.9858383814830001
ACH-000517,-0.9614705901549999
ACH-000518,-0.7598222545300001
ACH-000520,-0.661171257231
ACH-000521,-0.5803775234130001
ACH-000522,-0.639364925432
ACH-000524,-1.0498147281499999
ACH-000527,-0.791727819427
ACH-000528,-0.703118836786
ACH-000537,-0.884883046583
ACH-000541,-0.57275184198
ACH-000542,-0.746730961891
ACH-000544,-0.51931597765
ACH-000545,-0.709054886289
ACH-000547,-0.94594978705
ACH-000548,-0.858963882015
ACH-000549,-0.737559940599
ACH-000550,-0.654551096633
ACH-000552,-1.04036927963
ACH-000556,-0.7528554277580001
ACH-000557,-0.7403282212010001
ACH-000570,-1.0093620781700001
ACH-000571,-0.474767129004
ACH-000573,-1.0000317264299998
ACH-000576,-0.6919181423399999
ACH-000580,-1.08954384488
ACH-000584,-0.838669104885
ACH-000585,-0.706102403786
ACH-000588,-0.572347979421
ACH-000589,-0.8676266665090001
ACH-000591,-0.878562536337
ACH-000593,-0.6235604167509999
ACH-000600,-0.853005595025
ACH-000601,-0.9264003029819999
ACH-000604,-0.983776282566
ACH-000605,-0.7396916002249999
ACH-000606,-0.825387894692
ACH-000608,-1.13927338749
ACH-000614,-0.5271527075600001
ACH-000616,-0.6683633004940001
ACH-000618,-0.681024501135
ACH-000619,-0.474919033376
ACH-000620,-0.636182750363
ACH-000621,-0.7657516665199999
ACH-000622,-0.5137809726120001
ACH-000623,-0.982937289218
ACH-000624,-0.890405753769
ACH-000627,-0.965785494252
ACH-000630,-0.782356173357
ACH-000632,-0.688716724259
ACH-000633,-0.7391122635870001
ACH-000637,-0.400476286365
ACH-000638,-0.72825171793
ACH-000646,-1.0174807730500002
ACH-000647,-0.643852848168
ACH-000648,-0.931157753468
ACH-000649,-0.669880329762
ACH-000651,-0.7622556296349999
ACH-000652,-0.6591484723359999
ACH-000653,-0.770253509964
ACH-000657,-0.849974681102
ACH-000658,-0.886748321797
ACH-000661,-0.851289126391
ACH-000662,-1.45048697315
ACH-000663,-0.630147118417
ACH-000665,-0.9462341120479999
ACH-000671,-0.830558234019
ACH-000673,-0.633671262017
ACH-000676,-0.659028465661
ACH-000677,-0.8137169853020001
ACH-000681,-0.936065552984
ACH-000682,-0.598874557504
ACH-000683,-0.608725095425
ACH-000684,-0.6211849188040001
ACH-000688,-0.661774622307
ACH-000693,-0.820656539842
ACH-000694,-0.785012955898
ACH-000695,-0.500084230554
ACH-000696,-1.0073013544
ACH-000697,-0.81808064656
ACH-000699,-1.18371927574
ACH-000701,-0.600570068396
ACH-000706,-0.664547789629
ACH-000711,-0.855882958897
ACH-000713,-0.38216497232
ACH-000714,-0.7695340362459999
ACH-000718,-0.9189268838700001
ACH-000720,-0.775130233355
ACH-000721,-1.03194864797
ACH-000724,-1.36332635627
ACH-000725,-1.36060927412
ACH-000732,-0.723310163254
ACH-000734,-0.783696960642
ACH-000735,-0.85536510272
ACH-000736,-0.666612043487
ACH-000738,-0.849432657554
ACH-000746,-0.590063762198
ACH-000747,-0.8378730717489999
ACH-000748,-0.780217189785
ACH-000753,-0.825367607481
ACH-000756,-0.62844848014
ACH-000757,-0.847257212781
ACH-000758,-0.773251379625
ACH-000760,-0.885135505417
ACH-000763,-0.9408673405069999
ACH-000764,-0.814669357741
ACH-000765,-0.7424410593940001
ACH-000766,-0.9506702175120001
ACH-000767,-1.02347511856
ACH-000768,-0.750825400174
ACH-000769,-0.959438216206
ACH-000770,-0.9516319172040001
ACH-000771,-0.762251313381
ACH-000773,-0.889006157996
ACH-000776,-0.641894198673
ACH-000777,-0.824342571917
ACH-000778,-0.9683706759280001
ACH-000781,-0.818387152289
ACH-000782,-0.9530206977500001
ACH-000783,-0.797703391732
ACH-000784,-0.686148761812
ACH-000785,-0.751381384416
ACH-000787,-0.820852961021
ACH-000788,-0.854705316277
ACH-000791,-1.21350386881
ACH-000792,-0.751465145536
ACH-000794,-0.7110254948029999
ACH-000796,-0.40739659596100003
ACH-000799,-1.13176632345
ACH-000800,-0.737108628061
ACH-000802,-0.703533280487
ACH-000804,-0.560207790651
ACH-000805,-0.8321197789910001
ACH-000809,-0.749226941954
ACH-000810,-0.803775339055
ACH-000811,-0.48782262232100004
ACH-000817,-1.19665260856
ACH-000819,-0.8592013420739999
ACH-000820,-0.918179541561
ACH-000821,-0.888608598253
ACH-000822,-0.7047882552850001
ACH-000823,-0.639554177452
ACH-000824,-0.6767177281550001
ACH-000827,-0.814821016153
ACH-000829,-0.623742108548
ACH-000831,-0.744641487195
ACH-000832,-0.6989892644589999
ACH-000833,-0.669527185773
ACH-000834,-0.544595418739
ACH-000835,-0.806338483213
ACH-000836,-0.957685492181
ACH-000837,-0.750920171959
ACH-000838,-0.573762880155
ACH-000839,-0.900756118419
ACH-000840,-0.630112804794
ACH-000841,-0.608897586346
ACH-000843,-0.7494474627050001
ACH-000846,-1.1465429781999998
ACH-000847,-0.692695334537
ACH-000848,-0.895635073952
ACH-000849,-0.723347166039
ACH-000851,-0.694786653899
ACH-000855,-0.562560192228
ACH-000856,-0.809131313574
ACH-000858,-0.78446483816
ACH-000859,-0.386187939041
ACH-000861,-0.852320456729
ACH-000862,-0.909840358555
ACH-000865,-0.655374330788
ACH-000866,-0.9626271329539999
ACH-000867,-0.602760114689
ACH-000869,-0.844907702862
ACH-000872,-0.774513967342
ACH-000873,-0.688740378635
ACH-000876,-0.974233939429
ACH-000878,-0.735614147397
ACH-000880,-0.939889164268
ACH-000881,-0.760724422721
ACH-000882,-0.671004055365
ACH-000884,-0.8020379233280001
ACH-000885,-1.00997649992
ACH-000887,-0.667073516039
ACH-000888,-0.660353700929
ACH-000889,-0.6607879952369999
ACH-000890,-0.78674558589
ACH-000896,-0.9339933210019999
ACH-000898,-0.9227209969519999
ACH-000900,-0.987536130392
ACH-000901,-1.07546131915
ACH-000905,-0.640116849071
ACH-000906,-0.748397122578
ACH-000907,-1.12927972442
ACH-000910,-0.610912633269
ACH-000911,-0.738331385616
ACH-000912,-0.49128335352799996
ACH-000913,-0.845390273944
ACH-000915,-0.66447519664
ACH-000916,-0.11801079707800001
ACH-000917,-0.543741722393
ACH-000921,-0.7155482178939999
ACH-000924,-0.790399682667
ACH-000926,-0.801725969071
ACH-000928,-0.9619294461700001
ACH-000929,-0.414703043019
ACH-000932,-0.7567995099089999
ACH-000935,-0.667582722923
ACH-000936,-0.705141481635
ACH-000937,-0.848064216811
ACH-000938,-0.903129823121
ACH-000939,-0.918411724614
ACH-000941,-0.853621749271
ACH-000943,-0.8506320632150001
ACH-000946,-0.842704621068
ACH-000947,-0.789148434152
ACH-000948,-0.615378999298
ACH-000950,-0.6382926333969999
ACH-000953,-0.678290043929
ACH-000957,-0.856117926319
ACH-000958,-0.846722039953
ACH-000960,-0.796508630771
ACH-000963,-0.9714240479440001
ACH-000968,-0.7665422696459999
ACH-000969,-0.845572713082
ACH-000973,-0.568198045327
ACH-000974,-0.747568247247
ACH-000975,-0.435444161733
ACH-000976,-0.625150492189
ACH-000978,-1.1511482934000001
ACH-000980,-0.848968247011
ACH-000984,-0.556227889531
ACH-000986,-0.810005345414
ACH-000988,-0.532874310521
ACH-000993,-0.895786746224
ACH-000994,-1.0321094721
ACH-000996,-1.0039241729100001
ACH-001001,-0.876432805018
ACH-001020,-0.905566160639
ACH-001028,-0.6014799181270001
ACH-001031,-0.9245859780419999
ACH-001038,-0.838351247641
ACH-001048,-0.590445280075
ACH-001050,-0.596402499321
ACH-001053,-0.542994710022
ACH-001054,-0.736789445192
ACH-001061,-0.895621306774
ACH-001067,-0.857778548677
ACH-001075,-0.891065971176
ACH-001096,-0.9267921376180001
ACH-001128,-1.26486426697
ACH-001134,-0.927791987535
ACH-001151,-0.6784937338420001
ACH-001163,-0.699694812895
ACH-001164,-0.7455197987569999
ACH-001173,-0.746090745801
ACH-001183,-0.707064203417
ACH-001184,-0.709672695878
ACH-001190,-0.9633627869020001
ACH-001192,-0.934203825301
ACH-001193,-1.00953299029
ACH-001196,-1.0165606731
ACH-001197,-0.649123311681
ACH-001205,-0.993761239057
ACH-001211,-0.8363621890009999
ACH-001212,-0.972837726188
ACH-001228,-0.981459527475
ACH-001232,-0.971729954263
ACH-001239,-0.853821078229
ACH-001274,-0.9840907568289999
ACH-001275,-0.9127839605299999
ACH-001277,-1.1029905205700001
ACH-001278,-0.640300096082
ACH-001280,-1.3155552368899999
ACH-001283,-0.793310415696
ACH-001289,-0.740787161515
ACH-001295,-0.930402202034
ACH-001300,-0.94451233616
ACH-001301,-0.949077629242
ACH-001302,-0.811141148653
ACH-001303,-0.92187945691
ACH-001306,-0.7683572195999999
ACH-001318,-0.821551673892
ACH-001322,-0.670614571264
ACH-001328,-0.79107988814
ACH-001332,-1.0847974008299999
ACH-001333,-0.988629938495
ACH-001336,-0.84721108154
ACH-001340,-0.931040426491
ACH-001346,-0.734518891619
ACH-001353,-0.997645650947
ACH-001354,-0.454203228397
ACH-001367,-0.747708155633
ACH-001368,-1.09005686448
ACH-001374,-0.680851792188
ACH-001375,-1.0460807004200001
ACH-001377,-0.721807235705
ACH-001380,-0.579302830434
ACH-001391,-0.687277880775
ACH-001407,-0.961533678218
ACH-001408,-0.771033767544
ACH-001413,-1.03914825017
ACH-001430,-1.33327319076
ACH-001431,-0.833912116628
ACH-001450,-0.9460958797669999
ACH-001496,-1.0576525997600001
ACH-001500,-0.665209371451
ACH-001521,-1.2523535182899999
ACH-001523,-0.741632179137
ACH-001532,-0.915553066295
ACH-001536,-0.7071039632780001
ACH-001550,-0.959409037001
ACH-001552,-0.804884093959
ACH-001554,-0.83143710412
ACH-001645,-0.578712489762
ACH-001654,-0.844945120502
ACH-001715,-1.00672818925
ACH-001735,-0.6607588432779999
ACH-001736,-0.776891776507
ACH-001737,-0.572130461567
ACH-001740,-0.583334120893
ACH-001745,-0.602910644629
ACH-001750,-1.0234353729799999
ACH-001765,-0.632989087266
ACH-001956,-1.0787871880700002
ACH-001957,-0.9205542108779999
