,PTGFR (5737)
ACH-000004,-0.0252358967069
ACH-000007,-0.05539660157319999
ACH-000009,-0.121282869527
ACH-000011,-0.0198307508103
ACH-000012,-0.0220559447041
ACH-000013,-0.013823759904
ACH-000014,0.022757198542
ACH-000015,0.0778891086368
ACH-000017,0.0265415747833
ACH-000018,0.12146131854699999
ACH-000019,0.0399467079379
ACH-000021,0.0560046852829
ACH-000022,-0.167167880654
ACH-000025,-0.0659410482006
ACH-000028,-0.120790027706
ACH-000030,-0.0047045252134799995
ACH-000035,-0.0614758627532
ACH-000036,-0.11651672525999998
ACH-000037,-0.035006280362699996
ACH-000039,-0.022625716559
ACH-000040,-0.074573666707
ACH-000041,0.0252411011197
ACH-000042,0.0675824691408
ACH-000045,-0.0401660650032
ACH-000047,-0.091106979607
ACH-000052,-0.0500001568965
ACH-000053,0.0404487966581
ACH-000054,0.0431028526578
ACH-000055,-0.23016732761999997
ACH-000060,-0.0221564177358
ACH-000067,-0.203498748844
ACH-000070,0.178113716547
ACH-000075,-0.119897472719
ACH-000078,-0.0248700125541
ACH-000082,-0.09050824431110001
ACH-000085,0.15838858559900001
ACH-000086,-0.0153572607041
ACH-000087,-0.035401278848099994
ACH-000092,0.115782553212
ACH-000095,-0.0189396117439
ACH-000097,-0.0742362250829
ACH-000098,0.0127979999882
ACH-000099,0.07736685277760001
ACH-000108,0.216717670609
ACH-000113,-0.0130145132118
ACH-000115,-0.0347028004422
ACH-000116,0.0644961560054
ACH-000118,-0.0451000799187
ACH-000120,0.07670436046510001
ACH-000123,0.10188225736300001
ACH-000127,0.020038548948299997
ACH-000128,-0.009772518989629999
ACH-000132,-0.0817193194654
ACH-000133,0.056414217594
ACH-000137,-0.0236957091463
ACH-000138,0.192185107007
ACH-000142,-0.0524399945839
ACH-000143,0.0543480289733
ACH-000146,0.0984881230957
ACH-000148,0.0786432584383
ACH-000150,-0.176299547502
ACH-000152,0.108952828708
ACH-000153,-0.0488301265257
ACH-000159,-0.038986906685900005
ACH-000160,0.09531766457
ACH-000163,0.0996660507411
ACH-000167,-0.06451031941480001
ACH-000168,0.11012008660499999
ACH-000169,-0.100772412449
ACH-000178,0.034147739474900005
ACH-000182,0.0341663469192
ACH-000183,0.0691780896116
ACH-000188,0.0443461590487
ACH-000189,-0.211434288955
ACH-000190,-0.0602481960796
ACH-000198,0.00488406726107
ACH-000204,0.18694298420699998
ACH-000206,-0.0778740015393
ACH-000207,0.204865388079
ACH-000211,-0.0351779668712
ACH-000215,-0.0280485546757
ACH-000221,0.008939522201450001
ACH-000222,0.234706054846
ACH-000223,-0.05559186661380001
ACH-000226,0.08004285939639999
ACH-000227,-0.032818498819300004
ACH-000228,0.08282560132069999
ACH-000231,-0.0431032269122
ACH-000232,-0.0775270072948
ACH-000233,-0.147077217782
ACH-000234,0.0336233074338
ACH-000235,0.107408486611
ACH-000237,-0.0744851312558
ACH-000238,-0.0018960837296199998
ACH-000243,0.012058066576
ACH-000244,-0.150323536165
ACH-000246,-0.0847837581848
ACH-000248,-0.242539720297
ACH-000250,-0.0201443397704
ACH-000251,-0.05902346854880001
ACH-000253,-0.048670450404900006
ACH-000255,-0.036199657374300004
ACH-000256,-0.00172776636196
ACH-000257,0.071274342428
ACH-000258,0.197270336837
ACH-000259,0.0190282601213
ACH-000260,-0.0718334858026
ACH-000261,-0.0456255429813
ACH-000262,-0.17235690079799998
ACH-000263,-0.38343590885
ACH-000264,-0.06612860410619999
ACH-000265,-0.037701440231800006
ACH-000266,0.137824899828
ACH-000272,-0.168347237586
ACH-000273,-0.0740200399432
ACH-000274,-0.0024885438029699997
ACH-000277,0.0754904416082
ACH-000278,0.0499371618993
ACH-000279,-0.081250716581
ACH-000280,0.0463554588247
ACH-000281,0.274044380737
ACH-000288,-0.12502690082100001
ACH-000291,0.0682238253021
ACH-000293,0.0775676218555
ACH-000294,-0.0422933365783
ACH-000295,0.22487470097399997
ACH-000296,0.0992564025213
ACH-000302,-0.050435219045
ACH-000304,-0.0297601758003
ACH-000307,-0.0404101556525
ACH-000308,0.006024997837060001
ACH-000310,-0.196241627479
ACH-000311,0.0760313913358
ACH-000312,0.03841702351
ACH-000315,0.0713338309205
ACH-000316,0.265448882984
ACH-000317,-0.10142583275
ACH-000318,-0.140615562812
ACH-000319,0.0126797196575
ACH-000320,0.08414680922949999
ACH-000322,-0.007458657531090001
ACH-000323,-0.279131909764
ACH-000324,0.0348252901086
ACH-000329,-0.0533565520339
ACH-000330,0.0333323516768
ACH-000331,0.141894073374
ACH-000332,0.0289261228489
ACH-000334,0.235816025119
ACH-000335,-0.174950794111
ACH-000336,0.23309489565000002
ACH-000337,-0.215159232762
ACH-000339,0.07543822276239999
ACH-000341,-0.257121327454
ACH-000348,0.0762068093035
ACH-000350,-0.0104335192919
ACH-000352,-0.0638258885599
ACH-000356,-0.227501857833
ACH-000361,0.0922222071022
ACH-000362,-0.0506010916211
ACH-000363,0.118976350129
ACH-000364,-0.049797260453
ACH-000365,0.062331182532400005
ACH-000366,-0.00954799621222
ACH-000368,-0.0561038538965
ACH-000374,-0.0038528934235400004
ACH-000375,0.177572442276
ACH-000376,-0.031097937130900002
ACH-000381,-0.0359729063685
ACH-000383,-0.0437122785828
ACH-000387,0.042497879588
ACH-000389,-0.0580310206563
ACH-000390,-0.140806415079
ACH-000393,0.021757058802099997
ACH-000395,0.09795964205610001
ACH-000397,-0.0112620198525
ACH-000401,-0.217683414787
ACH-000402,0.0362232014869
ACH-000403,0.0178484961168
ACH-000404,0.255450637564
ACH-000406,0.0449972942629
ACH-000407,-0.077406831597
ACH-000408,-0.12627199037
ACH-000410,0.023254918489900002
ACH-000411,0.12058203345799999
ACH-000414,0.0896808208736
ACH-000415,-0.0198699959621
ACH-000416,0.0003998828446549999
ACH-000420,-0.17012152163400002
ACH-000421,0.0082206144286
ACH-000424,0.0892219583641
ACH-000425,0.0329603741362
ACH-000426,-0.0102340791143
ACH-000427,0.0388299276748
ACH-000433,-0.35628218086999996
ACH-000436,0.006473027506220001
ACH-000444,0.17410166078699998
ACH-000445,0.12959960780899998
ACH-000448,-0.120317119376
ACH-000450,-0.011450096756
ACH-000452,0.0219541440961
ACH-000454,0.0212062009229
ACH-000458,0.08712901271660001
ACH-000459,-0.166537981884
ACH-000460,-0.004609646202810001
ACH-000461,0.121748548963
ACH-000463,0.179859125513
ACH-000464,-0.120237884756
ACH-000466,-0.00593348319506
ACH-000467,0.0344463050711
ACH-000468,0.019104265286700003
ACH-000469,-0.115882136954
ACH-000470,0.290220884883
ACH-000471,0.0504756270143
ACH-000472,0.0682103940606
ACH-000473,0.0959597707405
ACH-000475,-0.010051578931
ACH-000476,0.07961271733580001
ACH-000477,-0.111461908234
ACH-000480,-0.14831061561
ACH-000481,-0.032294683136
ACH-000483,-0.0184354193167
ACH-000484,0.0485012209724
ACH-000485,-0.196782450727
ACH-000486,-0.024620649895799998
ACH-000487,-0.00409035519775
ACH-000488,-0.034141120251599995
ACH-000490,0.030182054887799997
ACH-000491,0.19388334313499997
ACH-000495,0.0134148348608
ACH-000496,-0.112815594211
ACH-000499,0.005309649008590001
ACH-000500,0.119301029442
ACH-000502,0.0864021916982
ACH-000503,0.26020124003600004
ACH-000505,0.044286863159300006
ACH-000507,-0.0665436004879
ACH-000510,0.039176607389899996
ACH-000511,-0.0929846984827
ACH-000512,0.0343970481901
ACH-000516,0.08610258968380001
