,EIF2B4 (8890)
ACH-000004,-0.8303690612669999
ACH-000007,-0.645615438491
ACH-000009,-0.9302929091750001
ACH-000011,-0.729669352187
ACH-000012,-1.00495944771
ACH-000013,-1.27333734627
ACH-000014,-1.17565818044
ACH-000015,-0.931362123969
ACH-000017,-1.2577196665
ACH-000018,-0.763636373697
ACH-000019,-0.870376903648
ACH-000021,-0.7428303099310001
ACH-000022,-0.9860176698299999
ACH-000025,-0.7376872865009999
ACH-000028,-0.733910035327
ACH-000030,-1.1779908609999998
ACH-000035,-0.88215858459
ACH-000036,-1.1248025027
ACH-000037,-1.4565486501
ACH-000039,-1.04030680236
ACH-000040,-0.8895333963140001
ACH-000041,-0.8765436795389999
ACH-000042,-0.853782483459
ACH-000045,-0.9124475052359999
ACH-000047,-0.7675640294949999
ACH-000052,-1.0
ACH-000053,-0.805998798252
ACH-000054,-0.9920500375920001
ACH-000055,-0.9797312562170001
ACH-000060,-0.906575603032
ACH-000067,-0.7181973400660001
ACH-000070,-0.8684824821580001
ACH-000075,-0.798955684297
ACH-000078,-0.9153827272299999
ACH-000082,-0.8481004348469999
ACH-000085,-0.991775454084
ACH-000086,-0.704609377975
ACH-000087,-1.0849039374200002
ACH-000092,-1.11489232186
ACH-000095,-0.947735280047
ACH-000097,-1.03978454391
ACH-000098,-1.0533447575900001
ACH-000099,-1.05570494277
ACH-000108,-1.0028759802399998
ACH-000113,-1.02803295263
ACH-000115,-1.45047350687
ACH-000116,-1.20605633301
ACH-000118,-0.985819510864
ACH-000120,-1.14061769901
ACH-000123,-1.11071767361
ACH-000127,-0.778832430937
ACH-000128,-1.02073345438
ACH-000132,-0.992721307429
ACH-000133,-0.909220767652
ACH-000137,-0.957450227291
ACH-000138,-0.7539484872930001
ACH-000142,-1.08039087198
ACH-000143,-0.900543582719
ACH-000146,-1.13842197454
ACH-000148,-1.10363281554
ACH-000150,-0.8286761103579999
ACH-000152,-0.883014958159
ACH-000153,-1.10719272797
ACH-000159,-0.904762997042
ACH-000160,-1.3159232729
ACH-000163,-0.8951904302760001
ACH-000167,-1.49803436398
ACH-000168,-1.2676669106
ACH-000169,-0.9095833193809999
ACH-000178,-1.0231460812
ACH-000182,-0.864269389678
ACH-000183,-0.960701913575
ACH-000188,-0.949262581832
ACH-000189,-0.807554948993
ACH-000190,-0.8498626742059999
ACH-000198,-0.8017220756669999
ACH-000204,-1.0448139105
ACH-000206,-0.915113645933
ACH-000207,-0.8460182332199999
ACH-000211,-0.8416197826080001
ACH-000215,-0.90394855049
ACH-000221,-0.951749731012
ACH-000222,-0.965340606179
ACH-000223,-1.15989625924
ACH-000226,-1.08587240032
ACH-000227,-1.02815139929
ACH-000228,-0.957924840825
ACH-000231,-1.02901091821
ACH-000232,-1.00230240949
ACH-000233,-0.989921912737
ACH-000234,-0.994355060073
ACH-000235,-0.8884439369949999
ACH-000237,-0.684478390522
ACH-000238,-0.8749072723929999
ACH-000243,-0.8926983675010001
ACH-000244,-1.04632064587
ACH-000246,-0.942045584342
ACH-000248,-0.796091622688
ACH-000250,-1.04676127785
ACH-000251,-0.824285262553
ACH-000253,-0.9797474326100001
ACH-000255,-0.869683177367
ACH-000256,-0.8234457017
ACH-000257,-1.09393955001
ACH-000258,-0.827930458452
ACH-000259,-1.08990016886
ACH-000260,-0.8775035498549999
ACH-000261,-1.0297712938299999
ACH-000262,-1.0
ACH-000263,-1.44443059743
ACH-000264,-0.8264265037809999
ACH-000265,-0.919614097491
ACH-000266,-0.838012927546
ACH-000272,-1.15757362817
ACH-000273,-1.01532396111
ACH-000274,-1.0669643960700002
ACH-000277,-1.2950974228399998
ACH-000278,-0.729863750232
ACH-000279,-0.911207057984
ACH-000280,-1.13341000277
ACH-000281,-0.984069145681
ACH-000288,-1.2208355054200002
ACH-000291,-1.00443053396
ACH-000293,-1.23086385624
ACH-000294,-0.6919097190379999
ACH-000295,-0.8774005645630001
ACH-000296,-1.4017617988
ACH-000302,-0.896720802351
ACH-000304,-0.702806981568
ACH-000307,-0.9057494031919999
ACH-000308,-0.9914685619760001
ACH-000310,-0.6436758606440001
ACH-000311,-0.856843245261
ACH-000312,-0.8922327769859999
ACH-000315,-1.0225197971100002
ACH-000316,-1.02395549407
ACH-000317,-1.1178267971
ACH-000318,-1.06120980229
ACH-000319,-0.832454059498
ACH-000320,-0.722973000939
ACH-000322,-1.0028250066
ACH-000323,-1.11470137176
ACH-000324,-0.905815029494
ACH-000329,-1.00982398607
ACH-000330,-1.10912366963
ACH-000331,-1.0845050527200002
ACH-000332,-1.0066785991
ACH-000334,-1.28262879952
ACH-000335,-1.2982593094600001
ACH-000336,-0.851924732715
ACH-000337,-0.809817677661
ACH-000339,-0.8314156659180001
ACH-000341,-1.39981035706
ACH-000348,-0.9746002516700001
ACH-000350,-1.2510540925
ACH-000352,-0.7735016641429999
ACH-000356,-1.1285281823
ACH-000361,-0.832346686208
ACH-000362,-1.00624148785
ACH-000363,-1.01619951686
ACH-000364,-0.796035347753
ACH-000365,-1.06224776309
ACH-000366,-0.868375418907
ACH-000368,-0.9986430234200001
ACH-000374,-0.8321747934999999
ACH-000375,-1.11083145735
ACH-000376,-1.08078870164
ACH-000381,-1.1592966985600002
ACH-000383,-0.756840797696
ACH-000387,-0.94610653366
ACH-000389,-1.21342771167
ACH-000390,-1.13804135738
ACH-000393,-0.743895232968
ACH-000395,-1.19423886451
ACH-000397,-0.8614160023019999
ACH-000401,-0.8780677634020001
ACH-000402,-1.18415269076
ACH-000403,-1.06332152039
ACH-000404,-0.730933600197
ACH-000406,-0.955160775897
ACH-000407,-1.3283993369299998
ACH-000408,-0.958123478563
ACH-000410,-0.837530503595
ACH-000411,-0.997474088487
ACH-000414,-1.0629209394499999
ACH-000415,-1.0147770337100002
ACH-000416,-0.89136273302
ACH-000420,-1.0081263316700002
ACH-000421,-0.9604947055490001
ACH-000424,-0.637835200448
ACH-000425,-0.75026120478
ACH-000426,-1.16377481191
ACH-000427,-1.03000925058
ACH-000433,-1.0572344273899998
ACH-000436,-0.865139282988
ACH-000444,-0.7057284143029999
ACH-000445,-0.48076408515
ACH-000448,-0.786287971005
ACH-000450,-0.8927819399310001
ACH-000452,-1.11718937278
ACH-000454,-0.908999585311
ACH-000458,-1.18903058846
ACH-000459,-1.27535862423
ACH-000460,-0.9571449181389999
ACH-000461,-1.1861790041299998
ACH-000463,-0.84342631087
ACH-000464,-0.843467998529
ACH-000466,-1.27403710064
ACH-000467,-1.0022505117
ACH-000468,-1.0499768012100001
ACH-000469,-1.04187380801
ACH-000470,-1.12042964458
ACH-000471,-0.766951699635
ACH-000472,-1.03218410956
ACH-000473,-0.9104876366949999
ACH-000475,-0.94428633593
ACH-000476,-0.9721174327150001
ACH-000477,-1.0
ACH-000480,-1.1744870597
ACH-000481,-1.12349539652
ACH-000483,-0.9653310391809999
ACH-000484,-0.830127852622
ACH-000485,-1.00762890113
ACH-000486,-0.9381456460690001
ACH-000487,-1.06104840015
ACH-000488,-1.107860794
ACH-000490,-1.09866684862
ACH-000491,-0.8429984394460001
ACH-000495,-1.20944661114
ACH-000496,-1.06227477265
ACH-000499,-0.743605818202
ACH-000500,-1.26225964873
ACH-000502,-0.8316420020049999
ACH-000503,-1.1873129183
ACH-000505,-1.0482220446100001
ACH-000507,-1.08505534629
ACH-000510,-0.73354436317
ACH-000511,-1.12137228455
ACH-000512,-0.774364450655
ACH-000516,-0.954097175219
ACH-000517,-1.07292502489
ACH-000518,-1.2207352676899998
ACH-000520,-1.18133644339
ACH-000521,-0.940853357609
ACH-000522,-0.822815819037
ACH-000524,-1.27905161206
ACH-000527,-1.07099728506
ACH-000528,-0.824245181828
ACH-000537,-0.968040973436
ACH-000541,-1.4876402436899998
ACH-000542,-0.834241514939
ACH-000544,-0.896092448644
ACH-000545,-0.9230886825650001
ACH-000547,-1.12433907058
ACH-000548,-0.9218569825049999
ACH-000549,-0.705978171674
ACH-000550,-1.0077372497200001
ACH-000552,-0.981065247335
ACH-000556,-1.07051524814
ACH-000557,-0.9419022655679999
ACH-000570,-0.926849731932
ACH-000571,-1.25188941754
ACH-000573,-1.04006500081
ACH-000576,-1.0422917374
ACH-000580,-0.710294073812
ACH-000584,-0.8154614658670001
ACH-000585,-0.920849543551
ACH-000588,-0.8602226746449999
ACH-000589,-1.1476286008499998
ACH-000591,-1.1583407133399999
ACH-000593,-0.983959662756
ACH-000600,-1.0354277373799998
ACH-000601,-0.937213554887
ACH-000604,-1.00543027698
ACH-000605,-0.970317893906
ACH-000606,-1.0380460740700002
ACH-000608,-1.3165833018100002
ACH-000614,-0.7973871546979999
ACH-000616,-0.7131323393350001
ACH-000618,-0.815050139004
ACH-000619,-1.2651303363600002
ACH-000620,-0.9685051604680001
ACH-000621,-0.8905929714399999
ACH-000622,-1.2800268751200001
ACH-000623,-1.06224177993
ACH-000624,-0.904902346962
ACH-000627,-1.0612565424299998
ACH-000630,-0.943500034622
ACH-000632,-1.00708396849
ACH-000633,-1.26178978493
ACH-000637,-0.976511951107
ACH-000638,-0.9775470089120001
ACH-000646,-1.30029807449
