,KLHDC9 (126823)
ACH-000004,-0.148810103974
ACH-000007,0.030906467773199997
ACH-000009,-0.188369988834
ACH-000011,-0.0687953538879
ACH-000012,-0.19049908584300002
ACH-000013,0.013032646284700002
ACH-000014,-0.09739215652010001
ACH-000015,-0.14000382717
ACH-000017,-0.026628813628700003
ACH-000018,-0.350045698682
ACH-000019,-0.270932084226
ACH-000021,-0.0027484874680300006
ACH-000022,-0.168386993763
ACH-000025,-0.0630950924954
ACH-000028,-0.046808238505300005
ACH-000030,-0.059282267658500004
ACH-000035,-0.0871743654953
ACH-000036,-0.111762037872
ACH-000037,-0.0374697557991
ACH-000039,0.115705902834
ACH-000040,-0.08988799352469999
ACH-000041,0.00902710600718
ACH-000042,-0.020158082621200002
ACH-000045,-0.021334072648099996
ACH-000047,-0.0326655399282
ACH-000052,-0.141942886841
ACH-000053,-0.0179740503963
ACH-000054,-0.0084654744155
ACH-000055,-0.396636560915
ACH-000060,-0.285632757275
ACH-000067,-0.09893633264969999
ACH-000070,-0.025528157955099995
ACH-000075,-0.301798756667
ACH-000078,0.0739827923888
ACH-000082,-0.197938706054
ACH-000085,-0.08417756212880001
ACH-000086,-0.419539677357
ACH-000087,0.158087764602
ACH-000092,-0.026212403026099996
ACH-000095,-0.134574068061
ACH-000097,-0.008701763689490001
ACH-000098,-0.09642217914550001
ACH-000099,-0.0006616163660900001
ACH-000108,0.045853031560899996
ACH-000113,-0.0996490019192
ACH-000115,0.137468029683
ACH-000116,0.07113253672810001
ACH-000118,-0.013382981357200001
ACH-000120,0.00991305927117
ACH-000123,0.116030272109
ACH-000127,-0.115963698469
ACH-000128,-0.194562488094
ACH-000132,-0.062316482872699995
ACH-000133,-0.122385700517
ACH-000137,0.15397297817800001
ACH-000138,0.0230760008502
ACH-000142,-0.0685292393124
ACH-000143,0.0434545860585
ACH-000146,-0.00504220350292
ACH-000148,-0.179597370334
ACH-000150,0.07678902435769999
ACH-000152,-0.051989708348099996
ACH-000153,-0.10212465506200001
ACH-000159,-0.154466341604
ACH-000160,-0.120170277002
ACH-000163,-0.254185294415
ACH-000167,-0.24684565763799998
ACH-000168,0.126039379581
ACH-000169,-0.0869493105535
ACH-000178,-0.106266856295
ACH-000182,0.0177679291771
ACH-000183,-0.13009628133
ACH-000188,-0.053373901016100005
ACH-000189,-0.318188302923
ACH-000190,0.151705841386
ACH-000198,-0.08827428792160001
ACH-000204,0.180434445506
ACH-000206,-0.29157157865
ACH-000207,0.25535861675500005
ACH-000211,-0.106890860648
ACH-000215,-0.127060560667
ACH-000221,-0.08044743680930001
ACH-000222,0.13894447789699998
ACH-000223,-0.19630512739199998
ACH-000226,-0.0577699712805
ACH-000227,0.0515654673735
ACH-000228,-0.15312072274
ACH-000231,-0.09945436743370001
ACH-000232,-0.0562507335413
ACH-000233,-0.019658696233299997
ACH-000234,-0.291529880705
ACH-000235,0.0356777068266
ACH-000237,-0.04242729042190001
ACH-000238,-0.10309965079
ACH-000243,-0.0666052563174
ACH-000244,-0.181456283463
ACH-000246,-0.0443294769506
ACH-000248,-0.0752016040429
ACH-000250,0.00701281275959
ACH-000251,-0.059748690090100004
ACH-000253,0.0277004016402
ACH-000255,-0.115253569039
ACH-000256,0.0350568766245
ACH-000257,-0.000828692418944
ACH-000258,-0.46251727579499996
ACH-000259,-0.0236342111785
ACH-000260,-0.138163239129
ACH-000261,-0.0296381736242
ACH-000262,0.18666942148
ACH-000263,-0.0592851170773
ACH-000264,-0.154727822514
ACH-000265,0.0878652979742
ACH-000266,-0.0665396684551
ACH-000272,-0.158482960887
ACH-000273,-0.0170039180642
