,LFNG (3955)
ACH-000004,-0.031084518238400003
ACH-000007,0.172965379438
ACH-000009,0.05247752860780001
ACH-000011,-0.0823348754039
ACH-000012,0.0820120993339
ACH-000013,0.0594998369216
ACH-000014,0.127011091151
ACH-000015,0.168592029817
ACH-000017,0.275537902234
ACH-000018,-0.153994528406
ACH-000019,0.056735693755000004
ACH-000021,0.05323037975190001
ACH-000022,-0.0444179363463
ACH-000025,0.0366616058693
ACH-000028,0.14750314667
ACH-000030,0.030337681765
ACH-000035,0.0158709434926
ACH-000036,-0.102780834596
ACH-000037,0.0847594457365
ACH-000039,0.16657721350500002
ACH-000040,0.019148199293099997
ACH-000041,0.06115724760459999
ACH-000042,0.106230245778
ACH-000045,-0.0653691614826
ACH-000047,0.175090595486
ACH-000052,0.142468893459
ACH-000053,0.0311999761313
ACH-000054,0.139126815002
ACH-000055,0.16853697539
ACH-000060,-0.07305535383230001
ACH-000067,0.0177330744798
ACH-000070,-0.217272047725
ACH-000075,0.162080316525
ACH-000078,0.0638706753694
ACH-000082,-0.177975285333
ACH-000085,-0.057643694125
ACH-000086,-0.000890845064151
ACH-000087,-0.107651355548
ACH-000092,-0.111700205942
ACH-000095,-0.14799110702999999
ACH-000097,0.209099954042
ACH-000098,-0.07814965227130001
ACH-000099,-0.0145306001153
ACH-000108,-0.00727237932007
ACH-000113,0.106881484529
ACH-000115,0.0510398513032
ACH-000116,0.008220776203890001
ACH-000118,0.137326303146
ACH-000120,0.180770896026
ACH-000123,0.025832006255099998
ACH-000127,0.05142825271030001
ACH-000128,-0.0196683051534
ACH-000132,-0.04839703917780001
ACH-000133,-0.07482161582289999
ACH-000137,0.06940142090160001
ACH-000138,0.10454194893999999
ACH-000142,-0.07671555258719999
ACH-000143,0.151721821369
ACH-000146,0.07876654020530001
ACH-000148,-0.102140275471
ACH-000150,0.09978256321739999
ACH-000152,-0.20658320230799998
ACH-000153,0.126740596855
ACH-000159,0.00192118578607
ACH-000160,0.202585901496
ACH-000163,0.0392848793508
ACH-000167,-0.0370747403914
ACH-000168,-0.00880659611919
ACH-000169,-0.143281754153
ACH-000178,-0.178174889958
ACH-000182,-0.0870807715693
ACH-000183,0.059343438514
ACH-000188,0.213254596787
ACH-000189,0.0804572903331
ACH-000190,0.314543337771
ACH-000198,0.0582413572288
ACH-000204,0.19500978851300002
ACH-000206,0.10372496387499999
ACH-000207,0.09468313436680001
ACH-000211,0.05829489020359999
ACH-000215,0.0238452747522
ACH-000221,0.0212662135704
ACH-000222,-0.08774780106489999
ACH-000223,0.199361712374
ACH-000226,0.060146686673
ACH-000227,0.0509049300104
ACH-000228,0.023850149050699997
ACH-000231,-0.057338171880900006
ACH-000232,0.106096236466
ACH-000233,-0.036023797892400004
ACH-000234,-0.0192851055609
ACH-000235,-0.0247366297963
ACH-000237,-0.0009535381419380001
ACH-000238,-0.0921577031515
ACH-000243,0.236696383345
ACH-000244,-0.677870833911
ACH-000246,0.187070042066
ACH-000248,0.20171512272599998
ACH-000250,0.104921674684
ACH-000251,-0.19242068259
ACH-000253,0.0655882677716
ACH-000255,0.0756520320851
ACH-000256,-0.10290742954700001
ACH-000257,-0.0691124184469
ACH-000258,0.0317761532685
ACH-000259,0.033088905318900005
ACH-000260,-0.01826019842
ACH-000261,0.128273707533
ACH-000262,-0.0232514162481
ACH-000263,0.29612372395500003
ACH-000264,-0.0723663229422
ACH-000265,0.0644205498597
ACH-000266,0.08710580676439998
ACH-000272,-0.0380144300721
ACH-000273,0.0116796377397
ACH-000274,-0.276688252978
ACH-000277,-0.0575829554395
ACH-000278,0.129840610065
ACH-000279,-0.00826092476479
ACH-000280,0.0174056942267
ACH-000281,0.0515349972817
ACH-000288,-0.102778883719
ACH-000291,0.00617491488217
ACH-000293,0.0575233758206
ACH-000294,0.0465051078578
ACH-000295,-0.100395636831
ACH-000296,0.00862377221907
ACH-000302,-0.0546936942943
ACH-000304,-0.15707502389900002
ACH-000307,0.052759473622199994
ACH-000308,0.034196159488400005
ACH-000310,0.0758015561495
ACH-000311,0.0524091757109
ACH-000312,0.118582745379
ACH-000315,-0.12244444418099999
ACH-000316,-0.07762109071460001
ACH-000317,0.209866393583
ACH-000318,0.00251396517006
ACH-000319,-0.143869975362
ACH-000320,-0.22984922291499998
ACH-000322,0.11047435542000002
ACH-000323,0.0783949073097
ACH-000324,0.0536818213908
ACH-000329,-0.0994690253698
ACH-000330,0.070335340661
ACH-000331,0.10823428270999999
ACH-000332,0.12104860214299999
ACH-000334,0.00330270979257
ACH-000335,0.10255885581499999
ACH-000336,0.13940580049100001
ACH-000337,0.0794264170934
ACH-000339,0.0466764708087
ACH-000341,0.0895012827375
ACH-000348,0.00921300101623
ACH-000350,-0.251468933287
ACH-000352,-0.0932006120098
ACH-000356,-0.171515530609
ACH-000361,0.107027256812
ACH-000362,-0.056355294781700004
ACH-000363,-0.19643631107700002
ACH-000364,-0.015765668827500003
ACH-000365,0.017721042807099997
ACH-000366,-0.156954485491
ACH-000368,-0.0158525087347
ACH-000374,0.113614205425
ACH-000375,-0.065912954687
ACH-000376,0.00044792748413300006
ACH-000381,0.24167169670000002
ACH-000383,-0.013871024716299998
ACH-000387,0.12020475106899998
ACH-000389,-0.472947362029
ACH-000390,0.018622663607900002
ACH-000393,-0.00981606919469
ACH-000395,-0.277292071059
ACH-000397,0.09795115334010002
ACH-000401,0.0308597614042
ACH-000402,-0.08069066345499999
ACH-000403,0.07128578132039999
ACH-000404,0.09999810033839998
ACH-000406,0.026287816226499998
ACH-000407,0.0653140060074
ACH-000408,-0.014576122170500002
ACH-000410,0.106439798498
ACH-000411,0.0177258954987
ACH-000414,0.00671818674765
ACH-000415,0.0339497869951
ACH-000416,-0.0823595222995
ACH-000420,0.21889092266399998
ACH-000421,-0.0412947929462
ACH-000424,0.105605334648
ACH-000425,0.06601213771980001
ACH-000426,0.139028469673
ACH-000427,-0.0293044404862
ACH-000433,-0.0314307049242
ACH-000436,-0.155064065551
ACH-000444,-0.0918038974811
ACH-000445,0.0123270781832
ACH-000448,-0.00495377266256
ACH-000450,0.025972727223099998
ACH-000452,-0.12138914508
ACH-000454,0.08872366903750001
ACH-000458,0.283280736305
ACH-000459,0.035635252266099995
ACH-000460,-0.049000914617099996
ACH-000461,-0.11711469316199999
ACH-000463,0.0830080131165
ACH-000464,-0.314398431285
ACH-000466,0.072032346224
ACH-000467,0.100771249667
ACH-000468,-0.0290284467042
ACH-000469,-0.17590295901
ACH-000470,0.140693416121
ACH-000471,-0.0342619867896
ACH-000472,0.0740057118405
ACH-000473,0.309683039736
ACH-000475,-0.0215870735294
ACH-000476,-0.0016084423332
ACH-000477,-0.131330945022
ACH-000480,0.0173770380907
ACH-000481,0.023425007911200002
ACH-000483,0.0165812987793
ACH-000484,-0.178287615724
ACH-000485,-0.0381769342256
ACH-000486,0.061795564265400005
ACH-000487,-0.037292503377
