,PIK3C2A (5286)
ACH-000004,0.121889289252
ACH-000007,-0.09853673204180001
ACH-000009,-0.133878968337
ACH-000011,-0.0875697051208
ACH-000012,-0.242007244146
ACH-000013,0.051493531049300004
ACH-000014,-0.15775022891100002
ACH-000015,-0.021535330279299998
ACH-000017,-0.262248136882
ACH-000018,0.0722756955118
ACH-000019,0.261018294958
ACH-000021,-0.209139569795
ACH-000022,0.0137127172336
ACH-000025,-0.0666111215269
ACH-000028,-0.0425055858303
ACH-000030,-0.15715779289999998
ACH-000035,-0.0513411456997
ACH-000036,-0.09964486401360001
ACH-000037,0.23721701993799998
ACH-000039,-0.38604225577699997
ACH-000040,-0.0336290443766
ACH-000041,-0.0730703315854
ACH-000042,-0.0672184778214
ACH-000045,-0.21818008109099998
ACH-000047,0.167484746762
ACH-000052,0.0394274391795
ACH-000053,0.0348264829337
ACH-000054,-0.019262198195
ACH-000055,-0.07359387357950001
ACH-000060,0.022101006334
ACH-000067,0.144117757083
ACH-000070,0.158246893393
ACH-000075,-0.16446291079800002
ACH-000078,-0.275014035223
ACH-000082,0.007017239315600001
ACH-000085,0.058756702893199994
ACH-000086,0.0485600427821
ACH-000087,0.105928706313
ACH-000092,0.14034183275599998
ACH-000095,-0.0033471375175599997
ACH-000097,-0.203062120572
ACH-000098,0.0412636183844
ACH-000099,-0.0271333988634
ACH-000108,-0.200761169772
ACH-000113,-0.0522352894862
ACH-000115,0.10564106850999999
ACH-000116,-0.246634082203
ACH-000118,0.027681351194500003
ACH-000120,-0.049994252733
ACH-000123,-0.0825886552978
ACH-000127,0.0175968559126
ACH-000128,0.140274577543
ACH-000132,0.012497971294100001
ACH-000133,-0.0741812440219
ACH-000137,-0.18317200427000002
ACH-000138,-0.08925326118560001
ACH-000142,-0.14478198334200001
ACH-000143,-0.016399433600899998
ACH-000146,-0.24913595186
ACH-000148,-0.0218650166365
ACH-000150,0.140851227636
ACH-000152,-0.215232539888
ACH-000153,0.101344410336
ACH-000159,0.0019415910118100001
ACH-000160,0.0163313391291
ACH-000163,0.161503583083
ACH-000167,0.134304683456
ACH-000168,-0.307212191426
ACH-000169,0.102669263572
ACH-000178,0.14185915398499999
ACH-000182,-0.133906687417
ACH-000183,0.013926339569700002
ACH-000188,-0.0501178635992
ACH-000189,0.190338464463
ACH-000190,0.0616165600401
ACH-000198,-0.0315279200461
ACH-000204,0.0628849715706
ACH-000206,0.156031527463
ACH-000207,-0.276491155855
ACH-000211,0.00651775620154
ACH-000215,0.0505557579292
ACH-000221,-0.0538887763623
ACH-000222,-0.32693944518
ACH-000223,0.0440359803924
ACH-000226,0.0719935564142
ACH-000227,0.0930161407109
ACH-000228,0.150362655742
ACH-000231,-0.11621381351299999
ACH-000232,-0.0229978695451
ACH-000233,-0.0565211842855
ACH-000234,0.07654432304830001
ACH-000235,-0.085908835484
ACH-000237,-0.0899850831855
ACH-000238,-0.0160439975138
ACH-000243,-0.0722391223082
ACH-000244,0.157316393992
ACH-000246,-0.228904384267
ACH-000248,0.193429186345
ACH-000250,0.030158625701500002
ACH-000251,-0.339304647782
ACH-000253,0.0519175537669
ACH-000255,-0.0197347525483
ACH-000256,-0.178801646752
ACH-000257,-0.07083928311269999
ACH-000258,-0.132085006033
ACH-000259,-0.00275008953704
ACH-000260,0.0743272737257
ACH-000261,0.0164137948121
ACH-000262,0.0524821495753
ACH-000263,0.501971125176
ACH-000264,0.10189527904
ACH-000265,-0.0377279792061
ACH-000266,-0.111720898502
ACH-000272,-0.0427405404307
ACH-000273,-0.0905601184794
ACH-000274,0.024080257409
ACH-000277,-0.181686246175
