,PEX26 (55670)
ACH-000004,-0.995906055271
ACH-000007,-0.321580067595
ACH-000009,-0.43114706231399996
ACH-000011,-0.454541715975
ACH-000012,-0.736893613091
ACH-000013,-0.21989445824
ACH-000014,-0.202889110797
ACH-000015,-0.34937698945
ACH-000017,-0.126536952391
ACH-000018,-0.526448245851
ACH-000019,-0.516797651183
ACH-000021,-0.765733809057
ACH-000022,-0.177377255227
ACH-000025,-0.323728053286
ACH-000028,-0.562585115807
ACH-000030,-1.01022261749
ACH-000035,-0.287735836575
ACH-000036,-0.0745298703972
ACH-000037,-0.43485934717600006
ACH-000039,-0.191205976664
ACH-000040,-0.16272684929300002
ACH-000041,-0.38138683218
ACH-000042,-0.44880083273000004
ACH-000045,0.487533003829
ACH-000047,-0.569732099344
ACH-000052,-0.404326869486
ACH-000053,-0.19503133803199998
ACH-000054,-0.147520984336
ACH-000055,-0.18785707536899998
ACH-000060,-0.566596591502
ACH-000067,-0.189958798433
ACH-000070,-0.306421394873
ACH-000075,-0.406153931672
ACH-000078,-0.18449502333099999
ACH-000082,-0.276772699164
ACH-000085,-0.364009835524
ACH-000086,-0.07475057818530001
ACH-000087,-0.234034415127
ACH-000092,-0.24515627996300002
ACH-000095,-0.388054170719
ACH-000097,-0.374833004015
ACH-000098,-0.40670798825800003
ACH-000099,-0.38855071224
ACH-000108,-0.413424459955
ACH-000113,-0.148244737155
ACH-000115,-0.171120611556
ACH-000116,-0.21173208959800002
ACH-000118,-0.915736221109
ACH-000120,-0.271103363271
ACH-000123,-0.5402947352090001
ACH-000127,-0.423110550792
ACH-000128,-0.19723264845400001
ACH-000132,-0.17351981596000002
ACH-000133,-0.29512871847399996
ACH-000137,-0.34801761987400004
ACH-000138,-0.4339423545100001
ACH-000142,-0.205937921675
ACH-000143,-0.44364128782300005
ACH-000146,-0.826978768449
ACH-000148,-0.0663040104486
ACH-000150,-0.263091098351
ACH-000152,-0.270319896597
ACH-000153,-0.29825236773200003
ACH-000159,-0.39248067647699997
ACH-000160,-0.382653130991
ACH-000163,-0.16159382417
ACH-000167,-0.206258852187
ACH-000168,-0.307463779225
ACH-000169,-0.469516874234
ACH-000178,-0.394045135365
ACH-000182,-0.268596492566
ACH-000183,-0.22965603564
ACH-000188,-0.18410019038400002
ACH-000189,-0.452189506846
ACH-000190,-0.365275595506
ACH-000198,-0.0446405488485
ACH-000204,-0.493368073968
ACH-000206,-0.751443734579
ACH-000207,0.0037811681829699995
ACH-000211,-0.21560892124699998
ACH-000215,-0.243756025301
ACH-000221,-0.39187450299800003
ACH-000222,-0.20995051083900002
ACH-000223,-0.537556291072
ACH-000226,-0.33930236934299995
ACH-000227,-0.36862658880099997
ACH-000228,-0.48222106526600006
ACH-000231,-0.31406471519400003
ACH-000232,-0.261954789608
ACH-000233,-0.25437683481999995
ACH-000234,-0.467154178096
ACH-000235,-0.492407278047
ACH-000237,-0.12677493826300001
ACH-000238,-0.154985182865
ACH-000243,-0.5758838436479999
ACH-000244,-0.109405683586
ACH-000246,-0.299766315252
ACH-000248,-0.270261408356
ACH-000250,-0.910295101945
ACH-000251,-0.939768025893
