,NCR2 (9436)
ACH-000004,-0.30421267179
ACH-000007,-0.44525498451300005
ACH-000009,-0.33613101367799997
ACH-000011,-0.33200404282400003
ACH-000012,-0.34694532623499996
ACH-000013,-0.333884880407
ACH-000014,-0.568160274058
ACH-000015,-0.191892666598
ACH-000017,-0.365565612272
ACH-000018,-0.423337343972
ACH-000019,-0.173096285088
ACH-000021,-0.43355060859
ACH-000022,-0.35643885624899996
ACH-000025,-0.369198934712
ACH-000028,-0.311560919651
ACH-000030,-0.279142821681
ACH-000035,-0.483107156715
ACH-000036,-0.04683713625969999
ACH-000037,-0.158046767751
ACH-000039,-0.376505057539
ACH-000040,-0.291003758148
ACH-000041,-0.17158327504299997
ACH-000042,-0.375753069823
ACH-000045,-0.33729109842699995
ACH-000047,-0.45796462942599997
ACH-000052,-0.43065267611999997
ACH-000053,-0.30356612028200003
ACH-000054,-0.25371587435
ACH-000055,-0.27838080903900003
ACH-000060,-0.4347304126
ACH-000067,-0.406455156512
ACH-000070,-0.278891906585
ACH-000075,-0.32167399573800004
ACH-000078,-0.331994240048
ACH-000082,-0.38235685786799994
ACH-000085,-0.338856998877
ACH-000086,-0.19804891217700002
ACH-000087,-0.264699329236
ACH-000092,-0.34296772401000003
ACH-000095,-0.210853417537
ACH-000097,-0.301469490416
ACH-000098,-0.324046241878
ACH-000099,-0.40468045825599996
ACH-000108,-0.463916001697
ACH-000113,-0.31009308270999997
ACH-000115,-0.451497130846
ACH-000116,-0.31706744423300004
ACH-000118,-0.354837306766
ACH-000120,-0.389710011806
ACH-000123,-0.335583515176
ACH-000127,-0.380524300836
ACH-000128,-0.468043137315
ACH-000132,-0.39874942440800004
ACH-000133,-0.328054649023
ACH-000137,-0.26733108995099997
ACH-000138,-0.430692573978
ACH-000142,-0.37884454591899996
ACH-000143,-0.275964468306
ACH-000146,-0.258966104728
ACH-000148,-0.136919643104
ACH-000150,-0.109853356251
ACH-000152,-0.444232960523
ACH-000153,-0.43988884103200004
ACH-000159,-0.30424724157
ACH-000160,-0.171447875001
ACH-000163,-0.172482377266
ACH-000167,-0.506802822826
ACH-000168,-0.34034685982900004
ACH-000169,-0.303842836035
ACH-000178,-0.356373004675
ACH-000182,-0.363545129384
ACH-000183,-0.17299614980900002
ACH-000188,-0.31029286093499997
ACH-000189,-0.292614473982
ACH-000190,-0.17868347055599998
ACH-000198,-0.26477573640700003
ACH-000204,-0.388084813764
ACH-000206,-0.475758828947
ACH-000207,-0.713472673663
ACH-000211,-0.21255546658
ACH-000215,-0.322466074303
ACH-000221,-0.200040531045
ACH-000222,-0.5460454904850001
ACH-000223,-0.486277128771
ACH-000226,-0.409265454912
ACH-000227,-0.324797022912
ACH-000228,-0.488759970072
ACH-000231,-0.354301781675
ACH-000232,-0.300992907551
ACH-000233,-0.219858495279
ACH-000234,-0.0500187997798
ACH-000235,-0.283932520627
ACH-000237,-0.244051603481
ACH-000238,-0.46441771341300003
ACH-000243,-0.321262968548
ACH-000244,-0.329857478195
ACH-000246,-0.373634135704
ACH-000248,-0.40039438795000004
ACH-000250,-0.313583746684
ACH-000251,-0.204026446433
ACH-000253,-0.645341274798
ACH-000255,-0.31920532486
ACH-000256,-0.248608057692
ACH-000257,-0.644725362124
ACH-000258,-0.339767198529
ACH-000259,-0.420583887839
ACH-000260,-0.405817654605
ACH-000261,-0.431893436902
ACH-000262,-0.179486367515
ACH-000263,-0.230882649588
ACH-000264,-0.400901799925
ACH-000265,-0.305101251179
ACH-000266,-0.31089810908599996
ACH-000272,-0.45553926066399997
ACH-000273,-0.470971442319
ACH-000274,-0.20345038227200002
ACH-000277,-0.296415561218
ACH-000278,-0.262370122304
ACH-000279,-0.299552349046
ACH-000280,-0.275400424554
ACH-000281,-0.5301741963000001
ACH-000288,-0.25538382226399997
ACH-000291,-0.309660274054
ACH-000293,-0.32437182599500003
ACH-000294,-0.306222441878
ACH-000295,-0.37027015595799995
ACH-000296,-0.326616027011
ACH-000302,-0.235967652804
ACH-000304,0.0631854118684
ACH-000307,-0.49092180848300004
ACH-000308,-0.344698368222
ACH-000310,-0.479382734302
ACH-000311,-0.432123566066
ACH-000312,-0.35259535879799997
ACH-000315,-0.354793549177
ACH-000316,-0.47696262004699996
ACH-000317,-0.55761319137
ACH-000318,-0.254108756871
ACH-000319,-0.20744823389400002
ACH-000320,-0.40326512215300003
ACH-000322,-0.547150722166
ACH-000323,-0.323348018124
