,NDUFA8 (4702)
ACH-000004,-0.40475565007500003
ACH-000007,-0.8083318605300001
ACH-000009,-0.47054620040399997
ACH-000011,-0.20380396462699998
ACH-000012,-0.513813652798
ACH-000013,-0.924347789469
ACH-000014,-0.463756255815
ACH-000015,-0.924209975937
ACH-000017,-0.471722752448
ACH-000018,-0.554083305559
ACH-000019,-0.8801388393440001
ACH-000021,-0.710558692543
ACH-000022,-0.333251207081
ACH-000025,-0.6536132571500001
ACH-000028,-0.717343898815
ACH-000030,-0.564918740977
ACH-000035,-0.666900885453
ACH-000036,0.039099873568
ACH-000037,-0.40326148369000003
ACH-000039,-0.408903396854
ACH-000040,-0.23162167047200002
ACH-000041,-0.715030840835
ACH-000042,-0.49866019148199997
ACH-000045,-0.683571589354
ACH-000047,-1.16734977139
ACH-000052,-0.572484453953
ACH-000053,-0.4712384789
ACH-000054,-1.05214409355
ACH-000055,-0.207416924595
ACH-000060,-0.419802774759
ACH-000067,-0.446855109917
ACH-000070,-0.7086878956329999
ACH-000075,-0.289545847714
ACH-000078,-0.7127971235259999
ACH-000082,-0.425789946549
ACH-000085,-0.71790932451
ACH-000086,-0.739006826785
ACH-000087,-0.6390313063490001
ACH-000092,-0.49342959453
ACH-000095,-0.407759187236
ACH-000097,-0.560044042517
ACH-000098,-0.47599392641800004
ACH-000099,-0.843081810088
ACH-000108,-0.530736084554
ACH-000113,-0.8465694654960001
ACH-000115,-0.394365647934
ACH-000116,-0.536890464509
ACH-000118,-0.928474719348
ACH-000120,-0.7877402292419999
ACH-000123,-0.556446893498
ACH-000127,-1.19170162438
ACH-000128,-0.8832559272689999
ACH-000132,-0.623072899314
ACH-000133,-0.382542494766
ACH-000137,-0.460030450277
ACH-000138,-0.9792348697769999
ACH-000142,-0.431728156114
ACH-000143,-0.2725100234
ACH-000146,-0.570436126176
ACH-000148,-0.7193392211190001
ACH-000150,-0.443118655314
ACH-000152,-0.373657119457
ACH-000153,-0.843881425385
ACH-000159,-0.734043227517
ACH-000160,-1.0725973941
ACH-000163,-0.540903606782
ACH-000167,-0.584391716861
ACH-000168,-0.140150290547
ACH-000169,-0.7929351965449999
ACH-000178,-0.30546685742699997
ACH-000182,-1.21699703095
ACH-000183,-0.5832518197500001
ACH-000188,-0.383831424187
ACH-000189,-0.16882327463
ACH-000190,-0.730500230929
ACH-000198,-0.95705805154
ACH-000204,-0.677223804843
ACH-000206,-0.491038763521
ACH-000207,-0.503678983457
ACH-000211,-0.5613575275639999
ACH-000215,-0.6534471655349999
ACH-000221,-1.27855751041
ACH-000222,-0.549200422208
ACH-000223,-0.582432276442
ACH-000226,-0.7160390428460001
ACH-000227,-0.907769381268
ACH-000228,-0.36492377194200004
ACH-000231,-0.232621911866
ACH-000232,-0.33670716785800003
ACH-000233,-0.567078586064
ACH-000234,-0.453738381452
ACH-000235,-0.517059530514
ACH-000237,-0.269511134284
ACH-000238,-0.687933362497
ACH-000243,-0.5988443907850001
ACH-000244,-0.637651913272
ACH-000246,-0.91879809714
ACH-000248,-0.34059526556599995
ACH-000250,-0.320327576825
ACH-000251,-0.385873528506
ACH-000253,-0.530823545286
ACH-000255,-0.40274750958899996
ACH-000256,-0.581046146076
ACH-000257,-0.594900662988
ACH-000258,-0.6586387700940001
ACH-000259,-0.81877406701
ACH-000260,-0.313413541106
ACH-000261,-0.318231574804
ACH-000262,-0.545864760312
ACH-000263,-0.48676440399
ACH-000264,-0.580586050827
ACH-000265,-0.876775997992
ACH-000266,-0.41625621884999997
ACH-000272,-0.616111726304
ACH-000273,-0.494607197947
ACH-000274,-0.5383179768140001
ACH-000277,-0.921205550943
ACH-000278,-0.466822628213
ACH-000279,-0.646031899373
ACH-000280,-0.708549470282
ACH-000281,-0.623829989774
ACH-000288,-0.590067450871
ACH-000291,-0.7827341630679999
ACH-000293,-0.720859989623
ACH-000294,0.26378397095600004
ACH-000295,-0.443441039855
ACH-000296,-0.277289281498
ACH-000302,-0.974025004851
ACH-000304,-0.886693190321
ACH-000307,-0.375253246106
ACH-000308,-0.41791825873300004
ACH-000310,-0.449498080057
ACH-000311,-0.6542478233619999
ACH-000312,-0.8143410037630001
ACH-000315,-0.5182147507429999
ACH-000316,-0.5203317087439999
ACH-000317,-1.23919998783
ACH-000318,-0.577527068777
ACH-000319,-0.5507962097720001
ACH-000320,-0.881396400553
ACH-000322,-0.8831995651000001
ACH-000323,-0.574686622477
ACH-000324,-0.326134400284
ACH-000329,-1.23934989359
ACH-000330,-0.652484986105
ACH-000331,-0.37117484803
ACH-000332,-0.378516486516
ACH-000334,-0.305880522778
ACH-000335,-0.758762277101
ACH-000336,-1.10271861016
ACH-000337,-0.43279501595299996
ACH-000339,-0.579985723211
ACH-000341,-0.46391605958800003
ACH-000348,-0.7972264269589999
ACH-000350,-0.8405512792120001
ACH-000352,-0.9099220691050001
ACH-000356,-0.570466554864
ACH-000361,-0.52021527658
ACH-000362,-0.638591425036
ACH-000363,-0.9496915682960001
ACH-000364,-0.667942316401
ACH-000365,-0.7593017619820001
ACH-000366,-0.372997821841
ACH-000368,-0.459154618319
ACH-000374,-0.78321763722
ACH-000375,-0.34525795393299996
ACH-000376,-0.63828354856
ACH-000381,-0.395032185514
ACH-000383,-0.947084802868
ACH-000387,-0.250464601467
ACH-000389,-0.263780485293
ACH-000390,-0.572648822364
ACH-000393,-0.44718058478
ACH-000395,-0.717062843305
ACH-000397,-0.34292602007
ACH-000401,-0.226273394802
ACH-000402,-0.442488413909
ACH-000403,-0.652742613503
ACH-000404,-1.2958757321799999
ACH-000406,-1.05574411143
ACH-000407,-0.517911076285
ACH-000408,-0.737582755899
ACH-000410,-0.45604206485699994
ACH-000411,-0.272951922118
ACH-000414,-0.8214461795389999
ACH-000415,-0.38454444176200003
ACH-000416,-0.552487702249
ACH-000420,-0.6607280147569999
ACH-000421,-0.540776037335
ACH-000424,-0.463669739243
ACH-000425,-0.485497158868
ACH-000426,-0.217534849742
ACH-000427,-0.886744171238
ACH-000433,-0.174719694072
ACH-000436,-0.23465330037300003
ACH-000444,-0.9475567921179999
ACH-000445,-0.27764142135200004
ACH-000448,-0.333940886341
ACH-000450,-1.3518048645700003
ACH-000452,-0.27384853021
