,HEXIM1 (10614)
ACH-000004,-0.555707521572
ACH-000007,0.590719718259
ACH-000009,-0.267948058536
ACH-000011,-0.17284830123
ACH-000012,-0.44165534639700005
ACH-000013,-0.0434274501837
ACH-000014,0.0766788992643
ACH-000015,-0.08654252829760001
ACH-000017,-0.513543426256
ACH-000018,0.198536563567
ACH-000019,-0.26027987452199997
ACH-000021,-0.356580003016
ACH-000022,-0.477393688433
ACH-000025,-0.20647639370999998
ACH-000028,-0.451108044515
ACH-000030,-0.290313012017
ACH-000035,0.0130084845496
ACH-000036,-0.264963709014
ACH-000037,-0.491698296558
ACH-000039,-0.193617015936
ACH-000040,-0.465055735723
ACH-000041,-0.531200165076
ACH-000042,-0.20770640846900001
ACH-000045,-0.5179455160399999
ACH-000047,-0.43324501192500003
ACH-000052,0.067300767357
ACH-000053,0.193681079111
ACH-000054,-0.013720844785200002
ACH-000055,-0.553827829576
ACH-000060,-0.499176033564
ACH-000067,-0.362672867046
ACH-000070,-0.10937507581900001
ACH-000075,-0.324873337017
ACH-000078,-0.09877165195939999
ACH-000082,-0.470957921352
ACH-000085,-0.0346891947114
ACH-000086,-0.48878345378300003
ACH-000087,-0.24469361993900002
ACH-000092,-0.26667041086300003
ACH-000095,0.120245531546
ACH-000097,-0.41684008234700004
ACH-000098,-0.0672736864817
ACH-000099,-0.333626966143
ACH-000108,-0.216530143299
ACH-000113,-0.469012039208
ACH-000115,-0.49120361182300004
ACH-000116,-0.451649256396
ACH-000118,-0.39400703249700003
ACH-000120,-0.27958660971500005
ACH-000123,-0.198657281247
ACH-000127,-0.328600490456
ACH-000128,-0.0944511939628
ACH-000132,-0.28471016388
ACH-000133,-0.457390875795
ACH-000137,-0.235434644183
ACH-000138,-0.186834915695
ACH-000142,-0.324054457714
ACH-000143,-0.152526313936
ACH-000146,-0.110454607677
ACH-000148,-0.423494948424
ACH-000150,-0.490657510691
ACH-000152,-0.558011294656
ACH-000153,-0.449788258467
ACH-000159,-0.337843818081
ACH-000160,-0.0644203603228
ACH-000163,-0.44434238640699997
ACH-000167,-0.0581651841637
ACH-000168,0.0998878143648
ACH-000169,-0.683541616921
ACH-000178,-0.161210887149
ACH-000182,-0.158685067139
ACH-000183,-0.475813565745
ACH-000188,-0.628754903869
ACH-000189,-0.330733547719
ACH-000190,-0.573354282753
ACH-000198,-0.6616347350490001
ACH-000204,-0.36611060880900004
ACH-000206,-0.5796691799329999
ACH-000207,-0.311833745803
ACH-000211,-0.361928160684
ACH-000215,-0.353375900442
ACH-000221,-0.42415109299099996
ACH-000222,-0.15029918924000002
ACH-000223,-0.285478460909
ACH-000226,-0.349615344567
ACH-000227,-0.501657001928
ACH-000228,-0.593214958882
ACH-000231,-0.497249195923
ACH-000232,-0.0767511889483
ACH-000233,-0.331950960046
ACH-000234,-0.5034329953059999
ACH-000235,-0.514639958765
ACH-000237,-0.41570704419200005
ACH-000238,-0.553319342002
ACH-000243,-0.5308538188549999
ACH-000244,-0.890256986824
ACH-000246,-0.18921884950399998
ACH-000248,-0.24858381720699999
ACH-000250,-0.439017709388
ACH-000251,-0.436040167195
ACH-000253,-0.232795821382
ACH-000255,-0.48214964765100005
ACH-000256,-0.222519993218
ACH-000257,-0.341062519964
ACH-000258,-0.36931725880800004
ACH-000259,-0.422688531872
ACH-000260,-0.405859831747
ACH-000261,-0.280381019412
ACH-000262,-0.541747817156
ACH-000263,-0.036666068694800005
ACH-000264,-0.371291727235
ACH-000265,-0.5372969896149999
ACH-000266,-0.197619230829
ACH-000272,-0.00929871234439
ACH-000273,-0.257430364763
ACH-000274,-0.24012281018399997
ACH-000277,-0.69047859656
ACH-000278,-0.33685053620399996
ACH-000279,-0.18867440036
ACH-000280,-0.191995791145
ACH-000281,0.08992514499479999
ACH-000288,-0.499363733605
ACH-000291,-0.40046674235
ACH-000293,-0.706106081336
ACH-000294,-0.412624816231
ACH-000295,-0.48185366465
ACH-000296,-0.0678096503371
ACH-000302,-0.237355060542
ACH-000304,-0.187060362764
ACH-000307,-0.437154354698
ACH-000308,-0.18881379032200002
ACH-000310,-0.27319100929699996
ACH-000311,-0.117710038413
ACH-000312,-0.270849380777
ACH-000315,0.0312420508152
ACH-000316,-0.257253091242
ACH-000317,-0.271277671048
ACH-000318,-0.361437176373
ACH-000319,-0.250848775172
ACH-000320,-0.206726827255
ACH-000322,-0.190229080533
ACH-000323,-0.372886184947
ACH-000324,-0.483977608961
ACH-000329,-0.43317080728699997
ACH-000330,-0.514663930426
ACH-000331,-0.083061681114
ACH-000332,-0.277805836585
ACH-000334,-0.522339418395
ACH-000335,-0.266110872474
ACH-000336,0.0017947293607600001
ACH-000337,-0.131563551359
ACH-000339,-0.031304847069000004
ACH-000341,-0.5983822850580001
ACH-000348,-0.265985974033
ACH-000350,-0.061700348146400005
ACH-000352,-0.317118244953
ACH-000356,-0.573140011533
ACH-000361,-0.133891603169
ACH-000362,-0.13105879266200002
ACH-000363,-0.0741288724723
ACH-000364,-0.725083640213
ACH-000365,-0.11850472758
ACH-000366,-0.243720296567
ACH-000368,-0.298640631606
ACH-000374,-0.0901828758261
ACH-000375,-0.37302890464199995
ACH-000376,-0.24225953001699999
ACH-000381,-0.166463671889
ACH-000383,-0.366646641564
ACH-000387,-0.52178919237
ACH-000389,-0.75291287163
ACH-000390,-0.39117623164800003
ACH-000393,-0.0115600049619
ACH-000395,-0.36769437520000003
ACH-000397,-0.21331328013700002
ACH-000401,0.161842228279
ACH-000402,0.06383453393869999
ACH-000403,-0.76337262167
ACH-000404,-0.353377611856
ACH-000406,-0.22385149213199998
ACH-000407,-0.23891471091299998
ACH-000408,-0.25465488257
ACH-000410,-0.302784928415
ACH-000411,-0.342132306211
ACH-000414,-0.0344923378091
ACH-000415,-0.444939784665
ACH-000416,-0.512885405954
ACH-000420,-0.310740205892
ACH-000421,-0.613044227862
ACH-000424,-0.12631625264000002
ACH-000425,-0.0381178215474
ACH-000426,-0.5003023736710001
ACH-000427,-0.776037203211
ACH-000433,-0.338349241809
ACH-000436,-0.0939098790779
ACH-000444,-0.33704493976800004
ACH-000445,-0.459028269187
ACH-000448,-0.171876365872
ACH-000450,-0.318006856337
ACH-000452,-0.399019996933
ACH-000454,-0.37714752024000003
ACH-000458,-0.288580625122
ACH-000459,-0.08891501806560001
ACH-000460,-0.40876273047
ACH-000461,-0.42758807124
ACH-000463,-0.475268170145
ACH-000464,-0.355323692783
ACH-000466,-0.35314330954499995
ACH-000467,-0.548308975806
