,FRRS1 (391059)
ACH-000256,0.0831596878536
ACH-000257,0.056535368994199996
ACH-000258,-0.205594355983
ACH-000259,-0.223748285978
ACH-000260,-0.225977951853
ACH-000261,-0.180584313045
ACH-000262,0.0194504326139
ACH-000263,-0.201298106214
ACH-000264,-0.27703708778499997
ACH-000265,-0.245976788469
ACH-000266,-0.131942900165
ACH-000272,-0.17729609549800002
ACH-000273,-0.23625690776099997
ACH-000274,-0.152057791933
ACH-000277,-0.12041364624000002
ACH-000278,-0.289684900797
ACH-000279,-0.0427401257423
ACH-000280,-0.228189693985
ACH-000281,-0.0990194194582
ACH-000288,-0.19367508955200002
ACH-000291,-0.0822873156359
ACH-000293,-0.156738406896
ACH-000294,-0.34009559508000003
ACH-000295,0.0030352927430700003
ACH-000296,-0.45254946464100004
ACH-000302,-0.17135079945300002
ACH-000304,0.23441033734900002
ACH-000307,-0.193624208033
ACH-000308,-0.0952656694782
ACH-000310,-0.407642995015
ACH-000311,-0.152195861497
ACH-000312,-0.398655566975
ACH-000315,-0.382361849273
ACH-000316,-0.0837490178208
ACH-000317,-0.19819030493099998
ACH-000318,-0.104518887145
ACH-000319,-0.035138951351900004
ACH-000320,-0.33750854747000003
ACH-000322,-0.25874928546500003
ACH-000323,-0.184200587763
ACH-000324,-0.23306692338399998
ACH-000329,-0.133930643544
ACH-000330,-0.45911415511799997
ACH-000331,-0.0942586759007
ACH-000332,-0.136018854849
ACH-000334,-0.282448294072
ACH-000335,-0.0959824792224
ACH-000336,-0.38700013751999995
ACH-000337,-0.0358291485315
ACH-000339,-0.19825234205400002
ACH-000341,-0.152064475255
ACH-000348,-0.195285186487
ACH-000350,-0.05964725102000001
ACH-000352,-0.238008933077
ACH-000356,0.06578778977199999
ACH-000361,-0.313635546617
ACH-000362,-0.10459380766899999
ACH-000363,0.012934399568
ACH-000364,-0.233758789258
ACH-000365,-0.058192696522
ACH-000366,-0.260609828997
ACH-000368,-0.18536338534699998
ACH-000374,-0.26927975353100003
ACH-000375,-0.18216236436799998
ACH-000376,-0.310483739379
ACH-000381,-0.365823285513
ACH-000383,-0.278879751018
ACH-000387,-0.155777303279
ACH-000389,-0.144346711205
ACH-000390,-0.178930219908
ACH-000393,-0.0823411090052
ACH-000395,-0.18627186346500002
ACH-000397,-0.100406021901
ACH-000401,-0.0486738075475
ACH-000402,-0.515457488205
ACH-000403,-0.0729733651683
ACH-000404,-0.173398313048
ACH-000406,-0.15681980961
ACH-000407,-0.099251661812
ACH-000408,-0.283034326121
ACH-000410,-0.206437476831
ACH-000411,-0.0171657666071
ACH-000414,-0.328949763026
ACH-000415,-0.41906761969000006
ACH-000416,-0.140367081407
ACH-000420,-0.101753741896
ACH-000421,-0.123954305933
ACH-000424,0.13028068025800002
ACH-000425,-0.122611666276
ACH-000426,0.14575558338300001
ACH-000427,-0.184754024044
ACH-000433,-0.39717698446099997
ACH-000436,-0.10921236069399999
ACH-000444,0.0179633443267
ACH-000445,-0.0854619216241
ACH-000448,-0.27900513177700004
ACH-000450,-0.16076225775699998
ACH-000452,-0.122505937447
ACH-000454,-0.0837302159715
ACH-000458,-0.11018452565400001
ACH-000459,-0.12550390674599998
ACH-000460,-0.178503815328
ACH-000461,-0.123480878641
ACH-000463,-0.0955767263642
ACH-000464,-0.218680182557
ACH-000466,-0.140588979272
ACH-000467,-0.0528385141017
ACH-000468,-0.34925550416999995
ACH-000469,-0.350601346228
ACH-000470,0.008950260511740001
ACH-000471,-0.0494900432778
ACH-000472,-0.0965528443193
ACH-000473,-0.16582888339000001
ACH-000475,-0.106374757066
ACH-000476,-0.216084882857
ACH-000477,0.0035892639170700003
ACH-000480,-0.213466825593
ACH-000481,-0.237367528555
ACH-000483,0.060841093013399995
ACH-000484,-0.038652264613399996
ACH-000485,-0.068778560147
ACH-000486,-0.20961818294100001
ACH-000487,-0.33014176620700003
ACH-000488,-0.113149173168
ACH-000490,-0.17113635225200002
ACH-000491,-0.198590502999
ACH-000495,-0.28291921034699996
ACH-000496,-0.463863809971
ACH-000499,-0.23958259184
ACH-000500,0.312890910197
ACH-000502,-0.129110352676
ACH-000503,-0.00317359484629
ACH-000505,-0.208223875959
ACH-000507,-0.23567980634
ACH-000510,-0.248181999857
ACH-000511,-0.3605800594
ACH-000512,-0.282678683917
ACH-000516,0.0197232194037
ACH-000517,-0.180489945979
ACH-000518,0.00308703473053
ACH-000520,-0.372138177755
ACH-000521,-0.252814153743
ACH-000522,-0.29130931086899997
ACH-000524,-0.24486861041900002
ACH-000527,-0.028269137610000005
ACH-000528,-0.172499804051
ACH-000537,-0.04546484431580001
ACH-000541,-0.331146569956
ACH-000542,-0.0819989716333
ACH-000544,-0.187599228791
ACH-000545,-0.134986767886
ACH-000547,-0.212136336911
ACH-000548,-0.225420328692
ACH-000549,-0.126153366448
ACH-000550,-0.277892332975
ACH-000552,-0.14435626086
ACH-000556,-0.195055442923
ACH-000557,-0.0477542718815
ACH-000570,-0.163281654232
ACH-000571,-0.176456536542
ACH-000573,-0.0720048869274
ACH-000576,-0.0253364501536
ACH-000580,-0.163430611737
ACH-000584,-0.14227721514299999
ACH-000585,-0.147766545276
ACH-000588,-0.166837748672
ACH-000589,-0.145643141679
ACH-000591,-0.205555841723
ACH-000593,-0.08720495509189999
ACH-000600,-0.0039655144862
ACH-000601,-0.10996901932099999
ACH-000604,-0.0699079915728
ACH-000605,-0.287677346141
ACH-000606,-0.202018698182
ACH-000608,-0.0647172267089
ACH-000614,-0.0673984532332
ACH-000616,-0.07935184315989999
ACH-000618,-0.09254757393539999
ACH-000619,-0.201582838213
ACH-000620,-0.0992452195328
ACH-000621,-0.22424328263
ACH-000622,-0.312336093311
ACH-000623,-0.15749993967700002
ACH-000624,-0.235980815888
ACH-000627,-0.386733043164
ACH-000630,-0.244088262962
ACH-000632,-0.248015811306
ACH-000633,-0.0681709458979
ACH-000637,-0.145226230838
ACH-000638,-0.300585792247
ACH-000646,-0.181889109399
ACH-000647,-0.119204738955
ACH-000648,-0.316457318048
ACH-000649,-0.155382851449
ACH-000651,-0.15731811629200002
ACH-000652,-0.308616307257
ACH-000653,0.06948658698589999
ACH-000657,-0.213637355242
ACH-000658,-0.00146222752616
ACH-000661,-0.16682898404899998
ACH-000662,-0.118838697575
ACH-000663,-0.014184088235
ACH-000665,-0.27244039063299996
ACH-000671,-0.37265943395400003
ACH-000673,-0.1474514043
ACH-000676,-0.240383217341
ACH-000677,-0.28972842950100003
ACH-000681,-0.10748503679400001
ACH-000682,-0.290618290977
ACH-000683,-0.10160597964500001
ACH-000684,-0.373050970241
ACH-000688,-0.134996438729
ACH-000693,-0.253705726715
ACH-000694,-0.10557385193499999
ACH-000695,0.106710220309
ACH-000696,-0.22108965379599999
ACH-000697,-0.0684458360501
ACH-000699,0.07083067125089999
ACH-000701,-0.127159413728
ACH-000706,-0.219309233222
ACH-000711,-0.23886939064100002
ACH-000713,-0.27431729384799997
ACH-000714,-0.0356427688393
ACH-000718,-0.304694330875
ACH-000720,-0.050100855372699996
ACH-000721,-0.277214861835
ACH-000724,-0.168206770519
ACH-000725,-0.245035741306
ACH-000732,0.031327739140400004
ACH-000734,-0.292334619168
ACH-000735,-0.186697105773
ACH-000736,-0.116970505315
ACH-000738,-0.205501092927
ACH-000746,-0.175171166164
ACH-000747,-0.2896039489
ACH-000748,-0.0957911143672
ACH-000753,-0.257876848025
ACH-000756,-0.185470767652
ACH-000757,-0.342602717253
ACH-000758,-0.284145450568
ACH-000760,-0.175781372043
ACH-000763,-0.127822461249
ACH-000764,-0.206827431906
ACH-000765,-0.261360796866
ACH-000766,-0.217425257234
ACH-000767,-0.179386176004
ACH-000768,-0.112028567016
ACH-000769,-0.317441751416
ACH-000770,-0.023738300253400003
ACH-000771,-0.09699964831939999
ACH-000773,-0.23073330291900002
ACH-000776,-0.40519119910499996
ACH-000777,-0.010295534021399998
ACH-000778,-0.284314880492
ACH-000781,-0.25344805785999996
ACH-000782,-0.0433130072721
ACH-000783,-0.262727021818
ACH-000784,-0.0871104806095
ACH-000785,0.0645706470451
ACH-000787,-0.123059644682
ACH-000788,-0.164366832979
ACH-000791,-0.313977159589
ACH-000792,-0.09126372456989999
ACH-000794,-0.199755379634
ACH-000796,-0.132872040633
ACH-000799,-0.302293661895
ACH-000800,-0.14669254696599998
ACH-000802,-0.083760982668
ACH-000804,-0.21726967358600002
ACH-000805,0.0611661717214
ACH-000809,-0.12502064856200001
ACH-000810,-0.107427220178
ACH-000811,-0.18560799954799997
ACH-000817,-0.192096756831
ACH-000819,-0.203134411462
ACH-000820,0.07794501415789999
ACH-000821,0.07066764051810001
ACH-000822,-0.000442194565386
ACH-000823,-0.34848057960699996
ACH-000824,-0.0658819126138
ACH-000827,-0.056565388159300005
ACH-000829,-0.04956249799430001
ACH-000831,-0.18864753102200002
ACH-000832,-0.170094367545
ACH-000833,-0.224152490225
ACH-000834,-0.26767423765
ACH-000835,-0.319441525289
ACH-000836,-0.27899276812199997
ACH-000837,-0.246674369546
ACH-000838,-0.142545187821
ACH-000839,-0.34605642430399997
ACH-000840,-0.0681898237533
ACH-000841,-0.377625255732
ACH-000843,-0.0550116473927
ACH-000846,-0.098956669562
ACH-000847,-0.195512515131
ACH-000848,-0.255312179143
ACH-000849,-0.121243212226
ACH-000851,-0.238148118922
ACH-000855,0.0013709227358300001
ACH-000856,-0.0928114754701
ACH-000858,-0.149224619168
ACH-000859,-0.40846585291500004
ACH-000861,-0.294326212293
ACH-000862,-0.09526188947589999
ACH-000865,-0.125400828272
ACH-000866,-0.159956998039
ACH-000867,-0.143894614782
ACH-000869,-0.276598390041
ACH-000872,-0.27882703560899996
ACH-000873,-0.46314134326899997
ACH-000876,-0.161941751618
ACH-000878,0.0242277289482
ACH-000880,-0.14904760167199999
ACH-000881,-0.13801155089199998
ACH-000882,-0.202320906974
ACH-000884,-0.030991421466599996
ACH-000885,-0.12826581769200002
ACH-000887,-0.18599497102
ACH-000888,-0.0650498437918
ACH-000889,-0.309640545973
ACH-000890,-0.054162347391300006
ACH-000896,-0.369687750054
ACH-000898,-0.0824409504222
ACH-000900,-0.037173103419499996
ACH-000901,-0.142890746949
ACH-000905,-0.21455869064199998
ACH-000906,-0.23749302970199998
ACH-000907,-0.21590555438900003
ACH-000910,-0.06274504679859999
ACH-000911,-0.276334310963
ACH-000912,-0.265557768984
ACH-000913,-0.043417970978499996
ACH-000915,-0.174528644567
ACH-000916,-0.131912929215
ACH-000917,-0.11798186239
ACH-000921,-0.263050575841
ACH-000924,-0.08644632589449999
ACH-000926,-0.265301329394
ACH-000928,-0.030742827594400002
ACH-000929,-0.0984411956109
ACH-000932,-0.309546832997
ACH-000935,-0.110203778371
ACH-000936,-0.328680760918
ACH-000937,-0.24002827460499998
ACH-000938,-0.259930064122
ACH-000939,-0.215616369356
ACH-000941,-0.152297017544
ACH-000943,-0.143570729449
ACH-000946,-0.111328891229
ACH-000947,-0.271279022779
ACH-000948,-0.0442254681035
ACH-000950,-0.0801973006488
ACH-000953,-0.309872183583
ACH-000957,-0.32143911346299997
ACH-000958,-0.212181047687
ACH-000960,-0.107601555052
ACH-000963,-0.113075174966
ACH-000968,-0.18614529815699998
ACH-000969,-0.32333615753
ACH-000973,-0.28998685790600004
ACH-000974,-0.15270098824699999
ACH-000975,-0.331224398778
ACH-000976,-0.297016072934
ACH-000978,-0.127487731941
ACH-000980,-0.149147715826
ACH-000984,-0.256237629965
ACH-000986,-0.180536526332
ACH-000988,-0.0673547891663
ACH-000993,-0.150170535591
ACH-000994,-0.171232080458
ACH-000996,-0.21968797026099998
ACH-001001,-0.126894827246
ACH-001020,-0.38068777595299996
ACH-001028,-0.136698590808
ACH-001031,-0.258355278234
ACH-001038,-0.08676615648910001
ACH-001048,-0.118868506779
ACH-001050,-0.306296452643
ACH-001053,-0.397869992804
ACH-001054,-0.38093816357
ACH-001061,-0.134835110368
ACH-001067,-0.28465071660700003
ACH-001075,-0.114892929692
ACH-001096,-0.128392651132
ACH-001128,-0.445706909586
ACH-001134,-0.28547697478
ACH-001151,-0.0780586209063
ACH-001163,-0.27300531739
ACH-001164,0.199688269841
ACH-001173,-0.11176255345200001
ACH-001183,-0.312263680351
ACH-001184,-0.328677200329
ACH-001190,-0.310720649993
ACH-001192,-0.19417464866300002
ACH-001193,-0.257795151833
ACH-001196,-0.180243577426
ACH-001197,-0.061863660016199994
ACH-001205,-0.0805972438208
ACH-001211,0.0328066605467
ACH-001212,0.08249954618250001
ACH-001228,-0.18838680254
ACH-001232,-0.34517782684799997
ACH-001239,-0.049290648648100004
ACH-001274,-0.14608956355900002
ACH-001275,0.0435077503835
ACH-001277,-0.138692352236
ACH-001278,-0.268517223004
ACH-001280,-0.311790961114
ACH-001283,-0.0623732757871
ACH-001289,-0.103239717855
ACH-001295,-0.171185855068
ACH-001300,-0.141576966337
ACH-001301,-0.0683289885374
ACH-001302,-0.230086756926
ACH-001303,-0.0322694855399
ACH-001306,-0.239153913691
ACH-001318,-0.15432083743799999
ACH-001322,-0.151636307127
ACH-001328,-0.151464346409
ACH-001332,-0.545835467105
ACH-001333,-0.21697762847
ACH-001336,-0.0887060422782
ACH-001340,-0.256831885724
ACH-001346,-0.187899362403
ACH-001353,-0.11958536830399999
ACH-001354,-0.10112258220300001
ACH-001367,-0.189473549792
ACH-001368,-0.280851048708
ACH-001374,-0.294502144965
ACH-001375,-0.10942197707800001
ACH-001377,-0.11503357515999998
ACH-001380,-0.127347720864
ACH-001391,0.11816418818
ACH-001407,-0.253777056083
ACH-001408,-0.230638417165
ACH-001413,-0.0970401391697
ACH-001430,-0.323501285273
ACH-001431,-0.19182154383400002
ACH-001450,-0.253665530849
ACH-001496,-0.156555716409
ACH-001500,-0.284565304701
ACH-001521,-0.114407514087
ACH-001523,-0.226364038836
ACH-001532,-0.114634493294
ACH-001536,0.07075726635719999
ACH-001550,-0.13173151764000002
ACH-001552,-0.173693620434
ACH-001554,-0.204833566192
ACH-001645,-0.21226118036299998
ACH-001654,-0.0217417768422
ACH-001715,-0.24236624801999998
ACH-001735,-0.0048552814944
ACH-001736,-0.0858605322742
ACH-001737,0.0452807532749
ACH-001740,-0.39948323399
ACH-001745,-0.237434567966
ACH-001750,-0.0026642349418600003
ACH-001765,-0.0544804801645
ACH-001956,-0.157080895051
ACH-001957,-0.0734136524784
