,RIPK3 (11035)
ACH-000004,-0.347065955687
ACH-000007,-0.11770481318499999
ACH-000009,-0.291197217404
ACH-000011,-0.145801559654
ACH-000012,-0.17038139688
ACH-000013,-0.1979999584
ACH-000014,-0.493929681905
ACH-000015,-0.19921599192899997
ACH-000017,-0.461761955276
ACH-000018,-0.515607841397
ACH-000019,-0.528240087271
ACH-000021,-0.345023800195
ACH-000022,-0.286323025636
ACH-000025,-0.28960448312
ACH-000028,-0.477032481406
ACH-000030,-0.257681303169
ACH-000035,-0.276777801471
ACH-000036,-0.288479225721
ACH-000037,-0.21728064970199998
ACH-000039,-0.028684757127799998
ACH-000040,-0.118749955567
ACH-000041,-0.31388621195300004
ACH-000042,-0.41050004512599997
ACH-000045,-0.304202282298
ACH-000047,-0.339967215115
ACH-000052,-0.07521979075
ACH-000053,-0.280550098669
ACH-000054,-0.49077069703599996
ACH-000055,-0.310761060304
ACH-000060,-0.47002386873999996
ACH-000067,-0.315572447739
ACH-000070,-0.374732182165
ACH-000075,-0.221843017657
ACH-000078,-0.482730438094
ACH-000082,-0.401313774995
ACH-000085,-0.23095554289
ACH-000086,-0.261511943942
ACH-000087,-0.402190202158
ACH-000092,-0.485824215318
ACH-000095,-0.385596899989
ACH-000097,-0.53449728723
ACH-000098,-0.163140565986
ACH-000099,-0.36466312884
ACH-000108,-0.298134224273
ACH-000113,-0.334731601595
ACH-000115,-0.5175562881360001
ACH-000116,-0.190068784744
ACH-000118,-0.28403833872699996
ACH-000120,-0.207275970732
ACH-000123,-0.307815140684
ACH-000127,-0.36309963568000003
ACH-000128,-0.374664266759
ACH-000132,-0.109850775427
ACH-000133,-0.1552435801
ACH-000137,-0.423337747215
ACH-000138,-0.265094276606
ACH-000142,-0.33976378562799997
ACH-000143,-0.487735103151
ACH-000146,-0.198250138361
ACH-000148,-0.218696286705
ACH-000150,-0.0811862957457
ACH-000152,-0.25502427921
ACH-000153,-0.455439611542
ACH-000159,-0.332277982304
ACH-000160,0.0529589365014
ACH-000163,-0.37627403212300004
ACH-000167,0.324156838866
ACH-000168,-0.42921677027800004
ACH-000169,-0.26942076768
ACH-000178,-0.21288537415199998
ACH-000182,-0.30059941368
ACH-000183,-0.579358772234
ACH-000188,-0.279474996918
ACH-000189,-0.663697040173
ACH-000190,0.123961034494
ACH-000198,-0.339806322886
ACH-000204,-0.473900034829
ACH-000206,-0.12002873847300001
ACH-000207,-0.437289580091
ACH-000211,-0.455524640034
ACH-000215,-0.405588409318
ACH-000221,-0.479590413245
ACH-000222,-0.272042842894
ACH-000223,-0.286240850623
ACH-000226,-0.17397826513
ACH-000227,-0.466659747653
ACH-000228,-0.475361558057
ACH-000231,-0.285483330128
ACH-000232,-0.308925331257
ACH-000233,-0.284095195874
ACH-000234,-0.385719009344
ACH-000235,-0.33690689081
ACH-000237,-0.00516643949066
ACH-000238,-0.340019664566
ACH-000243,-0.315582698365
ACH-000244,0.09361237362
ACH-000246,-0.47085464468500005
ACH-000248,-0.321801148574
ACH-000250,-0.526547752375
ACH-000251,-0.34913376201800006
ACH-000253,-0.27097757420699997
ACH-000255,-0.20558722731100001
ACH-000256,-0.49134022420400003
ACH-000257,-0.492975674437
ACH-000258,-0.245363200964
ACH-000259,-0.35801303897200004
ACH-000260,-0.20549052608100002
ACH-000261,-0.38986661837
ACH-000262,-0.46115119162100005
ACH-000263,-0.6856064267640001
ACH-000264,-0.561334597225
ACH-000265,-0.30681050708200003
ACH-000266,-0.280451413957
ACH-000272,-0.34511327405000003
ACH-000273,-0.20029225545200002
ACH-000274,-0.435914715027
ACH-000277,-0.256833989761
ACH-000278,-0.256418212222
ACH-000279,-0.349014033728
ACH-000280,-0.43678338225900004
ACH-000281,-0.0048844289186499995
ACH-000288,-0.373283743697
ACH-000291,-0.3822352289
ACH-000293,-0.299018780298
ACH-000294,-0.355436381747
ACH-000295,-0.27401469094700004
ACH-000296,-0.159297451083
ACH-000302,-0.421123433971
ACH-000304,-0.33687468675
ACH-000307,-0.313224119122
ACH-000308,-0.22293343426399997
ACH-000310,-0.412016268362
ACH-000311,-0.425797939317
ACH-000312,-0.269226618161
ACH-000315,-0.5802838710930001
ACH-000316,-0.12010750777999998
ACH-000317,-0.280677090483
ACH-000318,-0.384868251172
ACH-000319,-0.184660035009
ACH-000320,-0.352782642534
ACH-000322,-0.296440658548
ACH-000323,-0.399014547769
ACH-000324,-0.34609780760200004
ACH-000329,-0.35005827823700003
ACH-000330,-0.40579229360299995
ACH-000331,-0.24726849182500002
ACH-000332,-0.277677528153
ACH-000334,-0.7593950362540001
ACH-000335,-0.21088723433899997
ACH-000336,-0.340949537081
ACH-000337,-0.364717469658
ACH-000339,-0.262913006924
ACH-000341,-0.329618013828
ACH-000348,-0.242632927932
ACH-000350,-0.358732308659
ACH-000352,-0.280186246822
ACH-000356,-0.183386334342
ACH-000361,-0.28497302327199997
ACH-000362,-0.34392867847499997
ACH-000363,-0.3643098278
ACH-000364,-0.281651609044
ACH-000365,-0.32145746033399997
ACH-000366,-0.44808830824199997
ACH-000368,-0.7213343829359999
ACH-000374,-0.305850424101
ACH-000375,-0.29579239457600004
ACH-000376,-0.471331063087
ACH-000381,-0.19101193210200001
ACH-000383,-0.412360464792
ACH-000387,-0.497971499433
ACH-000389,-0.48055199511999996
ACH-000390,-0.42895488678099997
ACH-000393,-0.60963046024
ACH-000395,-0.390875582875
ACH-000397,-0.48759661924
ACH-000401,-0.195429216274
ACH-000402,-0.23408306220300001
ACH-000403,-0.370431254727
ACH-000404,-0.18947465096299998
ACH-000406,-0.263056196405
ACH-000407,-0.229629190321
ACH-000408,-0.0890686093664
ACH-000410,-0.261429650681
ACH-000411,-0.278426628365
ACH-000414,-0.34076489672300003
ACH-000415,-0.355925613331
ACH-000416,-0.205826652577
ACH-000420,-0.248197875555
ACH-000421,-0.265191153237
ACH-000424,-0.27442644857500004
ACH-000425,-0.309315182879
ACH-000426,-0.348831001602
ACH-000427,-0.533057794477
ACH-000433,-0.355636636407
ACH-000436,-0.389440726251
ACH-000444,-0.239462019869
ACH-000445,-0.231147904303
ACH-000448,-0.325239253455
ACH-000450,-0.316313225746
ACH-000452,-0.267625747407
ACH-000454,-0.470272117069
ACH-000458,-0.201982066358
ACH-000459,-0.158145888309
ACH-000460,-0.321017170437
ACH-000461,-0.17730107610800003
ACH-000463,-0.42213607860799995
ACH-000464,-0.449800119726
ACH-000466,-0.366293578549
ACH-000467,-0.17545791637400002
ACH-000468,-0.16127436833699998
ACH-000469,-0.369701494679
ACH-000470,-0.11854117282500001
ACH-000471,-0.281535508308
ACH-000472,-0.227847830407
ACH-000473,-0.237815677425
ACH-000475,-0.450597947751
ACH-000476,-0.45364052469899996
ACH-000477,-0.318354926545
ACH-000480,-0.220755708707
ACH-000481,-0.663060346263
ACH-000483,-0.348136385141
ACH-000484,-0.318889456412
ACH-000485,-0.20107492745900002
ACH-000486,-0.476345591984
ACH-000487,-0.36227400323200004
ACH-000488,-0.305834616236
ACH-000490,-0.489075300219
ACH-000491,-0.497287441911
ACH-000495,-0.340337282989
ACH-000496,-0.136570459158
ACH-000499,-0.451130128332
ACH-000500,-0.603059505765
ACH-000502,-0.260297334838
ACH-000503,-0.47768452255800004
ACH-000505,-0.29780383029199997
ACH-000507,-0.262049602463
ACH-000510,-0.165222397009
ACH-000511,-0.288225924054
ACH-000512,-0.223914872397
ACH-000516,-0.43828248838699996
ACH-000517,-0.467850572632
ACH-000518,-0.27587556325199997
ACH-000520,-0.480835374476
ACH-000521,-0.205778979765
ACH-000522,-0.346788792495
ACH-000524,-0.23631310933699998
ACH-000527,-0.26633418927499997
ACH-000528,-0.11203792162000001
ACH-000537,-0.142259088106
ACH-000541,-0.35581196867700005
ACH-000542,-0.29033889116
ACH-000544,-0.359869721814
ACH-000545,-0.21930457119199998
ACH-000547,-0.116256014363
ACH-000548,-0.247392052903
ACH-000549,-0.291119030038
ACH-000550,-0.152795896743
ACH-000552,-0.28961453372900003
ACH-000556,-0.386448293575
ACH-000557,-0.180248081847
ACH-000570,-0.12493396523700001
ACH-000571,-0.375420723977
ACH-000573,-0.192322577306
ACH-000576,-0.32740121834
ACH-000580,-0.206464278154
ACH-000584,-0.31201662809999997
ACH-000585,-0.22952215710999999
ACH-000588,-0.0657553491032
ACH-000589,-0.37621638068
ACH-000591,-0.33047882047
ACH-000593,-0.371083788273
ACH-000600,-0.326792870787
ACH-000601,-0.327323645943
ACH-000604,-0.008835933190520001
ACH-000605,-0.185269057401
ACH-000606,-0.366547000207
ACH-000608,-0.43947589093500006
ACH-000614,-0.389177867006
ACH-000616,-0.287109159835
ACH-000618,-0.216745357361
ACH-000619,-0.319206237896
ACH-000620,-0.20343551206399998
ACH-000621,-0.30018945068
ACH-000622,-0.180937839919
ACH-000623,-0.390563379532
ACH-000624,-0.232565824821
ACH-000627,-0.308030632244
ACH-000630,-0.16328078976500002
ACH-000632,-0.23155217295299999
ACH-000633,-0.4335979855899999
ACH-000637,-0.115804616479
ACH-000638,-0.215106499886
ACH-000646,-0.533789296493
ACH-000647,-0.21227586365200002
ACH-000648,-0.0906261144183
ACH-000649,-0.505572687851
ACH-000651,-0.443343000733
ACH-000652,-0.20389497825199998
ACH-000653,-0.43038585045500005
ACH-000657,-0.392212831656
ACH-000658,-0.300987201195
ACH-000661,-0.11607620496400001
ACH-000662,-0.404549927342
ACH-000663,-0.273582241072
ACH-000665,-0.200546885594
ACH-000671,-0.263180150238
ACH-000673,-0.36064561791599997
ACH-000676,-0.00442044812272
ACH-000677,-0.362542992878
ACH-000681,-0.272948939558
ACH-000682,-0.263732160844
ACH-000683,-0.360447836163
ACH-000684,-0.186277039046
ACH-000688,-0.238028629373
ACH-000693,-0.318769132363
ACH-000694,-0.35102196405999997
ACH-000695,-0.386403821044
ACH-000696,-0.433400130767
ACH-000697,-0.20672446827100002
ACH-000699,-0.251104853122
ACH-000701,-0.359699592808
ACH-000706,-0.279145735813
ACH-000711,-0.495643087997
ACH-000713,-0.36594850712800003
ACH-000714,-0.5067729476199999
ACH-000718,-0.358974689295
ACH-000720,-0.323688206586
ACH-000721,-0.394372039108
ACH-000724,-0.29470577307100004
ACH-000725,-0.398723699267
ACH-000732,-0.24903066335000001
ACH-000734,-0.362759361361
ACH-000735,-0.193473764657
ACH-000736,-0.25244319708
ACH-000738,-0.36502965212300004
ACH-000746,-0.192005929499
ACH-000747,-0.160615698639
ACH-000748,-0.308054122692
ACH-000753,-0.228054757201
ACH-000756,-0.262940753806
ACH-000757,-0.25577419770300003
ACH-000758,-0.298533420456
ACH-000760,-0.365048375562
ACH-000763,-0.612414238249
ACH-000764,-0.218154817518
ACH-000765,-0.23620137417800002
ACH-000766,-0.556739310272
ACH-000767,-0.6733417075210001
ACH-000768,-0.209871103174
ACH-000769,-0.250074491948
ACH-000770,-0.437109320088
ACH-000771,-0.34832807291699996
ACH-000773,-0.237437911508
ACH-000776,-0.34228612586400003
ACH-000777,-0.234248268213
ACH-000778,-0.302707984236
ACH-000781,-0.24628358060400002
ACH-000782,-0.5121164848399999
ACH-000783,-0.299272252134
ACH-000784,-0.21876684790999998
ACH-000785,-0.389887371477
ACH-000787,-0.0778263156132
ACH-000788,-0.25557899343699997
ACH-000791,-0.467830201065
ACH-000792,-0.0638166142757
ACH-000794,-0.433741429093
ACH-000796,-0.464273270442
ACH-000799,-0.452880522113
ACH-000800,-0.36310840135899997
ACH-000802,-0.317131682484
ACH-000804,-0.328614236112
ACH-000805,-0.506122582603
ACH-000809,-0.30889393252700004
ACH-000810,-0.155003467941
ACH-000811,-0.225435766692
ACH-000817,-0.333416110182
ACH-000819,-0.12475218342800001
ACH-000820,-0.150840426142
ACH-000821,-0.165907777746
ACH-000822,-0.166804089046
ACH-000823,-0.341162272574
ACH-000824,-0.5637523885469999
ACH-000827,-0.24306079817499998
ACH-000829,-0.217252715823
ACH-000831,-0.236263414177
ACH-000832,-0.52653216728
ACH-000833,-0.14330239968800002
ACH-000834,-0.101289684836
ACH-000835,-0.151080533745
ACH-000836,-0.07009730723310001
ACH-000837,-0.229586582031
ACH-000838,-0.6427923293760001
ACH-000839,-0.6708032566969999
ACH-000840,-0.301328509217
ACH-000841,-0.49229785920599994
ACH-000843,-0.06375218567430001
